#scan;iMeasureCycle=1;iMux=0;time=0.138;N=220;LocalTime=31/10/2023 16:48:31
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s)
-30.0001;-1.11E-09;0.30082;-1.00E-06;1.08E-10;0.30082
-30.0001;-9.42E-10;0.443822;0.099999;1.43E-08;0.443822
-30.0001;-8.81E-10;0.566195;0.199999;2.84E-08;0.566195
-30.0001;-8.19E-10;0.688546;0.299999;4.28E-08;0.688546
-30.0001;-7.74E-10;0.810859;0.399998;5.66E-08;0.810859
-30.0001;-7.25E-10;0.952898;0.499998;7.12E-08;0.952898
-30.0001;-7.03E-10;1.075234;0.6;8.50E-08;1.075234
-30.0001;-6.74E-10;1.197607;0.7;9.86E-08;1.197607
-30.0001;-6.45E-10;1.360057;0.8;1.12E-07;1.360057
-30.0001;-6.16E-10;1.482532;0.9;1.25E-07;1.482532
-30.0001;-6.04E-10;1.604882;1;1.38E-07;1.604882
-30.0001;-5.88E-10;1.727199;1;1.38E-07;1.727199
-30.0001;-5.74E-10;1.864221;0.9;1.26E-07;1.864221
-30.0001;-5.51E-10;1.986618;0.8;1.14E-07;1.986618
-30.0001;-5.48E-10;2.108931;0.7;1.01E-07;2.108931
-30.0001;-5.30E-10;2.248592;0.600001;8.71E-08;2.248592
-30.0001;-5.14E-10;2.370929;0.499998;7.36E-08;2.370929
-30.0001;-5.01E-10;2.493347;0.400002;5.89E-08;2.493347
-30.0001;-4.94E-10;2.615721;0.299998;4.41E-08;2.615721
-30.0001;-4.73E-10;2.738042;0.199999;2.98E-08;2.738042
-30.0001;-4.74E-10;2.864103;0.1;1.50E-08;2.864103
-30.0001;-4.67E-10;3.001553;0;1.14E-10;3.001553
-20.00001;7.21E-11;3.177634;0;1.82E-09;3.177634
-20.00001;4.80E-11;3.305839;0.1;2.45E-07;3.305839
-20.00001;8.02E-12;3.428189;0.2;4.84E-07;3.428189
-20.00001;-4.87E-11;3.550574;0.3;7.19E-07;3.550574
-20.00001;-7.02E-11;3.672917;0.4;9.46E-07;3.672917
-20.00001;-9.62E-11;3.798657;0.5;1.17E-06;3.798657
-20.00001;-1.14E-10;3.921027;0.6;1.39E-06;3.921027
-20.00001;-1.26E-10;4.043396;0.7;1.60E-06;4.043396
-20.00001;-1.33E-10;4.165745;0.8;1.80E-06;4.165745
-20.00001;-1.38E-10;4.288088;0.9;2.00E-06;4.288088
-20.00001;-1.43E-10;4.41044;1;2.19E-06;4.41044
-20.00001;-1.48E-10;4.532844;1;2.18E-06;4.532844
-20.00001;-1.49E-10;4.655164;0.899999;2.00E-06;4.655164
-20.00001;-1.49E-10;4.777495;0.8;1.80E-06;4.777495
-20.00001;-1.47E-10;4.899857;0.7;1.59E-06;4.899857
-20.00001;-1.50E-10;5.022234;0.6;1.38E-06;5.022234
-20.00001;-1.51E-10;5.144557;0.5;1.16E-06;5.144557
-20.00001;-1.54E-10;5.266934;0.4;9.36E-07;5.266934
-20.00001;-1.45E-10;5.392111;0.3;7.08E-07;5.392111
-20.00001;-1.50E-10;5.514527;0.2;4.75E-07;5.514527
-20.00001;-1.57E-10;5.636907;0.1;2.40E-07;5.636907
-20.00001;-1.63E-10;5.772176;-1.00E-06;1.74E-09;5.772176
-10;4.80E-10;5.948248;0;5.66E-09;5.948248
-10;3.17E-10;6.076555;0.1;7.76E-07;6.076555
-10;1.80E-10;6.202261;0.2;1.54E-06;6.202261
-10;1.38E-10;6.32459;0.3;2.29E-06;6.32459
-10;1.08E-10;6.462566;0.4;3.04E-06;6.462566
-10;8.81E-11;6.584947;0.499999;3.76E-06;6.584947
-10;7.07E-11;6.707279;0.6;4.47E-06;6.707279
-10;5.78E-11;6.829606;0.7;5.15E-06;6.829606
-10;4.19E-11;6.963548;0.8;5.81E-06;6.963548
-10;2.19E-11;7.085885;0.9;6.44E-06;7.085885
-10;8.10E-12;7.208274;1;7.03E-06;7.208274
-10;-2.19E-12;7.330686;1;7.03E-06;7.330686
-10;-1.06E-11;7.464607;0.9;6.43E-06;7.464607
-10;-1.54E-11;7.586983;0.8;5.79E-06;7.586983
-10;-1.15E-11;7.709326;0.7;5.13E-06;7.709326
-10;2.22E-12;7.831648;0.6;4.44E-06;7.831648
-10;-7.47E-12;7.966575;0.5;3.74E-06;7.966575
-10;1.14E-11;8.088899;0.4;3.01E-06;8.088899
-10;-7.06E-12;8.211336;0.3;2.27E-06;8.211336
-10;-2.15E-11;8.333664;0.2;1.52E-06;8.333664
-10;-3.02E-11;8.46941;0.1;7.65E-07;8.46941
-10;-3.00E-11;8.604718;-1.00E-06;5.56E-09;8.604718
9.00E-07;7.27E-10;8.774765;-1.00E-06;1.01E-08;8.774765
-1.00E-07;4.39E-10;8.900578;0.1;1.42E-06;8.900578
0;3.38E-10;9.022977;0.2;2.81E-06;9.022977
3.00E-07;2.75E-10;9.145309;0.299999;4.18E-06;9.145309
3.00E-07;2.41E-10;9.267655;0.4;5.54E-06;9.267655
1.00E-07;2.12E-10;9.390056;0.5;6.86E-06;9.390056
1.00E-07;1.92E-10;9.512512;0.6;8.16E-06;9.512512
1.00E-07;1.73E-10;9.63488;0.7;9.42E-06;9.63488
-3.00E-07;1.55E-10;9.760583;0.8;1.06E-05;9.760583
-1.00E-07;1.43E-10;9.883624;0.9;1.18E-05;9.883624
1.00E-07;1.29E-10;10.006071;1;1.29E-05;10.006071
-2.00E-07;1.18E-10;10.128432;1;1.29E-05;10.128432
0;1.08E-10;10.250801;0.9;1.18E-05;10.250801
-2.00E-07;9.38E-11;10.384833;0.8;1.06E-05;10.384833
0;8.43E-11;10.507299;0.7;9.39E-06;10.507299
0;7.46E-11;10.632265;0.6;8.14E-06;10.632265
-1.00E-07;6.74E-11;10.754586;0.5;6.84E-06;10.754586
-1.00E-07;5.97E-11;10.885735;0.4;5.52E-06;10.885735
-1.00E-07;5.66E-11;11.008168;0.3;4.17E-06;11.008168
0;5.36E-11;11.130518;0.2;2.80E-06;11.130518
0;5.00E-11;11.252883;0.1;1.41E-06;11.252883
-1.00E-07;4.77E-11;11.404102;-1.00E-06;9.74E-09;11.404102
10;7.59E-10;11.574267;0;1.49E-08;11.574267
10;4.92E-10;11.699951;0.1;2.09E-06;11.699951
10;3.72E-10;11.822269;0.2;4.15E-06;11.822269
10;3.25E-10;11.944618;0.3;6.18E-06;11.944618
10;2.97E-10;12.066987;0.4;8.18E-06;12.066987
10;2.71E-10;12.189312;0.5;1.01E-05;12.189312
10;2.45E-10;12.315032;0.6;1.21E-05;12.315032
10;2.29E-10;12.437389;0.7;1.39E-05;12.437389
10;2.12E-10;12.559806;0.8;1.58E-05;12.559806
10;2.02E-10;12.682183;0.9;1.76E-05;12.682183
10;1.92E-10;12.804533;1;1.93E-05;12.804533
10;1.84E-10;12.926907;1;1.93E-05;12.926907
10;1.76E-10;13.049295;0.9;1.75E-05;13.049295
10;1.66E-10;13.171666;0.8;1.58E-05;13.171666
10;1.57E-10;13.294019;0.7;1.39E-05;13.294019
10;1.49E-10;13.416401;0.6;1.20E-05;13.416401
10;1.39E-10;13.538807;0.5;1.01E-05;13.538807
10;1.30E-10;13.663759;0.4;8.16E-06;13.663759
10;1.21E-10;13.786073;0.3;6.17E-06;13.786073
10;1.15E-10;13.908443;0.2;4.14E-06;13.908443
10;1.10E-10;14.03087;0.1;2.09E-06;14.03087
10;1.06E-10;14.170351;0;1.52E-08;14.170351
19.99999;8.28E-10;14.340346;0;2.03E-08;14.340346
19.99999;5.28E-10;14.482538;0.1;2.78E-06;14.482538
19.99999;4.32E-10;14.60492;0.2;5.51E-06;14.60492
19.99999;3.79E-10;14.727243;0.3;8.21E-06;14.727243
19.99999;3.34E-10;14.85306;0.4;1.09E-05;14.85306
