Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	1.4452e-05	9.1689e-10	-10.0	-2.5
1.0	1.4455e-05	7.5596e-10	-10.0	-2.5
1.5	1.4456e-05	7.0374e-10	-10.0	-2.5
2.0	1.4456e-05	6.6549e-10	-10.0	-2.5
2.5	1.4458e-05	6.3524e-10	-10.0	-2.5
3.0	1.4462e-05	6.1187e-10	-10.0	-2.5
3.5	1.4463e-05	5.9263e-10	-10.0	-2.5
4.0	1.4464e-05	5.7631e-10	-10.0	-2.5
4.5	1.4465e-05	5.6274e-10	-10.0	-2.5
5.0	1.4466e-05	5.5064e-10	-10.0	-2.5
5.5	1.447e-05	5.4027e-10	-10.0	-2.5
6.0	1.4473e-05	5.311e-10	-10.0	-2.5
6.5	1.4473e-05	5.2387e-10	-10.0	-2.5
7.0	1.4475e-05	5.1659e-10	-10.0	-2.5
7.5	1.4473e-05	5.1054e-10	-10.0	-2.5
8.0	1.4475e-05	5.0268e-10	-10.0	-2.5
8.5	1.4476e-05	4.9815e-10	-10.0	-2.5
9.0	1.4478e-05	4.9297e-10	-10.0	-2.5
9.5	1.4481e-05	4.8823e-10	-10.0	-2.5
10.0	1.4481e-05	4.8293e-10	-10.0	-2.5
10.5	1.4482e-05	4.7933e-10	-10.0	-2.5
11.0	1.4485e-05	4.758e-10	-10.0	-2.5
11.5	1.4484e-05	4.7198e-10	-10.0	-2.5
12.0	1.4489e-05	4.6883e-10	-10.0	-2.5
12.5	1.4491e-05	4.6563e-10	-10.0	-2.5
13.0	1.4492e-05	4.6139e-10	-10.0	-2.5
13.5	1.4494e-05	4.6022e-10	-10.0	-2.5
14.0	1.4496e-05	4.5655e-10	-10.0	-2.5
14.5	1.4495e-05	4.5504e-10	-10.0	-2.5
15.0	1.4494e-05	4.5302e-10	-10.0	-2.5
15.5	1.4496e-05	4.5018e-10	-10.0	-2.5
16.0	1.4496e-05	4.4892e-10	-10.0	-2.5
16.5	1.4498e-05	4.4672e-10	-10.0	-2.5
17.0	1.45e-05	4.4497e-10	-10.0	-2.5
17.5	1.4501e-05	4.4272e-10	-10.0	-2.5
18.0	1.4502e-05	4.4147e-10	-10.0	-2.5
18.5	1.4505e-05	4.4038e-10	-10.0	-2.5
19.0	1.4505e-05	4.3872e-10	-10.0	-2.5
19.5	1.4507e-05	4.3849e-10	-10.0	-2.5
20.0	1.4508e-05	4.3566e-10	-10.0	-2.5
20.5	1.4511e-05	4.3492e-10	-10.0	-2.5
21.0	1.4512e-05	4.3414e-10	-10.0	-2.5
21.5	1.4514e-05	4.3344e-10	-10.0	-2.5
22.0	1.4516e-05	4.3254e-10	-10.0	-2.5
22.5	1.4517e-05	4.3201e-10	-10.0	-2.5
23.0	1.452e-05	4.2979e-10	-10.0	-2.5
23.5	1.4521e-05	4.3024e-10	-10.0	-2.5
24.0	1.4521e-05	4.2875e-10	-10.0	-2.5
24.5	1.4523e-05	4.2848e-10	-10.0	-2.5
25.0	1.4524e-05	4.2713e-10	-10.0	-2.5
25.5	1.4525e-05	4.2674e-10	-10.0	-2.5
26.0	1.4527e-05	4.2571e-10	-10.0	-2.5
26.5	1.453e-05	4.251e-10	-10.0	-2.5
27.0	1.4532e-05	4.2482e-10	-10.0	-2.5
27.5	1.4533e-05	4.2463e-10	-10.0	-2.5
28.0	1.4535e-05	4.2423e-10	-10.0	-2.5
28.5	1.4536e-05	4.229e-10	-10.0	-2.5
29.0	1.4537e-05	4.2393e-10	-10.0	-2.5
29.5	1.4538e-05	4.2277e-10	-10.0	-2.5
30.0	1.454e-05	4.2143e-10	-10.0	-2.5
30.5	1.4543e-05	4.2203e-10	-10.0	-2.5
31.0	1.4544e-05	4.2255e-10	-10.0	-2.5
31.5	1.4544e-05	4.2163e-10	-10.0	-2.5
32.0	1.4546e-05	4.2141e-10	-10.0	-2.5
32.5	1.4546e-05	4.2126e-10	-10.0	-2.5
33.0	1.4548e-05	4.2073e-10	-10.0	-2.5
33.5	1.455e-05	4.2137e-10	-10.0	-2.5
34.0	1.455e-05	4.209e-10	-10.0	-2.5
34.5	1.455e-05	4.205e-10	-10.0	-2.5
35.0	1.4551e-05	4.2073e-10	-10.0	-2.5
35.5	1.4551e-05	4.2047e-10	-10.0	-2.5
36.0	1.4554e-05	4.2065e-10	-10.0	-2.5
36.5	1.4553e-05	4.1949e-10	-10.0	-2.5
37.0	1.4554e-05	4.1951e-10	-10.0	-2.5
37.5	1.4555e-05	4.1975e-10	-10.0	-2.5
38.0	1.4559e-05	4.1925e-10	-10.0	-2.5
38.5	1.4558e-05	4.1905e-10	-10.0	-2.5
39.0	1.4562e-05	4.1975e-10	-10.0	-2.5
39.5	1.4562e-05	4.1949e-10	-10.0	-2.5
40.0	1.4565e-05	4.193e-10	-10.0	-2.5
40.5	1.4566e-05	4.184e-10	-10.0	-2.5
