Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	1.428e-05	8.158e-10	-10.0	-2.5
1.0	1.4281e-05	6.3695e-10	-10.0	-2.5
1.5	1.4283e-05	5.8509e-10	-10.0	-2.5
2.0	1.4286e-05	5.4737e-10	-10.0	-2.5
2.5	1.4287e-05	5.1831e-10	-10.0	-2.5
3.0	1.4288e-05	4.9711e-10	-10.0	-2.5
3.5	1.429e-05	4.805e-10	-10.0	-2.5
4.0	1.4291e-05	4.6571e-10	-10.0	-2.5
4.5	1.4292e-05	4.53e-10	-10.0	-2.5
5.0	1.4297e-05	4.4517e-10	-10.0	-2.5
5.5	1.43e-05	4.3484e-10	-10.0	-2.5
6.0	1.4303e-05	4.2842e-10	-10.0	-2.5
6.5	1.4304e-05	4.2119e-10	-10.0	-2.5
7.0	1.4306e-05	4.165e-10	-10.0	-2.5
7.5	1.4308e-05	4.1168e-10	-10.0	-2.5
8.0	1.4309e-05	4.0721e-10	-10.0	-2.5
8.5	1.4311e-05	4.0309e-10	-10.0	-2.5
9.0	1.4313e-05	4.0002e-10	-10.0	-2.5
9.5	1.4315e-05	3.9525e-10	-10.0	-2.5
10.0	1.4314e-05	3.9341e-10	-10.0	-2.5
10.5	1.4316e-05	3.9089e-10	-10.0	-2.5
11.0	1.4318e-05	3.8792e-10	-10.0	-2.5
11.5	1.4319e-05	3.8529e-10	-10.0	-2.5
12.0	1.4322e-05	3.8235e-10	-10.0	-2.5
12.5	1.4324e-05	3.8136e-10	-10.0	-2.5
13.0	1.4326e-05	3.7967e-10	-10.0	-2.5
13.5	1.433e-05	3.786e-10	-10.0	-2.5
14.0	1.4332e-05	3.767e-10	-10.0	-2.5
14.5	1.4333e-05	3.7615e-10	-10.0	-2.5
15.0	1.4334e-05	3.7479e-10	-10.0	-2.5
15.5	1.4336e-05	3.7351e-10	-10.0	-2.5
16.0	1.434e-05	3.7299e-10	-10.0	-2.5
16.5	1.4341e-05	3.7182e-10	-10.0	-2.5
17.0	1.4341e-05	3.7067e-10	-10.0	-2.5
17.5	1.4343e-05	3.6994e-10	-10.0	-2.5
18.0	1.4346e-05	3.7064e-10	-10.0	-2.5
18.5	1.4348e-05	3.6867e-10	-10.0	-2.5
19.0	1.4352e-05	3.6818e-10	-10.0	-2.5
19.5	1.4354e-05	3.6773e-10	-10.0	-2.5
20.0	1.4354e-05	3.6686e-10	-10.0	-2.5
20.5	1.4356e-05	3.6721e-10	-10.0	-2.5
21.0	1.4357e-05	3.6664e-10	-10.0	-2.5
21.5	1.4359e-05	3.6593e-10	-10.0	-2.5
22.0	1.436e-05	3.6485e-10	-10.0	-2.5
22.5	1.4364e-05	3.6529e-10	-10.0	-2.5
23.0	1.4364e-05	3.6412e-10	-10.0	-2.5
23.5	1.4367e-05	3.6495e-10	-10.0	-2.5
24.0	1.4367e-05	3.6404e-10	-10.0	-2.5
24.5	1.437e-05	3.6352e-10	-10.0	-2.5
25.0	1.437e-05	3.6383e-10	-10.0	-2.5
25.5	1.4372e-05	3.6326e-10	-10.0	-2.5
26.0	1.4374e-05	3.6356e-10	-10.0	-2.5
26.5	1.4376e-05	3.6281e-10	-10.0	-2.5
27.0	1.4378e-05	3.6308e-10	-10.0	-2.5
27.5	1.4377e-05	3.6349e-10	-10.0	-2.5
28.0	1.4381e-05	3.63e-10	-10.0	-2.5
28.5	1.4381e-05	3.6366e-10	-10.0	-2.5
29.0	1.4384e-05	3.6196e-10	-10.0	-2.5
29.5	1.4386e-05	3.6269e-10	-10.0	-2.5
30.0	1.4386e-05	3.6217e-10	-10.0	-2.5
30.5	1.4388e-05	3.6206e-10	-10.0	-2.5
31.0	1.4389e-05	3.6324e-10	-10.0	-2.5
31.5	1.4393e-05	3.6227e-10	-10.0	-2.5
32.0	1.4394e-05	3.631e-10	-10.0	-2.5
32.5	1.4397e-05	3.6182e-10	-10.0	-2.5
33.0	1.4397e-05	3.6281e-10	-10.0	-2.5
33.5	1.4398e-05	3.6115e-10	-10.0	-2.5
34.0	1.4399e-05	3.6186e-10	-10.0	-2.5
34.5	1.4401e-05	3.6355e-10	-10.0	-2.5
35.0	1.4401e-05	3.6285e-10	-10.0	-2.5
35.5	1.4405e-05	3.6256e-10	-10.0	-2.5
36.0	1.4406e-05	3.6217e-10	-10.0	-2.5
36.5	1.4406e-05	3.63e-10	-10.0	-2.5
37.0	1.4407e-05	3.6304e-10	-10.0	-2.5
37.5	1.4409e-05	3.6254e-10	-10.0	-2.5
38.0	1.441e-05	3.6275e-10	-10.0	-2.5
38.5	1.441e-05	3.6324e-10	-10.0	-2.5
39.0	1.4414e-05	3.6323e-10	-10.0	-2.5
39.5	1.4414e-05	3.6321e-10	-10.0	-2.5
40.0	1.4415e-05	3.6285e-10	-10.0	-2.5
40.5	1.4416e-05	3.6175e-10	-10.0	-2.5
41.0	1.442e-05	3.6211e-10	-10.0	-2.5
41.5	1.4419e-05	3.6237e-10	-10.0	-2.5
42.0	1.4421e-05	3.6296e-10	-10.0	-2.5
42.5	1.4422e-05	3.6265e-10	-10.0	-2.5
43.0	1.4425e-05	3.6291e-10	-10.0	-2.5
43.5	1.4428e-05	3.6082e-10	-10.0	-2.5
44.0	1.443e-05	3.6237e-10	-10.0	-2.5
44.5	1.4429e-05	3.6188e-10	-10.0	-2.5
45.0	1.4431e-05	3.6246e-10	-10.0	-2.5
45.5	1.4433e-05	3.63e-10	-10.0	-2.5
46.0	1.4435e-05	3.6348e-10	-10.0	-2.5
46.5	1.4435e-05	3.6245e-10	-10.0	-2.5
47.0	1.4437e-05	3.6282e-10	-10.0	-2.5
47.5	1.4439e-05	3.6265e-10	-10.0	-2.5
48.0	1.4441e-05	3.6248e-10	-10.0	-2.5
48.5	1.4441e-05	3.6284e-10	-10.0	-2.5
49.0	1.4442e-05	3.6274e-10	-10.0	-2.5
49.5	1.4443e-05	3.6269e-10	-10.0	-2.5
50.0	1.4445e-05	3.633e-10	-10.0	-2.5
50.5	1.4445e-05	3.6299e-10	-10.0	-2.5
51.0	1.4447e-05	3.6414e-10	-10.0	-2.5
51.5	1.445e-05	3.6359e-10	-10.0	-2.5
52.0	1.445e-05	3.6339e-10	-10.0	-2.5
52.5	1.4452e-05	3.6281e-10	-10.0	-2.5
53.0	1.4453e-05	3.6447e-10	-10.0	-2.5
53.5	1.4455e-05	3.638e-10	-10.0	-2.5
54.0	1.4457e-05	3.6391e-10	-10.0	-2.5
54.5	1.4456e-05	3.6294e-10	-10.0	-2.5
55.0	1.4456e-05	3.6333e-10	-10.0	-2.5
55.5	1.4459e-05	3.6403e-10	-10.0	-2.5
56.0	1.4462e-05	3.644e-10	-10.0	-2.5
56.5	1.4463e-05	3.6488e-10	-10.0	-2.5
57.0	1.4463e-05	3.6393e-10	-10.0	-2.5
57.5	1.4464e-05	3.6424e-10	-10.0	-2.5
58.0	1.4467e-05	3.6417e-10	-10.0	-2.5
58.5	1.4466e-05	3.6416e-10	-10.0	-2.5
59.0	1.4467e-05	3.645e-10	-10.0	-2.5
59.5	1.4471e-05	3.6461e-10	-10.0	-2.5
60.0	1.447e-05	3.6526e-10	-10.0	-2.5
60.5	1.4473e-05	3.641e-10	-10.0	-2.5
61.0	1.4473e-05	3.6491e-10	-10.0	-2.5
61.5	1.4473e-05	3.6487e-10	-10.0	-2.5
62.0	1.4474e-05	3.652e-10	-10.0	-2.5
