Time (s)	|IDrain| (A)	|IGate| (A)	Vdrain(V)	Vgate(V)	Photocurrent
0.0	1.428e-05	8.158e-10	-10.0	-2.5	-2.573946261044765e-07
1.0	1.4281e-05	6.3695e-10	-10.0	-2.5	-2.567068900341166e-07
1.5	1.4283e-05	5.8509e-10	-10.0	-2.5	-2.548629574127914e-07
2.0	1.4286e-05	5.4737e-10	-10.0	-2.5	-2.5201898173404003e-07
2.5	1.4287e-05	5.1831e-10	-10.0	-2.5	-2.5117496299786055e-07
3.0	1.4288e-05	4.9711e-10	-10.0	-2.5	-2.5033090120425366e-07
3.5	1.429e-05	4.805e-10	-10.0	-2.5	-2.484867963532155e-07
4.0	1.4291e-05	4.6571e-10	-10.0	-2.5	-2.476426484447521e-07
4.5	1.4292e-05	4.53e-10	-10.0	-2.5	-2.467984574788596e-07
5.0	1.4297e-05	4.4517e-10	-10.0	-2.5	-2.4195422345553775e-07
5.5	1.43e-05	4.3484e-10	-10.0	-2.5	-2.3910994637478947e-07
6.0	1.4303e-05	4.2842e-10	-10.0	-2.5	-2.362656262366121e-07
6.5	1.4304e-05	4.2119e-10	-10.0	-2.5	-2.3542126304100661e-07
7.0	1.4306e-05	4.165e-10	-10.0	-2.5	-2.3357685678797324e-07
7.5	1.4308e-05	4.1168e-10	-10.0	-2.5	-2.3173240747751246e-07
8.0	1.4309e-05	4.0721e-10	-10.0	-2.5	-2.308879151096214e-07
8.5	1.4311e-05	4.0309e-10	-10.0	-2.5	-2.2904337968430243e-07
9.0	1.4313e-05	4.0002e-10	-10.0	-2.5	-2.2719880120155606e-07
9.5	1.4315e-05	3.9525e-10	-10.0	-2.5	-2.2535417966138229e-07
10.0	1.4314e-05	3.9341e-10	-10.0	-2.5	-2.2650951506377753e-07
10.5	1.4316e-05	3.9089e-10	-10.0	-2.5	-2.2466480740874726e-07
11.0	1.4318e-05	3.8792e-10	-10.0	-2.5	-2.228200566962862e-07
11.5	1.4319e-05	3.8529e-10	-10.0	-2.5	-2.2197526292639993e-07
12.0	1.4322e-05	3.8235e-10	-10.0	-2.5	-2.1913042609908527e-07
12.5	1.4324e-05	3.8136e-10	-10.0	-2.5	-2.172855462143403e-07
13.0	1.4326e-05	3.7967e-10	-10.0	-2.5	-2.1544062327216795e-07
13.5	1.433e-05	3.786e-10	-10.0	-2.5	-2.115956572725672e-07
14.0	1.4332e-05	3.767e-10	-10.0	-2.5	-2.0975064821554003e-07
14.5	1.4333e-05	3.7615e-10	-10.0	-2.5	-2.0890559610108258e-07
15.0	1.4334e-05	3.7479e-10	-10.0	-2.5	-2.0806050092919603e-07
15.5	1.4336e-05	3.7351e-10	-10.0	-2.5	-2.0621536269988327e-07
16.0	1.434e-05	3.7299e-10	-10.0	-2.5	-2.0237018141314212e-07
16.5	1.4341e-05	3.7182e-10	-10.0	-2.5	-2.0152495706897167e-07
17.0	1.4341e-05	3.7067e-10	-10.0	-2.5	-2.0167968966737263e-07
17.5	1.4343e-05	3.6994e-10	-10.0	-2.5	-1.9983437920834688e-07
18.0	1.4346e-05	3.7064e-10	-10.0	-2.5	-1.9698902569189323e-07
18.5	1.4348e-05	3.6867e-10	-10.0	-2.5	-1.9514362911800929e-07
19.0	1.4352e-05	3.6818e-10	-10.0	-2.5	-1.9129818948669864e-07
19.5	1.4354e-05	3.6773e-10	-10.0	-2.5	-1.894527067979599e-07
20.0	1.4354e-05	3.6686e-10	-10.0	-2.5	-1.8960718105179305e-07
20.5	1.4356e-05	3.6721e-10	-10.0	-2.5	-1.877616122481978e-07
21.0	1.4357e-05	3.6664e-10	-10.0	-2.5	-1.8691600038717228e-07
21.5	1.4359e-05	3.6593e-10	-10.0	-2.5	-1.8507034546872223e-07
22.0	1.436e-05	3.6485e-10	-10.0	-2.5	-1.842246474928402e-07
22.5	1.4364e-05	3.6529e-10	-10.0	-2.5	-1.8037890645953267e-07
23.0	1.4364e-05	3.6412e-10	-10.0	-2.5	-1.8053312236879464e-07
23.5	1.4367e-05	3.6495e-10	-10.0	-2.5	-1.776872952206311e-07
24.0	1.4367e-05	3.6404e-10	-10.0	-2.5	-1.7784142501503827e-07
24.5	1.437e-05	3.6352e-10	-10.0	-2.5	-1.7499551175201654e-07
25.0	1.437e-05	3.6383e-10	-10.0	-2.5	-1.751495554315672e-07
25.5	1.4372e-05	3.6326e-10	-10.0	-2.5	-1.7330355605368779e-07
26.0	1.4374e-05	3.6356e-10	-10.0	-2.5	-1.7145751361838266e-07
26.5	1.4376e-05	3.6281e-10	-10.0	-2.5	-1.6961142812564843e-07
27.0	1.4378e-05	3.6308e-10	-10.0	-2.5	-1.677652995754851e-07
27.5	1.4377e-05	3.6349e-10	-10.0	-2.5	-1.6891912796789588e-07
28.0	1.4381e-05	3.63e-10	-10.0	-2.5	-1.6507291330287676e-07
28.5	1.4381e-05	3.6366e-10	-10.0	-2.5	-1.6522665558042884e-07
29.0	1.4384e-05	3.6196e-10	-10.0	-2.5	-1.6238035480055372e-07
29.5	1.4386e-05	3.6269e-10	-10.0	-2.5	-1.6053401096325e-07
30.0	1.4386e-05	3.6217e-10	-10.0	-2.5	-1.606876240685182e-07
30.5	1.4388e-05	3.6206e-10	-10.0	-2.5	-1.5884119411635798e-07
31.0	1.4389e-05	3.6324e-10	-10.0	-2.5	-1.5799472110676916e-07
31.5	1.4393e-05	3.6227e-10	-10.0	-2.5	-1.5414820503975484e-07
32.0	1.4394e-05	3.631e-10	-10.0	-2.5	-1.5330164591530953e-07
32.5	1.4397e-05	3.6182e-10	-10.0	-2.5	-1.5045504373343752e-07
33.0	1.4397e-05	3.6281e-10	-10.0	-2.5	-1.5060839849413621e-07
33.5	1.4398e-05	3.6115e-10	-10.0	-2.5	-1.497617101974053e-07
34.0	1.4399e-05	3.6186e-10	-10.0	-2.5	-1.48914978843247e-07
34.5	1.4401e-05	3.6355e-10	-10.0	-2.5	-1.470682044316625e-07
35.0	1.4401e-05	3.6285e-10	-10.0	-2.5	-1.472213869626482e-07
35.5	1.4405e-05	3.6256e-10	-10.0	-2.5	-1.433745264362062e-07
36.0	1.4406e-05	3.6217e-10	-10.0	-2.5	-1.425276228523349e-07
36.5	1.4406e-05	3.63e-10	-10.0	-2.5	-1.426806762110367e-07
37.0	1.4407e-05	3.6304e-10	-10.0	-2.5	-1.418336865123106e-07
37.5	1.4409e-05	3.6254e-10	-10.0	-2.5	-1.399866537561549e-07
38.0	1.441e-05	3.6275e-10	-10.0	-2.5	-1.391395779425723e-07
38.5	1.441e-05	3.6324e-10	-10.0	-2.5	-1.392924590715611e-07
39.0	1.4414e-05	3.6323e-10	-10.0	-2.5	-1.354452971431222e-07
39.5	1.4414e-05	3.6321e-10	-10.0	-2.5	-1.3559809215725282e-07
40.0	1.4415e-05	3.6285e-10	-10.0	-2.5	-1.3475084411395722e-07
40.5	1.4416e-05	3.6175e-10	-10.0	-2.5	-1.3390355301323253e-07
41.0	1.442e-05	3.6211e-10	-10.0	-2.5	-1.3005621885508064e-07
41.5	1.4419e-05	3.6237e-10	-10.0	-2.5	-1.3120884163949876e-07
42.0	1.4421e-05	3.6296e-10	-10.0	-2.5	-1.2936142136648967e-07
42.5	1.4422e-05	3.6265e-10	-10.0	-2.5	-1.28513958036052e-07
