Time (s)	|IDrain| (A)	|IGate| (A)	Vdrain(V)	Vgate(V)	Photocurrent
0.0	1.4555e-05	9.9449e-10	-10.0	-2.5	-1.1753191682251419e-07
1.0	1.4554e-05	8.3183e-10	-10.0	-2.5	-1.1950778460910113e-07
1.5	1.4558e-05	7.7791e-10	-10.0	-2.5	-1.1599516949100804e-07
2.0	1.4561e-05	7.3589e-10	-10.0	-2.5	-1.1348218836532703e-07
2.5	1.4561e-05	7.0432e-10	-10.0	-2.5	-1.1396884123205573e-07
3.0	1.4561e-05	6.7937e-10	-10.0	-2.5	-1.1445512809119431e-07
3.5	1.4566e-05	6.5753e-10	-10.0	-2.5	-1.0994104894274199e-07
4.0	1.4564e-05	6.3996e-10	-10.0	-2.5	-1.1242660378670135e-07
4.5	1.4566e-05	6.2509e-10	-10.0	-2.5	-1.1091179262307031e-07
5.0	1.4567e-05	6.1075e-10	-10.0	-2.5	-1.1039661545185135e-07
5.5	1.4567e-05	6.0037e-10	-10.0	-2.5	-1.1088107227304109e-07
6.0	1.4567e-05	5.893e-10	-10.0	-2.5	-1.1136516308664072e-07
6.5	1.4571e-05	5.7836e-10	-10.0	-2.5	-1.0784888789264995e-07
7.0	1.4572e-05	5.7092e-10	-10.0	-2.5	-1.0733224669106887e-07
7.5	1.4572e-05	5.6341e-10	-10.0	-2.5	-1.0781523948189987e-07
8.0	1.4573e-05	5.5665e-10	-10.0	-2.5	-1.0729786626514196e-07
8.5	1.4575e-05	5.5007e-10	-10.0	-2.5	-1.0578012704079175e-07
9.0	1.4575e-05	5.4385e-10	-10.0	-2.5	-1.0626202180885243e-07
9.5	1.4576e-05	5.3746e-10	-10.0	-2.5	-1.0574355056932251e-07
10.0	1.4579e-05	5.3255e-10	-10.0	-2.5	-1.0322471332220487e-07
10.5	1.458e-05	5.273e-10	-10.0	-2.5	-1.0270551006749642e-07
11.0	1.4581e-05	5.2226e-10	-10.0	-2.5	-1.0218594080519786e-07
11.5	1.4584e-05	5.1845e-10	-10.0	-2.5	-9.96660055353099e-08
12.0	1.4585e-05	5.1345e-10	-10.0	-2.5	-9.914570425783113e-08
12.5	1.4586e-05	5.0919e-10	-10.0	-2.5	-9.862503697276395e-08
13.0	1.4588e-05	5.0565e-10	-10.0	-2.5	-9.710400368010616e-08
13.5	1.459e-05	5.0165e-10	-10.0	-2.5	-9.558260437985995e-08
14.0	1.4588e-05	4.99e-10	-10.0	-2.5	-9.806083907202225e-08
14.5	1.4589e-05	4.9602e-10	-10.0	-2.5	-9.753870775659464e-08
15.0	1.4591e-05	4.93e-10	-10.0	-2.5	-9.601621043357811e-08
15.5	1.4591e-05	4.8986e-10	-10.0	-2.5	-9.649334710297078e-08
16.0	1.4593e-05	4.8769e-10	-10.0	-2.5	-9.497011776477404e-08
16.5	1.4596e-05	4.8518e-10	-10.0	-2.5	-9.24465224189867e-08
17.0	1.4596e-05	4.8239e-10	-10.0	-2.5	-9.292256106561074e-08
17.5	1.4597e-05	4.7924e-10	-10.0	-2.5	-9.239823370464586e-08
18.0	1.4599e-05	4.7889e-10	-10.0	-2.5	-9.087354033608869e-08
18.5	1.4599e-05	4.7615e-10	-10.0	-2.5	-9.13484809599441e-08
19.0	1.4601e-05	4.7435e-10	-10.0	-2.5	-8.982305557620841e-08
19.5	1.4602e-05	4.7274e-10	-10.0	-2.5	-8.929726418488311e-08
20.0	1.4603e-05	4.7134e-10	-10.0	-2.5	-8.87711067859677e-08
20.5	1.4605e-05	4.7023e-10	-10.0	-2.5	-8.724458337946338e-08
21.0	1.4606e-05	4.6844e-10	-10.0	-2.5	-8.671769396536776e-08
21.5	1.4608e-05	4.655e-10	-10.0	-2.5	-8.519043854368492e-08
22.0	1.4608e-05	4.6577e-10	-10.0	-2.5	-8.566281711440958e-08
22.5	1.4611e-05	4.6439e-10	-10.0	-2.5	-8.313482967754602e-08
23.0	1.4611e-05	4.6259e-10	-10.0	-2.5	-8.360647623309216e-08
23.5	1.4614e-05	4.6265e-10	-10.0	-2.5	-8.107775678104839e-08
24.0	1.4612e-05	4.6181e-10	-10.0	-2.5	-8.354867132141361e-08
24.5	1.4613e-05	4.5949e-10	-10.0	-2.5	-8.301921985419062e-08
25.0	1.4618e-05	4.5903e-10	-10.0	-2.5	-7.848940237937723e-08
25.5	1.4618e-05	4.5857e-10	-10.0	-2.5	-7.895921889697452e-08
26.0	1.4619e-05	4.5717e-10	-10.0	-2.5	-7.842866940698121e-08
26.5	1.4622e-05	4.557e-10	-10.0	-2.5	-7.589775390939849e-08
27.0	1.4622e-05	4.5577e-10	-10.0	-2.5	-7.636647240422715e-08
27.5	1.4622e-05	4.5552e-10	-10.0	-2.5	-7.683482489146402e-08
28.0	1.4624e-05	4.5437e-10	-10.0	-2.5	-7.530281137111316e-08
28.5	1.4623e-05	4.5434e-10	-10.0	-2.5	-7.677043184316862e-08
29.0	1.4625e-05	4.5374e-10	-10.0	-2.5	-7.523768630763755e-08
29.5	1.4625e-05	4.5287e-10	-10.0	-2.5	-7.570457476451737e-08
30.0	1.4626e-05	4.5246e-10	-10.0	-2.5	-7.517109721380489e-08
30.5	1.4627e-05	4.5167e-10	-10.0	-2.5	-7.463725365550231e-08
31.0	1.4629e-05	4.5126e-10	-10.0	-2.5	-7.31030440896125e-08
31.5	1.4631e-05	4.5111e-10	-10.0	-2.5	-7.156846851613259e-08
