Time (s)	|IDrain| (A)	|IGate| (A)	Vdrain(V)	Vgate(V)	Photocurrent
0.0	1.4452e-05	9.1689e-10	-10.0	-2.5	-1.8987692388878565e-07
1.0	1.4455e-05	7.5596e-10	-10.0	-2.5	-1.8742944548442077e-07
1.5	1.4456e-05	7.0374e-10	-10.0	-2.5	-1.8670540524554412e-07
2.0	1.4456e-05	6.6549e-10	-10.0	-2.5	-1.8698116431553834e-07
2.5	1.4458e-05	6.3524e-10	-10.0	-2.5	-1.852567226944053e-07
3.0	1.4462e-05	6.1187e-10	-10.0	-2.5	-1.8153208038214165e-07
3.5	1.4463e-05	5.9263e-10	-10.0	-2.5	-1.8080723737874816e-07
4.0	1.4464e-05	5.7631e-10	-10.0	-2.5	-1.8008219368422673e-07
4.5	1.4465e-05	5.6274e-10	-10.0	-2.5	-1.7935694929857735e-07
5.0	1.4466e-05	5.5064e-10	-10.0	-2.5	-1.7863150422179664e-07
5.5	1.447e-05	5.4027e-10	-10.0	-2.5	-1.749058584538865e-07
6.0	1.4473e-05	5.311e-10	-10.0	-2.5	-1.7218001199484892e-07
6.5	1.4473e-05	5.2387e-10	-10.0	-2.5	-1.724539648446815e-07
7.0	1.4475e-05	5.1659e-10	-10.0	-2.5	-1.7072771700338514e-07
7.5	1.4473e-05	5.1054e-10	-10.0	-2.5	-1.7300126847095945e-07
8.0	1.4475e-05	5.0268e-10	-10.0	-2.5	-1.712746192474055e-07
8.5	1.4476e-05	4.9815e-10	-10.0	-2.5	-1.7054776933272074e-07
9.0	1.4478e-05	4.9297e-10	-10.0	-2.5	-1.6882071872690923e-07
9.5	1.4481e-05	4.8823e-10	-10.0	-2.5	-1.660934674299659e-07
10.0	1.4481e-05	4.8293e-10	-10.0	-2.5	-1.663660154418944e-07
10.5	1.4482e-05	4.7933e-10	-10.0	-2.5	-1.656383627626945e-07
11.0	1.4485e-05	4.758e-10	-10.0	-2.5	-1.6291050939236563e-07
11.5	1.4484e-05	4.7198e-10	-10.0	-2.5	-1.6418245533090575e-07
12.0	1.4489e-05	4.6883e-10	-10.0	-2.5	-1.5945420057832e-07
12.5	1.4491e-05	4.6563e-10	-10.0	-2.5	-1.5772574513460105e-07
13.0	1.4492e-05	4.6139e-10	-10.0	-2.5	-1.5699708899975634e-07
13.5	1.4494e-05	4.6022e-10	-10.0	-2.5	-1.552682321737815e-07
14.0	1.4496e-05	4.5655e-10	-10.0	-2.5	-1.5353917465667701e-07
14.5	1.4495e-05	4.5504e-10	-10.0	-2.5	-1.548099164484444e-07
15.0	1.4494e-05	4.5302e-10	-10.0	-2.5	-1.5608045754908045e-07
15.5	1.4496e-05	4.5018e-10	-10.0	-2.5	-1.5435079795859045e-07
16.0	1.4496e-05	4.4892e-10	-10.0	-2.5	-1.5462093767697012e-07
16.5	1.4498e-05	4.4672e-10	-10.0	-2.5	-1.5289087670421916e-07
17.0	1.45e-05	4.4497e-10	-10.0	-2.5	-1.5116061504034025e-07
17.5	1.4501e-05	4.4272e-10	-10.0	-2.5	-1.5043015268533221e-07
18.0	1.4502e-05	4.4147e-10	-10.0	-2.5	-1.4969948963919623e-07
18.5	1.4505e-05	4.4038e-10	-10.0	-2.5	-1.469686259019313e-07
19.0	1.4505e-05	4.3872e-10	-10.0	-2.5	-1.4723756147353486e-07
19.5	1.4507e-05	4.3849e-10	-10.0	-2.5	-1.4550629635400947e-07
20.0	1.4508e-05	4.3566e-10	-10.0	-2.5	-1.4477483054335664e-07
20.5	1.4511e-05	4.3492e-10	-10.0	-2.5	-1.4204316404157318e-07
21.0	1.4512e-05	4.3414e-10	-10.0	-2.5	-1.4131129684866277e-07
21.5	1.4514e-05	4.3344e-10	-10.0	-2.5	-1.3957922896462054e-07
22.0	1.4516e-05	4.3254e-10	-10.0	-2.5	-1.3784696038945205e-07
22.5	1.4517e-05	4.3201e-10	-10.0	-2.5	-1.3711449112315105e-07
23.0	1.452e-05	4.2979e-10	-10.0	-2.5	-1.343818211657245e-07
23.5	1.4521e-05	4.3024e-10	-10.0	-2.5	-1.336489505171659e-07
24.0	1.4521e-05	4.2875e-10	-10.0	-2.5	-1.3391587917747988e-07
24.5	1.4523e-05	4.2848e-10	-10.0	-2.5	-1.321826071466649e-07
25.0	1.4524e-05	4.2713e-10	-10.0	-2.5	-1.314491344247191e-07
25.5	1.4525e-05	4.2674e-10	-10.0	-2.5	-1.3071546101164537e-07
26.0	1.4527e-05	4.2571e-10	-10.0	-2.5	-1.289815869074432e-07
26.5	1.453e-05	4.251e-10	-10.0	-2.5	-1.2624751211211088e-07
27.0	1.4532e-05	4.2482e-10	-10.0	-2.5	-1.2451323662564774e-07
27.5	1.4533e-05	4.2463e-10	-10.0	-2.5	-1.2377876044805885e-07
