#scan;iMeasureCycle=1;iMux=0;time=0.143;N=220;LocalTime=31/10/2023 12:10:26
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s)
-30;-8.48E-10;0.305849;-1.00E-06;4.24E-12;0.305849
-30;-7.53E-10;0.42743;0.099999;2.01E-12;0.42743
-30;-6.97E-10;0.548688;0.199999;2.49E-12;0.548688
-30;-6.59E-10;0.669862;0.299999;7.26E-12;0.669862
-30;-6.23E-10;0.791087;0.399999;5.65E-12;0.791087
-30;-5.88E-10;0.912297;0.499999;2.69E-12;0.912297
-30;-5.66E-10;1.03361;0.599999;4.46E-12;1.03361
-30;-5.41E-10;1.154808;0.699999;3.28E-12;1.154808
-30;-5.26E-10;1.275991;0.799999;3.93E-12;1.275991
-30;-5.12E-10;1.397203;0.899999;3.22E-12;1.397203
-30;-4.96E-10;1.518522;0.999999;4.14E-12;1.518522
-30;-4.88E-10;1.639695;0.999999;3.95E-12;1.639695
-30;-4.72E-10;1.761003;0.9;2.45E-12;1.761003
-30;-4.70E-10;1.882207;0.800001;3.23E-12;1.882207
-30;-4.56E-10;2.003447;0.7;1.17E-12;2.003447
-30;-4.48E-10;2.124766;0.600001;7.80E-13;2.124766
-30;-4.36E-10;2.245949;0.5;-2.15E-12;2.245949
-30;-4.30E-10;2.367244;0.4;-4.90E-13;2.367244
-30;-4.24E-10;2.488489;0.3;-2.16E-12;2.488489
-30;-4.17E-10;2.609684;0.2;-2.19E-12;2.609684
-30;-4.16E-10;2.730864;0.1;-1.62E-12;2.730864
-30;-4.09E-10;2.857708;0;-2.28E-12;2.857708
-20;5.56E-11;3.033738;-1.00E-06;-4.99E-12;3.033738
-20;-4.18E-11;3.154947;0.099999;-2.15E-12;3.154947
-20;-8.61E-11;3.276216;0.199999;-1.00E-12;3.276216
-20;-1.14E-10;3.397417;0.299999;-2.00E-14;3.397417
-20;-1.31E-10;3.518722;0.399999;8.00E-13;3.518722
-20;-1.45E-10;3.6399;0.499999;8.50E-13;3.6399
-20;-1.53E-10;3.761141;0.599999;1.20E-12;3.761141
-20;-1.62E-10;3.882448;0.699999;2.26E-12;3.882448
-20;-1.67E-10;4.003685;0.799999;2.22E-12;4.003685
-20;-1.72E-10;4.124889;0.899999;2.44E-12;4.124889
-20;-1.76E-10;4.246062;0.999999;2.70E-12;4.246062
-20;-1.78E-10;4.368909;0.999999;1.95E-12;4.368909
-20;-1.82E-10;4.49014;0.9;1.35E-12;4.49014
-20;-1.82E-10;4.611337;0.8;1.10E-13;4.611337
-20;-1.85E-10;4.732514;0.7;-8.90E-13;4.732514
-20;-1.87E-10;4.86178;0.6;-3.70E-13;4.86178
-20;-1.88E-10;4.983047;0.5;-9.20E-13;4.983047
-20;-1.89E-10;5.104292;0.4;-1.44E-12;5.104292
-20;-1.89E-10;5.225495;0.3;-1.14E-12;5.225495
-20;-1.89E-10;5.362715;0.2;-2.91E-12;5.362715
-20;-1.89E-10;5.483965;0.1;-2.42E-12;5.483965
-20;-1.90E-10;5.605146;0;-2.83E-12;5.605146
-10.00001;2.52E-10;5.781238;0;-6.91E-12;5.781238
-10.00001;1.50E-10;5.902488;0.099999;-4.70E-13;5.902488
-10.00001;1.01E-10;6.023718;0.199999;2.95E-12;6.023718
-10.00001;7.10E-11;6.144928;0.299999;5.35E-12;6.144928
-10.00001;5.10E-11;6.266097;0.399999;7.73E-12;6.266097
-10.00001;3.59E-11;6.387292;0.499999;1.05E-11;6.387292
-10.00001;2.38E-11;6.508699;0.599999;1.24E-11;6.508699
-10.00001;1.41E-11;6.629932;0.699999;1.51E-11;6.629932
-10.00001;7.30E-12;6.75117;0.799999;1.76E-11;6.75117
-10.00001;1.00E-14;6.874109;0.899999;2.07E-11;6.874109
-10.00001;-4.56E-12;6.995337;0.999999;2.37E-11;6.995337
-10.00001;-1.06E-11;7.116596;0.999999;2.29E-11;7.116596
-10.00001;-1.42E-11;7.237784;0.9;1.79E-11;7.237784
-10.00001;-1.86E-11;7.366756;0.800001;1.43E-11;7.366756
-10.00001;-2.28E-11;7.488013;0.7;1.18E-11;7.488013
-10.00001;-2.41E-11;7.609208;0.6;8.84E-12;7.609208
-10.00001;-2.72E-11;7.730388;0.5;6.34E-12;7.730388
-10.00001;-2.96E-11;7.867708;0.4;4.11E-12;7.867708
-10.00001;-3.27E-11;7.988966;0.3;2.46E-12;7.988966
-10.00001;-3.28E-11;8.110213;0.2;2.00E-13;8.110213
-10.00001;-3.54E-11;8.231414;0.100001;-1.35E-12;8.231414
-10.00001;-3.63E-11;8.368675;0;-2.84E-12;8.368675
2.00E-07;3.87E-10;8.544807;-1.00E-06;3.68E-11;8.544807
-1.00E-07;2.62E-10;8.693398;0.100001;3.21E-09;8.693398
0;2.06E-10;8.841976;0.199999;3.83E-09;8.841976
-1.00E-07;1.72E-10;8.998204;0.299998;4.57E-09;8.998204
0;1.50E-10;9.146914;0.399999;4.94E-09;9.146914
-1.00E-07;1.33E-10;9.295461;0.499998;5.40E-09;9.295461
0;1.19E-10;9.444274;0.600002;5.88E-09;9.444274
0;1.09E-10;9.593101;0.699999;6.18E-09;9.593101
1.00E-07;1.00E-10;9.741674;0.8;6.94E-09;9.741674
-3.00E-07;9.23E-11;9.912324;0.9;7.29E-09;9.912324
0;8.60E-11;10.060926;1.000001;7.42E-09;10.060926
0;8.18E-11;10.182107;0.999999;7.45E-09;10.182107
-1.00E-07;7.78E-11;10.30329;0.9;7.06E-09;10.30329
1.00E-07;7.30E-11;10.424562;0.800001;6.39E-09;10.424562
0;6.99E-11;10.545834;0.7;5.83E-09;10.545834
1.00E-07;6.69E-11;10.667027;0.6;5.23E-09;10.667027
1.00E-07;6.41E-11;10.788241;0.5;4.62E-09;10.788241
2.00E-07;6.10E-11;10.909444;0.4;4.18E-09;10.909444
0;5.95E-11;11.030663;0.300001;3.45E-09;11.030663
2.00E-07;5.65E-11;11.151908;0.2;3.05E-09;11.151908
1.00E-07;5.51E-11;11.27311;0.100001;2.37E-09;11.27311
1.00E-07;5.32E-11;11.394304;0;2.56E-11;11.394304
9.99999;4.79E-10;11.570437;0;3.09E-10;11.570437
9.99999;3.63E-10;11.713012;0.100003;2.74E-08;11.713012
9.99999;3.16E-10;11.835366;0.200001;3.80E-08;11.835366
9.99999;2.82E-10;11.97958;0.3;4.51E-08;11.97958
9.99999;2.62E-10;12.102015;0.399997;5.15E-08;12.102015
9.99999;2.44E-10;12.224346;0.500009;6.03E-08;12.224346
9.99999;2.30E-10;12.346676;0.6;6.92E-08;12.346676
9.99999;2.19E-10;12.480759;0.700007;7.52E-08;12.480759
9.99999;2.09E-10;12.603101;0.800004;8.38E-08;12.603101
9.99999;2.07E-10;12.725432;0.899996;9.01E-08;12.725432
9.99999;1.98E-10;12.847766;1.000003;1.00E-07;12.847766
9.99999;1.91E-10;12.98082;0.999998;9.84E-08;12.98082
9.99999;1.84E-10;13.103225;0.900001;8.80E-08;13.103225
9.99999;1.82E-10;13.22556;0.800007;7.77E-08;13.22556
9.99999;1.77E-10;13.347887;0.699993;7.00E-08;13.347887
9.99999;1.70E-10;13.481705;0.600007;6.05E-08;13.481705
9.99999;1.68E-10;13.604023;0.500005;5.24E-08;13.604023
9.99999;1.65E-10;13.726352;0.399997;4.66E-08;13.726352
9.99999;1.62E-10;13.848688;0.299993;3.93E-08;13.848688
9.99999;1.57E-10;13.982694;0.200004;3.19E-08;13.982694
9.99999;1.57E-10;14.105084;0.100001;2.37E-08;14.105084
9.99999;1.51E-10;14.24232;0;2.63E-10;14.24232
19.99999;5.65E-10;14.444547;0;1.01E-09;14.444547
19.99999;4.76E-10;14.572901;0.1;1.05E-07;14.572901
19.99999;4.17E-10;14.695203;0.2;1.55E-07;14.695203
19.99999;3.95E-10;14.817571;0.3;1.92E-07;14.817571
19.99999;3.74E-10;14.967451;0.4;2.28E-07;14.967451
19.99999;3.55E-10;15.089841;0.5;2.58E-07;15.089841
19.99999;3.40E-10;15.239717;0.599999;2.92E-07;15.239717
20;3.24E-10;15.4209;0.7;3.31E-07;15.4209
19.99999;3.15E-10;15.570812;0.8;3.62E-07;15.570812
20;3.09E-10;15.720633;0.899999;4.02E-07;15.720633
20;2.93E-10;15.842998;1;4.36E-07;15.842998
20;2.94E-10;15.987319;1;4.28E-07;15.987319
19.99999;2.59E-10;16.137289;0.9;3.78E-07;16.137289
19.99999;2.80E-10;16.287118;0.8;3.37E-07;16.287118
