#scan;iMeasureCycle=1;iMux=0;time=0.139;N=482;LocalTime=27/10/2023 16:11:35
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s)
-60;-2.31E-09;0.299811;0.1999998;1.39E-11;0.299811
-59.5001;-1.99E-09;0.476891;0.2000001;7.41E-12;0.476891
-59.0001;-1.78E-09;0.653617;0.2;8.51E-12;0.653617
-58.5;-1.62E-09;0.847859;0.1999995;5.70E-12;0.847859
-58.0001;-1.50E-09;1.024482;0.2000005;2.23E-12;1.024482
-57.5;-1.40E-09;1.201031;0.1999997;3.47E-12;1.201031
-57.0001;-1.32E-09;1.416022;0.1999998;3.88E-12;1.416022
-56.5;-1.24E-09;1.592685;0.2;2.76E-12;1.592685
-56;-1.17E-09;1.769218;0.1999999;-5.80E-13;1.769218
-55.5;-1.11E-09;1.945768;0.1999997;2.10E-13;1.945768
-55.0001;-1.07E-09;2.122324;0.2000001;3.74E-12;2.122324
-54.5;-1.03E-09;2.298863;0.1999999;1.70E-13;2.298863
-54.0001;-9.77E-10;2.478019;0.2000001;4.70E-13;2.478019
-53.5001;-9.42E-10;2.654571;0.1999999;1.41E-12;2.654571
-53;-9.08E-10;2.853589;0.2000003;9.40E-13;2.853589
-52.5;-8.77E-10;3.030109;0.2;-1.50E-13;3.030109
-52.0001;-8.54E-10;3.206695;0.2000001;1.57E-12;3.206695
-51.5001;-8.21E-10;3.421755;0.2000001;7.50E-13;3.421755
-51;-7.95E-10;3.598414;0.2000003;5.90E-13;3.598414
-50.5001;-7.70E-10;3.774854;0.1999998;-1.00E-14;3.774854
-50;-7.42E-10;3.951355;0.2000002;9.90E-13;3.951355
-49.5001;-7.17E-10;4.127954;0.1999997;1.12E-12;4.127954
-49;-6.93E-10;4.304415;0.1999998;4.30E-13;4.304415
-48.5001;-6.71E-10;4.481252;0.1999998;-4.50E-13;4.481252
-48.0001;-6.48E-10;4.657799;0.2;-3.70E-12;4.657799
-47.5001;-6.33E-10;4.859357;0.2;-1.73E-12;4.859357
-47.0001;-6.13E-10;5.035945;0.1999998;7.60E-13;5.035945
-46.5;-5.91E-10;5.212441;0.2000001;-9.30E-13;5.212441
-46;-5.74E-10;5.427694;0.1999999;-1.90E-12;5.427694
-45.5;-5.56E-10;5.604233;0.1999997;-2.60E-13;5.604233
-45;-5.39E-10;5.780658;0.1999998;-1.86E-12;5.780658
-44.5001;-5.30E-10;5.957232;0.1999996;1.00E-12;5.957232
-44.0001;-5.13E-10;6.13377;0.2000002;2.90E-13;6.13377
-43.5;-4.96E-10;6.310211;0.1999998;0;6.310211
-43;-4.75E-10;6.486904;0.1999999;-1.99E-12;6.486904
-42.5;-4.61E-10;6.663343;0.1999999;-1.80E-12;6.663343
-42.0001;-4.47E-10;6.839919;0.2;-2.27E-12;6.839919
-41.4999;-4.32E-10;7.02255;0.2;-2.45E-12;7.02255
