#scan;iMeasureCycle=1;iMux=0;time=0.13;N=482;LocalTime=27/10/2023 16:04:47;;;;;;|IDrain|, |IGate| (A);;;ON/OFF
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;Idrain^1/2 (A^1/2);;;;;;2420000000
7;3.11E-10;23.280121;1;1.83E-06;23.280121;;;0.001352775;;;0.00000183;3.11E-10;;
7.5;3.17E-10;23.440542;1;1.93E-06;23.440542;;;0.001389244;;;0.00000193;3.17E-10;;
8;3.30E-10;23.590451;1;2.02E-06;23.590451;;;0.001421267;;;0.00000202;3.30E-10;;
8.5;3.29E-10;23.740292;1;2.10E-06;23.740292;;;0.001449138;;;0.0000021;3.29E-10;;
8.9999;3.33E-10;23.915882;1;2.21E-06;23.915882;;;0.001486607;;;0.00000221;3.33E-10;;
9.5;3.39E-10;24.065855;1;2.31E-06;24.065855;;;0.001519868;;;0.00000231;3.39E-10;;
10;3.52E-10;24.215674;0.999999;2.41E-06;24.215674;;;0.001552417;;;0.00000241;3.52E-10;;
10.5;3.57E-10;24.365587;1;2.52E-06;24.365587;;;0.001587451;;;0.00000252;3.57E-10;;
11;3.58E-10;24.534383;1;2.62E-06;24.534383;;;0.001618641;;;0.00000262;3.58E-10;;
11.5;3.65E-10;24.684235;1;2.72E-06;24.684235;;;0.001649242;;;0.00000272;3.65E-10;;
12;3.70E-10;24.834082;1;2.85E-06;24.834082;;;0.001688194;;;0.00000285;3.70E-10;;
12.5;3.79E-10;24.983965;1;2.95E-06;24.983965;;;0.001717556;;;0.00000295;3.79E-10;;
12.9999;3.90E-10;25.135414;0.999999;3.05E-06;25.135414;;;0.001746425;;;0.00000305;3.90E-10;;
13.4999;3.89E-10;25.28532;1;3.17E-06;25.28532;;;0.001780449;;;0.00000317;3.89E-10;;
13.9999;3.98E-10;25.446248;1;3.29E-06;25.446248;;;0.001813836;;;0.00000329;3.98E-10;;
14.4999;4.01E-10;25.596154;1;3.42E-06;25.596154;;;0.001849324;;;0.00000342;4.01E-10;;
15;4.11E-10;25.745951;1;3.55E-06;25.745951;;;0.001884144;;;0.00000355;4.11E-10;;
15.5;4.14E-10;25.920847;0.999999;3.66E-06;25.920847;;;0.001913113;;;0.00000366;4.14E-10;;
15.9999;4.20E-10;26.070808;1;3.80E-06;26.070808;;;0.001949359;;;0.0000038;4.20E-10;;
16.5;4.28E-10;26.220655;1;3.90E-06;26.220655;;;0.001974842;;;0.0000039;4.28E-10;;
16.9999;4.38E-10;26.370513;1;4.07E-06;26.370513;;;0.002017424;;;0.00000407;4.38E-10;;
17.4999;4.41E-10;26.53842;1;4.15E-06;26.53842;;;0.002037155;;;0.00000415;4.41E-10;;
17.9999;4.59E-10;26.688261;1;4.31E-06;26.688261;;;0.002076054;;;0.00000431;4.59E-10;;
18.5;4.61E-10;26.838109;1;4.43E-06;26.838109;;;0.002104757;;;0.00000443;4.61E-10;;
19;4.63E-10;26.98801;1;4.57E-06;26.98801;;;0.002137756;;;0.00000457;4.63E-10;;
19.5;4.69E-10;27.137973;1;4.73E-06;27.137973;;;0.002174856;;;0.00000473;4.69E-10;;
19.9999;4.79E-10;27.287748;1;4.86E-06;27.287748;;;0.002204541;;;0.00000486;4.79E-10;;
20.4999;4.75E-10;27.450819;1;5.00E-06;27.450819;;;0.002236068;;;0.000005;4.75E-10;;
21;4.92E-10;27.600636;1;5.13E-06;27.600636;;;0.00226495;;;0.00000513;4.92E-10;;
21.4999;4.94E-10;27.750616;1;5.29E-06;27.750616;;;0.0023;;;0.00000529;4.94E-10;;
21.9999;4.98E-10;27.926258;1;5.46E-06;27.926258;;;0.002336664;;;0.00000546;4.98E-10;;
22.5;5.00E-10;28.076329;1;5.63E-06;28.076329;;;0.002372762;;;0.00000563;5.00E-10;;
22.9999;5.08E-10;28.226424;1;5.79E-06;28.226424;;;0.002406242;;;0.00000579;5.08E-10;;
23.4999;5.20E-10;28.376479;1;5.92E-06;28.376479;;;0.002433105;;;0.00000592;5.20E-10;;
24;5.25E-10;28.544337;1;6.05E-06;28.544337;;;0.002459675;;;0.00000605;5.25E-10;;
24.4999;5.25E-10;28.694337;1;6.28E-06;28.694337;;;0.002505993;;;0.00000628;5.25E-10;;
24.9999;5.40E-10;28.844249;1;6.42E-06;28.844249;;;0.002533772;;;0.00000642;5.40E-10;;
25.5;5.44E-10;28.99434;0.999999;6.59E-06;28.99434;;;0.0025671;;;0.00000659;5.44E-10;;
25.9999;5.51E-10;29.146479;1;6.76E-06;29.146479;;;0.0026;;;0.00000676;5.51E-10;;
26.5;5.58E-10;29.296427;1;6.92E-06;29.296427;;;0.002630589;;;0.00000692;5.58E-10;;
27;5.69E-10;29.456896;1;7.09E-06;29.456896;;;0.002662705;;;0.00000709;5.69E-10;;
27.5;5.78E-10;29.606873;1;7.25E-06;29.606873;;;0.002692582;;;0.00000725;5.78E-10;;
27.9999;5.88E-10;29.756844;1;7.42E-06;29.756844;;;0.002723968;;;0.00000742;5.88E-10;;
28.4999;5.85E-10;29.931336;1;7.62E-06;29.931336;;;0.002760435;;;0.00000762;5.85E-10;;
29;5.93E-10;30.081462;1;7.82E-06;30.081462;;;0.002796426;;;0.00000782;5.93E-10;;
29.5;6.02E-10;30.231535;1;7.98E-06;30.231535;;;0.002824889;;;0.00000798;6.02E-10;;
29.9999;6.14E-10;30.381596;1;8.20E-06;30.381596;;;0.002863564;;;0.0000082;6.14E-10;;
30.5;6.06E-10;30.549458;1;8.42E-06;30.549458;;;0.002901724;;;0.00000842;6.06E-10;;
31;6.20E-10;30.699506;1;8.59E-06;30.699506;;;0.00293087;;;0.00000859;6.20E-10;;
31.4999;6.22E-10;30.849472;1;8.77E-06;30.849472;;;0.002961419;;;0.00000877;6.22E-10;;
31.9999;6.18E-10;30.999541;1;8.99E-06;30.999541;;;0.002998333;;;0.00000899;6.18E-10;;
32.5;6.29E-10;31.151518;1;9.18E-06;31.151518;;;0.003029851;;;0.00000918;6.29E-10;;
32.9999;6.37E-10;31.301505;1;9.38E-06;31.301505;;;0.003062679;;;0.00000938;6.37E-10;;
33.4999;6.43E-10;31.462309;1;9.58E-06;31.462309;;;0.003095158;;;0.00000958;6.43E-10;;
34;6.59E-10;31.612402;1;9.76E-06;31.612402;;;0.0031241;;;0.00000976;6.59E-10;;
34.4999;6.59E-10;31.762484;1;9.98E-06;31.762484;;;0.003159114;;;0.00000998;6.59E-10;;
34.9999;6.66E-10;31.936556;1;1.02E-05;31.936556;;;0.003193744;;;0.0000102;6.66E-10;;
35.5;6.74E-10;32.090072;1;1.04E-05;32.090072;;;0.003224903;;;0.0000104;6.74E-10;;
35.9999;6.88E-10;32.240191;1;1.06E-05;32.240191;;;0.003255764;;;0.0000106;6.88E-10;;
36.4999;6.89E-10;32.390232;1;1.09E-05;32.390232;;;0.003301515;;;0.0000109;6.89E-10;;
36.9999;6.95E-10;32.554474;0.999999;1.11E-05;32.554474;;;0.003331666;;;0.0000111;6.95E-10;;
37.4999;7.14E-10;32.704627;1;1.13E-05;32.704627;;;0.003361547;;;0.0000113;7.14E-10;;
37.9999;7.21E-10;32.85481;1;1.16E-05;32.85481;;;0.003405877;;;0.0000116;7.21E-10;;
38.4999;7.29E-10;33.004977;0.999999;1.18E-05;33.004977;;;0.003435113;;;0.0000118;7.29E-10;;
39;7.40E-10;33.155724;1;1.21E-05;33.155724;;;0.003478505;;;0.0000121;7.40E-10;;
39.5001;7.49E-10;33.305885;0.999999;1.23E-05;33.305885;;;0.003507136;;;0.0000123;7.49E-10;;
40;7.42E-10;33.47155;1;1.26E-05;33.47155;;;0.003549648;;;0.0000126;7.42E-10;;
40.4999;7.57E-10;33.621748;0.999999;1.28E-05;33.621748;;;0.003577709;;;0.0000128;7.57E-10;;
40.9999;7.69E-10;33.771972;1;1.30E-05;33.771972;;;0.003605551;;;0.000013;7.69E-10;;
41.5;7.54E-10;33.960133;1;1.33E-05;33.960133;;;0.003646917;;;0.0000133;7.54E-10;;
42;7.63E-10;34.110455;1;1.35E-05;34.110455;;;0.003674235;;;0.0000135;7.63E-10;;
42.4999;7.77E-10;34.260648;1;1.38E-05;34.260648;;;0.003714835;;;0.0000138;7.77E-10;;
42.9999;7.82E-10;34.441007;1;1.40E-05;34.441007;;;0.003741657;;;0.000014;7.82E-10;;
43.4999;7.90E-10;34.591287;1;1.43E-05;34.591287;;;0.003781534;;;0.0000143;7.90E-10;;
44;8.04E-10;34.741465;1;1.45E-05;34.741465;;;0.003807887;;;0.0000145;8.04E-10;;
44.4999;8.08E-10;34.891695;1;1.49E-05;34.891695;;;0.003860052;;;0.0000149;8.08E-10;;
44.9999;8.08E-10;35.061219;1;1.51E-05;35.061219;;;0.003885872;;;0.0000151;8.08E-10;;
45.4999;8.13E-10;35.211432;1;1.54E-05;35.211432;;;0.003924283;;;0.0000154;8.13E-10;;
45.9999;8.24E-10;35.361663;1;1.56E-05;35.361663;;;0.003949684;;;0.0000156;8.24E-10;;
46.5;8.33E-10;35.511855;1;1.59E-05;35.511855;;;0.00398748;;;0.0000159;8.33E-10;;
47;8.41E-10;35.66325;1;1.61E-05;35.66325;;;0.004012481;;;0.0000161;8.41E-10;;
47.5;8.52E-10;35.813492;0.999999;1.65E-05;35.813492;;;0.004062019;;;0.0000165;8.52E-10;;
47.9999;8.46E-10;35.977884;1;1.68E-05;35.977884;;;0.00409878;;;0.0000168;8.46E-10;;
48.5;8.57E-10;36.128179;1;1.71E-05;36.128179;;;0.004135215;;;0.0000171;8.57E-10;;
49;8.60E-10;36.278448;1;1.74E-05;36.278448;;;0.004171331;;;0.0000174;8.60E-10;;
49.5;8.55E-10;36.466505;1;1.77E-05;36.466505;;;0.004207137;;;0.0000177;8.55E-10;;
49.9999;8.72E-10;36.616861;1;1.79E-05;36.616861;;;0.004230839;;;0.0000179;8.72E-10;;
50.4999;8.77E-10;36.767182;1;1.82E-05;36.767182;;;0.004266146;;;0.0000182;8.77E-10;;
50.9999;8.80E-10;36.947189;1;1.84E-05;36.947189;;;0.004289522;;;0.0000184;8.80E-10;;
51.4999;8.97E-10;37.097538;1;1.87E-05;37.097538;;;0.00432435;;;0.0000187;8.97E-10;;
52;9.05E-10;37.247726;1;1.91E-05;37.247726;;;0.004370355;;;0.0000191;9.05E-10;;
52.4999;9.14E-10;37.398021;1;1.94E-05;37.398021;;;0.004404543;;;0.0000194;9.14E-10;;
52.9999;9.08E-10;37.567514;1;1.97E-05;37.567514;;;0.004438468;;;0.0000197;9.08E-10;;
53.5;9.06E-10;37.717861;0.999999;2.00E-05;37.717861;;;0.004472136;;;0.00002;9.06E-10;;
54;9.10E-10;37.868242;1;2.03E-05;37.868242;;;0.004505552;;;0.0000203;9.10E-10;;
54.4999;9.29E-10;38.018675;0.999999;2.06E-05;38.018675;;;0.004538722;;;0.0000206;9.29E-10;;
55;9.34E-10;38.169368;1;2.10E-05;38.169368;;;0.004582576;;;0.000021;9.34E-10;;
55.4999;9.33E-10;38.319805;1;2.13E-05;38.319805;;;0.004615192;;;0.0000213;9.33E-10;;
55.9999;9.48E-10;38.480019;1.000001;2.16E-05;38.480019;;;0.00464758;;;0.0000216;9.48E-10;;
56.4999;9.58E-10;38.630372;1;2.19E-05;38.630372;;;0.004679744;;;0.0000219;9.58E-10;;
56.9999;9.76E-10;38.780778;1;2.22E-05;38.780778;;;0.004711688;;;0.0000222;9.76E-10;;
