File Name: 10_Sample14_device2_trfSat_dark_begin.dat;;;;;;;;;
File Data: 22/11/2023;12:17:07;;;;;;;;
Start V: 0;;;;;;;;;
Step V: 0;;;;;;;;;
Stop V: 0;;;;;;;;;
Range V: 200;;;;;;;;;
Delay(ms): 0;;;;;;;;;
Auorange: yes;;;;;;;;;
Sweep type: log;;;;;;;;;
Instrument Meter: SM2614;;;;;;;;;
Time(ms);Vdrain(V);Idrain(A);Vgate(V);Igate(A);;;;|IDrain|, |IGate| (A);|IGate| (A)
1.70E+04;1.00E+00;1.59E-10;-3.35E+01;3.79E-11;;;;1.59E-10;3.79E-11
1.75E+04;1.00E+00;1.86E-10;-3.30E+01;3.90E-11;;;;1.86E-10;3.90E-11
1.80E+04;1.00E+00;2.13E-10;-3.25E+01;3.94E-11;;;;2.13E-10;3.94E-11
1.85E+04;1.00E+00;2.46E-10;-3.20E+01;4.05E-11;;;;2.46E-10;4.05E-11
1.90E+04;1.00E+00;2.93E-10;-3.15E+01;4.11E-11;;;;2.93E-10;4.11E-11
1.95E+04;1.00E+00;3.44E-10;-3.10E+01;4.16E-11;;;;3.44E-10;4.16E-11
2.00E+04;1.00E+00;4.10E-10;-3.05E+01;4.19E-11;;;;4.10E-10;4.19E-11
2.05E+04;1.00E+00;5.03E-10;-3.00E+01;4.26E-11;;;;5.03E-10;4.26E-11
2.10E+04;1.00E+00;6.15E-10;-2.95E+01;4.33E-11;;;;6.15E-10;4.33E-11
2.15E+04;1.00E+00;7.57E-10;-2.90E+01;4.43E-11;;;;7.57E-10;4.43E-11
2.20E+04;1.00E+00;8.88E-10;-2.85E+01;4.45E-11;;;;8.88E-10;4.45E-11
2.25E+04;1.00E+00;1.09E-09;-2.80E+01;4.48E-11;;;;1.09E-09;4.48E-11
2.30E+04;1.00E+00;1.33E-09;-2.75E+01;4.59E-11;;;;1.33E-09;4.59E-11
2.35E+04;1.00E+00;1.58E-09;-2.70E+01;4.58E-11;;;;1.58E-09;4.58E-11
2.40E+04;1.00E+00;1.94E-09;-2.65E+01;4.57E-11;;;;1.94E-09;4.57E-11
2.45E+04;1.00E+00;2.38E-09;-2.60E+01;4.60E-11;;;;2.38E-09;4.60E-11
2.50E+04;1.00E+00;1.45E-08;-2.55E+01;4.32E-11;;;;1.45E-08;4.32E-11
2.55E+04;1.00E+00;3.62E-09;-2.50E+01;-3.41E-08;;;;3.62E-09;3.41E-08
2.60E+04;1.00E+00;4.21E-09;-2.45E+01;2.61E-10;;;;4.21E-09;2.61E-10
2.65E+04;1.00E+00;5.17E-09;-2.40E+01;2.81E-11;;;;5.17E-09;2.81E-11
2.70E+04;1.00E+00;6.23E-09;-2.35E+01;5.92E-12;;;;6.23E-09;5.92E-12
2.75E+04;1.00E+00;7.70E-09;-2.30E+01;-3.86E-12;;;;7.70E-09;3.86E-12
2.80E+04;1.00E+00;9.15E-09;-2.25E+01;-1.19E-11;;;;9.15E-09;1.19E-11
2.85E+04;1.00E+00;1.06E-08;-2.20E+01;-1.28E-11;;;;1.06E-08;1.28E-11
2.90E+04;1.00E+00;1.26E-08;-2.15E+01;-2.36E-11;;;;1.26E-08;2.36E-11
2.95E+04;1.00E+00;1.49E-08;-2.10E+01;-2.39E-11;;;;1.49E-08;2.39E-11
3.00E+04;1.00E+00;1.78E-08;-2.05E+01;-2.34E-11;;;;1.78E-08;2.34E-11
3.05E+04;1.00E+00;2.12E-08;-2.00E+01;9.53E-12;;;;2.12E-08;9.53E-12
3.10E+04;1.00E+00;2.45E-08;-1.95E+01;1.16E-11;;;;2.45E-08;1.16E-11
3.15E+04;1.00E+00;2.88E-08;-1.90E+01;-1.98E-12;;;;2.88E-08;1.98E-12
3.20E+04;1.00E+00;3.34E-08;-1.85E+01;3.38E-12;;;;3.34E-08;3.38E-12
3.25E+04;1.00E+00;3.80E-08;-1.80E+01;1.98E-11;;;;3.80E-08;1.98E-11
3.30E+04;1.00E+00;4.34E-08;-1.75E+01;2.44E-11;;;;4.34E-08;2.44E-11
3.35E+04;1.00E+00;4.99E-08;-1.70E+01;2.95E-11;;;;4.99E-08;2.95E-11
3.40E+04;1.00E+00;5.69E-08;-1.65E+01;2.96E-11;;;;5.69E-08;2.96E-11
3.45E+04;1.00E+00;6.55E-08;-1.60E+01;3.34E-11;;;;6.55E-08;3.34E-11
3.50E+04;1.00E+00;7.43E-08;-1.55E+01;3.52E-11;;;;7.43E-08;3.52E-11
3.55E+04;1.00E+00;8.41E-08;-1.50E+01;3.87E-11;;;;8.41E-08;3.87E-11
3.60E+04;1.00E+00;9.50E-08;-1.45E+01;4.12E-11;;;;9.50E-08;4.12E-11
3.65E+04;1.00E+00;1.06E-07;-1.40E+01;4.08E-11;;;;1.06E-07;4.08E-11
3.70E+04;1.00E+00;1.20E-07;-1.35E+01;5.29E-11;;;;1.20E-07;5.29E-11
3.75E+04;1.00E+00;1.33E-07;-1.30E+01;4.49E-11;;;;1.33E-07;4.49E-11
3.80E+04;1.00E+00;1.48E-07;-1.25E+01;4.56E-11;;;;1.48E-07;4.56E-11
3.85E+04;1.00E+00;1.65E-07;-1.20E+01;4.72E-11;;;;1.65E-07;4.72E-11
3.90E+04;1.00E+00;1.82E-07;-1.15E+01;4.86E-11;;;;1.82E-07;4.86E-11
3.95E+04;1.00E+00;2.01E-07;-1.10E+01;4.92E-11;;;;2.01E-07;4.92E-11
4.00E+04;1.00E+00;2.22E-07;-1.05E+01;5.00E-11;;;;2.22E-07;5.00E-11
4.05E+04;1.00E+00;2.45E-07;-1.00E+01;5.06E-11;;;;2.45E-07;5.06E-11
4.10E+04;1.00E+00;2.68E-07;-9.50E+00;5.14E-11;;;;2.68E-07;5.14E-11
4.15E+04;1.00E+00;2.93E-07;-9.00E+00;5.20E-11;;;;2.93E-07;5.20E-11
4.20E+04;1.00E+00;3.22E-07;-8.50E+00;5.23E-11;;;;3.22E-07;5.23E-11
4.25E+04;1.00E+00;3.51E-07;-8.00E+00;5.30E-11;;;;3.51E-07;5.30E-11
4.30E+04;1.00E+00;3.84E-07;-7.50E+00;5.33E-11;;;;3.84E-07;5.33E-11
4.35E+04;1.00E+00;4.16E-07;-7.00E+00;5.37E-11;;;;4.16E-07;5.37E-11
4.40E+04;1.00E+00;4.52E-07;-6.50E+00;5.42E-11;;;;4.52E-07;5.42E-11
4.45E+04;1.00E+00;4.93E-07;-6.00E+00;5.45E-11;;;;4.93E-07;5.45E-11
4.50E+04;1.00E+00;5.35E-07;-5.50E+00;5.47E-11;;;;5.35E-07;5.47E-11
4.55E+04;1.00E+00;5.80E-07;-5.00E+00;4.49E-11;;;;5.80E-07;4.49E-11
4.60E+04;1.00E+00;6.30E-07;-4.50E+00;1.87E-10;;;;6.30E-07;1.87E-10
4.65E+04;1.00E+00;6.78E-07;-4.00E+00;5.56E-11;;;;6.78E-07;5.56E-11
4.70E+04;1.00E+00;7.30E-07;-3.50E+00;5.59E-11;;;;7.30E-07;5.59E-11
4.75E+04;1.00E+00;7.88E-07;-3.00E+00;5.60E-11;;;;7.88E-07;5.60E-11
4.80E+04;1.00E+00;8.50E-07;-2.50E+00;5.62E-11;;;;8.50E-07;5.62E-11
4.85E+04;1.00E+00;9.12E-07;-2.00E+00;5.63E-11;;;;9.12E-07;5.63E-11
4.90E+04;1.00E+00;9.77E-07;-1.50E+00;5.65E-11;;;;9.77E-07;5.65E-11
4.95E+04;1.00E+00;1.05E-06;-1.00E+00;5.65E-11;;;;0.000001045;5.65E-11
5.00E+04;1.00E+00;1.12E-06;-5.00E-01;6.57E-11;;;;1.12E-06;6.57E-11
5.05E+04;1.00E+00;1.20E-06;0.00E+00;5.68E-11;;;;1.20E-06;5.68E-11
5.10E+04;1.00E+00;1.28E-06;5.00E-01;5.68E-11;;;;1.28E-06;5.68E-11
5.15E+04;1.00E+00;1.36E-06;1.00E+00;5.70E-11;;;;1.36E-06;5.70E-11
5.20E+04;1.00E+00;1.45E-06;1.50E+00;5.70E-11;;;;1.45E-06;5.70E-11
5.25E+04;1.00E+00;1.54E-06;2.00E+00;5.71E-11;;;;0.000001537;5.71E-11
5.30E+04;1.00E+00;1.64E-06;2.50E+00;5.75E-11;;;;1.64E-06;5.75E-11
5.35E+04;1.00E+00;1.74E-06;3.00E+00;5.71E-11;;;;1.74E-06;5.71E-11
5.40E+04;1.00E+00;1.84E-06;3.50E+00;5.73E-11;;;;1.84E-06;5.73E-11
5.45E+04;1.00E+00;1.95E-06;4.00E+00;5.74E-11;;;;1.95E-06;5.74E-11
5.50E+04;1.00E+00;2.06E-06;4.50E+00;5.76E-11;;;;0.00000206;5.76E-11
5.55E+04;1.00E+00;2.18E-06;5.00E+00;5.75E-11;;;;2.18E-06;5.75E-11
5.60E+04;1.00E+00;2.30E-06;5.50E+00;5.76E-11;;;;2.30E-06;5.76E-11
5.65E+04;1.00E+00;2.41E-06;6.00E+00;5.80E-11;;;;2.41E-06;5.80E-11
5.70E+04;1.00E+00;2.55E-06;6.50E+00;5.78E-11;;;;2.55E-06;5.78E-11
5.75E+04;1.00E+00;2.67E-06;7.00E+00;5.77E-11;;;;2.67E-06;5.77E-11
5.80E+04;1.00E+00;2.80E-06;7.50E+00;5.80E-11;;;;2.80E-06;5.80E-11
5.85E+04;1.00E+00;2.95E-06;8.00E+00;5.80E-11;;;;0.000002945;5.80E-11
5.90E+04;1.00E+00;3.09E-06;8.50E+00;5.81E-11;;;;3.09E-06;5.81E-11
5.95E+04;1.00E+00;3.22E-06;9.00E+00;5.81E-11;;;;3.22E-06;5.81E-11
6.00E+04;1.00E+00;3.37E-06;9.50E+00;5.80E-11;;;;3.37E-06;5.80E-11
6.05E+04;1.00E+00;3.52E-06;1.00E+01;5.45E-11;;;;3.52E-06;5.45E-11
6.10E+04;1.00E+00;3.68E-06;1.05E+01;1.87E-10;;;;3.68E-06;1.87E-10
6.15E+04;1.00E+00;3.84E-06;1.10E+01;5.84E-11;;;;3.84E-06;5.84E-11
6.20E+04;1.00E+00;4.00E-06;1.15E+01;5.86E-11;;;;4.00E-06;5.86E-11
6.25E+04;1.00E+00;4.18E-06;1.20E+01;5.85E-11;;;;4.18E-06;5.85E-11
6.30E+04;1.00E+00;4.35E-06;1.25E+01;5.85E-11;;;;4.35E-06;5.85E-11
6.35E+04;1.00E+00;4.51E-06;1.30E+01;5.88E-11;;;;0.000004513;5.88E-11
6.40E+04;1.00E+00;4.70E-06;1.35E+01;5.88E-11;;;;4.70E-06;5.88E-11
6.45E+04;1.00E+00;4.88E-06;1.40E+01;5.90E-11;;;;4.88E-06;5.90E-11
6.50E+04;1.00E+00;5.07E-06;1.45E+01;5.89E-11;;;;0.000005067;5.89E-11
6.55E+04;1.00E+00;5.25E-06;1.50E+01;5.89E-11;;;;5.25E-06;5.89E-11
6.60E+04;1.00E+00;5.45E-06;1.55E+01;5.92E-11;;;;5.45E-06;5.92E-11
6.65E+04;1.00E+00;5.64E-06;1.60E+01;5.92E-11;;;;5.64E-06;5.92E-11
6.70E+04;1.00E+00;5.84E-06;1.65E+01;5.92E-11;;;;5.84E-06;5.92E-11
6.75E+04;1.00E+00;6.06E-06;1.70E+01;5.94E-11;;;;6.06E-06;5.94E-11
6.80E+04;1.00E+00;6.27E-06;1.75E+01;5.94E-11;;;;6.27E-06;5.94E-11
6.85E+04;1.00E+00;6.47E-06;1.80E+01;5.94E-11;;;;6.47E-06;5.94E-11
6.90E+04;1.00E+00;6.68E-06;1.85E+01;5.96E-11;;;;6.68E-06;5.96E-11
6.95E+04;1.00E+00;6.91E-06;1.90E+01;5.94E-11;;;;6.91E-06;5.94E-11
7.00E+04;1.00E+00;7.12E-06;1.95E+01;5.96E-11;;;;7.12E-06;5.96E-11
7.05E+04;1.00E+00;7.34E-06;2.00E+01;5.96E-11;;;;7.34E-06;5.96E-11
7.10E+04;1.00E+00;7.57E-06;2.05E+01;6.10E-11;;;;7.57E-06;6.10E-11
7.15E+04;1.00E+00;7.81E-06;2.10E+01;5.96E-11;;;;7.81E-06;5.96E-11
7.20E+04;1.00E+00;8.05E-06;2.15E+01;5.97E-11;;;;8.05E-06;5.97E-11
7.25E+04;1.00E+00;8.28E-06;2.20E+01;6.00E-11;;;;8.28E-06;6.00E-11
7.30E+04;1.00E+00;8.51E-06;2.25E+01;5.98E-11;;;;0.000008507;5.98E-11
7.35E+04;1.00E+00;8.75E-06;2.30E+01;6.00E-11;;;;8.75E-06;6.00E-11
7.40E+04;1.00E+00;8.99E-06;2.35E+01;6.05E-11;;;;8.99E-06;6.05E-11
7.45E+04;1.00E+00;9.22E-06;2.40E+01;6.00E-11;;;;9.22E-06;6.00E-11
7.50E+04;1.00E+00;9.48E-06;2.45E+01;6.03E-11;;;;9.48E-06;6.03E-11
7.55E+04;1.00E+00;9.73E-06;2.50E+01;5.99E-11;;;;9.73E-06;5.99E-11
7.60E+04;1.00E+00;9.99E-06;2.55E+01;8.13E-11;;;;9.99E-06;8.13E-11
7.65E+04;1.00E+00;1.02E-05;2.60E+01;8.13E-11;;;;0.000010236;8.13E-11
7.70E+04;1.00E+00;1.05E-05;2.65E+01;6.93E-11;;;;0.000010482;6.93E-11
7.75E+04;1.00E+00;1.07E-05;2.70E+01;6.07E-11;;;;0.000010745;6.07E-11
7.80E+04;1.00E+00;1.10E-05;2.75E+01;6.04E-11;;;;0.000011006;6.04E-11
7.85E+04;1.00E+00;1.13E-05;2.80E+01;6.04E-11;;;;0.000011276;6.04E-11
7.90E+04;1.00E+00;1.15E-05;2.85E+01;6.08E-11;;;;0.000011536;6.08E-11
7.95E+04;1.00E+00;1.18E-05;2.90E+01;6.10E-11;;;;0.000011816;6.10E-11
8.00E+04;1.00E+00;1.21E-05;2.95E+01;6.08E-11;;;;0.000012074;6.08E-11
8.05E+04;1.00E+00;1.23E-05;3.00E+01;6.09E-11;;;;0.00001234;6.09E-11
8.10E+04;1.00E+00;1.26E-05;3.05E+01;6.11E-11;;;;0.000012615;6.11E-11
8.15E+04;1.00E+00;1.29E-05;3.10E+01;6.15E-11;;;;0.000012878;6.15E-11
8.20E+04;1.00E+00;1.32E-05;3.15E+01;6.12E-11;;;;0.000013153;6.12E-11
8.25E+04;1.00E+00;1.34E-05;3.20E+01;6.14E-11;;;;0.00001342;6.14E-11
8.30E+04;1.00E+00;1.37E-05;3.25E+01;6.12E-11;;;;0.000013692;6.12E-11
8.35E+04;1.00E+00;1.40E-05;3.30E+01;6.17E-11;;;;0.000013965;6.17E-11
8.40E+04;1.00E+00;1.42E-05;3.35E+01;6.20E-11;;;;0.000014243;6.20E-11
8.45E+04;1.00E+00;1.45E-05;3.40E+01;6.14E-11;;;;0.000014531;6.14E-11
8.50E+04;1.00E+00;1.48E-05;3.45E+01;6.17E-11;;;;0.000014814;6.17E-11
8.55E+04;1.00E+00;1.51E-05;3.50E+01;6.17E-11;;;;0.000015094;6.17E-11
8.60E+04;1.00E+00;1.54E-05;3.55E+01;6.19E-11;;;;0.000015377;6.19E-11
8.65E+04;1.00E+00;1.57E-05;3.60E+01;6.18E-11;;;;0.00001565;6.18E-11
8.70E+04;1.00E+00;1.59E-05;3.65E+01;6.25E-11;;;;0.000015944;6.25E-11
8.75E+04;1.00E+00;1.62E-05;3.70E+01;6.24E-11;;;;0.000016218;6.24E-11
8.80E+04;1.00E+00;1.65E-05;3.75E+01;6.27E-11;;;;0.000016501;6.27E-11
8.85E+04;1.00E+00;1.68E-05;3.80E+01;6.27E-11;;;;0.000016786;6.27E-11
8.90E+04;1.00E+00;1.71E-05;3.85E+01;6.30E-11;;;;0.000017079;6.30E-11
8.95E+04;1.00E+00;1.74E-05;3.90E+01;6.36E-11;;;;0.000017367;6.36E-11
9.00E+04;1.00E+00;1.77E-05;3.95E+01;6.37E-11;;;;0.00001765;6.37E-11
9.05E+04;1.00E+00;1.79E-05;4.00E+01;6.42E-11;;;;0.000017935;6.42E-11
9.10E+04;1.00E+00;1.82E-05;4.05E+01;5.44E-11;;;;0.000018225;5.44E-11
9.15E+04;1.00E+00;1.85E-05;4.10E+01;2.09E-10;;;;0.000018518;2.09E-10
9.20E+04;1.00E+00;1.88E-05;4.15E+01;6.49E-11;;;;0.000018799;6.49E-11
9.25E+04;1.00E+00;1.91E-05;4.20E+01;6.47E-11;;;;0.000019092;6.47E-11
9.30E+04;1.00E+00;1.94E-05;4.25E+01;6.48E-11;;;;0.000019381;6.48E-11
9.35E+04;1.00E+00;1.97E-05;4.30E+01;6.50E-11;;;;0.000019676;6.50E-11
9.40E+04;1.00E+00;2.00E-05;4.35E+01;6.50E-11;;;;0.000019962;6.50E-11
9.45E+04;1.00E+00;2.03E-05;4.40E+01;6.46E-11;;;;0.00002025;6.46E-11
9.50E+04;1.00E+00;2.05E-05;4.45E+01;6.47E-11;;;;0.000020546;6.47E-11
9.55E+04;1.00E+00;2.08E-05;4.50E+01;6.55E-11;;;;0.000020844;6.55E-11
9.60E+04;1.00E+00;2.11E-05;4.55E+01;6.49E-11;;;;0.000021125;6.49E-11
9.65E+04;1.00E+00;2.14E-05;4.60E+01;6.53E-11;;;;0.000021414;6.53E-11
9.70E+04;1.00E+00;2.17E-05;4.65E+01;6.61E-11;;;;0.000021706;6.61E-11
9.75E+04;1.00E+00;2.20E-05;4.70E+01;6.69E-11;;;;0.000022005;6.69E-11
9.80E+04;1.00E+00;2.23E-05;4.75E+01;6.74E-11;;;;0.000022304;6.74E-11
9.85E+04;1.00E+00;2.26E-05;4.80E+01;6.85E-11;;;;0.000022601;6.85E-11
9.90E+04;1.00E+00;2.29E-05;4.85E+01;6.98E-11;;;;0.00002289;6.98E-11
9.95E+04;1.00E+00;2.32E-05;4.90E+01;7.05E-11;;;;0.000023183;7.05E-11
1.00E+05;1.00E+00;2.35E-05;4.95E+01;7.23E-11;;;;0.00002348;7.23E-11
1.01E+05;1.00E+00;2.38E-05;5.00E+01;7.24E-11;;;;0.000023762;7.24E-11
1.01E+05;1.00E+00;2.41E-05;5.05E+01;7.31E-11;;;;0.000024064;7.31E-11
1.02E+05;1.00E+00;2.38E-05;5.00E+01;-8.11E-11;;;;0.000023751;8.11E-11
1.02E+05;1.00E+00;2.34E-05;4.95E+01;-8.17E-11;;;;0.000023437;8.17E-11
1.03E+05;1.00E+00;2.31E-05;4.90E+01;-8.26E-11;;;;0.000023128;8.26E-11
1.03E+05;1.00E+00;2.28E-05;4.85E+01;-8.24E-11;;;;0.000022811;8.24E-11
1.04E+05;1.00E+00;2.25E-05;4.80E+01;-8.23E-11;;;;0.000022495;8.23E-11
1.04E+05;1.00E+00;2.22E-05;4.75E+01;-8.30E-11;;;;0.000022191;8.30E-11
1.05E+05;1.00E+00;2.19E-05;4.70E+01;-8.26E-11;;;;0.000021883;8.26E-11
1.05E+05;1.00E+00;2.16E-05;4.65E+01;-8.26E-11;;;;0.000021585;8.26E-11
1.06E+05;1.00E+00;2.13E-05;4.60E+01;-8.26E-11;;;;0.000021276;8.26E-11
1.06E+05;1.00E+00;2.10E-05;4.55E+01;-7.49E-11;;;;0.00002096;7.49E-11
1.07E+05;1.00E+00;2.07E-05;4.50E+01;-2.21E-10;;;;0.000020657;2.21E-10
1.07E+05;1.00E+00;2.04E-05;4.45E+01;-8.35E-11;;;;0.000020371;8.35E-11
1.08E+05;1.00E+00;2.01E-05;4.40E+01;-8.41E-11;;;;0.000020071;8.41E-11
1.08E+05;1.00E+00;1.98E-05;4.35E+01;-8.41E-11;;;;0.000019768;8.41E-11
1.09E+05;1.00E+00;1.95E-05;4.30E+01;-8.46E-11;;;;0.000019463;8.46E-11
1.09E+05;1.00E+00;1.92E-05;4.25E+01;-8.59E-11;;;;0.000019163;8.59E-11
1.10E+05;1.00E+00;1.89E-05;4.20E+01;-8.54E-11;;;;0.000018863;8.54E-11
1.10E+05;1.00E+00;1.86E-05;4.15E+01;-8.60E-11;;;;0.000018555;8.60E-11
1.11E+05;1.00E+00;1.83E-05;4.10E+01;-8.70E-11;;;;0.000018265;8.70E-11
1.11E+05;1.00E+00;1.80E-05;4.05E+01;-8.73E-11;;;;0.000017967;8.73E-11
1.12E+05;1.00E+00;1.77E-05;4.00E+01;-8.69E-11;;;;0.000017662;8.69E-11
1.12E+05;1.00E+00;1.74E-05;3.95E+01;-8.68E-11;;;;0.000017373;8.68E-11
1.13E+05;1.00E+00;1.71E-05;3.90E+01;-8.69E-11;;;;0.000017079;8.69E-11
1.13E+05;1.00E+00;1.68E-05;3.85E+01;-8.65E-11;;;;0.000016788;8.65E-11
1.14E+05;1.00E+00;1.65E-05;3.80E+01;-8.66E-11;;;;0.000016492;8.66E-11
1.14E+05;1.00E+00;1.62E-05;3.75E+01;-8.69E-11;;;;0.000016207;8.69E-11
1.15E+05;1.00E+00;1.59E-05;3.70E+01;-8.69E-11;;;;0.00001591;8.69E-11
1.15E+05;1.00E+00;1.56E-05;3.65E+01;-8.69E-11;;;;0.000015625;8.69E-11
1.16E+05;1.00E+00;1.53E-05;3.60E+01;-8.72E-11;;;;0.000015345;8.72E-11
1.16E+05;1.00E+00;1.51E-05;3.55E+01;-8.74E-11;;;;0.000015058;8.74E-11
1.17E+05;1.00E+00;1.48E-05;3.50E+01;-8.74E-11;;;;0.000014773;8.74E-11
1.17E+05;1.00E+00;1.45E-05;3.45E+01;-8.76E-11;;;;0.000014477;8.76E-11
1.18E+05;1.00E+00;1.42E-05;3.40E+01;-8.80E-11;;;;0.000014201;8.80E-11
1.18E+05;1.00E+00;1.39E-05;3.35E+01;-8.80E-11;;;;0.000013911;8.80E-11
1.19E+05;1.00E+00;1.36E-05;3.30E+01;-8.87E-11;;;;0.000013631;8.87E-11
1.19E+05;1.00E+00;1.33E-05;3.25E+01;-8.84E-11;;;;0.000013345;8.84E-11
1.20E+05;1.00E+00;1.31E-05;3.20E+01;-8.82E-11;;;;0.000013069;8.82E-11
1.20E+05;1.00E+00;1.28E-05;3.15E+01;-8.87E-11;;;;0.000012793;8.87E-11
1.21E+05;1.00E+00;1.25E-05;3.10E+01;-8.87E-11;;;;0.000012519;8.87E-11
1.21E+05;1.00E+00;1.23E-05;3.05E+01;-8.77E-11;;;;0.000012253;8.77E-11
1.22E+05;1.00E+00;1.20E-05;3.00E+01;-2.25E-10;;;;0.000011991;2.25E-10
1.22E+05;1.00E+00;1.17E-05;2.95E+01;-8.93E-11;;;;0.000011722;8.93E-11
1.23E+05;1.00E+00;1.15E-05;2.90E+01;-8.93E-11;;;;0.00001146;8.93E-11
1.23E+05;1.00E+00;1.12E-05;2.85E+01;-8.93E-11;;;;0.0000112;8.93E-11
1.24E+05;1.00E+00;1.09E-05;2.80E+01;-8.98E-11;;;;0.000010926;8.98E-11
1.24E+05;1.00E+00;1.07E-05;2.75E+01;-8.97E-11;;;;0.000010663;8.97E-11
1.25E+05;1.00E+00;1.04E-05;2.70E+01;-9.00E-11;;;;0.000010405;9.00E-11
1.25E+05;1.00E+00;1.02E-05;2.65E+01;-9.01E-11;;;;0.000010154;9.01E-11
1.26E+05;1.00E+00;9.88E-06;2.60E+01;-9.02E-11;;;;9.88E-06;9.02E-11
1.26E+05;1.00E+00;9.63E-06;2.55E+01;-1.03E-10;;;;9.63E-06;1.03E-10
1.27E+05;1.00E+00;9.37E-06;2.50E+01;-9.08E-11;;;;9.37E-06;9.08E-11
1.27E+05;1.00E+00;9.13E-06;2.45E+01;-9.06E-11;;;;9.13E-06;9.06E-11
1.28E+05;1.00E+00;8.89E-06;2.40E+01;-9.07E-11;;;;8.89E-06;9.07E-11
1.28E+05;1.00E+00;8.64E-06;2.35E+01;-9.08E-11;;;;8.64E-06;9.08E-11
1.29E+05;1.00E+00;8.41E-06;2.30E+01;-9.08E-11;;;;8.41E-06;9.08E-11
