Time (s)	|IDrain| (A)	|IGate| (A)	Vdrain(V)	Vgate(V)	Photocurrent
88.5	1.6902e-05	6.6942e-10	-10.0	-2.5	-9.040092765955543e-08
89.0	1.6902e-05	6.7284e-10	-10.0	-2.5	-9.100503354623503e-08
89.5	1.6905e-05	6.7132e-10	-10.0	-2.5	-8.860871710635309e-08
90.0	1.6907e-05	6.7076e-10	-10.0	-2.5	-8.721197833991837e-08
90.5	1.6907e-05	6.7265e-10	-10.0	-2.5	-8.781481724692969e-08
91.0	1.6908e-05	6.7156e-10	-10.0	-2.5	-8.741723382738045e-08
91.5	1.6907e-05	6.7094e-10	-10.0	-2.5	-8.901922808128064e-08
92.0	1.691e-05	6.7128e-10	-10.0	-2.5	-8.662080000862047e-08
92.5	1.6911e-05	6.7187e-10	-10.0	-2.5	-8.622194960940295e-08
93.0	1.6909e-05	6.7273e-10	-10.0	-2.5	-8.882267688363365e-08
93.5	1.6914e-05	6.7185e-10	-10.0	-2.5	-8.44229818313076e-08
94.0	1.6915e-05	6.7256e-10	-10.0	-2.5	-8.402286445242517e-08
94.5	1.6919e-05	6.7223e-10	-10.0	-2.5	-8.062232474698798e-08
95.0	1.692e-05	6.7274e-10	-10.0	-2.5	-8.022136271499224e-08
95.5	1.692e-05	6.7364e-10	-10.0	-2.5	-8.081997835644034e-08
96.0	1.6921e-05	6.7285e-10	-10.0	-2.5	-8.041817167133466e-08
96.5	1.6921e-05	6.7461e-10	-10.0	-2.5	-8.101594265967282e-08
97.0	1.6924e-05	6.7304e-10	-10.0	-2.5	-7.861329132145622e-08
97.5	1.6923e-05	6.7171e-10	-10.0	-2.5	-8.021021765667986e-08
98.0	1.6922e-05	6.7245e-10	-10.0	-2.5	-8.180672166534854e-08
98.5	1.6924e-05	6.7224e-10	-10.0	-2.5	-8.040280334746245e-08
99.0	1.6924e-05	6.7311e-10	-10.0	-2.5	-8.09984627030224e-08
99.5	1.6925e-05	6.737e-10	-10.0	-2.5	-8.05936997320184e-08
100.0	1.6928e-05	6.7294e-10	-10.0	-2.5	-7.818851443446522e-08
100.5	1.6927e-05	6.733e-10	-10.0	-2.5	-7.978290681035568e-08
101.0	1.6929e-05	6.739e-10	-10.0	-2.5	-7.837687685968798e-08
101.5	1.6929e-05	6.7214e-10	-10.0	-2.5	-7.897042458246631e-08
102.0	1.6932e-05	6.7301e-10	-10.0	-2.5	-7.656354997868987e-08
102.5	1.6933e-05	6.75e-10	-10.0	-2.5	-7.615625304835608e-08
103.0	1.6933e-05	6.7213e-10	-10.0	-2.5	-7.674853379146612e-08
103.5	1.6935e-05	6.736e-10	-10.0	-2.5	-7.534039220801682e-08
104.0	1.6937e-05	6.7264e-10	-10.0	-2.5	-7.393182829801254e-08
104.5	1.6938e-05	6.7361e-10	-10.0	-2.5	-7.35228420614555e-08
105.0	1.6936e-05	6.7277e-10	-10.0	-2.5	-7.611343349834328e-08
105.5	1.6937e-05	6.7316e-10	-10.0	-2.5	-7.570360260866952e-08
106.0	1.6939e-05	6.7352e-10	-10.0	-2.5	-7.4293349392442e-08
106.5	1.6939e-05	6.7428e-10	-10.0	-2.5	-7.48826738496605e-08
107.0	1.6943e-05	6.7429e-10	-10.0	-2.5	-7.147157598032204e-08
107.5	1.6943e-05	6.7395e-10	-10.0	-2.5	-7.206005578442722e-08
108.0	1.6941e-05	6.7455e-10	-10.0	-2.5	-7.464811326197843e-08
108.5	1.6942e-05	6.7421e-10	-10.0	-2.5	-7.42357484129681e-08
109.0	1.6943e-05	6.7643e-10	-10.0	-2.5	-7.382296123740957e-08
109.5	1.6948e-05	6.7462e-10	-10.0	-2.5	-6.94097517352907e-08
110.0	1.6947e-05	6.7546e-10	-10.0	-2.5	-7.099611990661646e-08
110.5	1.695e-05	6.7645e-10	-10.0	-2.5	-6.858206575138527e-08
111.0	1.6952e-05	6.7524e-10	-10.0	-2.5	-6.716758926959791e-08
111.5	1.695e-05	6.7666e-10	-10.0	-2.5	-6.975269046125758e-08
112.0	1.6953e-05	6.7696e-10	-10.0	-2.5	-6.733736932635809e-08
112.5	1.6952e-05	6.7563e-10	-10.0	-2.5	-6.892162586490225e-08
113.0	1.6954e-05	6.7511e-10	-10.0	-2.5	-6.750546007689163e-08
113.5	1.6952e-05	6.7624e-10	-10.0	-2.5	-7.008887196232466e-08
114.0	1.6954e-05	6.7708e-10	-10.0	-2.5	-6.867186152120411e-08
114.5	1.696e-05	6.764e-10	-10.0	-2.5	-6.325442875352322e-08
115.0	1.696e-05	6.7507e-10	-10.0	-2.5	-6.383657365929035e-08
115.5	1.6961e-05	6.7615e-10	-10.0	-2.5	-6.341829623850032e-08
116.0	1.6961e-05	6.7797e-10	-10.0	-2.5	-6.399959649115413e-08
116.5	1.6961e-05	6.7699e-10	-10.0	-2.5	-6.458047441725297e-08
117.0	1.6961e-05	6.7648e-10	-10.0	-2.5	-6.516093001679346e-08
117.5	1.6962e-05	6.7679e-10	-10.0	-2.5	-6.474096328977678e-08
118.0	1.6964e-05	6.7807e-10	-10.0	-2.5	-6.332057423620973e-08
118.5	1.6964e-05	6.7741e-10	-10.0	-2.5	-6.389976285608193e-08
119.0	1.6964e-05	6.3759e-10	-10.0	-2.5	-6.447852914939916e-08
119.5	1.6966e-05	6.2587e-10	-10.0	-2.5	-6.305687311616043e-08
120.0	1.6971e-05	6.2378e-10	-10.0	-2.5	-5.863479475636354e-08
120.5	1.6971e-05	6.2524e-10	-10.0	-2.5	-5.921229407001587e-08
121.0	1.6976e-05	6.2609e-10	-10.0	-2.5	-5.478937105710566e-08
121.5	1.6975e-05	6.2738e-10	-10.0	-2.5	-5.6366025717646866e-08
122.0	1.6974e-05	6.2856e-10	-10.0	-2.5	-5.794225805162633e-08
122.5	1.6978e-05	6.2902e-10	-10.0	-2.5	-5.451806805905341e-08
123.0	1.6979e-05	6.3106e-10	-10.0	-2.5	-5.409345573992194e-08
123.5	1.698e-05	6.3103e-10	-10.0	-2.5	-5.3668421094235505e-08
124.0	1.6984e-05	6.3287e-10	-10.0	-2.5	-5.02429641219943e-08
124.5	1.6986e-05	6.3229e-10	-10.0	-2.5	-4.881708482319574e-08
125.0	1.6986e-05	6.3318e-10	-10.0	-2.5	-4.939078319783982e-08
125.5	1.6986e-05	6.3445e-10	-10.0	-2.5	-4.9964059245928934e-08
126.0	1.6989e-05	6.3583e-10	-10.0	-2.5	-4.753691296746328e-08
126.5	1.6992e-05	6.3696e-10	-10.0	-2.5	-4.510934436244266e-08
127.0	1.6993e-05	6.3844e-10	-10.0	-2.5	-4.468135343086129e-08
127.5	1.6993e-05	6.377e-10	-10.0	-2.5	-4.525294017272715e-08
128.0	1.6997e-05	6.3971e-10	-10.0	-2.5	-4.182410458803944e-08
128.5	1.6997e-05	6.3832e-10	-10.0	-2.5	-4.239484667679198e-08
129.0	1.6999e-05	6.4013e-10	-10.0	-2.5	-4.096516643898855e-08
129.5	1.7003e-05	6.3979e-10	-10.0	-2.5	-3.753506387463255e-08
130.0	1.7003e-05	6.3982e-10	-10.0	-2.5	-3.81045389837168e-08
130.5	1.7006e-05	6.4093e-10	-10.0	-2.5	-3.5673591766246284e-08
131.0	1.7006e-05	6.4144e-10	-10.0	-2.5	-3.62422222222206e-08
131.5	1.7005e-05	6.4176e-10	-10.0	-2.5	-3.781043035163537e-08
132.0	1.7008e-05	6.4343e-10	-10.0	-2.5	-3.537821615449656e-08
132.5	1.7008e-05	6.4329e-10	-10.0	-2.5	-3.594557963080259e-08
133.0	1.7011e-05	6.4371e-10	-10.0	-2.5	-3.3512520780553854e-08
133.5	1.7014e-05	6.437e-10	-10.0	-2.5	-3.107903960374676e-08
134.0	1.7016e-05	6.4436e-10	-10.0	-2.5	-2.9645136100383505e-08
134.5	1.7015e-05	6.439e-10	-10.0	-2.5	-3.121081027046847e-08
135.0	1.7015e-05	6.4581e-10	-10.0	-2.5	-3.177606211399289e-08
135.5	1.7018e-05	6.4738e-10	-10.0	-2.5	-2.9340891630962545e-08
136.0	1.702e-05	6.4485e-10	-10.0	-2.5	-2.7905298821376035e-08
136.5	1.7024e-05	6.4764e-10	-10.0	-2.5	-2.4469283685230172e-08
137.0	1.7025e-05	6.4725e-10	-10.0	-2.5	-2.4032846222532534e-08
137.5	1.7026e-05	6.4946e-10	-10.0	-2.5	-2.359598643327993e-08
138.0	1.7028e-05	6.4711e-10	-10.0	-2.5	-2.2158704317470164e-08
138.5	1.7029e-05	6.4825e-10	-10.0	-2.5	-2.1720999875104237e-08
139.0	1.7032e-05	6.4777e-10	-10.0	-2.5	-1.9282873106182347e-08
139.5	1.7036e-05	6.4938e-10	-10.0	-2.5	-1.584432401069991e-08
140.0	1.7037e-05	6.4805e-10	-10.0	-2.5	-1.5405352588669083e-08
140.5	1.7038e-05	6.4804e-10	-10.0	-2.5	-1.49659588400799e-08
141.0	1.7038e-05	6.4875e-10	-10.0	-2.5	-1.552614276493117e-08
141.5	1.704e-05	6.4891e-10	-10.0	-2.5	-1.4085904363229864e-08
142.0	1.7042e-05	6.4936e-10	-10.0	-2.5	-1.2645243634970202e-08
142.5	1.7042e-05	6.4926e-10	-10.0	-2.5	-1.3204160580156571e-08
143.0	1.7044e-05	6.506e-10	-10.0	-2.5	-1.1762655198783588e-08
143.5	1.7047e-05	6.4893e-10	-10.0	-2.5	-9.320727490856834e-09
144.0	1.7047e-05	6.482e-10	-10.0	-2.5	-9.878377456374915e-09
144.5	1.7047e-05	6.5166e-10	-10.0	-2.5	-1.043560509533803e-08
145.0	1.7047e-05	6.5109e-10	-10.0	-2.5	-1.099241040774279e-08
145.5	1.7046e-05	6.5056e-10	-10.0	-2.5	-1.2548793393594776e-08
146.0	1.7048e-05	6.4991e-10	-10.0	-2.5	-1.1104754052888605e-08
146.5	1.7047e-05	6.5029e-10	-10.0	-2.5	-1.2660292385623882e-08
147.0	1.7045e-05	6.4987e-10	-10.0	-2.5	-1.5215408391806384e-08
147.5	1.7046e-05	6.526e-10	-10.0	-2.5	-1.4770102071434119e-08
148.0	1.7051e-05	6.5363e-10	-10.0	-2.5	-1.0324373424501504e-08
148.5	1.7053e-05	6.5273e-10	-10.0	-2.5	-8.878222451013724e-09
149.0	1.705e-05	6.5267e-10	-10.0	-2.5	-1.2431649150971777e-08
149.5	1.7053e-05	6.5118e-10	-10.0	-2.5	-9.984653524375259e-09
150.0	1.7052e-05	6.5358e-10	-10.0	-2.5	-1.1537235571222382e-08
150.5	1.7052e-05	6.5189e-10	-10.0	-2.5	-1.2089395291512345e-08
151.0	1.7053e-05	6.5442e-10	-10.0	-2.5	-1.164113268524176e-08
151.5	1.7055e-05	6.5255e-10	-10.0	-2.5	-1.0192447752424181e-08
152.0	1.7056e-05	6.5316e-10	-10.0	-2.5	-9.743340493043663e-09
152.5	1.7055e-05	6.5245e-10	-10.0	-2.5	-1.1293810907109177e-08
153.0	1.7054e-05	6.5271e-10	-10.0	-2.5	-1.2843858994619723e-08
153.5	1.7061e-05	6.5304e-10	-10.0	-2.5	-6.393484755571314e-09
154.0	1.7059e-05	6.5377e-10	-10.0	-2.5	-8.942688189970732e-09
154.5	1.7062e-05	6.5191e-10	-10.0	-2.5	-6.491469297810996e-09
155.0	1.7063e-05	6.5115e-10	-10.0	-2.5	-6.039828079097291e-09
155.5	1.7067e-05	6.5208e-10	-10.0	-2.5	-2.5877645338254294e-09
156.0	1.7068e-05	6.5423e-10	-10.0	-2.5	-2.135278662001791e-09
156.5	1.7065e-05	6.5299e-10	-10.0	-2.5	-5.6823704636184045e-09
157.0	1.7066e-05	6.5181e-10	-10.0	-2.5	-5.229039938681445e-09
157.5	1.7067e-05	6.5209e-10	-10.0	-2.5	-4.7752870871861305e-09
158.0	1.7069e-05	6.5255e-10	-10.0	-2.5	-3.321111909137045e-09
158.5	1.7074e-05	6.549e-10	-10.0	-2.5	1.133485595470197e-09
159.0	1.7074e-05	6.5358e-10	-10.0	-2.5	5.885054266316066e-10
159.5	1.7077e-05	6.5441e-10	-10.0	-2.5	3.0439475843511727e-09
160.0	1.7075e-05	6.5401e-10	-10.0	-2.5	4.998120686282943e-10
160.5	1.7079e-05	6.5378e-10	-10.0	-2.5	3.956098879456598e-09
161.0	1.7079e-05	6.5376e-10	-10.0	-2.5	3.412808016841262e-09
161.5	1.7079e-05	6.5351e-10	-10.0	-2.5	2.869939480784281e-09
162.0	1.708e-05	6.5256e-10	-10.0	-2.5	3.3274932712810707e-09
162.5	1.7078e-05	6.5271e-10	-10.0	-2.5	7.854693883398015e-10
163.0	1.7082e-05	6.5333e-10	-10.0	-2.5	4.243867831946326e-09
163.5	1.708e-05	6.5458e-10	-10.0	-2.5	1.7026886021116023e-09
164.0	1.7081e-05	6.5363e-10	-10.0	-2.5	2.161931698838423e-09
164.5	1.7081e-05	6.5494e-10	-10.0	-2.5	1.6215971221146292e-09
