Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	1.6406e-05	1.0435e-09	-10.0	-2.5
1.0	1.6416e-05	8.6873e-10	-10.0	-2.5
1.5	1.6419e-05	8.2633e-10	-10.0	-2.5
2.0	1.6426e-05	7.9685e-10	-10.0	-2.5
2.5	1.643e-05	7.7303e-10	-10.0	-2.5
3.0	1.6434e-05	7.5241e-10	-10.0	-2.5
3.5	1.6441e-05	7.3771e-10	-10.0	-2.5
4.0	1.6447e-05	7.2471e-10	-10.0	-2.5
4.5	1.6449e-05	7.1296e-10	-10.0	-2.5
5.0	1.6454e-05	7.0427e-10	-10.0	-2.5
5.5	1.6461e-05	6.9203e-10	-10.0	-2.5
6.0	1.6463e-05	6.8517e-10	-10.0	-2.5
6.5	1.6466e-05	6.7762e-10	-10.0	-2.5
7.0	1.6473e-05	6.6984e-10	-10.0	-2.5
7.5	1.6479e-05	6.6474e-10	-10.0	-2.5
8.0	1.648e-05	6.6028e-10	-10.0	-2.5
8.5	1.6488e-05	6.5427e-10	-10.0	-2.5
9.0	1.6491e-05	6.4897e-10	-10.0	-2.5
9.5	1.6498e-05	6.4535e-10	-10.0	-2.5
10.0	1.65e-05	6.4129e-10	-10.0	-2.5
10.5	1.6504e-05	6.3588e-10	-10.0	-2.5
11.0	1.6507e-05	6.315e-10	-10.0	-2.5
11.5	1.6512e-05	6.2693e-10	-10.0	-2.5
12.0	1.6517e-05	6.2407e-10	-10.0	-2.5
12.5	1.6521e-05	6.2105e-10	-10.0	-2.5
13.0	1.6523e-05	6.1865e-10	-10.0	-2.5
13.5	1.6526e-05	6.1651e-10	-10.0	-2.5
14.0	1.653e-05	6.1119e-10	-10.0	-2.5
14.5	1.6534e-05	6.0877e-10	-10.0	-2.5
15.0	1.6538e-05	6.0358e-10	-10.0	-2.5
15.5	1.6543e-05	6.0269e-10	-10.0	-2.5
16.0	1.6546e-05	5.9929e-10	-10.0	-2.5
16.5	1.6547e-05	5.9806e-10	-10.0	-2.5
17.0	1.655e-05	5.9343e-10	-10.0	-2.5
17.5	1.6555e-05	5.9218e-10	-10.0	-2.5
18.0	1.656e-05	5.8748e-10	-10.0	-2.5
18.5	1.6562e-05	5.8646e-10	-10.0	-2.5
19.0	1.6568e-05	5.8349e-10	-10.0	-2.5
19.5	1.6566e-05	5.8226e-10	-10.0	-2.5
20.0	1.6567e-05	5.7754e-10	-10.0	-2.5
20.5	1.6571e-05	5.7545e-10	-10.0	-2.5
21.0	1.6574e-05	5.7449e-10	-10.0	-2.5
21.5	1.6578e-05	5.7194e-10	-10.0	-2.5
22.0	1.6581e-05	5.7028e-10	-10.0	-2.5
22.5	1.6587e-05	5.6907e-10	-10.0	-2.5
23.0	1.659e-05	5.6716e-10	-10.0	-2.5
23.5	1.6593e-05	5.6402e-10	-10.0	-2.5
24.0	1.6595e-05	5.6189e-10	-10.0	-2.5
24.5	1.6601e-05	5.6095e-10	-10.0	-2.5
25.0	1.6608e-05	5.5839e-10	-10.0	-2.5
25.5	1.6607e-05	5.579e-10	-10.0	-2.5
26.0	1.661e-05	5.55e-10	-10.0	-2.5
26.5	1.6613e-05	5.5451e-10	-10.0	-2.5
27.0	1.6617e-05	5.5284e-10	-10.0	-2.5
27.5	1.6618e-05	5.5089e-10	-10.0	-2.5
28.0	1.6622e-05	5.5017e-10	-10.0	-2.5
28.5	1.6622e-05	5.4898e-10	-10.0	-2.5
29.0	1.6625e-05	5.4606e-10	-10.0	-2.5
29.5	1.6631e-05	5.4517e-10	-10.0	-2.5
30.0	1.6634e-05	5.4242e-10	-10.0	-2.5
30.5	1.6639e-05	5.4286e-10	-10.0	-2.5
31.0	1.6639e-05	5.4176e-10	-10.0	-2.5
31.5	1.6643e-05	5.4006e-10	-10.0	-2.5
32.0	1.6643e-05	5.4036e-10	-10.0	-2.5
32.5	1.6645e-05	5.3887e-10	-10.0	-2.5
33.0	1.6647e-05	5.3819e-10	-10.0	-2.5
33.5	1.6649e-05	5.3578e-10	-10.0	-2.5
34.0	1.6653e-05	5.3506e-10	-10.0	-2.5
34.5	1.6658e-05	5.3385e-10	-10.0	-2.5
35.0	1.6657e-05	5.3375e-10	-10.0	-2.5
35.5	1.666e-05	5.3313e-10	-10.0	-2.5
36.0	1.6664e-05	5.3278e-10	-10.0	-2.5
36.5	1.6665e-05	5.3332e-10	-10.0	-2.5
37.0	1.6668e-05	5.3212e-10	-10.0	-2.5
37.5	1.6675e-05	5.3145e-10	-10.0	-2.5
38.0	1.6676e-05	5.3038e-10	-10.0	-2.5
38.5	1.6679e-05	5.2866e-10	-10.0	-2.5
39.0	1.6681e-05	5.2949e-10	-10.0	-2.5
39.5	1.6684e-05	5.2831e-10	-10.0	-2.5
40.0	1.6686e-05	5.28e-10	-10.0	-2.5
40.5	1.6688e-05	5.295e-10	-10.0	-2.5
41.0	1.6692e-05	5.2643e-10	-10.0	-2.5
41.5	1.6695e-05	5.2636e-10	-10.0	-2.5
42.0	1.6699e-05	5.2565e-10	-10.0	-2.5
42.5	1.67e-05	5.247e-10	-10.0	-2.5
43.0	1.6702e-05	5.2479e-10	-10.0	-2.5
43.5	1.6703e-05	5.2351e-10	-10.0	-2.5
44.0	1.6706e-05	5.2315e-10	-10.0	-2.5
44.5	1.6711e-05	5.2438e-10	-10.0	-2.5
45.0	1.6711e-05	5.232e-10	-10.0	-2.5
45.5	1.6718e-05	5.231e-10	-10.0	-2.5
46.0	1.6718e-05	5.2179e-10	-10.0	-2.5
46.5	1.6717e-05	5.232e-10	-10.0	-2.5
47.0	1.6723e-05	5.2265e-10	-10.0	-2.5
47.5	1.6724e-05	5.226e-10	-10.0	-2.5
48.0	1.6726e-05	5.2179e-10	-10.0	-2.5
48.5	1.6728e-05	5.2261e-10	-10.0	-2.5
49.0	1.6731e-05	5.2117e-10	-10.0	-2.5
49.5	1.6731e-05	5.2249e-10	-10.0	-2.5
50.0	1.6736e-05	5.2016e-10	-10.0	-2.5
50.5	1.6735e-05	5.1947e-10	-10.0	-2.5
51.0	1.6738e-05	5.2135e-10	-10.0	-2.5
51.5	1.6739e-05	5.2101e-10	-10.0	-2.5
52.0	1.6742e-05	5.2208e-10	-10.0	-2.5
52.5	1.6743e-05	5.1868e-10	-10.0	-2.5
53.0	1.6745e-05	5.2101e-10	-10.0	-2.5
53.5	1.6747e-05	5.2078e-10	-10.0	-2.5
54.0	1.6753e-05	5.2005e-10	-10.0	-2.5
54.5	1.6753e-05	5.2093e-10	-10.0	-2.5
55.0	1.6754e-05	5.2057e-10	-10.0	-2.5
55.5	1.6759e-05	5.2028e-10	-10.0	-2.5
56.0	1.676e-05	5.202e-10	-10.0	-2.5
56.5	1.6763e-05	5.1994e-10	-10.0	-2.5
57.0	1.6765e-05	5.1985e-10	-10.0	-2.5
57.5	1.6768e-05	5.1975e-10	-10.0	-2.5
58.0	1.6769e-05	5.208e-10	-10.0	-2.5
58.5	1.6771e-05	5.2092e-10	-10.0	-2.5
59.0	1.6776e-05	5.2095e-10	-10.0	-2.5
59.5	1.6777e-05	5.2201e-10	-10.0	-2.5
60.0	1.6776e-05	5.2142e-10	-10.0	-2.5
60.5	1.678e-05	5.1898e-10	-10.0	-2.5
61.0	1.6784e-05	5.2062e-10	-10.0	-2.5
61.5	1.6781e-05	5.2245e-10	-10.0	-2.5
62.0	1.6782e-05	5.2188e-10	-10.0	-2.5
62.5	1.6786e-05	5.2091e-10	-10.0	-2.5
63.0	1.6788e-05	5.2229e-10	-10.0	-2.5
63.5	1.6792e-05	5.2303e-10	-10.0	-2.5
64.0	1.6791e-05	5.2322e-10	-10.0	-2.5
64.5	1.6795e-05	5.2261e-10	-10.0	-2.5
65.0	1.6797e-05	5.2207e-10	-10.0	-2.5
65.5	1.6801e-05	5.2369e-10	-10.0	-2.5
66.0	1.68e-05	5.2108e-10	-10.0	-2.5
66.5	1.6802e-05	5.2147e-10	-10.0	-2.5
67.0	1.6808e-05	5.2229e-10	-10.0	-2.5
67.5	1.6811e-05	5.2246e-10	-10.0	-2.5
68.0	1.6813e-05	5.2117e-10	-10.0	-2.5
68.5	1.6814e-05	5.2141e-10	-10.0	-2.5
69.0	1.6815e-05	5.2336e-10	-10.0	-2.5
69.5	1.6819e-05	5.2337e-10	-10.0	-2.5
70.0	1.682e-05	5.243e-10	-10.0	-2.5
70.5	1.6821e-05	5.2366e-10	-10.0	-2.5
71.0	1.6825e-05	5.2473e-10	-10.0	-2.5
71.5	1.6823e-05	5.2362e-10	-10.0	-2.5
72.0	1.6828e-05	5.2508e-10	-10.0	-2.5
72.5	1.6828e-05	5.2259e-10	-10.0	-2.5
73.0	1.6829e-05	5.2427e-10	-10.0	-2.5
73.5	1.683e-05	5.2429e-10	-10.0	-2.5
74.0	1.6832e-05	5.2545e-10	-10.0	-2.5
74.5	1.6832e-05	5.2501e-10	-10.0	-2.5
75.0	1.6834e-05	5.246e-10	-10.0	-2.5
75.5	1.6837e-05	5.2671e-10	-10.0	-2.5
