Time (s)	|IDrain| (A)	|IGate| (A)	Vdrain(V)	Vgate(V)	Photocurrent
27.0	1.6827e-05	1.8431e-10	-10.0	-2.5	-1.9080050800968887e-07
27.5	1.6828e-05	1.8551e-10	-10.0	-2.5	-1.9039307693636675e-07
28.0	1.6832e-05	1.8593e-10	-10.0	-2.5	-1.8698472958880992e-07
28.5	1.6833e-05	1.8637e-10	-10.0	-2.5	-1.865754659670214e-07
29.0	1.6833e-05	1.8596e-10	-10.0	-2.5	-1.8716528607100016e-07
29.5	1.6835e-05	1.8724e-10	-10.0	-2.5	-1.8575418990074302e-07
30.0	1.6836e-05	1.8805e-10	-10.0	-2.5	-1.8534217745625657e-07
30.5	1.6834e-05	1.8825e-10	-10.0	-2.5	-1.8792924873753842e-07
31.0	1.6838e-05	1.889e-10	-10.0	-2.5	-1.8451540374458237e-07
31.5	1.684e-05	1.8722e-10	-10.0	-2.5	-1.831006424773958e-07
32.0	1.6839e-05	1.8978e-10	-10.0	-2.5	-1.8468496493597754e-07
32.5	1.684e-05	1.9e-10	-10.0	-2.5	-1.8426837112032676e-07
33.0	1.6841e-05	1.8948e-10	-10.0	-2.5	-1.838508610304411e-07
33.5	1.6842e-05	1.9112e-10	-10.0	-2.5	-1.834324346663239e-07
34.0	1.6845e-05	1.8979e-10	-10.0	-2.5	-1.810130920279742e-07
34.5	1.6847e-05	1.9336e-10	-10.0	-2.5	-1.7959283311539182e-07
35.0	1.6848e-05	1.9234e-10	-10.0	-2.5	-1.7917165792857671e-07
35.5	1.685e-05	1.9264e-10	-10.0	-2.5	-1.7774956646752452e-07
36.0	1.6851e-05	1.92e-10	-10.0	-2.5	-1.773265587322464e-07
36.5	1.6851e-05	1.9308e-10	-10.0	-2.5	-1.7790263472273218e-07
37.0	1.6851e-05	1.9381e-10	-10.0	-2.5	-1.7847779443898307e-07
37.5	1.6853e-05	1.9331e-10	-10.0	-2.5	-1.7705203788100145e-07
38.0	1.6853e-05	1.944e-10	-10.0	-2.5	-1.7762536504878931e-07
38.5	1.6855e-05	1.9472e-10	-10.0	-2.5	-1.7619777594234128e-07
39.0	1.6859e-05	1.9639e-10	-10.0	-2.5	-1.7276927056166414e-07
39.5	1.6858e-05	1.95e-10	-10.0	-2.5	-1.743398489067495e-07
40.0	1.6857e-05	1.9673e-10	-10.0	-2.5	-1.7590951097760674e-07
40.5	1.6857e-05	1.9747e-10	-10.0	-2.5	-1.764782567742269e-07
41.0	1.6858e-05	1.9722e-10	-10.0	-2.5	-1.7604608629662012e-07
41.5	1.6858e-05	1.9699e-10	-10.0	-2.5	-1.7661299954477386e-07
42.0	1.6862e-05	1.9856e-10	-10.0	-2.5	-1.7317899651870088e-07
42.5	1.6862e-05	1.9856e-10	-10.0	-2.5	-1.737440772183916e-07
43.0	1.6865e-05	1.9813e-10	-10.0	-2.5	-1.7130824164385101e-07
43.5	1.6867e-05	1.9833e-10	-10.0	-2.5	-1.6987148979507433e-07
44.0	1.6867e-05	2.0004e-10	-10.0	-2.5	-1.7043382167206714e-07
44.5	1.6867e-05	2.0187e-10	-10.0	-2.5	-1.7099523727482843e-07
45.0	1.687e-05	2.0103e-10	-10.0	-2.5	-1.6855573660335503e-07
45.5	1.6869e-05	2.005e-10	-10.0	-2.5	-1.7011531965764872e-07
46.0	1.6871e-05	2.0178e-10	-10.0	-2.5	-1.686739864377077e-07
46.5	1.6873e-05	2.0243e-10	-10.0	-2.5	-1.6723173694353858e-07
47.0	1.6875e-05	2.0238e-10	-10.0	-2.5	-1.6578857117513116e-07
47.5	1.6877e-05	2.0165e-10	-10.0	-2.5	-1.6434448913249563e-07
48.0	1.6875e-05	2.0289e-10	-10.0	-2.5	-1.668994908156238e-07
48.5	1.6876e-05	2.054e-10	-10.0	-2.5	-1.6645357622452404e-07
49.0	1.6878e-05	2.0394e-10	-10.0	-2.5	-1.650067453591872e-07
49.5	1.6878e-05	2.0489e-10	-10.0	-2.5	-1.6555899821961645e-07
50.0	1.6883e-05	2.0651e-10	-10.0	-2.5	-1.611103348058134e-07
50.5	1.6881e-05	2.0635e-10	-10.0	-2.5	-1.6366075511778063e-07
51.0	1.6881e-05	2.0498e-10	-10.0	-2.5	-1.6421025915551535e-07
51.5	1.6884e-05	2.0522e-10	-10.0	-2.5	-1.6175884691901538e-07
52.0	1.6885e-05	2.0656e-10	-10.0	-2.5	-1.613065184082815e-07
52.5	1.6887e-05	2.0762e-10	-10.0	-2.5	-1.5985327362331392e-07
53.0	1.6887e-05	2.0749e-10	-10.0	-2.5	-1.6039911256411583e-07
53.5	1.6888e-05	2.0823e-10	-10.0	-2.5	-1.5994403523068404e-07
54.0	1.6887e-05	2.0994e-10	-10.0	-2.5	-1.6148804162302173e-07
54.5	1.6888e-05	2.076e-10	-10.0	-2.5	-1.6103113174112014e-07
55.0	1.6884e-05	2.095e-10	-10.0	-2.5	-1.6557330558499461e-07
55.5	1.6887e-05	2.0877e-10	-10.0	-2.5	-1.63114563154629e-07
56.0	1.6888e-05	2.0935e-10	-10.0	-2.5	-1.6265490445003289e-07
56.5	1.689e-05	2.0962e-10	-10.0	-2.5	-1.6119432947120645e-07
57.0	1.6891e-05	2.1054e-10	-10.0	-2.5	-1.6073283821814392e-07
57.5	1.6893e-05	2.1025e-10	-10.0	-2.5	-1.5927043069085108e-07
58.0	1.6897e-05	2.0987e-10	-10.0	-2.5	-1.5580710688932234e-07
58.5	1.6897e-05	2.1166e-10	-10.0	-2.5	-1.563428668135607e-07
59.0	1.69e-05	2.1238e-10	-10.0	-2.5	-1.5387771046356774e-07
59.5	1.69e-05	2.1406e-10	-10.0	-2.5	-1.5441163783934308e-07
60.0	1.6902e-05	2.1398e-10	-10.0	-2.5	-1.529446489408859e-07
60.5	1.6902e-05	2.1426e-10	-10.0	-2.5	-1.5347674376819484e-07
61.0	1.6902e-05	2.131e-10	-10.0	-2.5	-1.5400792232127226e-07
61.5	1.6905e-05	2.1518e-10	-10.0	-2.5	-1.515381846001116e-07
62.0	1.6906e-05	2.1377e-10	-10.0	-2.5	-1.510675306047204e-07
62.5	1.6908e-05	2.1583e-10	-10.0	-2.5	-1.495959603350989e-07
63.0	1.6907e-05	2.1624e-10	-10.0	-2.5	-1.511234737912457e-07
63.5	1.6905e-05	2.1636e-10	-10.0	-2.5	-1.5365007097315302e-07
64.0	1.6908e-05	2.1774e-10	-10.0	-2.5	-1.5117575188083141e-07
64.5	1.6908e-05	2.1747e-10	-10.0	-2.5	-1.517005165142781e-07
65.0	1.691e-05	2.1715e-10	-10.0	-2.5	-1.5022436487349228e-07
65.5	1.6913e-05	2.176e-10	-10.0	-2.5	-1.4774729695847275e-07
66.0	1.6915e-05	2.1971e-10	-10.0	-2.5	-1.4626931276922052e-07
66.5	1.6916e-05	2.1888e-10	-10.0	-2.5	-1.4579041230573559e-07
67.0	1.6917e-05	2.2054e-10	-10.0	-2.5	-1.4531059556801575e-07
67.5	1.6918e-05	2.2035e-10	-10.0	-2.5	-1.448298625560644e-07
68.0	1.692e-05	2.2009e-10	-10.0	-2.5	-1.4334821326987936e-07
68.5	1.6925e-05	2.2022e-10	-10.0	-2.5	-1.3886564770945961e-07
69.0	1.6927e-05	2.2193e-10	-10.0	-2.5	-1.3738216587481494e-07
69.5	1.6928e-05	2.2334e-10	-10.0	-2.5	-1.3689776776592739e-07
70.0	1.693e-05	2.235e-10	-10.0	-2.5	-1.354124533828163e-07
70.5	1.6929e-05	2.2203e-10	-10.0	-2.5	-1.3692622272546673e-07
71.0	1.6927e-05	2.2384e-10	-10.0	-2.5	-1.3943907579388445e-07
71.5	1.6928e-05	2.2331e-10	-10.0	-2.5	-1.3895101258807086e-07
72.0	1.6927e-05	2.2463e-10	-10.0	-2.5	-1.4046203310802337e-07
72.5	1.6928e-05	2.2541e-10	-10.0	-2.5	-1.3997213735374338e-07
73.0	1.6933e-05	2.2422e-10	-10.0	-2.5	-1.3548132532523326e-07
73.5	1.6934e-05	2.2388e-10	-10.0	-2.5	-1.3498959702248347e-07
74.0	1.6934e-05	2.2523e-10	-10.0	-2.5	-1.3549695244550775e-07
74.5	1.6936e-05	2.2545e-10	-10.0	-2.5	-1.3400339159429613e-07
75.0	1.6937e-05	2.2541e-10	-10.0	-2.5	-1.335089144688518e-07
75.5	1.6936e-05	2.2597e-10	-10.0	-2.5	-1.3501352106917697e-07
76.0	1.6936e-05	2.276e-10	-10.0	-2.5	-1.3551721139526505e-07
76.5	1.6937e-05	2.2736e-10	-10.0	-2.5	-1.350199854471228e-07
77.0	1.6937e-05	2.2798e-10	-10.0	-2.5	-1.3552184322474447e-07
77.5	1.6937e-05	2.2972e-10	-10.0	-2.5	-1.3602278472813801e-07
78.0	1.6938e-05	2.286e-10	-10.0	-2.5	-1.3552280995729785e-07
78.5	1.6942e-05	2.294e-10	-10.0	-2.5	-1.32021918912223e-07
79.0	1.6939e-05	2.2958e-10	-10.0	-2.5	-1.3552011159291503e-07
79.5	1.6941e-05	2.3135e-10	-10.0	-2.5	-1.3401738799937815e-07
80.0	1.6945e-05	2.3061e-10	-10.0	-2.5	-1.3051374813160199e-07
80.5	1.6942e-05	2.309e-10	-10.0	-2.5	-1.340091919895961e-07
81.0	1.6945e-05	2.3264e-10	-10.0	-2.5	-1.3150371957335911e-07
81.5	1.6944e-05	2.318e-10	-10.0	-2.5	-1.3299733088288922e-07
82.0	1.6945e-05	2.3233e-10	-10.0	-2.5	-1.3249002591818343e-07
82.5	1.695e-05	2.3259e-10	-10.0	-2.5	-1.279818046792509e-07
83.0	1.695e-05	2.3223e-10	-10.0	-2.5	-1.284726671660809e-07
83.5	1.695e-05	2.3514e-10	-10.0	-2.5	-1.28962613378676e-07
84.0	1.6949e-05	2.348e-10	-10.0	-2.5	-1.3045164331704177e-07
84.5	1.6951e-05	2.3427e-10	-10.0	-2.5	-1.2893975698117285e-07
85.0	1.6954e-05	2.3411e-10	-10.0	-2.5	-1.2642695437107022e-07
85.5	1.6954e-05	2.3631e-10	-10.0	-2.5	-1.269132354867359e-07
86.0	1.6953e-05	2.3691e-10	-10.0	-2.5	-1.2839860032817224e-07
86.5	1.6955e-05	2.3775e-10	-10.0	-2.5	-1.268830488953705e-07
87.0	1.6952e-05	2.3686e-10	-10.0	-2.5	-1.3036658118833805e-07
87.5	1.6957e-05	2.3816e-10	-10.0	-2.5	-1.258491972070735e-07
88.0	1.6958e-05	2.3732e-10	-10.0	-2.5	-1.2533089695157602e-07
88.5	1.6959e-05	2.3815e-10	-10.0	-2.5	-1.2481168042184366e-07
89.0	1.6957e-05	2.3981e-10	-10.0	-2.5	-1.272915476178796e-07
89.5	1.6957e-05	2.3959e-10	-10.0	-2.5	-1.27770498539683e-07
90.0	1.6961e-05	2.3905e-10	-10.0	-2.5	-1.2424853318725293e-07
90.5	1.6959e-05	2.4013e-10	-10.0	-2.5	-1.2672565156059094e-07
91.0	1.6963e-05	2.4144e-10	-10.0	-2.5	-1.2320185365969445e-07
91.5	1.6961e-05	2.4073e-10	-10.0	-2.5	-1.2567713948456944e-07
92.0	1.6963e-05	2.4193e-10	-10.0	-2.5	-1.2415150903520754e-07
92.5	1.6964e-05	2.4187e-10	-10.0	-2.5	-1.2362496231161293e-07
93.0	1.6966e-05	2.4171e-10	-10.0	-2.5	-1.2209749931378462e-07
93.5	1.6966e-05	2.4283e-10	-10.0	-2.5	-1.225691200417258e-07
94.0	1.6968e-05	2.4339e-10	-10.0	-2.5	-1.2103982449543447e-07
94.5	1.6968e-05	2.4223e-10	-10.0	-2.5	-1.2150961267490924e-07
95.0	1.6969e-05	2.4206e-10	-10.0	-2.5	-1.209784845801503e-07
95.5	1.6968e-05	2.4355e-10	-10.0	-2.5	-1.2244644021115747e-07
96.0	1.6969e-05	2.4437e-10	-10.0	-2.5	-1.2191347956793552e-07
96.5	1.6972e-05	2.4456e-10	-10.0	-2.5	-1.1937960265048106e-07
97.0	1.6974e-05	2.4575e-10	-10.0	-2.5	-1.178448094587905e-07
97.5	1.6975e-05	2.4519e-10	-10.0	-2.5	-1.1730909999286724e-07
98.0	1.6977e-05	2.4481e-10	-10.0	-2.5	-1.1577247425271028e-07
98.5	1.6976e-05	2.4701e-10	-10.0	-2.5	-1.1723493223832161e-07
99.0	1.6978e-05	2.457e-10	-10.0	-2.5	-1.1569647394970501e-07
99.5	1.698e-05	2.4707e-10	-10.0	-2.5	-1.1415709938685013e-07
100.0	1.6981e-05	2.472e-10	-10.0	-2.5	-1.1361680854976255e-07
100.5	1.6985e-05	2.4765e-10	-10.0	-2.5	-1.1007560143844365e-07
101.0	1.6985e-05	2.4988e-10	-10.0	-2.5	-1.1053347805289185e-07
101.5	1.6987e-05	2.4961e-10	-10.0	-2.5	-1.0899043839310754e-07
102.0	1.6984e-05	2.503e-10	-10.0	-2.5	-1.1244648245908913e-07
102.5	1.6985e-05	2.5222e-10	-10.0	-2.5	-1.1190161025083722e-07
103.0	1.6987e-05	2.499e-10	-10.0	-2.5	-1.1035582176835499e-07
103.5	1.6988e-05	2.504e-10	-10.0	-2.5	-1.0980911701163667e-07
104.0	1.699e-05	2.4998e-10	-10.0	-2.5	-1.0826149598068465e-07
104.5	1.6995e-05	2.5101e-10	-10.0	-2.5	-1.037129586755047e-07
105.0	1.6995e-05	2.5426e-10	-10.0	-2.5	-1.0416350509609066e-07
105.5	1.6997e-05	2.5401e-10	-10.0	-2.5	-1.0261313524244072e-07
106.0	1.6998e-05	2.547e-10	-10.0	-2.5	-1.0206184911456146e-07
106.5	1.6997e-05	2.5463e-10	-10.0	-2.5	-1.035096467124483e-07
107.0	1.7002e-05	2.5493e-10	-10.0	-2.5	-9.895652803610064e-08
107.5	1.6999e-05	2.5606e-10	-10.0	-2.5	-1.0240249308552207e-07
108.0	1.7e-05	2.5349e-10	-10.0	-2.5	-1.0184754186070999e-07
108.5	1.7e-05	2.548e-10	-10.0	-2.5	-1.0229167436166521e-07
109.0	1.7002e-05	2.5623e-10	-10.0	-2.5	-1.0073489058838453e-07
109.5	1.7e-05	2.543e-10	-10.0	-2.5	-1.0317719054087773e-07
110.0	1.7002e-05	2.5635e-10	-10.0	-2.5	-1.0161857421913065e-07
110.5	1.7004e-05	2.5622e-10	-10.0	-2.5	-1.0005904162315883e-07
111.0	1.7003e-05	2.5483e-10	-10.0	-2.5	-1.0149859275294853e-07
111.5	1.7002e-05	2.5636e-10	-10.0	-2.5	-1.0293722760850333e-07
112.0	1.7001e-05	2.5709e-10	-10.0	-2.5	-1.0437494618983e-07
112.5	1.7004e-05	2.5819e-10	-10.0	-2.5	-1.0181174849692318e-07
113.0	1.7004e-05	2.5786e-10	-10.0	-2.5	-1.0224763452978126e-07
113.5	1.7006e-05	2.5932e-10	-10.0	-2.5	-1.0068260428840683e-07
114.0	1.7006e-05	2.5714e-10	-10.0	-2.5	-1.0111665777280188e-07
114.5	1.7005e-05	2.5838e-10	-10.0	-2.5	-1.0254979498296085e-07
115.0	1.7009e-05	2.5775e-10	-10.0	-2.5	-9.898201591889089e-08
115.5	1.7009e-05	2.6037e-10	-10.0	-2.5	-9.941332058058464e-08
116.0	1.7011e-05	2.6077e-10	-10.0	-2.5	-9.784370896804588e-08
116.5	1.7014e-05	2.6171e-10	-10.0	-2.5	-9.527318108127681e-08
117.0	1.7013e-05	2.5999e-10	-10.0	-2.5	-9.670173692027145e-08
117.5	1.7012e-05	2.6105e-10	-10.0	-2.5	-9.812937648503796e-08
118.0	1.7016e-05	2.6312e-10	-10.0	-2.5	-9.45560997755654e-08
118.5	1.7018e-05	2.6019e-10	-10.0	-2.5	-9.29819067918657e-08
119.0	1.7017e-05	2.617e-10	-10.0	-2.5	-9.440679753393091e-08
119.5	1.7022e-05	1.8116e-10	-10.0	-2.5	-8.983077200176162e-08
120.0	1.7021e-05	1.5497e-10	-10.0	-2.5	-9.12538301953638e-08
120.5	1.7027e-05	1.5453e-10	-10.0	-2.5	-8.567597211472591e-08
121.0	1.7033e-05	1.5882e-10	-10.0	-2.5	-8.00971977598599e-08
121.5	1.704e-05	1.6088e-10	-10.0	-2.5	-7.351750713076357e-08
122.0	1.7045e-05	1.6164e-10	-10.0	-2.5	-6.893690022742995e-08
122.5	1.7049e-05	1.6528e-10	-10.0	-2.5	-6.535537704986701e-08
123.0	1.7052e-05	1.6747e-10	-10.0	-2.5	-6.277293759807137e-08
123.5	1.7066e-05	1.7052e-10	-10.0	-2.5	-4.9189581872040425e-08
124.0	1.7068e-05	1.717e-10	-10.0	-2.5	-4.760530987177379e-08
124.5	1.7074e-05	1.7284e-10	-10.0	-2.5	-4.202012159728043e-08
125.0	1.7082e-05	1.7608e-10	-10.0	-2.5	-3.4434017048547784e-08
125.5	1.7087e-05	1.7671e-10	-10.0	-2.5	-2.984699622558682e-08
126.0	1.709e-05	1.7684e-10	-10.0	-2.5	-2.7259059128391952e-08
126.5	1.7097e-05	1.8092e-10	-10.0	-2.5	-2.067020575696697e-08
127.0	1.7105e-05	1.8073e-10	-10.0	-2.5	-1.3080436111304896e-08
127.5	1.7114e-05	1.8301e-10	-10.0	-2.5	-4.489750191412508e-09
128.0	1.7117e-05	1.85e-10	-10.0	-2.5	-1.898147997284825e-09
128.5	1.7119e-05	1.8473e-10	-10.0	-2.5	-3.05629528924437e-10
129.0	1.7124e-05	1.8668e-10	-10.0	-2.5	4.287805213667263e-09
129.5	1.7128e-05	1.8853e-10	-10.0	-2.5	7.882156230491668e-09
130.0	1.7133e-05	1.8831e-10	-10.0	-2.5	1.2477423521549776e-08
130.5	1.7135e-05	1.8977e-10	-10.0	-2.5	1.4073607086839593e-08
131.0	1.7139e-05	1.9092e-10	-10.0	-2.5	1.7670706926361916e-08
131.5	1.7144e-05	1.9216e-10	-10.0	-2.5	2.2268723040117942e-08
132.0	1.7149e-05	1.9325e-10	-10.0	-2.5	2.6867655428108867e-08
132.5	1.7158e-05	1.9463e-10	-10.0	-2.5	3.546750409032991e-08
133.0	1.7158e-05	1.9586e-10	-10.0	-2.5	3.506826902678305e-08
133.5	1.7164e-05	1.946e-10	-10.0	-2.5	4.06699502374707e-08
134.0	1.7162e-05	1.9749e-10	-10.0	-2.5	3.8272547722389256e-08
134.5	1.7165e-05	1.9889e-10	-10.0	-2.5	4.087606148154351e-08
135.0	1.717e-05	1.9943e-10	-10.0	-2.5	4.548049151493027e-08
135.5	1.7174e-05	2.0167e-10	-10.0	-2.5	4.9085837822549736e-08
136.0	1.7181e-05	2.0082e-10	-10.0	-2.5	5.5692100404400514e-08
136.5	1.7183e-05	2.0136e-10	-10.0	-2.5	5.729927926048878e-08
137.0	1.7184e-05	2.0224e-10	-10.0	-2.5	5.790737439080297e-08
137.5	1.7187e-05	2.0153e-10	-10.0	-2.5	6.051638579535306e-08
138.0	1.7191e-05	2.0363e-10	-10.0	-2.5	6.412631347413686e-08
138.5	1.7198e-05	2.0468e-10	-10.0	-2.5	7.073715742715196e-08
139.0	1.7197e-05	2.0553e-10	-10.0	-2.5	6.934891765440475e-08
139.5	1.72e-05	2.072e-10	-10.0	-2.5	7.196159415588427e-08
140.0	1.7203e-05	2.0985e-10	-10.0	-2.5	7.457518693159868e-08
140.5	1.7205e-05	2.0897e-10	-10.0	-2.5	7.61896959815458e-08
141.0	1.7205e-05	2.0934e-10	-10.0	-2.5	7.580512130572344e-08
141.5	1.7203e-05	2.1155e-10	-10.0	-2.5	7.342146290414175e-08
142.0	1.7206e-05	2.1073e-10	-10.0	-2.5	7.60387207767856e-08
142.5	1.7209e-05	2.1242e-10	-10.0	-2.5	7.865689492366434e-08
143.0	1.7212e-05	2.1123e-10	-10.0	-2.5	8.127598534477798e-08
143.5	1.7215e-05	2.1205e-10	-10.0	-2.5	8.389599204011974e-08
144.0	1.7214e-05	2.1383e-10	-10.0	-2.5	8.251691500969779e-08
144.5	1.7219e-05	2.1316e-10	-10.0	-2.5	8.713875425350696e-08
145.0	1.7219e-05	2.159e-10	-10.0	-2.5	8.676150977155023e-08
145.5	1.7219e-05	2.1684e-10	-10.0	-2.5	8.6385181563825e-08
146.0	1.7222e-05	2.1753e-10	-10.0	-2.5	8.900976963033448e-08
146.5	1.7226e-05	2.1631e-10	-10.0	-2.5	9.263527397107766e-08
147.0	1.7225e-05	2.1717e-10	-10.0	-2.5	9.126169458605155e-08
147.5	1.7229e-05	2.1867e-10	-10.0	-2.5	9.488903147526114e-08
148.0	1.7232e-05	2.1895e-10	-10.0	-2.5	9.751728463870004e-08
148.5	1.7231e-05	2.1893e-10	-10.0	-2.5	9.614645407637524e-08
149.0	1.7236e-05	2.2103e-10	-10.0	-2.5	1.0077653978827816e-07
149.5	1.7236e-05	2.2026e-10	-10.0	-2.5	1.0040754177441518e-07
150.0	1.7236e-05	2.2048e-10	-10.0	-2.5	1.000394600347871e-07
150.5	1.724e-05	2.2195e-10	-10.0	-2.5	1.0367229456939253e-07
151.0	1.724e-05	2.2104e-10	-10.0	-2.5	1.0330604537823085e-07
151.5	1.7242e-05	2.2553e-10	-10.0	-2.5	1.049407124612983e-07
152.0	1.7242e-05	2.234e-10	-10.0	-2.5	1.0457629581860304e-07
152.5	1.7244e-05	2.2142e-10	-10.0	-2.5	1.0621279545014028e-07
153.0	1.7239e-05	2.2531e-10	-10.0	-2.5	1.0085021135590723e-07
153.5	1.7239e-05	2.2443e-10	-10.0	-2.5	1.0048854353590989e-07
154.0	1.7237e-05	2.2638e-10	-10.0	-2.5	9.812779199014644e-08
154.5	1.7236e-05	2.2643e-10	-10.0	-2.5	9.676795671860992e-08
155.0	1.7237e-05	2.2586e-10	-10.0	-2.5	9.740903772131269e-08
155.5	1.7238e-05	2.2656e-10	-10.0	-2.5	9.805103499824357e-08
156.0	1.7236e-05	2.283e-10	-10.0	-2.5	9.569394854940956e-08
156.5	1.7238e-05	2.2859e-10	-10.0	-2.5	9.733777837480904e-08
157.0	1.7239e-05	2.2899e-10	-10.0	-2.5	9.798252447443785e-08
157.5	1.7237e-05	2.2924e-10	-10.0	-2.5	9.562818684830514e-08
158.0	1.7239e-05	2.2965e-10	-10.0	-2.5	9.727476549639916e-08
158.5	1.7242e-05	2.3104e-10	-10.0	-2.5	9.992226041873026e-08
159.0	1.7242e-05	2.2978e-10	-10.0	-2.5	9.957067161529308e-08
159.5	1.724e-05	2.29e-10	-10.0	-2.5	9.72199990860898e-08
160.0	1.7242e-05	2.2971e-10	-10.0	-2.5	9.887024283111663e-08
160.5	1.7242e-05	2.3225e-10	-10.0	-2.5	9.852140285037737e-08
161.0	1.7241e-05	2.3079e-10	-10.0	-2.5	9.71734791438742e-08
161.5	1.7242e-05	2.3266e-10	-10.0	-2.5	9.782647171160014e-08
162.0	1.7242e-05	2.3159e-10	-10.0	-2.5	9.74803805535588e-08
162.5	1.7241e-05	2.3334e-10	-10.0	-2.5	9.613520566975354e-08
163.0	1.724e-05	2.3365e-10	-10.0	-2.5	9.47909470601798e-08
163.5	1.7242e-05	2.3335e-10	-10.0	-2.5	9.644760472483736e-08
164.0	1.7242e-05	2.3249e-10	-10.0	-2.5	9.610517866372883e-08
164.5	1.724e-05	2.3372e-10	-10.0	-2.5	9.37636688768542e-08
