Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	5.2424e-09	1.2639e-08	-10.0	15.0
1.0	4.0648e-09	9.002e-09	-10.0	14.9
1.5	3.6264e-09	8.1046e-09	-10.0	14.8
2.0	3.3336e-09	7.5167e-09	-10.0	14.7
2.5	3.1189e-09	7.0936e-09	-10.0	14.6
3.0	2.9615e-09	6.7776e-09	-10.0	14.5
3.5	2.8378e-09	6.5274e-09	-10.0	14.4
4.0	2.7404e-09	6.3243e-09	-10.0	14.3
4.5	2.6644e-09	6.1553e-09	-10.0	14.2
5.0	2.5965e-09	6.009e-09	-10.0	14.1
5.5	2.542e-09	5.8825e-09	-10.0	14.0
6.0	2.4988e-09	5.7661e-09	-10.0	13.9
6.5	2.4647e-09	5.6679e-09	-10.0	13.8
7.0	2.4309e-09	5.5762e-09	-10.0	13.7
7.5	2.4051e-09	5.4939e-09	-10.0	13.6
8.0	2.3867e-09	5.4212e-09	-10.0	13.5
8.5	2.3682e-09	5.3521e-09	-10.0	13.4
9.0	2.3552e-09	5.2835e-09	-10.0	13.3
9.5	2.3474e-09	5.2224e-09	-10.0	13.2
10.0	2.3424e-09	5.1645e-09	-10.0	13.1
10.5	2.3484e-09	5.1088e-09	-10.0	13.0
11.0	2.3538e-09	5.0559e-09	-10.0	12.9
11.5	2.372e-09	5.0011e-09	-10.0	12.8
12.0	2.3932e-09	4.9474e-09	-10.0	12.7
12.5	2.431e-09	4.8975e-09	-10.0	12.6
13.0	2.4778e-09	4.8439e-09	-10.0	12.5
13.5	2.5391e-09	4.7913e-09	-10.0	12.4
14.0	2.6147e-09	4.7364e-09	-10.0	12.3
14.5	2.7252e-09	4.6825e-09	-10.0	12.2
15.0	2.8494e-09	4.6334e-09	-10.0	12.1
15.5	3.0093e-09	4.3326e-09	-10.0	12.0
16.0	3.1943e-09	4.5234e-09	-10.0	11.9
16.5	3.447e-09	4.4738e-09	-10.0	11.8
17.0	3.7454e-09	4.4245e-09	-10.0	11.7
17.5	4.1025e-09	4.3772e-09	-10.0	11.6
18.0	4.5475e-09	4.3356e-09	-10.0	11.5
18.5	5.0793e-09	4.2946e-09	-10.0	11.4
19.0	5.6881e-09	4.2559e-09	-10.0	11.3
19.5	6.4431e-09	4.2199e-09	-10.0	11.2
20.0	7.3559e-09	4.1871e-09	-10.0	11.1
20.5	8.4389e-09	4.1591e-09	-10.0	11.0
21.0	9.6513e-09	4.1326e-09	-10.0	10.9
21.5	1.1043e-08	4.1127e-09	-10.0	10.8
22.0	1.2622e-08	4.0924e-09	-10.0	10.7
22.5	1.4429e-08	4.0769e-09	-10.0	10.6
23.0	1.6597e-08	4.0604e-09	-10.0	10.5
23.5	1.8924e-08	4.0434e-09	-10.0	10.4
24.0	2.1676e-08	4.0289e-09	-10.0	10.3
24.5	2.4613e-08	4.0127e-09	-10.0	10.2
25.0	2.805e-08	3.9977e-09	-10.0	10.1
25.5	3.1806e-08	3.9838e-09	-10.0	10.0
26.0	3.6048e-08	3.9707e-09	-10.0	9.9
26.5	4.0672e-08	3.9628e-09	-10.0	9.8
27.0	4.5809e-08	3.9533e-09	-10.0	9.7
27.5	5.1605e-08	3.9397e-09	-10.0	9.6
28.0	5.7869e-08	3.9251e-09	-10.0	9.5
28.5	6.4692e-08	3.9215e-09	-10.0	9.4
29.0	7.2262e-08	3.9068e-09	-10.0	9.3
29.5	8.0445e-08	3.9044e-09	-10.0	9.2
30.0	8.9255e-08	3.8954e-09	-10.0	9.1
30.5	9.9093e-08	3.7342e-09	-10.0	9.0
31.0	1.0947e-07	3.7234e-09	-10.0	8.9
31.5	1.2116e-07	3.8275e-09	-10.0	8.8
32.0	1.3379e-07	3.8722e-09	-10.0	8.7
32.5	1.4729e-07	3.8689e-09	-10.0	8.6
33.0	1.619e-07	3.8623e-09	-10.0	8.5
33.5	1.7793e-07	3.8549e-09	-10.0	8.4
34.0	1.9485e-07	3.8527e-09	-10.0	8.3
34.5	2.1319e-07	3.8423e-09	-10.0	8.2
35.0	2.3294e-07	3.8386e-09	-10.0	8.1
35.5	2.5402e-07	3.8286e-09	-10.0	8.0
36.0	2.765e-07	3.8209e-09	-10.0	7.9
36.5	3.004e-07	3.8131e-09	-10.0	7.8
37.0	3.26e-07	3.8079e-09	-10.0	7.7
37.5	3.5399e-07	3.7984e-09	-10.0	7.6
38.0	3.8308e-07	3.7906e-09	-10.0	7.5
38.5	4.1468e-07	3.7763e-09	-10.0	7.4
39.0	4.4788e-07	3.7662e-09	-10.0	7.3
39.5	4.8365e-07	3.7569e-09	-10.0	7.2
40.0	5.2177e-07	3.7417e-09	-10.0	7.1
40.5	5.6178e-07	3.7267e-09	-10.0	7.0
41.0	6.0443e-07	3.7185e-09	-10.0	6.9
41.5	6.4963e-07	3.7022e-09	-10.0	6.8
42.0	6.9746e-07	3.6875e-09	-10.0	6.7
42.5	7.4872e-07	3.67e-09	-10.0	6.6
43.0	8.0229e-07	3.6578e-09	-10.0	6.5
43.5	8.5821e-07	3.6416e-09	-10.0	6.4
44.0	9.1794e-07	3.6249e-09	-10.0	6.3
44.5	9.7985e-07	3.6064e-09	-10.0	6.2
45.0	1.0459e-06	3.5871e-09	-10.0	6.1
45.5	1.1147e-06	3.553e-09	-10.0	6.0
46.0	1.1882e-06	2.8186e-09	-10.0	5.9
46.5	1.264e-06	3.5339e-09	-10.0	5.8
47.0	1.3449e-06	3.5149e-09	-10.0	5.7
47.5	1.4288e-06	3.4958e-09	-10.0	5.6
48.0	1.5164e-06	3.4743e-09	-10.0	5.5
48.5	1.6081e-06	3.4538e-09	-10.0	5.4
49.0	1.7048e-06	3.4294e-09	-10.0	5.3
49.5	1.806e-06	3.4011e-09	-10.0	5.2
50.0	1.9112e-06	3.3791e-09	-10.0	5.1
50.5	2.0207e-06	3.3536e-09	-10.0	5.0
51.0	2.1346e-06	3.3264e-09	-10.0	4.9
51.5	2.2543e-06	3.299e-09	-10.0	4.8
52.0	2.3797e-06	3.269e-09	-10.0	4.7
52.5	2.5096e-06	3.2375e-09	-10.0	4.6
53.0	2.6457e-06	3.2109e-09	-10.0	4.5
53.5	2.7866e-06	3.1818e-09	-10.0	4.4
54.0	2.9356e-06	3.1435e-09	-10.0	4.3
54.5	3.0896e-06	3.1107e-09	-10.0	4.2
55.0	3.2497e-06	3.0751e-09	-10.0	4.1
55.5	3.4135e-06	3.0311e-09	-10.0	4.0
56.0	3.5862e-06	2.9908e-09	-10.0	3.9
56.5	3.764e-06	2.9541e-09	-10.0	3.8
57.0	3.9481e-06	2.9051e-09	-10.0	3.7
57.5	4.1378e-06	2.8662e-09	-10.0	3.6
58.0	4.336e-06	2.8225e-09	-10.0	3.5
58.5	4.5378e-06	2.7748e-09	-10.0	3.4
59.0	4.7491e-06	2.7211e-09	-10.0	3.3
59.5	4.965e-06	2.6729e-09	-10.0	3.2
60.0	5.1881e-06	2.615e-09	-10.0	3.1
60.5	5.4172e-06	2.5636e-09	-10.0	3.0
61.0	5.6582e-06	1.8873e-09	-10.0	2.9
61.5	5.9022e-06	2.4367e-09	-10.0	2.8
62.0	6.1534e-06	2.3743e-09	-10.0	2.7
62.5	6.4115e-06	2.308e-09	-10.0	2.6
63.0	6.6751e-06	2.2394e-09	-10.0	2.5
63.5	6.947e-06	2.1648e-09	-10.0	2.4
64.0	7.2258e-06	2.0898e-09	-10.0	2.3
64.5	7.5118e-06	2.0142e-09	-10.0	2.2
65.0	7.8048e-06	1.9332e-09	-10.0	2.1
65.5	8.1081e-06	1.8468e-09	-10.0	2.0
66.0	8.4114e-06	1.7629e-09	-10.0	1.9
66.5	8.7213e-06	1.6759e-09	-10.0	1.8
67.0	9.0338e-06	1.5813e-09	-10.0	1.7
67.5	9.3498e-06	1.4973e-09	-10.0	1.6
68.0	9.673e-06	1.398e-09	-10.0	1.5
68.5	9.9949e-06	1.3013e-09	-10.0	1.4
69.0	1.0328e-05	1.0547e-09	-10.0	1.3
69.5	1.0662e-05	1.0325e-09	-10.0	1.2
70.0	1.1e-05	9.9627e-10	-10.0	1.1
70.5	1.1341e-05	8.9495e-10	-10.0	1.0
71.0	1.1686e-05	7.9068e-10	-10.0	0.9
71.5	1.2033e-05	6.8486e-10	-10.0	0.8
72.0	1.2388e-05	5.7886e-10	-10.0	0.7
72.5	1.274e-05	4.7729e-10	-10.0	0.6
73.0	1.3098e-05	3.6924e-10	-10.0	0.5
73.5	1.3459e-05	2.6825e-10	-10.0	0.4
74.0	1.3823e-05	1.7431e-10	-10.0	0.3
74.5	1.4188e-05	9.0178e-11	-10.0	0.2
75.0	1.4556e-05	8.0299e-12	-10.0	0.1
75.5	1.4924e-05	6.3987e-11	-10.0	3.6554e-14
76.0	1.5299e-05	5.1339e-10	-10.0	-0.1
76.5	1.5671e-05	2.2928e-10	-10.0	-0.2
77.0	1.605e-05	3.0956e-10	-10.0	-0.3
77.5	1.6426e-05	3.9256e-10	-10.0	-0.4
78.0	1.6803e-05	4.8498e-10	-10.0	-0.5
78.5	1.7186e-05	5.7978e-10	-10.0	-0.6
79.0	1.757e-05	6.8253e-10	-10.0	-0.7
79.5	1.7949e-05	7.7799e-10	-10.0	-0.8
80.0	1.8332e-05	8.7943e-10	-10.0	-0.9
80.5	1.8714e-05	9.8313e-10	-10.0	-1.0
81.0	1.9099e-05	1.0863e-09	-10.0	-1.1
81.5	1.9481e-05	1.1855e-09	-10.0	-1.2
82.0	1.9865e-05	1.2892e-09	-10.0	-1.3
82.5	2.025e-05	1.3946e-09	-10.0	-1.4
83.0	2.0637e-05	1.493e-09	-10.0	-1.5
83.5	2.1019e-05	1.5987e-09	-10.0	-1.6
84.0	2.1409e-05	1.6992e-09	-10.0	-1.7
84.5	2.1792e-05	1.8048e-09	-10.0	-1.8
85.0	2.2177e-05	1.9058e-09	-10.0	-1.9
85.5	2.2561e-05	2.0126e-09	-10.0	-2.0
86.0	2.2953e-05	2.1145e-09	-10.0	-2.1
86.5	2.3339e-05	2.2167e-09	-10.0	-2.2
87.0	2.3723e-05	2.3251e-09	-10.0	-2.3
87.5	2.4112e-05	2.4324e-09	-10.0	-2.4
88.0	2.4494e-05	2.5383e-09	-10.0	-2.5
88.5	2.4881e-05	2.6505e-09	-10.0	-2.6
89.0	2.5263e-05	2.7551e-09	-10.0	-2.7
89.5	2.5644e-05	2.8642e-09	-10.0	-2.8
90.0	2.6032e-05	2.9709e-09	-10.0	-2.9
90.5	2.6417e-05	3.0817e-09	-10.0	-3.0
91.0	2.6793e-05	3.1731e-09	-10.0	-3.1
91.5	2.7176e-05	3.6469e-09	-10.0	-3.2
92.0	2.7561e-05	3.4059e-09	-10.0	-3.3
92.5	2.7935e-05	3.5122e-09	-10.0	-3.4
93.0	2.8313e-05	3.6279e-09	-10.0	-3.5
93.5	2.8697e-05	3.7421e-09	-10.0	-3.6
94.0	2.907e-05	3.849e-09	-10.0	-3.7
94.5	2.9448e-05	3.964e-09	-10.0	-3.8
95.0	2.9822e-05	4.0735e-09	-10.0	-3.9
95.5	3.0201e-05	4.1962e-09	-10.0	-4.0
96.0	3.0568e-05	4.3067e-09	-10.0	-4.1
96.5	3.0937e-05	4.4206e-09	-10.0	-4.2
97.0	3.1313e-05	4.5357e-09	-10.0	-4.3
97.5	3.1676e-05	4.658e-09	-10.0	-4.4
98.0	3.2044e-05	4.7847e-09	-10.0	-4.5
98.5	3.241e-05	4.899e-09	-10.0	-4.6
99.0	3.2772e-05	5.0185e-09	-10.0	-4.7
99.5	3.3133e-05	5.1409e-09	-10.0	-4.8
100.0	3.3492e-05	5.263e-09	-10.0	-4.9
100.5	3.385e-05	5.3933e-09	-10.0	-5.0
101.0	3.4208e-05	5.5178e-09	-10.0	-5.1
101.5	3.4553e-05	5.6465e-09	-10.0	-5.2
102.0	3.4908e-05	5.7766e-09	-10.0	-5.3
102.5	3.5248e-05	5.912e-09	-10.0	-5.4
103.0	3.5593e-05	6.0428e-09	-10.0	-5.5
103.5	3.5937e-05	6.1798e-09	-10.0	-5.6
104.0	3.6282e-05	6.3224e-09	-10.0	-5.7
104.5	3.6617e-05	6.4567e-09	-10.0	-5.8
105.0	3.6957e-05	6.5897e-09	-10.0	-5.9
105.5	3.7283e-05	6.7374e-09	-10.0	-6.0
106.0	3.7602e-05	6.8776e-09	-10.0	-6.1
106.5	3.7927e-05	7.3238e-09	-10.0	-6.2
107.0	3.8249e-05	7.1804e-09	-10.0	-6.3
107.5	3.8564e-05	7.3202e-09	-10.0	-6.4
108.0	3.8878e-05	7.4666e-09	-10.0	-6.5
108.5	3.9184e-05	7.6227e-09	-10.0	-6.6
109.0	3.9476e-05	7.7801e-09	-10.0	-6.7
109.5	3.9775e-05	7.9317e-09	-10.0	-6.8
110.0	4.0076e-05	8.0891e-09	-10.0	-6.9
110.5	4.0357e-05	8.2459e-09	-10.0	-7.0
111.0	4.0638e-05	8.4076e-09	-10.0	-7.1
111.5	4.0912e-05	8.5778e-09	-10.0	-7.2
112.0	4.1176e-05	8.75e-09	-10.0	-7.3
112.5	4.1442e-05	8.9197e-09	-10.0	-7.4
113.0	4.1695e-05	9.096e-09	-10.0	-7.5
113.5	4.1941e-05	9.2783e-09	-10.0	-7.6
114.0	4.2191e-05	9.4581e-09	-10.0	-7.7
114.5	4.2417e-05	9.6442e-09	-10.0	-7.8
115.0	4.2648e-05	9.8308e-09	-10.0	-7.9
