Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	2.0282e-05	1.4174e-09	-10.0	-2.5
1.0	2.0271e-05	7.6151e-10	-10.0	-2.5
1.5	2.0265e-05	5.4426e-10	-10.0	-2.5
2.0	2.0263e-05	3.9341e-10	-10.0	-2.5
2.5	2.0259e-05	2.7743e-10	-10.0	-2.5
3.0	2.0254e-05	1.9551e-10	-10.0	-2.5
3.5	2.0252e-05	1.3e-10	-10.0	-2.5
4.0	2.025e-05	8.0907e-11	-10.0	-2.5
4.5	2.0249e-05	4.1321e-11	-10.0	-2.5
5.0	2.0238e-05	1.1463e-11	-10.0	-2.5
5.5	2.0239e-05	1.7042e-11	-10.0	-2.5
6.0	2.024e-05	3.7909e-11	-10.0	-2.5
6.5	2.0243e-05	5.144e-11	-10.0	-2.5
7.0	2.0241e-05	7.1582e-11	-10.0	-2.5
7.5	2.0239e-05	8.0333e-11	-10.0	-2.5
8.0	2.0238e-05	8.9605e-11	-10.0	-2.5
8.5	2.0239e-05	9.6781e-11	-10.0	-2.5
9.0	2.0236e-05	1.0362e-10	-10.0	-2.5
9.5	2.0232e-05	1.118e-10	-10.0	-2.5
10.0	2.0233e-05	1.1434e-10	-10.0	-2.5
10.5	2.0236e-05	1.1874e-10	-10.0	-2.5
11.0	2.0231e-05	1.2056e-10	-10.0	-2.5
11.5	2.0228e-05	1.2836e-10	-10.0	-2.5
12.0	2.0228e-05	1.2985e-10	-10.0	-2.5
12.5	2.0232e-05	1.3421e-10	-10.0	-2.5
13.0	2.0234e-05	1.3645e-10	-10.0	-2.5
13.5	2.0235e-05	1.389e-10	-10.0	-2.5
14.0	2.0231e-05	1.3931e-10	-10.0	-2.5
14.5	2.023e-05	1.4263e-10	-10.0	-2.5
15.0	2.0234e-05	1.44e-10	-10.0	-2.5
15.5	2.0229e-05	1.4598e-10	-10.0	-2.5
16.0	2.0229e-05	1.4674e-10	-10.0	-2.5
16.5	2.0227e-05	1.4932e-10	-10.0	-2.5
17.0	2.0227e-05	1.4738e-10	-10.0	-2.5
17.5	2.0226e-05	1.5037e-10	-10.0	-2.5
18.0	2.0229e-05	1.5262e-10	-10.0	-2.5
18.5	2.0231e-05	1.554e-10	-10.0	-2.5
19.0	2.023e-05	1.5824e-10	-10.0	-2.5
19.5	2.023e-05	1.6024e-10	-10.0	-2.5
20.0	2.0231e-05	1.5849e-10	-10.0	-2.5
20.5	2.0233e-05	1.5848e-10	-10.0	-2.5
21.0	2.0228e-05	1.5959e-10	-10.0	-2.5
21.5	2.0228e-05	1.6e-10	-10.0	-2.5
22.0	2.0232e-05	1.6044e-10	-10.0	-2.5
22.5	2.0229e-05	1.6161e-10	-10.0	-2.5
23.0	2.0233e-05	1.6424e-10	-10.0	-2.5
23.5	2.0236e-05	1.6336e-10	-10.0	-2.5
24.0	2.0233e-05	1.645e-10	-10.0	-2.5
24.5	2.0238e-05	1.6699e-10	-10.0	-2.5
25.0	2.0238e-05	1.6222e-10	-10.0	-2.5
25.5	2.0237e-05	1.613e-10	-10.0	-2.5
26.0	2.0237e-05	1.6362e-10	-10.0	-2.5
26.5	2.0235e-05	1.6448e-10	-10.0	-2.5
27.0	2.0237e-05	1.6341e-10	-10.0	-2.5
27.5	2.0234e-05	1.64e-10	-10.0	-2.5
28.0	2.0239e-05	1.6543e-10	-10.0	-2.5
28.5	2.0238e-05	1.6388e-10	-10.0	-2.5
29.0	2.0239e-05	1.6274e-10	-10.0	-2.5
29.5	2.0239e-05	1.644e-10	-10.0	-2.5
30.0	2.0235e-05	1.6193e-10	-10.0	-2.5
30.5	2.0236e-05	1.6253e-10	-10.0	-2.5
31.0	2.0237e-05	1.6402e-10	-10.0	-2.5
31.5	2.0236e-05	1.635e-10	-10.0	-2.5
32.0	2.024e-05	1.6309e-10	-10.0	-2.5
32.5	2.0245e-05	1.6361e-10	-10.0	-2.5
33.0	2.0244e-05	1.6464e-10	-10.0	-2.5
33.5	2.0243e-05	1.6473e-10	-10.0	-2.5
34.0	2.0243e-05	1.6324e-10	-10.0	-2.5
34.5	2.0245e-05	1.6454e-10	-10.0	-2.5
35.0	2.025e-05	1.6137e-10	-10.0	-2.5
35.5	2.0252e-05	1.6382e-10	-10.0	-2.5
36.0	2.0256e-05	1.6168e-10	-10.0	-2.5
36.5	2.0264e-05	1.6158e-10	-10.0	-2.5
37.0	2.0263e-05	1.5873e-10	-10.0	-2.5
37.5	2.0258e-05	1.6057e-10	-10.0	-2.5
38.0	2.0255e-05	1.6035e-10	-10.0	-2.5
38.5	2.0253e-05	1.6017e-10	-10.0	-2.5
39.0	2.0257e-05	1.6127e-10	-10.0	-2.5
39.5	2.0254e-05	1.566e-10	-10.0	-2.5
40.0	2.0255e-05	1.6024e-10	-10.0	-2.5
40.5	2.0258e-05	1.5749e-10	-10.0	-2.5
41.0	2.0259e-05	1.5587e-10	-10.0	-2.5
41.5	2.0258e-05	1.5652e-10	-10.0	-2.5
42.0	2.0257e-05	1.5366e-10	-10.0	-2.5
42.5	2.0263e-05	1.5392e-10	-10.0	-2.5
43.0	2.0262e-05	1.5274e-10	-10.0	-2.5
43.5	2.0257e-05	1.5044e-10	-10.0	-2.5
44.0	2.0263e-05	1.5148e-10	-10.0	-2.5
44.5	2.0262e-05	1.5133e-10	-10.0	-2.5
45.0	2.0264e-05	1.4949e-10	-10.0	-2.5
45.5	2.0266e-05	1.4798e-10	-10.0	-2.5
46.0	2.027e-05	1.4481e-10	-10.0	-2.5
46.5	2.0266e-05	1.4185e-10	-10.0	-2.5
47.0	2.0267e-05	1.4294e-10	-10.0	-2.5
47.5	2.027e-05	1.416e-10	-10.0	-2.5
48.0	2.0273e-05	1.3822e-10	-10.0	-2.5
48.5	2.027e-05	1.3867e-10	-10.0	-2.5
49.0	2.0272e-05	1.4091e-10	-10.0	-2.5
49.5	2.0273e-05	1.4024e-10	-10.0	-2.5
50.0	2.0275e-05	1.3895e-10	-10.0	-2.5
50.5	2.0278e-05	1.3736e-10	-10.0	-2.5
51.0	2.028e-05	1.364e-10	-10.0	-2.5
51.5	2.028e-05	1.3397e-10	-10.0	-2.5
52.0	2.0277e-05	1.3763e-10	-10.0	-2.5
52.5	2.0279e-05	1.39e-10	-10.0	-2.5
53.0	2.0279e-05	1.3823e-10	-10.0	-2.5
53.5	2.0279e-05	1.3772e-10	-10.0	-2.5
