#scan;iMeasureCycle=1;iMux=0;time=0.125;N=202;LocalTime=20/12/2023 15:32:53;;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VGate (V);|IDrain|, |IGate| (A);|IGate| (A)
2.6;1.57E-09;3.933468;-0.5;-1.15E-09;3.933468;;;2.6;1.15332E-09;1.5688E-09
2.5;1.55E-09;4.082159;-0.5;-1.31E-09;4.082159;;;2.5;1.30558E-09;1.55E-09
2.4;1.53E-09;4.230726;-0.5;-1.52E-09;4.230726;;;2.4;1.52096E-09;1.52741E-09
2.29999;1.51E-09;4.379323;-0.5;-1.83E-09;4.379323;;;2.29999;1.82838E-09;1.50592E-09
2.2;1.48E-09;4.528092;-0.5;-2.26E-09;4.528092;;;2.2;2.25617E-09;1.48061E-09
2.1;1.46E-09;4.676652;-0.5;-2.85E-09;4.676652;;;2.1;2.84773E-09;1.45719E-09
1.99999;1.43E-09;4.842626;-0.5;-3.68E-09;4.842626;;;1.99999;3.6755E-09;1.42601E-09
1.89999;1.39E-09;4.991364;-0.499999;-4.86E-09;4.991364;;;1.89999;4.86051E-09;1.38652E-09
1.79999;1.34E-09;5.139967;-0.5;-6.55E-09;5.139967;;;1.79999;6.54639E-09;1.33936E-09
1.7;1.29E-09;5.288553;-0.5;-8.83E-09;5.288553;;;1.7;8.83352E-09;1.28994E-09
1.59999;1.24E-09;5.458802;-0.500001;-1.18E-08;5.458802;;;1.59999;1.18335E-08;1.24278E-09
1.5;1.17E-09;5.608653;-0.500001;-1.58E-08;5.608653;;;1.5;1.57804E-08;1.17044E-09
1.4;1.12E-09;5.758423;-0.500001;-2.11E-08;5.758423;;;1.4;2.10738E-08;1.11805E-09
1.3;1.06E-09;5.908325;-0.500001;-2.83E-08;5.908325;;;1.3;2.83194E-08;1.05588E-09
1.2;9.87E-10;6.058245;-0.500001;-3.85E-08;6.058245;;;1.2;3.84878E-08;9.8681E-10
1.1;9.12E-10;6.20811;-0.500001;-5.27E-08;6.20811;;;1.1;5.27496E-08;9.1152E-10
1;9.11E-10;6.382953;-0.500001;-7.32E-08;6.382953;;;1;7.31816E-08;9.1083E-10
0.89999;8.35E-10;6.532893;-0.500001;-1.03E-07;6.532893;;;0.89999;1.02851E-07;8.3451E-10
0.8;8.15E-10;6.688586;-0.5;-1.46E-07;6.688586;;;0.8;1.45554E-07;8.1525E-10
0.69999;8.51E-10;6.865617;-0.5;-2.06E-07;6.865617;;;0.69999;2.05724E-07;8.5126E-10
0.6;7.38E-10;7.015478;-0.5;-2.85E-07;7.015478;;;0.6;2.8493E-07;7.3839E-10
0.49999;6.54E-10;7.165292;-0.5;-3.79E-07;7.165292;;;0.49999;3.79481E-07;6.5394E-10
0.39999;5.15E-10;7.315152;-0.5;-4.81E-07;7.315152;;;0.39999;4.80864E-07;5.1498E-10
0.29999;3.59E-10;7.478795;-0.5;-5.82E-07;7.478795;;;0.29999;5.82068E-07;3.5877E-10
0.19999;1.84E-10;7.628578;-0.5;-6.79E-07;7.628578;;;0.19999;6.79476E-07;1.835E-10
0.1;-3.67E-11;7.778448;-0.5;-7.70E-07;7.778448;;;0.1;7.69819E-07;3.669E-11
0;-2.82E-10;7.928312;-0.5;-8.52E-07;7.928312;;;0;8.51794E-07;2.8208E-10
-0.1;-5.18E-10;8.078743;-0.5;-9.26E-07;8.078743;;;-0.1;9.26073E-07;5.1837E-10
-0.20001;-8.25E-10;8.228773;-0.5;-9.93E-07;8.228773;;;-0.20001;9.9317E-07;8.2511E-10
-0.3;-1.13E-09;8.391537;-0.5;-1.06E-06;8.391537;;;-0.3;1.05514E-06;1.13015E-09
-0.4;-1.46E-09;8.541557;-0.5;-1.11E-06;8.541557;;;-0.4;1.11198E-06;1.45873E-09
-0.50001;-1.83E-09;8.691307;-0.5;-1.16E-06;8.691307;;;-0.50001;1.16445E-06;1.83053E-09
-0.6;-2.09E-09;8.863735;-0.5;-1.21E-06;8.863735;;;-0.6;1.21416E-06;2.08618E-09
-0.70001;-2.49E-09;9.013562;-0.5;-1.26E-06;9.013562;;;-0.70001;1.25983E-06;2.4925E-09
-0.79999;-2.84E-09;9.163576;-0.5;-1.30E-06;9.163576;;;-0.79999;1.30293E-06;2.84287E-09
-0.9;-3.20E-09;9.313356;-0.5;-1.34E-06;9.313356;;;-0.9;1.34497E-06;3.20062E-09
-1;-3.51E-09;9.483976;-0.5;-1.39E-06;9.483976;;;-1;1.38529E-06;3.5125E-09
-1.10001;-3.94E-09;9.633783;-0.5;-1.42E-06;9.633783;;;-1.10001;1.42311E-06;3.94348E-09
-1.20001;-4.35E-09;9.783564;-0.5;-1.46E-06;9.783564;;;-1.20001;1.45781E-06;4.35109E-09
-1.30001;-4.67E-09;9.933565;-0.5;-1.49E-06;9.933565;;;-1.30001;1.4921E-06;4.66946E-09
-1.4;-5.15E-09;10.083723;-0.5;-1.52E-06;10.083723;;;-1.4;1.52235E-06;5.15203E-09
-1.5;-5.55E-09;10.233576;-0.5;-1.55E-06;10.233576;;;-1.5;1.55392E-06;5.54738E-09
-1.59999;-5.91E-09;10.393207;-0.5;-1.58E-06;10.393207;;;-1.59999;1.58376E-06;5.91485E-09
-1.70001;-6.36E-09;10.543063;-0.5;-1.61E-06;10.543063;;;-1.70001;1.61016E-06;6.35558E-09
-1.8;-6.81E-09;10.692929;-0.5;-1.64E-06;10.692929;;;-1.8;1.63591E-06;6.80502E-09
-1.9;-7.14E-09;10.878266;-0.5;-1.66E-06;10.878266;;;-1.9;1.66332E-06;7.13602E-09
-2;-7.54E-09;11.028216;-0.5;-1.69E-06;11.028216;;;-2;1.68818E-06;7.53665E-09
-2.1;-8.04E-09;11.178157;-0.5;-1.71E-06;11.178157;;;-2.1;1.71131E-06;8.04043E-09
-2.19999;-8.43E-09;11.328009;-0.5;-1.74E-06;11.328009;;;-2.19999;1.73575E-06;8.4339E-09
-2.3;-8.87E-09;11.488773;-0.5;-1.75E-06;11.488773;;;-2.3;1.75442E-06;8.87306E-09
-2.40001;-9.25E-09;11.63264;-0.5;-1.78E-06;11.63264;;;-2.40001;1.77686E-06;9.245E-09
-2.5;-9.77E-09;11.756144;-0.5;-1.80E-06;11.756144;;;-2.5;1.79801E-06;9.7736E-09
-2.6;-1.03E-08;11.879666;-0.5;-1.82E-06;11.879666;;;-2.6;1.81739E-06;1.02604E-08
-2.7;-1.08E-08;12.003228;-0.5;-1.84E-06;12.003228;;;-2.7;1.84077E-06;1.0771E-08
-2.8;-1.13E-08;12.126765;-0.5;-1.86E-06;12.126765;;;-2.8;1.85977E-06;1.1257E-08
-2.89999;-1.17E-08;12.250299;-0.5;-1.88E-06;12.250299;;;-2.89999;1.87758E-06;1.16994E-08
-3;-1.22E-08;12.373853;-0.5;-1.89E-06;12.373853;;;-3;1.89365E-06;1.21856E-08
-3.1;-1.25E-08;12.497421;-0.5;-1.91E-06;12.497421;;;-3.1;1.90619E-06;1.25468E-08
-3.2;-1.30E-08;12.620904;-0.5;-1.92E-06;12.620904;;;-3.2;1.92229E-06;1.29712E-08
-3.3;-1.37E-08;12.744404;-0.5;-1.94E-06;12.744404;;;-3.3;0.000001938;1.36604E-08
-3.39999;-1.41E-08;12.873103;-0.5;-1.95E-06;12.873103;;;-3.39999;1.95207E-06;1.41494E-08
-3.5;-1.49E-08;12.996649;-0.5;-1.96E-06;12.996649;;;-3.5;1.96466E-06;1.48855E-08
-3.6;-1.52E-08;13.120141;-0.5;-1.98E-06;13.120141;;;-3.6;0.000001978;1.51917E-08
-3.7;-1.57E-08;13.243637;-0.5;-1.99E-06;13.243637;;;-3.7;1.99294E-06;1.56794E-08
-3.8;-1.58E-08;13.374424;-0.5;-2.01E-06;13.374424;;;-3.8;2.00643E-06;1.57574E-08
-3.89999;-1.67E-08;13.498091;-0.5;-2.02E-06;13.498091;;;-3.89999;2.01731E-06;1.67463E-08
-4;-1.71E-08;13.621563;-0.5;-2.03E-06;13.621563;;;-4;2.03048E-06;1.71102E-08
-4.1;-1.79E-08;13.745058;-0.5;-2.04E-06;13.745058;;;-4.1;2.04391E-06;1.78668E-08
-4.19999;-1.84E-08;13.875599;-0.5;-2.06E-06;13.875599;;;-4.19999;2.05501E-06;1.83636E-08
-4.3;-1.88E-08;13.999163;-0.5;-2.07E-06;13.999163;;;-4.3;2.06638E-06;1.88446E-08
-4.4;-1.93E-08;14.12267;-0.5;-2.08E-06;14.12267;;;-4.4;2.07739E-06;1.92779E-08
-4.5;-1.96E-08;14.246204;-0.5;-2.09E-06;14.246204;;;-4.5;2.08829E-06;1.95753E-08
-4.6;-2.05E-08;14.37668;-0.5;-2.10E-06;14.37668;;;-4.6;2.09593E-06;2.0544E-08
-4.69999;-2.11E-08;14.500451;-0.5;-2.11E-06;14.500451;;;-4.69999;2.1056E-06;2.1122E-08
-4.79999;-2.16E-08;14.623928;-0.5;-2.12E-06;14.623928;;;-4.79999;2.11811E-06;2.16482E-08
-4.9;-2.21E-08;14.747411;-0.5;-2.13E-06;14.747411;;;-4.9;2.13022E-06;2.21168E-08
-5;-2.28E-08;14.877622;-0.5;-2.14E-06;14.877622;;;-5;0.000002138;2.27521E-08
-5;-2.26E-08;15.001175;-0.5;-2.14E-06;15.001175;;;-5;2.13777E-06;2.26157E-08
-4.90001;-2.18E-08;15.124644;-0.5;-2.13E-06;15.124644;;;-4.90001;2.12946E-06;2.17522E-08
-4.80001;-2.06E-08;15.248181;-0.5;-2.12E-06;15.248181;;;-4.80001;2.12041E-06;2.06435E-08
-4.70001;-2.00E-08;15.378479;-0.5;-2.11E-06;15.378479;;;-4.70001;2.10675E-06;1.99804E-08
-4.60001;-1.90E-08;15.502027;-0.5;-2.10E-06;15.502027;;;-4.60001;2.0953E-06;1.9047E-08
-4.50001;-1.84E-08;15.625518;-0.5;-2.08E-06;15.625518;;;-4.50001;2.08381E-06;1.83739E-08
-4.40001;-1.75E-08;15.749005;-0.5;-2.07E-06;15.749005;;;-4.40001;2.0745E-06;1.75278E-08
-4.30001;-1.68E-08;15.879518;-0.5;-2.07E-06;15.879518;;;-4.30001;2.06682E-06;1.67699E-08
-4.20001;-1.61E-08;16.003085;-0.5;-2.05E-06;16.003085;;;-4.20001;2.0546E-06;1.60911E-08
-4.10001;-1.55E-08;16.126603;-0.5;-2.04E-06;16.126603;;;-4.10001;2.04348E-06;1.55039E-08
-4.00001;-1.48E-08;16.250135;-0.5;-2.03E-06;16.250135;;;-4.00001;2.03083E-06;1.4787E-08
-3.90001;-1.41E-08;16.381428;-0.5;-2.02E-06;16.381428;;;-3.90001;2.0229E-06;1.41095E-08
-3.80001;-1.35E-08;16.504988;-0.5;-2.01E-06;16.504988;;;-3.80001;2.00594E-06;1.34877E-08
-3.70001;-1.30E-08;16.628545;-0.5;-1.99E-06;16.628545;;;-3.70001;1.99232E-06;1.30375E-08
-3.60001;-1.23E-08;16.752044;-0.5;-1.98E-06;16.752044;;;-3.60001;1.97676E-06;1.22514E-08
-3.50001;-1.17E-08;16.881561;-0.5;-1.96E-06;16.881561;;;-3.50001;1.96208E-06;1.16781E-08
-3.40001;-1.11E-08;17.005108;-0.5;-1.95E-06;17.005108;;;-3.40001;1.94939E-06;1.10914E-08
-3.30001;-1.05E-08;17.128595;-0.5;-1.93E-06;17.128595;;;-3.30001;1.93168E-06;1.04974E-08
-3.20001;-9.90E-09;17.252116;-0.5;-1.92E-06;17.252116;;;-3.20001;1.92096E-06;9.9039E-09
-3.10001;-9.43E-09;17.382585;-0.5;-1.90E-06;17.382585;;;-3.10001;1.90265E-06;9.4255E-09
-3.00001;-8.88E-09;17.521135;-0.5;-1.88E-06;17.521135;;;-3.00001;1.88429E-06;8.88315E-09
-2.90001;-8.18E-09;17.670998;-0.5;-1.87E-06;17.670998;;;-2.90001;1.86547E-06;8.1831E-09
-2.80001;-7.88E-09;17.820792;-0.5;-1.85E-06;17.820792;;;-2.80001;1.85001E-06;7.88411E-09
-2.7;-7.30E-09;17.970922;-0.5;-1.83E-06;17.970922;;;-2.7;1.83143E-06;7.30303E-09
-2.6;-6.89E-09;18.120831;-0.5;-1.81E-06;18.120831;;;-2.6;1.81297E-06;6.89168E-09
-2.5;-6.39E-09;18.27081;-0.5;-1.79E-06;18.27081;;;-2.5;1.79257E-06;6.39184E-09
-2.40001;-5.90E-09;18.420706;-0.5;-1.77E-06;18.420706;;;-2.40001;1.77016E-06;5.89523E-09
-2.30001;-5.41E-09;18.570725;-0.5;-1.75E-06;18.570725;;;-2.30001;1.75056E-06;5.41435E-09
-2.19999;-4.93E-09;18.720545;-0.5;-1.73E-06;18.720545;;;-2.19999;1.72799E-06;4.9251E-09
-2.10001;-4.50E-09;18.901573;-0.5;-1.70E-06;18.901573;;;-2.10001;1.70386E-06;4.50334E-09
-2;-4.00E-09;19.051392;-0.5;-1.68E-06;19.051392;;;-2;1.6848E-06;3.99705E-09
-1.90001;-3.68E-09;19.201309;-0.5;-1.66E-06;19.201309;;;-1.90001;1.66028E-06;3.67642E-09
-1.80001;-3.22E-09;19.376371;-0.5;-1.63E-06;19.376371;;;-1.80001;1.63425E-06;3.21635E-09
-1.70001;-2.78E-09;19.526372;-0.5;-1.60E-06;19.526372;;;-1.70001;1.60356E-06;2.77681E-09
-1.59999;-2.38E-09;19.676185;-0.5;-1.57E-06;19.676185;;;-1.59999;1.57477E-06;2.37793E-09
-1.5;-1.96E-09;19.825997;-0.5;-1.55E-06;19.825997;;;-1.5;1.54613E-06;1.96088E-09
-1.4;-1.57E-09;19.9782;-0.5;-1.52E-06;19.9782;;;-1.4;1.51702E-06;1.57173E-09
-1.3;-1.18E-09;20.12818;-0.5;-1.49E-06;20.12818;;;-1.3;1.48526E-06;1.17641E-09
-1.20001;-8.20E-10;20.278066;-0.5;-1.45E-06;20.278066;;;-1.20001;1.45133E-06;8.2011E-10
-1.1;-4.54E-10;20.427954;-0.5;-1.42E-06;20.427954;;;-1.1;1.41526E-06;4.5391E-10
-1;-1.14E-10;20.578075;-0.5;-1.38E-06;20.578075;;;-1;1.37731E-06;1.1411E-10
-0.9;2.45E-10;20.727951;-0.5;-1.34E-06;20.727951;;;-0.9;1.33861E-06;2.4544E-10
-0.80001;5.26E-10;20.906782;-0.5;-1.30E-06;20.906782;;;-0.80001;1.29805E-06;5.2562E-10
-0.7;8.28E-10;21.056688;-0.5;-1.25E-06;21.056688;;;-0.7;1.25416E-06;8.2788E-10
-0.60001;1.15E-09;21.206497;-0.5;-1.21E-06;21.206497;;;-0.60001;1.20849E-06;1.15114E-09
-0.5;1.42E-09;21.381304;-0.5;-1.16E-06;21.381304;;;-0.5;1.15667E-06;1.42485E-09
-0.4;1.70E-09;21.531313;-0.5;-1.10E-06;21.531313;;;-0.4;1.10437E-06;1.70206E-09
-0.3;1.98E-09;21.681229;-0.5;-1.05E-06;21.681229;;;-0.3;1.04701E-06;1.97975E-09
-0.20001;2.21E-09;21.831062;-0.5;-9.86E-07;21.831062;;;-0.20001;9.8569E-07;2.20795E-09
-0.10001;2.39E-09;21.983304;-0.5;-9.18E-07;21.983304;;;-0.10001;9.1812E-07;2.39472E-09
0;2.62E-09;22.136035;-0.5;-8.44E-07;22.136035;;;0;8.43577E-07;2.62134E-09
0.1;2.76E-09;22.285823;-0.5;-7.61E-07;22.285823;;;0.1;7.61123E-07;2.76345E-09
0.19999;2.90E-09;22.435682;-0.5;-6.71E-07;22.435682;;;0.19999;6.7083E-07;2.89854E-09
0.3;2.99E-09;22.585665;-0.5;-5.74E-07;22.585665;;;0.3;5.73596E-07;2.98675E-09
0.4;3.07E-09;22.735491;-0.5;-4.72E-07;22.735491;;;0.4;4.72381E-07;3.07138E-09
0.5;3.09E-09;22.919022;-0.5;-3.71E-07;22.919022;;;0.5;3.70987E-07;3.09048E-09
0.6;3.15E-09;23.0689;-0.5;-2.77E-07;23.0689;;;0.6;2.76999E-07;3.14903E-09
0.7;3.18E-09;23.218879;-0.5;-1.99E-07;23.218879;;;0.7;1.98707E-07;3.17515E-09
0.79999;3.14E-09;23.395775;-0.5;-1.40E-07;23.395775;;;0.79999;1.39897E-07;3.13872E-09
0.9;3.19E-09;23.545643;-0.5;-9.85E-08;23.545643;;;0.9;9.8537E-08;3.18581E-09
1;3.13E-09;23.712778;-0.5;-7.00E-08;23.712778;;;1;6.99773E-08;3.13485E-09
1.1;3.09E-09;23.887586;-0.5;-5.04E-08;23.887586;;;1.1;5.04407E-08;3.08784E-09
1.2;3.10E-09;24.037537;-0.5;-3.69E-08;24.037537;;;1.2;3.68601E-08;3.0958E-09
1.3;3.07E-09;24.187477;-0.5;-2.72E-08;24.187477;;;1.3;2.72387E-08;3.06572E-09
1.39999;3.02E-09;24.337254;-0.5;-2.04E-08;24.337254;;;1.39999;2.03596E-08;3.02411E-09
1.5;2.99E-09;24.489414;-0.5;-1.53E-08;24.489414;;;1.5;1.53481E-08;2.98518E-09
1.6;2.94E-09;24.639228;-0.5;-1.16E-08;24.639228;;;1.6;1.16011E-08;2.93959E-09
1.7;2.88E-09;24.80388;-0.500001;-8.74E-09;24.80388;;;1.7;8.74151E-09;2.88283E-09
1.79999;2.82E-09;24.980089;-0.499999;-6.58E-09;24.980089;;;1.79999;6.58013E-09;2.82265E-09
1.9;2.77E-09;25.156171;-0.5;-5.00E-09;25.156171;;;1.9;5.00079E-09;2.77432E-09
1.99999;2.72E-09;25.332242;-0.5;-3.89E-09;25.332242;;;1.99999;3.89453E-09;2.72467E-09
2.1;2.68E-09;25.509338;-0.5;-3.11E-09;25.509338;;;2.1;3.11009E-09;2.68062E-09
2.19999;2.64E-09;25.685468;-0.500001;-2.56E-09;25.685468;;;2.19999;2.55728E-09;2.63539E-09
2.3;2.61E-09;25.834047;-0.500001;-2.16E-09;25.834047;;;2.3;2.1635E-09;2.61146E-09
2.39999;2.58E-09;25.982815;-0.500001;-1.87E-09;25.982815;;;2.39999;1.87302E-09;2.57614E-09
2.5;2.55E-09;26.131511;-0.500001;-1.66E-09;26.131511;;;2.5;1.66173E-09;2.54542E-09
2.6;2.52E-09;26.280104;-0.500001;-1.51E-09;26.280104;;;2.6;1.5067E-09;2.51559E-09
2.69999;2.48E-09;26.431087;-0.500001;-1.40E-09;26.431087;;;2.69999;1.39845E-09;2.48269E-09
2.79999;2.46E-09;26.579745;-0.500001;-1.32E-09;26.579745;;;2.79999;1.31607E-09;2.45626E-09
2.89999;2.43E-09;26.728291;-0.500001;-1.25E-09;26.728291;;;2.89999;1.25292E-09;2.42597E-09
2.99999;2.40E-09;26.896061;-0.500001;-1.20E-09;26.896061;;;2.99999;1.20332E-09;2.39523E-09
3.09999;2.37E-09;27.044741;-0.500001;-1.17E-09;27.044741;;;3.09999;1.16642E-09;2.37429E-09
3.2;2.35E-09;27.193328;-0.500001;-1.13E-09;27.193328;;;3.2;1.13431E-09;2.34804E-09
3.29999;2.32E-09;27.34193;-0.500001;-1.11E-09;27.34193;;;3.29999;1.10842E-09;2.32384E-09
3.39999;2.30E-09;27.490585;-0.500001;-1.09E-09;27.490585;;;3.39999;1.08572E-09;2.29816E-09
3.49999;2.28E-09;27.639552;-0.500001;-1.07E-09;27.639552;;;3.49999;1.06722E-09;2.27705E-09
3.60001;2.26E-09;27.788139;-0.500001;-1.05E-09;27.788139;;;3.60001;1.05182E-09;2.2586E-09
3.7;2.24E-09;27.936784;-0.500001;-1.04E-09;27.936784;;;3.7;1.03699E-09;2.23625E-09
3.8;2.21E-09;28.085548;-0.500001;-1.02E-09;28.085548;;;3.8;1.0221E-09;2.21444E-09
3.89999;2.20E-09;28.234112;-0.500001;-1.01E-09;28.234112;;;3.89999;1.0125E-09;2.19754E-09
3.99999;2.17E-09;28.398778;-0.500001;-9.99E-10;28.398778;;;3.99999;9.9926E-10;2.17377E-09
4.1;2.15E-09;28.547553;-0.500001;-9.88E-10;28.547553;;;4.1;9.8848E-10;2.1546E-09
4.2;2.14E-09;28.696106;-0.500001;-9.80E-10;28.696106;;;4.2;9.7966E-10;2.13504E-09
4.29999;2.12E-09;28.844663;-0.500001;-9.70E-10;28.844663;;;4.29999;9.7016E-10;2.11907E-09
4.39999;2.11E-09;28.993319;-0.500001;-9.64E-10;28.993319;;;4.39999;9.6408E-10;2.10627E-09
4.49999;2.09E-09;29.141953;-0.500001;-9.55E-10;29.141953;;;4.49999;9.5472E-10;2.08859E-09
4.59999;2.07E-09;29.290519;-0.500001;-9.47E-10;29.290519;;;4.59999;9.4684E-10;2.0707E-09
4.7;2.05E-09;29.439129;-0.500001;-9.36E-10;29.439129;;;4.7;9.3601E-10;2.04938E-09
4.79999;2.04E-09;29.587792;-0.500001;-9.31E-10;29.587792;;;4.79999;9.3075E-10;2.03745E-09
4.89999;2.02E-09;29.736348;-0.500001;-9.21E-10;29.736348;;;4.89999;9.2124E-10;2.0198E-09
5;2.00E-09;29.902476;-0.500001;-9.13E-10;29.902476;;;5;9.13E-10;2.00291E-09
