#scan	iMeasureCycle=1	iMux=0	time=0.142	N=220	LocalTime=31/10/2023 12:21:34
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-30.0001	-1.29569E-09	0.304867	0	5.4577E-10	0.304867
-30.0001	-1.19749E-09	0.453836	0.1	5.4697E-10	0.453836
-30.0001	-1.12895E-09	0.602544	0.2	5.4048E-10	0.602544
-30	-1.11593E-09	0.778903	0.299999	5.8757E-10	0.778903
-30.0001	-9.6499E-10	0.955351	0.400001	4.7452E-10	0.955351
-30.0001	-7.8367E-10	1.131741	0.5	3.243E-10	1.131741
-30.0001	-7.1951E-10	1.280369	0.6	2.7904E-10	1.280369
-30.0001	-6.6976E-10	1.429161	0.700001	2.5151E-10	1.429161
-30.0001	-6.6763E-10	1.578067	0.799999	2.5415E-10	1.578067
-30	-6.3802E-10	1.754337	0.9	2.4743E-10	1.754337
-30	-6.3521E-10	1.902943	1	2.5238E-10	1.902943
-30	-5.7211E-10	2.024169	1	1.9793E-10	2.024169
-30	-4.6938E-10	2.172868	0.9	1.0272E-10	2.172868
-30	-4.0375E-10	2.321535	0.799999	4.693E-11	2.321535
-30	-3.9504E-10	2.485337	0.699999	2.319E-11	2.485337
-30	-3.5377E-10	2.634077	0.6	8.1E-12	2.634077
-30	-3.4349E-10	2.782709	0.499999	2.17E-12	2.782709
-30	-3.2847E-10	2.931356	0.4	-4.93E-12	2.931356
-30	-3.1812E-10	3.080344	0.3	-9.94E-12	3.080344
-30	-3.1635E-10	3.228971	0.199999	-1.167E-11	3.228971
-30	-3.0837E-10	3.39476	0.099999	-1.443E-11	3.39476
-30	-2.9859E-10	3.543422	-1E-06	-1.97E-11	3.543422
-20	6.2785E-10	3.719486	0	-5.1285E-10	3.719486
-20	2.1501E-10	3.900348	0.099999	-2.2342E-10	3.900348
-20	9.092E-11	4.049021	0.2	-1.3727E-10	4.049021
-20	2.192E-11	4.197589	0.299999	-9.055E-11	4.197589
-20	-2.609E-11	4.361877	0.4	-6.117E-11	4.361877
-20	-5.577E-11	4.510525	0.499999	-4.26E-11	4.510525
-20	-7.655E-11	4.659179	0.599999	-3.016E-11	4.659179
-20	-9.253E-11	4.807762	0.699999	-2.015E-11	4.807762
-20	-1.0184E-10	4.956506	0.799999	-1.3E-11	4.956506
-20	-1.12E-10	5.105238	0.899999	-6.17E-12	5.105238
-20	-1.1992E-10	5.253914	0.999999	-2.16E-12	5.253914
-20	-1.1689E-10	5.375106	0.999999	-1.039E-11	5.375106
-20	-1.0263E-10	5.523712	0.899999	-2.52E-11	5.523712
-20	-9.808E-11	5.672379	0.800001	-3.194E-11	5.672379
-20	-9.559E-11	5.820943	0.700001	-3.627E-11	5.820943
-20	-9.792E-11	5.994152	0.6	-3.929E-11	5.994152
-20	-9.57E-11	6.142779	0.5	-4.37E-11	6.142779
-20	-9.144E-11	6.291415	0.4	-4.738E-11	6.291415
-20	-8.827E-11	6.440108	0.299999	-5.045E-11	6.440108
-20	-8.396E-11	6.59014	0.2	-5.464E-11	6.59014
-20	-7.837E-11	6.738722	0.1	-5.934E-11	6.738722
-20	-7.839E-11	6.904011	0	-6.122E-11	6.904011
-10	1.032E-09	7.080117	0	-7.5596E-10	7.080117
-10	4.9938E-10	7.228667	0.099999	-3.3776E-10	7.228667
-10	2.9169E-10	7.409911	0.2	-1.8985E-10	7.409911
-10	1.9734E-10	7.558679	0.299999	-1.2106E-10	7.558679
-10	1.4058E-10	7.707253	0.4	-8.038E-11	7.707253
-10	1.0212E-10	7.880504	0.499999	-5.576E-11	7.880504
-10	7.502E-11	8.029093	0.599999	-3.814E-11	8.029093
-10	5.399E-11	8.17774	0.7	-2.501E-11	8.17774
