Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	1.763e-05	1.0277e-10	-10.0	-2.5
1.0	1.7637e-05	2.5449e-11	-10.0	-2.5
1.5	1.7642e-05	1.8328e-11	-10.0	-2.5
2.0	1.7643e-05	1.6653e-11	-10.0	-2.5
2.5	1.7647e-05	1.3751e-11	-10.0	-2.5
3.0	1.7652e-05	1.2922e-11	-10.0	-2.5
3.5	1.7657e-05	1.1871e-11	-10.0	-2.5
4.0	1.7659e-05	1.15e-11	-10.0	-2.5
4.5	1.7663e-05	1.0872e-11	-10.0	-2.5
5.0	1.7669e-05	1.0692e-11	-10.0	-2.5
5.5	1.7667e-05	1.0215e-11	-10.0	-2.5
6.0	1.7672e-05	1.047e-11	-10.0	-2.5
6.5	1.7678e-05	1.0382e-11	-10.0	-2.5
7.0	1.7684e-05	1.0023e-11	-10.0	-2.5
7.5	1.7686e-05	9.1124e-12	-10.0	-2.5
8.0	1.7689e-05	9.0957e-12	-10.0	-2.5
8.5	1.7691e-05	9.5224e-12	-10.0	-2.5
9.0	1.7699e-05	8.8918e-12	-10.0	-2.5
9.5	1.7702e-05	8.6355e-12	-10.0	-2.5
10.0	1.7707e-05	8.6224e-12	-10.0	-2.5
10.5	1.7708e-05	9.172e-12	-10.0	-2.5
11.0	1.7714e-05	9.4116e-12	-10.0	-2.5
11.5	1.7716e-05	8.6343e-12	-10.0	-2.5
12.0	1.7718e-05	9.0909e-12	-10.0	-2.5
12.5	1.7722e-05	8.2982e-12	-10.0	-2.5
13.0	1.7729e-05	8.446e-12	-10.0	-2.5
13.5	1.7732e-05	8.5092e-12	-10.0	-2.5
14.0	1.7734e-05	8.589e-12	-10.0	-2.5
14.5	1.7739e-05	8.3315e-12	-10.0	-2.5
15.0	1.7741e-05	7.9894e-12	-10.0	-2.5
15.5	1.7743e-05	8.6391e-12	-10.0	-2.5
16.0	1.7747e-05	8.3721e-12	-10.0	-2.5
16.5	1.7752e-05	8.5103e-12	-10.0	-2.5
17.0	1.7755e-05	8.0884e-12	-10.0	-2.5
17.5	1.7761e-05	8.5723e-12	-10.0	-2.5
18.0	1.7761e-05	8.1885e-12	-10.0	-2.5
18.5	1.7765e-05	8.3256e-12	-10.0	-2.5
19.0	1.7769e-05	8.5795e-12	-10.0	-2.5
19.5	1.7771e-05	8.8096e-12	-10.0	-2.5
20.0	1.7772e-05	8.0109e-12	-10.0	-2.5
20.5	1.7775e-05	8.2135e-12	-10.0	-2.5
21.0	1.7779e-05	7.9465e-12	-10.0	-2.5
21.5	1.7779e-05	8.1098e-12	-10.0	-2.5
22.0	1.7782e-05	8.4806e-12	-10.0	-2.5
22.5	1.7784e-05	7.484e-12	-10.0	-2.5
23.0	1.7787e-05	8.9228e-12	-10.0	-2.5
23.5	1.7792e-05	8.3685e-12	-10.0	-2.5
24.0	1.7796e-05	7.7951e-12	-10.0	-2.5
24.5	1.7798e-05	8.3315e-12	-10.0	-2.5
25.0	1.7803e-05	7.7784e-12	-10.0	-2.5
25.5	1.7806e-05	7.8344e-12	-10.0	-2.5
26.0	1.7807e-05	7.9918e-12	-10.0	-2.5
26.5	1.781e-05	8.0407e-12	-10.0	-2.5
27.0	1.7812e-05	8.5986e-12	-10.0	-2.5
27.5	1.7813e-05	8.0728e-12	-10.0	-2.5
28.0	1.7819e-05	7.5591e-12	-10.0	-2.5
28.5	1.7822e-05	7.5352e-12	-10.0	-2.5
29.0	1.7825e-05	8.7142e-12	-10.0	-2.5
29.5	1.7826e-05	8.0347e-12	-10.0	-2.5
30.0	1.7831e-05	7.6413e-12	-10.0	-2.5
30.5	1.7835e-05	8.2886e-12	-10.0	-2.5
31.0	1.7839e-05	7.9787e-12	-10.0	-2.5
31.5	1.7842e-05	7.6258e-12	-10.0	-2.5
32.0	1.7842e-05	7.931e-12	-10.0	-2.5
32.5	1.7844e-05	8.5199e-12	-10.0	-2.5
33.0	1.7848e-05	7.3826e-12	-10.0	-2.5
33.5	1.7851e-05	8.117e-12	-10.0	-2.5
34.0	1.7856e-05	8.4758e-12	-10.0	-2.5
34.5	1.7858e-05	7.9024e-12	-10.0	-2.5
35.0	1.7863e-05	7.7355e-12	-10.0	-2.5
35.5	1.7868e-05	7.8714e-12	-10.0	-2.5
36.0	1.787e-05	8.1885e-12	-10.0	-2.5
36.5	1.7871e-05	8.2958e-12	-10.0	-2.5
37.0	1.7873e-05	7.3743e-12	-10.0	-2.5
37.5	1.7875e-05	8.0848e-12	-10.0	-2.5
38.0	1.7878e-05	7.9215e-12	-10.0	-2.5
38.5	1.7883e-05	7.4935e-12	-10.0	-2.5
39.0	1.7888e-05	7.9167e-12	-10.0	-2.5
39.5	1.789e-05	8.0395e-12	-10.0	-2.5
40.0	1.7895e-05	8.4698e-12	-10.0	-2.5
40.5	1.7898e-05	8.3613e-12	-10.0	-2.5
41.0	1.7899e-05	8.1456e-12	-10.0	-2.5
41.5	1.79e-05	7.8642e-12	-10.0	-2.5
