Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	1.7832e-05	3.6036e-11	-10.0	-2.5
1.0	1.7831e-05	1.705e-11	-10.0	-2.5
1.5	1.7834e-05	1.3673e-11	-10.0	-2.5
2.0	1.7838e-05	1.1351e-11	-10.0	-2.5
2.5	1.7842e-05	1.1447e-11	-10.0	-2.5
3.0	1.7845e-05	9.8741e-12	-10.0	-2.5
3.5	1.7848e-05	1.0186e-11	-10.0	-2.5
4.0	1.7852e-05	9.644e-12	-10.0	-2.5
4.5	1.7854e-05	9.0539e-12	-10.0	-2.5
5.0	1.7857e-05	8.2421e-12	-10.0	-2.5
5.5	1.7859e-05	8.9479e-12	-10.0	-2.5
6.0	1.7862e-05	7.6485e-12	-10.0	-2.5
6.5	1.7866e-05	8.2791e-12	-10.0	-2.5
7.0	1.7869e-05	7.9203e-12	-10.0	-2.5
7.5	1.787e-05	8.5151e-12	-10.0	-2.5
8.0	1.7877e-05	7.6342e-12	-10.0	-2.5
8.5	1.7877e-05	7.8702e-12	-10.0	-2.5
9.0	1.7882e-05	7.5686e-12	-10.0	-2.5
9.5	1.7888e-05	7.6962e-12	-10.0	-2.5
10.0	1.7888e-05	8.465e-12	-10.0	-2.5
10.5	1.7888e-05	7.5674e-12	-10.0	-2.5
11.0	1.7895e-05	7.1752e-12	-10.0	-2.5
11.5	1.7897e-05	7.2134e-12	-10.0	-2.5
12.0	1.7899e-05	7.0703e-12	-10.0	-2.5
12.5	1.7902e-05	7.3695e-12	-10.0	-2.5
13.0	1.7906e-05	7.1347e-12	-10.0	-2.5
13.5	1.7905e-05	7.9143e-12	-10.0	-2.5
14.0	1.7907e-05	6.7103e-12	-10.0	-2.5
14.5	1.791e-05	8.0645e-12	-10.0	-2.5
15.0	1.7913e-05	7.4554e-12	-10.0	-2.5
15.5	1.7916e-05	7.5495e-12	-10.0	-2.5
16.0	1.7918e-05	6.7687e-12	-10.0	-2.5
16.5	1.7919e-05	7.3564e-12	-10.0	-2.5
17.0	1.7925e-05	7.1895e-12	-10.0	-2.5
17.5	1.7928e-05	7.1967e-12	-10.0	-2.5
18.0	1.7929e-05	7.4625e-12	-10.0	-2.5
18.5	1.793e-05	7.9453e-12	-10.0	-2.5
19.0	1.7933e-05	6.6626e-12	-10.0	-2.5
19.5	1.7937e-05	7.3838e-12	-10.0	-2.5
20.0	1.7941e-05	7.4709e-12	-10.0	-2.5
20.5	1.7942e-05	7.112e-12	-10.0	-2.5
21.0	1.7947e-05	6.9892e-12	-10.0	-2.5
21.5	1.7947e-05	7.6377e-12	-10.0	-2.5
22.0	1.7951e-05	7.2038e-12	-10.0	-2.5
22.5	1.7952e-05	6.1965e-12	-10.0	-2.5
23.0	1.7957e-05	7.4601e-12	-10.0	-2.5
