Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	1.941e-10	1.1274e-09	-10.0	20.0
1.0	8.4391e-11	2.4574e-10	-10.0	19.9
1.5	5.8912e-11	6.794e-11	-10.0	19.8
2.0	5.0019e-11	3.735e-11	-10.0	19.7
2.5	4.473e-11	1.952e-11	-10.0	19.6
3.0	4.065e-11	8.2064e-12	-10.0	19.5
3.5	3.8521e-11	3.6716e-13	-10.0	19.4
4.0	3.6448e-11	5.5897e-12	-10.0	19.3
4.5	3.4949e-11	1.0269e-11	-10.0	19.2
5.0	3.3642e-11	1.3219e-11	-10.0	19.1
5.5	3.2685e-11	1.6164e-11	-10.0	19.0
6.0	3.1573e-11	1.9059e-11	-10.0	18.9
6.5	3.0798e-11	2.1331e-11	-10.0	18.8
7.0	3.0099e-11	2.2944e-11	-10.0	18.7
7.5	2.9573e-11	2.4629e-11	-10.0	18.6
8.0	2.8984e-11	2.5724e-11	-10.0	18.5
8.5	2.8596e-11	2.6738e-11	-10.0	18.4
9.0	2.8366e-11	2.7893e-11	-10.0	18.3
9.5	2.8126e-11	2.8704e-11	-10.0	18.2
10.0	2.7989e-11	2.9661e-11	-10.0	18.1
10.5	2.7449e-11	3.0593e-11	-10.0	18.0
11.0	2.7492e-11	3.1012e-11	-10.0	17.9
11.5	2.7289e-11	3.1441e-11	-10.0	17.8
12.0	2.7164e-11	3.2151e-11	-10.0	17.7
12.5	2.6861e-11	3.2575e-11	-10.0	17.6
13.0	2.6678e-11	3.2868e-11	-10.0	17.5
13.5	2.6436e-11	3.3424e-11	-10.0	17.4
14.0	2.6327e-11	3.3722e-11	-10.0	17.3
14.5	2.6189e-11	3.4585e-11	-10.0	17.2
15.0	2.754e-11	2.8139e-11	-10.0	17.1
15.5	2.2055e-11	1.1357e-10	-10.0	17.0
16.0	2.6092e-11	3.5631e-11	-10.0	16.9
16.5	2.5924e-11	3.553e-11	-10.0	16.8
17.0	2.5917e-11	3.5672e-11	-10.0	16.7
17.5	2.5903e-11	3.5939e-11	-10.0	16.6
18.0	2.5731e-11	3.6166e-11	-10.0	16.5
18.5	2.5716e-11	3.6513e-11	-10.0	16.4
19.0	2.5762e-11	3.6401e-11	-10.0	16.3
19.5	2.5511e-11	3.7191e-11	-10.0	16.2
20.0	2.5362e-11	3.6742e-11	-10.0	16.1
20.5	2.532e-11	3.7293e-11	-10.0	16.0
21.0	2.5169e-11	3.7211e-11	-10.0	15.9
21.5	2.5197e-11	3.7692e-11	-10.0	15.8
22.0	2.5023e-11	3.7674e-11	-10.0	15.7
22.5	2.5024e-11	3.7862e-11	-10.0	15.6
23.0	2.5183e-11	3.7689e-11	-10.0	15.5
23.5	2.5223e-11	3.8178e-11	-10.0	15.4
24.0	2.5073e-11	3.8155e-11	-10.0	15.3
24.5	2.4914e-11	3.8676e-11	-10.0	15.2
25.0	2.4829e-11	3.8534e-11	-10.0	15.1
25.5	2.4694e-11	3.8563e-11	-10.0	15.0
26.0	2.4663e-11	3.8555e-11	-10.0	14.9
