Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	1.8282e-05	3.9388e-11	-10.0	-2.5
1.0	1.8283e-05	2.0045e-11	-10.0	-2.5
1.5	1.8285e-05	1.6855e-11	-10.0	-2.5
2.0	1.8289e-05	1.3781e-11	-10.0	-2.5
2.5	1.8291e-05	1.304e-11	-10.0	-2.5
3.0	1.8296e-05	1.2697e-11	-10.0	-2.5
3.5	1.8299e-05	1.2003e-11	-10.0	-2.5
4.0	1.8302e-05	1.1145e-11	-10.0	-2.5
4.5	1.8306e-05	1.0991e-11	-10.0	-2.5
5.0	1.8309e-05	1.0768e-11	-10.0	-2.5
5.5	1.8309e-05	1.0182e-11	-10.0	-2.5
6.0	1.8313e-05	1.0221e-11	-10.0	-2.5
6.5	1.8317e-05	1.0563e-11	-10.0	-2.5
7.0	1.8317e-05	9.768e-12	-10.0	-2.5
7.5	1.8321e-05	9.8884e-12	-10.0	-2.5
8.0	1.8322e-05	9.5916e-12	-10.0	-2.5
8.5	1.8323e-05	8.9741e-12	-10.0	-2.5
9.0	1.8322e-05	9.2459e-12	-10.0	-2.5
9.5	1.8327e-05	9.1553e-12	-10.0	-2.5
10.0	1.8331e-05	8.9181e-12	-10.0	-2.5
10.5	1.8332e-05	8.7202e-12	-10.0	-2.5
11.0	1.8335e-05	9.3043e-12	-10.0	-2.5
11.5	1.8339e-05	9.7489e-12	-10.0	-2.5
12.0	1.8339e-05	9.0504e-12	-10.0	-2.5
12.5	1.8344e-05	8.8572e-12	-10.0	-2.5
13.0	1.8345e-05	9.0349e-12	-10.0	-2.5
13.5	1.8346e-05	8.8263e-12	-10.0	-2.5
14.0	1.8351e-05	8.8787e-12	-10.0	-2.5
14.5	1.835e-05	8.7452e-12	-10.0	-2.5
15.0	1.8353e-05	9.3055e-12	-10.0	-2.5
15.5	1.8356e-05	8.4734e-12	-10.0	-2.5
16.0	1.8356e-05	9.3543e-12	-10.0	-2.5
16.5	1.836e-05	7.8559e-12	-10.0	-2.5
17.0	1.8359e-05	8.4424e-12	-10.0	-2.5
17.5	1.8363e-05	8.105e-12	-10.0	-2.5
18.0	1.8362e-05	7.6628e-12	-10.0	-2.5
18.5	1.8363e-05	8.4114e-12	-10.0	-2.5
19.0	1.8367e-05	7.8738e-12	-10.0	-2.5
19.5	1.8368e-05	8.6379e-12	-10.0	-2.5
20.0	1.8373e-05	8.6582e-12	-10.0	-2.5
20.5	1.8376e-05	8.9335e-12	-10.0	-2.5
21.0	1.8378e-05	8.6403e-12	-10.0	-2.5
21.5	1.8381e-05	8.0895e-12	-10.0	-2.5
22.0	1.8383e-05	7.8535e-12	-10.0	-2.5
22.5	1.8386e-05	8.1253e-12	-10.0	-2.5
23.0	1.8387e-05	7.6783e-12	-10.0	-2.5
23.5	1.839e-05	9.253e-12	-10.0	-2.5
24.0	1.8391e-05	7.5483e-12	-10.0	-2.5
24.5	1.8393e-05	8.5664e-12	-10.0	-2.5
25.0	1.8398e-05	8.6749e-12	-10.0	-2.5
25.5	1.84e-05	8.266e-12	-10.0	-2.5
26.0	1.8401e-05	8.1229e-12	-10.0	-2.5
26.5	1.8402e-05	7.9584e-12	-10.0	-2.5
27.0	1.8404e-05	8.9407e-12	-10.0	-2.5
27.5	1.8404e-05	8.2278e-12	-10.0	-2.5
28.0	1.8405e-05	8.4794e-12	-10.0	-2.5
28.5	1.841e-05	8.533e-12	-10.0	-2.5
29.0	1.8411e-05	8.62e-12	-10.0	-2.5
29.5	1.841e-05	8.0991e-12	-10.0	-2.5
30.0	1.841e-05	8.7726e-12	-10.0	-2.5
30.5	1.8413e-05	8.9955e-12	-10.0	-2.5
31.0	1.8415e-05	7.6509e-12	-10.0	-2.5
31.5	1.8416e-05	8.1766e-12	-10.0	-2.5
32.0	1.8419e-05	8.2493e-12	-10.0	-2.5
32.5	1.8419e-05	8.4281e-12	-10.0	-2.5
33.0	1.8422e-05	8.3625e-12	-10.0	-2.5
33.5	1.8425e-05	8.0788e-12	-10.0	-2.5
34.0	1.8428e-05	8.3721e-12	-10.0	-2.5
34.5	1.8433e-05	8.4436e-12	-10.0	-2.5
35.0	1.8434e-05	8.0609e-12	-10.0	-2.5
35.5	1.8437e-05	8.6331e-12	-10.0	-2.5
36.0	1.844e-05	8.2898e-12	-10.0	-2.5
36.5	1.8442e-05	8.2326e-12	-10.0	-2.5
37.0	1.844e-05	7.7033e-12	-10.0	-2.5
37.5	1.8443e-05	8.2886e-12	-10.0	-2.5
38.0	1.8444e-05	7.7832e-12	-10.0	-2.5
38.5	1.8445e-05	8.5259e-12	-10.0	-2.5
