Time (s)	|IDrain| (A)	|IGate| (A)	Vdrain(V)	Vgate(V)	Photocurrent
0.0	1.763e-05	1.0277e-10	-10.0	-2.5	-6.279448437499677e-07
1.0	1.7637e-05	2.5449e-11	-10.0	-2.5	-6.218385416666315e-07
1.5	1.7642e-05	1.8328e-11	-10.0	-2.5	-6.172849609374669e-07
2.0	1.7643e-05	1.6653e-11	-10.0	-2.5	-6.167310937499676e-07
2.5	1.7647e-05	1.3751e-11	-10.0	-2.5	-6.131769401041352e-07
3.0	1.7652e-05	1.2922e-11	-10.0	-2.5	-6.086224999999673e-07
3.5	1.7657e-05	1.1871e-11	-10.0	-2.5	-6.04067773437466e-07
4.0	1.7659e-05	1.15e-11	-10.0	-2.5	-6.025127604166312e-07
4.5	1.7663e-05	1.0872e-11	-10.0	-2.5	-5.989574609374655e-07
5.0	1.7669e-05	1.0692e-11	-10.0	-2.5	-5.934018749999689e-07
5.5	1.7667e-05	1.0215e-11	-10.0	-2.5	-5.958460026041362e-07
6.0	1.7672e-05	1.047e-11	-10.0	-2.5	-5.912898437499683e-07
6.5	1.7678e-05	1.0382e-11	-10.0	-2.5	-5.857333984374684e-07
7.0	1.7684e-05	1.0023e-11	-10.0	-2.5	-5.801766666666351e-07
7.5	1.7686e-05	9.1124e-12	-10.0	-2.5	-5.786196484374671e-07
8.0	1.7689e-05	9.0957e-12	-10.0	-2.5	-5.76062343749967e-07
8.5	1.7691e-05	9.5224e-12	-10.0	-2.5	-5.745047526041323e-07
9.0	1.7699e-05	8.8918e-12	-10.0	-2.5	-5.669468749999648e-07
9.5	1.7702e-05	8.6355e-12	-10.0	-2.5	-5.643887109374681e-07
10.0	1.7707e-05	8.6224e-12	-10.0	-2.5	-5.598302604166371e-07
10.5	1.7708e-05	9.172e-12	-10.0	-2.5	-5.59271523437468e-07
11.0	1.7714e-05	9.4116e-12	-10.0	-2.5	-5.537124999999681e-07
11.5	1.7716e-05	8.6343e-12	-10.0	-2.5	-5.521531901041336e-07
12.0	1.7718e-05	9.0909e-12	-10.0	-2.5	-5.505935937499691e-07
12.5	1.7722e-05	8.2982e-12	-10.0	-2.5	-5.47033710937467e-07
13.0	1.7729e-05	8.446e-12	-10.0	-2.5	-5.40473541666635e-07
13.5	1.7732e-05	8.5092e-12	-10.0	-2.5	-5.379130859374684e-07
14.0	1.7734e-05	8.589e-12	-10.0	-2.5	-5.363523437499673e-07
14.5	1.7739e-05	8.3315e-12	-10.0	-2.5	-5.31791315104133e-07
15.0	1.7741e-05	7.9894e-12	-10.0	-2.5	-5.302299999999687e-07
15.5	1.7743e-05	8.6391e-12	-10.0	-2.5	-5.286683984374676e-07
16.0	1.7747e-05	8.3721e-12	-10.0	-2.5	-5.251065104166322e-07
16.5	1.7752e-05	8.5103e-12	-10.0	-2.5	-5.20544335937468e-07
17.0	1.7755e-05	8.0884e-12	-10.0	-2.5	-5.179818749999682e-07
17.5	1.7761e-05	8.5723e-12	-10.0	-2.5	-5.124191276041318e-07
18.0	1.7761e-05	8.1885e-12	-10.0	-2.5	-5.128560937499652e-07
18.5	1.7765e-05	8.3256e-12	-10.0	-2.5	-5.092927734374666e-07
19.0	1.7769e-05	8.5795e-12	-10.0	-2.5	-5.057291666666346e-07
19.5	1.7771e-05	8.8096e-12	-10.0	-2.5	-5.04165273437467e-07
20.0	1.7772e-05	8.0109e-12	-10.0	-2.5	-5.036010937499682e-07
20.5	1.7775e-05	8.2135e-12	-10.0	-2.5	-5.010366276041352e-07
21.0	1.7779e-05	7.9465e-12	-10.0	-2.5	-4.974718749999666e-07
21.5	1.7779e-05	8.1098e-12	-10.0	-2.5	-4.979068359374667e-07
22.0	1.7782e-05	8.4806e-12	-10.0	-2.5	-4.953415104166337e-07
22.5	1.7784e-05	7.484e-12	-10.0	-2.5	-4.937758984374661e-07
23.0	1.7787e-05	8.9228e-12	-10.0	-2.5	-4.912099999999665e-07
23.5	1.7792e-05	8.3685e-12	-10.0	-2.5	-4.866438151041359e-07
24.0	1.7796e-05	7.7951e-12	-10.0	-2.5	-4.830773437499674e-07
24.5	1.7798e-05	8.3315e-12	-10.0	-2.5	-4.815105859374666e-07
25.0	1.7803e-05	7.7784e-12	-10.0	-2.5	-4.76943541666636e-07
25.5	1.7806e-05	7.8344e-12	-10.0	-2.5	-4.7437621093746976e-07
26.0	1.7807e-05	7.9918e-12	-10.0	-2.5	-4.738085937499678e-07
26.5	1.781e-05	8.0407e-12	-10.0	-2.5	-4.712406901041349e-07
27.0	1.7812e-05	8.5986e-12	-10.0	-2.5	-4.696724999999675e-07
27.5	1.7813e-05	8.0728e-12	-10.0	-2.5	-4.69104023437469e-07
28.0	1.7819e-05	7.5591e-12	-10.0	-2.5	-4.6353526041663633e-07
28.5	1.7822e-05	7.5352e-12	-10.0	-2.5	-4.6096621093747017e-07
29.0	1.7825e-05	8.7142e-12	-10.0	-2.5	-4.583968749999707e-07
29.5	1.7826e-05	8.0347e-12	-10.0	-2.5	-4.578272526041389e-07
30.0	1.7831e-05	7.6413e-12	-10.0	-2.5	-4.532573437499684e-07
30.5	1.7835e-05	8.2886e-12	-10.0	-2.5	-4.4968714843746676e-07
31.0	1.7839e-05	7.9787e-12	-10.0	-2.5	-4.461166666666352e-07
31.5	1.7842e-05	7.6258e-12	-10.0	-2.5	-4.4354589843746914e-07
32.0	1.7842e-05	7.931e-12	-10.0	-2.5	-4.4397484374996955e-07
32.5	1.7844e-05	8.5199e-12	-10.0	-2.5	-4.4240350260413565e-07
33.0	1.7848e-05	7.3826e-12	-10.0	-2.5	-4.388318749999708e-07
33.5	1.7851e-05	8.117e-12	-10.0	-2.5	-4.362599609374715e-07
34.0	1.7856e-05	8.4758e-12	-10.0	-2.5	-4.316877604166378e-07
34.5	1.7858e-05	7.9024e-12	-10.0	-2.5	-4.3011527343746726e-07
