#scan;iMeasureCycle=1;iMux=0;time=0.139;N=202;LocalTime=20/12/2023 12:49:54;;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VGate (V);|IDrain|, |IGate| (A);|IGate| (A)
-3.8;-2.48E-07;13.760179;-0.5;-2.53E-06;13.760179;;;-3.8;2.52545E-06;2.48092E-07
-3.9;-2.59E-07;13.891133;-0.5;-2.54E-06;13.891133;;;-3.9;2.53812E-06;2.59468E-07
-4;-2.71E-07;14.014699;-0.5;-2.55E-06;14.014699;;;-4;2.55005E-06;2.70689E-07
-4.1;-2.82E-07;14.1382;-0.5;-2.56E-06;14.1382;;;-4.1;2.56068E-06;2.82143E-07
-4.2;-2.94E-07;14.261757;-0.5;-2.57E-06;14.261757;;;-4.2;2.57077E-06;2.93706E-07
-4.3;-3.05E-07;14.391995;-0.5;-2.58E-06;14.391995;;;-4.3;2.5809E-06;3.05391E-07
-4.4;-3.18E-07;14.515549;-0.5;-2.59E-06;14.515549;;;-4.4;2.58879E-06;3.17662E-07
-4.5;-3.29E-07;14.639172;-0.5;-2.60E-06;14.639172;;;-4.5;2.59729E-06;3.29395E-07
-4.6;-3.42E-07;14.762708;-0.5;-2.60E-06;14.762708;;;-4.6;2.60458E-06;3.41852E-07
-4.7;-3.54E-07;14.892955;-0.5;-2.61E-06;14.892955;;;-4.7;2.61108E-06;3.54244E-07
-4.8;-3.67E-07;15.016502;-0.5;-2.62E-06;15.016502;;;-4.8;2.61595E-06;3.66966E-07
-4.9;-3.79E-07;15.140023;-0.5;-2.62E-06;15.140023;;;-4.9;2.62213E-06;3.79147E-07
-5;-3.92E-07;15.263574;-0.5;-2.63E-06;15.263574;;;-5;2.62639E-06;3.91595E-07
-5;-3.91E-07;15.394077;-0.5;-2.63E-06;15.394077;;;-5;2.62645E-06;3.9133E-07
-4.9;-3.78E-07;15.517657;-0.5;-2.62E-06;15.517657;;;-4.9;2.62213E-06;3.77834E-07
-4.8;-3.65E-07;15.641166;-0.5;-2.62E-06;15.641166;;;-4.8;2.61755E-06;3.64968E-07
-4.7;-3.52E-07;15.764692;-0.5;-2.61E-06;15.764692;;;-4.7;2.61141E-06;3.52424E-07
-4.6;-3.40E-07;15.895082;-0.5;-2.60E-06;15.895082;;;-4.6;2.6045E-06;3.40167E-07
-4.5;-3.27E-07;16.018644;-0.5;-2.60E-06;16.018644;;;-4.5;2.5978E-06;3.27344E-07
-4.4;-3.16E-07;16.142165;-0.5;-2.59E-06;16.142165;;;-4.4;2.58831E-06;3.15572E-07
-4.3;-3.03E-07;16.265707;-0.5;-2.58E-06;16.265707;;;-4.3;2.57949E-06;3.0314E-07
-4.2;-2.92E-07;16.396659;-0.5;-2.57E-06;16.396659;;;-4.2;2.56923E-06;2.91717E-07
-4.1;-2.80E-07;16.520219;-0.5;-2.56E-06;16.520219;;;-4.1;2.55848E-06;2.80306E-07
-4;-2.69E-07;16.64374;-0.5;-2.55E-06;16.64374;;;-4;2.54696E-06;2.68982E-07
-3.9;-2.58E-07;16.767259;-0.5;-2.53E-06;16.767259;;;-3.9;2.53482E-06;2.5805E-07
-3.8;-2.47E-07;16.897112;-0.5;-2.52E-06;16.897112;;;-3.8;2.52113E-06;2.46732E-07
-3.7;-2.36E-07;17.020671;-0.5;-2.51E-06;17.020671;;;-3.7;2.50705E-06;2.35698E-07
-3.6;-2.25E-07;17.144201;-0.5;-2.49E-06;17.144201;;;-3.6;2.49227E-06;2.24899E-07
-3.5;-2.14E-07;17.267737;-0.5;-2.48E-06;17.267737;;;-3.5;2.47642E-06;2.13868E-07
-3.4;-2.03E-07;17.398179;-0.5;-2.46E-06;17.398179;;;-3.4;2.45916E-06;2.0347E-07
-3.3;-1.93E-07;17.521733;-0.5;-2.44E-06;17.521733;;;-3.3;2.44133E-06;1.93244E-07
-3.2;-1.83E-07;17.645263;-0.5;-2.42E-06;17.645263;;;-3.2;2.4223E-06;1.82816E-07
-3.1;-1.73E-07;17.768806;-0.5;-2.40E-06;17.768806;;;-3.1;2.40177E-06;1.72955E-07
-3;-1.63E-07;17.899155;-0.5;-2.38E-06;17.899155;;;-3;2.38021E-06;1.63178E-07
-2.9;-1.54E-07;18.022714;-0.5;-2.36E-06;18.022714;;;-2.9;2.35753E-06;1.5356E-07
-2.8;-1.44E-07;18.146221;-0.5;-2.33E-06;18.146221;;;-2.8;2.33355E-06;1.4416E-07
-2.7;-1.35E-07;18.269767;-0.5;-2.31E-06;18.269767;;;-2.7;2.30788E-06;1.35071E-07
-2.6;-1.26E-07;18.40065;-0.5;-2.28E-06;18.40065;;;-2.6;2.2815E-06;1.26234E-07
-2.5;-1.18E-07;18.524216;-0.5;-2.25E-06;18.524216;;;-2.5;2.25319E-06;1.17569E-07
-2.4;-1.09E-07;18.647722;-0.5;-2.22E-06;18.647722;;;-2.4;2.22363E-06;1.09156E-07
-2.3;-1.01E-07;18.771266;-0.5;-2.19E-06;18.771266;;;-2.3;2.19274E-06;1.00807E-07
-2.2;-9.28E-08;18.901728;-0.5;-2.16E-06;18.901728;;;-2.2;2.1599E-06;9.2795E-08
-2.1;-8.50E-08;19.025313;-0.5;-2.13E-06;19.025313;;;-2.1;2.12583E-06;8.5001E-08
-2;-7.75E-08;19.166141;-0.5;-2.09E-06;19.166141;;;-2;2.08912E-06;7.74516E-08
-1.90001;-7.02E-08;19.312507;-0.5;-2.05E-06;19.312507;;;-1.90001;2.05133E-06;7.01636E-08
-1.80001;-6.31E-08;19.458935;-0.5;-2.01E-06;19.458935;;;-1.80001;2.0111E-06;6.31404E-08
-1.70001;-5.64E-08;19.605378;-0.5;-1.97E-06;19.605378;;;-1.70001;1.96857E-06;5.64309E-08
-1.6;-4.99E-08;19.749206;-0.5;-1.92E-06;19.749206;;;-1.6;1.92405E-06;4.98862E-08
-1.5;-4.37E-08;19.923619;-0.5;-1.88E-06;19.923619;;;-1.5;1.87672E-06;4.37261E-08
-1.4;-3.78E-08;20.067523;-0.5;-1.83E-06;20.067523;;;-1.4;1.82772E-06;3.78178E-08
-1.3;-3.22E-08;20.211415;-0.5;-1.78E-06;20.211415;;;-1.3;1.77568E-06;3.21693E-08
-1.2;-2.68E-08;20.355279;-0.5;-1.72E-06;20.355279;;;-1.2;1.72119E-06;2.68404E-08
-1.1;-2.19E-08;20.517459;-0.5;-1.66E-06;20.517459;;;-1.1;1.66337E-06;2.18511E-08
-1;-1.72E-08;20.661373;-0.5;-1.60E-06;20.661373;;;-1;1.6028E-06;1.71893E-08
-0.9;-1.29E-08;20.805243;-0.5;-1.54E-06;20.805243;;;-0.9;1.53853E-06;1.289E-08
-0.8;-8.96E-09;20.949142;-0.5;-1.47E-06;20.949142;;;-0.8;1.47113E-06;8.9589E-09
-0.70001;-5.42E-09;21.099047;-0.5;-1.40E-06;21.099047;;;-0.70001;1.39946E-06;5.41698E-09
-0.60001;-2.31E-09;21.248875;-0.5;-1.32E-06;21.248875;;;-0.60001;1.3239E-06;2.31481E-09
-0.50001;3.07E-10;21.43153;-0.5;-1.24E-06;21.43153;;;-0.50001;1.24395E-06;3.0718E-10
-0.40001;2.47E-09;21.581451;-0.5;-1.16E-06;21.581451;;;-0.40001;1.15848E-06;2.47115E-09
-0.30001;4.09E-09;21.731309;-0.5;-1.07E-06;21.731309;;;-0.30001;1.06755E-06;4.09456E-09
-0.2;5.15E-09;21.907968;-0.5;-9.70E-07;21.907968;;;-0.2;9.7017E-07;5.14536E-09
-0.1;5.79E-09;22.060682;-0.5;-8.66E-07;22.060682;;;-0.1;8.65991E-07;5.7866E-09
0;6.13E-09;22.210505;-0.5;-7.56E-07;22.210505;;;0;7.55982E-07;6.1281E-09
0.09999;6.34E-09;22.36036;-0.5;-6.41E-07;22.36036;;;0.09999;6.40729E-07;6.33703E-09
0.19999;6.47E-09;22.529461;-0.5;-5.23E-07;22.529461;;;0.19999;5.22609E-07;6.47264E-09
0.29999;6.55E-09;22.679245;-0.5;-4.06E-07;22.679245;;;0.29999;4.05739E-07;6.54816E-09
0.4;6.58E-09;22.87354;-0.5;-2.97E-07;22.87354;;;0.4;2.96921E-07;6.58498E-09
0.5;6.65E-09;23.032791;-0.5;-2.03E-07;23.032791;;;0.5;2.02826E-07;6.65037E-09
0.6;6.70E-09;23.182664;-0.5;-1.29E-07;23.182664;;;0.6;1.29031E-07;6.70428E-09
0.7;6.69E-09;23.349877;-0.5;-7.89E-08;23.349877;;;0.7;7.89226E-08;6.69019E-09
0.79999;6.68E-09;23.499932;-0.5;-5.05E-08;23.499932;;;0.79999;5.05226E-08;6.68363E-09
0.89999;6.66E-09;23.649867;-0.5;-3.63E-08;23.649867;;;0.89999;3.63053E-08;6.6556E-09
0.99999;6.63E-09;23.799704;-0.5;-2.91E-08;23.799704;;;0.99999;2.90696E-08;6.62539E-09
1.1;6.59E-09;23.949499;-0.5;-2.48E-08;23.949499;;;1.1;2.48068E-08;6.59216E-09
1.19999;6.56E-09;24.099336;-0.5;-2.19E-08;24.099336;;;1.19999;2.1913E-08;6.5574E-09
1.3;6.53E-09;24.24931;-0.5;-1.97E-08;24.24931;;;1.3;1.97219E-08;6.53081E-09
1.4;6.50E-09;24.431087;-0.499999;-1.79E-08;24.431087;;;1.4;1.78843E-08;6.49567E-09
1.5;6.46E-09;24.581064;-0.5;-1.63E-08;24.581064;;;1.5;1.63359E-08;6.46329E-09
1.59999;6.44E-09;24.730859;-0.499999;-1.50E-08;24.730859;;;1.59999;1.49796E-08;6.43942E-09
1.69999;6.42E-09;24.880715;-0.499999;-1.38E-08;24.880715;;;1.69999;1.38285E-08;6.41764E-09
1.8;6.40E-09;25.036154;-0.5;-1.28E-08;25.036154;;;1.8;1.28177E-08;6.39505E-09
1.89999;6.37E-09;25.18604;-0.5;-1.19E-08;25.18604;;;1.89999;1.18796E-08;6.36841E-09
2;6.35E-09;25.335959;-0.5;-1.10E-08;25.335959;;;2;1.1011E-08;6.34678E-09
2.1;6.33E-09;25.485856;-0.5;-1.02E-08;25.485856;;;2.1;1.0239E-08;6.32725E-09
2.19999;6.31E-09;25.636159;-0.5;-9.57E-09;25.636159;;;2.19999;9.5667E-09;6.30757E-09
2.29999;6.29E-09;25.786089;-0.5;-8.99E-09;25.786089;;;2.29999;8.9937E-09;6.28872E-09
2.39999;6.27E-09;25.961312;-0.5;-8.50E-09;25.961312;;;2.39999;8.50209E-09;6.26791E-09
2.49999;6.25E-09;26.137394;-0.5;-8.09E-09;26.137394;;;2.49999;8.08861E-09;6.24704E-09
2.6;6.23E-09;26.313541;-0.500001;-7.73E-09;26.313541;;;2.6;7.73069E-09;6.22723E-09
2.69999;6.21E-09;26.489677;-0.500001;-7.43E-09;26.489677;;;2.69999;7.42719E-09;6.21327E-09
2.79999;6.19E-09;26.665847;-0.500001;-7.14E-09;26.665847;;;2.79999;7.14025E-09;6.19329E-09
2.9;6.17E-09;26.841925;-0.5;-6.88E-09;26.841925;;;2.9;6.88498E-09;6.17431E-09
3;6.16E-09;27.020412;-0.5;-6.64E-09;27.020412;;;3;6.6445E-09;6.15881E-09
3.09999;6.14E-09;27.196502;-0.500001;-6.42E-09;27.196502;;;3.09999;6.42416E-09;6.14299E-09
3.19999;6.13E-09;27.372734;-0.500001;-6.23E-09;27.372734;;;3.19999;6.22612E-09;6.12974E-09
3.29999;6.11E-09;27.569341;-0.500001;-6.04E-09;27.569341;;;3.29999;6.04397E-09;6.112E-09
3.39999;6.10E-09;27.745411;-0.5;-5.88E-09;27.745411;;;3.39999;5.88408E-09;6.09824E-09
3.49999;6.08E-09;27.955157;-0.500001;-5.74E-09;27.955157;;;3.49999;5.74409E-09;6.08129E-09
3.60001;6.07E-09;28.13147;-0.5;-5.62E-09;28.13147;;;3.60001;5.62374E-09;6.07008E-09
3.7;6.06E-09;28.30765;-0.5;-5.52E-09;28.30765;;;3.7;5.52454E-09;6.05725E-09
3.8;6.04E-09;28.483775;-0.500001;-5.44E-09;28.483775;;;3.8;5.44285E-09;6.03787E-09
3.89999;6.03E-09;28.659943;-0.5;-5.38E-09;28.659943;;;3.89999;5.38279E-09;6.03027E-09
3.99999;6.02E-09;28.836076;-0.500001;-5.33E-09;28.836076;;;3.99999;5.33237E-09;6.01523E-09
4.1;6.00E-09;29.012202;-0.500001;-5.30E-09;29.012202;;;4.1;5.29567E-09;6.00335E-09
4.19999;5.99E-09;29.188338;-0.500001;-5.27E-09;29.188338;;;4.19999;5.26827E-09;5.99076E-09
4.3;5.98E-09;29.364389;-0.5;-5.24E-09;29.364389;;;4.3;5.24262E-09;5.97755E-09
4.39999;5.97E-09;29.540469;-0.500001;-5.23E-09;29.540469;;;4.39999;5.22879E-09;5.96639E-09
4.5;5.96E-09;29.716739;-0.5;-5.22E-09;29.716739;;;4.5;5.21955E-09;5.95798E-09
4.59999;5.94E-09;29.892825;-0.500001;-5.21E-09;29.892825;;;4.59999;5.20688E-09;5.94149E-09
4.69999;5.93E-09;30.07658;-0.5;-5.20E-09;30.07658;;;4.69999;5.19683E-09;5.92628E-09
4.8;5.92E-09;30.252739;-0.500001;-5.20E-09;30.252739;;;4.8;5.19749E-09;5.92255E-09
4.89999;5.91E-09;30.458664;-0.500001;-5.20E-09;30.458664;;;4.89999;5.19587E-09;5.91373E-09
5;5.90E-09;30.634877;-0.5;-5.19E-09;30.634877;;;5;5.19093E-09;5.90025E-09
