Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	1.1407e-10	3.5597e-10	-10.0	20.0
1.0	5.4311e-11	1.4601e-10	-10.0	19.9
1.5	3.4467e-11	1.5738e-11	-10.0	19.8
2.0	2.7307e-11	2.1493e-12	-10.0	19.7
2.5	2.2707e-11	1.3431e-11	-10.0	19.6
3.0	1.8889e-11	2.1716e-11	-10.0	19.5
3.5	1.6468e-11	2.8048e-11	-10.0	19.4
4.0	1.4472e-11	3.2508e-11	-10.0	19.3
4.5	1.2797e-11	3.5881e-11	-10.0	19.2
5.0	1.1457e-11	3.9329e-11	-10.0	19.1
5.5	1.0333e-11	4.2055e-11	-10.0	19.0
6.0	9.2757e-12	4.416e-11	-10.0	18.9
6.5	8.6844e-12	4.57e-11	-10.0	18.8
7.0	7.987e-12	4.7423e-11	-10.0	18.7
7.5	7.2408e-12	4.8794e-11	-10.0	18.6
8.0	6.8605e-12	5.0105e-11	-10.0	18.5
8.5	6.6304e-12	5.0998e-11	-10.0	18.4
9.0	5.8401e-12	5.1949e-11	-10.0	18.3
9.5	5.5742e-12	5.2737e-11	-10.0	18.2
10.0	5.3561e-12	5.3378e-11	-10.0	18.1
10.5	5.0056e-12	5.4033e-11	-10.0	18.0
11.0	4.6372e-12	5.4519e-11	-10.0	17.9
11.5	4.3893e-12	5.5481e-11	-10.0	17.8
12.0	4.4167e-12	5.5962e-11	-10.0	17.7
12.5	4.1163e-12	5.6364e-11	-10.0	17.6
13.0	3.866e-12	5.6627e-11	-10.0	17.5
13.5	3.6097e-12	5.7327e-11	-10.0	17.4
14.0	3.401e-12	5.7081e-11	-10.0	17.3
14.5	3.3689e-12	5.7817e-11	-10.0	17.2
15.0	4.555e-12	5.1794e-11	-10.0	17.1
15.5	8.0347e-13	1.393e-10	-10.0	17.0
16.0	3.171e-12	5.8548e-11	-10.0	16.9
16.5	2.9886e-12	5.8917e-11	-10.0	16.8
17.0	2.83e-12	5.9392e-11	-10.0	16.7
17.5	2.8062e-12	5.9564e-11	-10.0	16.6
18.0	2.5392e-12	5.9789e-11	-10.0	16.5
18.5	2.6572e-12	5.9746e-11	-10.0	16.4
19.0	2.4593e-12	6.025e-11	-10.0	16.3
19.5	2.3103e-12	6.03e-11	-10.0	16.2
20.0	2.1756e-12	6.0447e-11	-10.0	16.1
20.5	2.3449e-12	6.0846e-11	-10.0	16.0
21.0	2.0266e-12	6.0813e-11	-10.0	15.9
21.5	1.9705e-12	6.1075e-11	-10.0	15.8
22.0	2.0385e-12	6.1378e-11	-10.0	15.7
22.5	1.8978e-12	6.1384e-11	-10.0	15.6
23.0	1.8096e-12	6.152e-11	-10.0	15.5
23.5	1.6975e-12	6.1628e-11	-10.0	15.4
24.0	1.6356e-12	6.1818e-11	-10.0	15.3
24.5	1.651e-12	6.189e-11	-10.0	15.2
25.0	1.6606e-12	6.1783e-11	-10.0	15.1
25.5	1.5676e-12	6.2265e-11	-10.0	15.0
26.0	1.5807e-12	6.2301e-11	-10.0	14.9
26.5	1.4615e-12	6.2661e-11	-10.0	14.8
27.0	1.2589e-12	6.2675e-11	-10.0	14.7
27.5	1.3745e-12	6.2543e-11	-10.0	14.6
28.0	1.2672e-12	6.2824e-11	-10.0	14.5
28.5	1.3268e-12	6.2621e-11	-10.0	14.4
29.0	1.2541e-12	6.3174e-11	-10.0	14.3
29.5	1.2052e-12	6.3169e-11	-10.0	14.2
30.0	2.3866e-12	6.1259e-11	-10.0	14.1
30.5	1.0455e-12	8.5272e-11	-10.0	14.0
