Time (s)	|IDrain| (A)	|IGate| (A)	Vdrain(V)	Vgate(V)	Photocurrent
0.0	1.5427e-05	1.4685e-10	-10.0	-2.5	-3.8633952615565716e-07
1.0	1.5432e-05	5.8901e-12	-10.0	-2.5	-3.826302823525113e-07
1.5	1.5434e-05	9.7752e-14	-10.0	-2.5	-3.812747656132382e-07
2.0	1.5438e-05	3.1948e-13	-10.0	-2.5	-3.779186523155e-07
2.5	1.5442e-05	1.3101e-12	-10.0	-2.5	-3.745619424592943e-07
3.0	1.5445e-05	4.6253e-13	-10.0	-2.5	-3.722046360446199e-07
3.5	1.5449e-05	1.9193e-13	-10.0	-2.5	-3.688467330714758e-07
4.0	1.5453e-05	9.8467e-13	-10.0	-2.5	-3.654882335398676e-07
4.5	1.5455e-05	8.6427e-13	-10.0	-2.5	-3.641291374497929e-07
5.0	1.5458e-05	6.1512e-13	-10.0	-2.5	-3.6176944480124847e-07
5.5	1.5461e-05	9.4414e-13	-10.0	-2.5	-3.5940915559423995e-07
6.0	1.5462e-05	1.5867e-12	-10.0	-2.5	-3.5904826982876154e-07
6.5	1.5465e-05	1.2708e-12	-10.0	-2.5	-3.56686787504818e-07
7.0	1.5467e-05	1.4687e-12	-10.0	-2.5	-3.553247086224058e-07
7.5	1.547e-05	2.0278e-12	-10.0	-2.5	-3.529620331815273e-07
8.0	1.5473e-05	9.2268e-13	-10.0	-2.5	-3.5059876118218126e-07
8.5	1.5473e-05	1.5187e-12	-10.0	-2.5	-3.512348926243709e-07
9.0	1.5476e-05	1.4532e-12	-10.0	-2.5	-3.488704275080899e-07
9.5	1.5481e-05	2.3723e-12	-10.0	-2.5	-3.4450536583334037e-07
10.0	1.5481e-05	2.3782e-12	-10.0	-2.5	-3.4513970760012753e-07
10.5	1.5484e-05	1.7416e-12	-10.0	-2.5	-3.42773452808444e-07
11.0	1.5487e-05	2.6214e-12	-10.0	-2.5	-3.4040660145829636e-07
11.5	1.5491e-05	2.2244e-12	-10.0	-2.5	-3.37039153549679e-07
12.0	1.5494e-05	2.836e-12	-10.0	-2.5	-3.3467110908259637e-07
12.5	1.5498e-05	2.6918e-12	-10.0	-2.5	-3.313024680570474e-07
13.0	1.5499e-05	2.9719e-12	-10.0	-2.5	-3.3093323047303077e-07
13.5	1.5504e-05	2.6107e-12	-10.0	-2.5	-3.265633963305446e-07
14.0	1.5504e-05	2.4462e-12	-10.0	-2.5	-3.2719296562959516e-07
14.5	1.5507e-05	2.7168e-12	-10.0	-2.5	-3.24821938370175e-07
15.0	1.5508e-05	2.8753e-12	-10.0	-2.5	-3.2445031455228835e-07
15.5	1.5509e-05	3.4797e-12	-10.0	-2.5	-3.240780941759376e-07
16.0	1.5512e-05	3.5417e-12	-10.0	-2.5	-3.217052772411149e-07
16.5	1.5516e-05	3.1078e-12	-10.0	-2.5	-3.1833186374782935e-07
17.0	1.5516e-05	2.9194e-12	-10.0	-2.5	-3.189578536960749e-07
17.5	1.5517e-05	3.3534e-12	-10.0	-2.5	-3.185832470858507e-07
18.0	1.5522e-05	3.3414e-12	-10.0	-2.5	-3.1420804391716045e-07
18.5	1.5524e-05	3.5346e-12	-10.0	-2.5	-3.1283224419000925e-07
19.0	1.5527e-05	3.3176e-12	-10.0	-2.5	-3.10455847904385e-07
19.5	1.553e-05	3.3546e-12	-10.0	-2.5	-3.080788550602966e-07
20.0	1.5532e-05	3.5739e-12	-10.0	-2.5	-3.067012656577361e-07
20.5	1.5535e-05	4.1246e-12	-10.0	-2.5	-3.043230796967127e-07
21.0	1.5537e-05	3.7909e-12	-10.0	-2.5	-3.0294429717722064e-07
21.5	1.5538e-05	3.2854e-12	-10.0	-2.5	-3.0256491809926324e-07
22.0	1.5543e-05	3.7253e-12	-10.0	-2.5	-2.9818494246283635e-07
22.5	1.5544e-05	3.9065e-12	-10.0	-2.5	-2.9780437026794395e-07
23.0	1.5548e-05	3.6573e-12	-10.0	-2.5	-2.9442320151458086e-07
23.5	1.5548e-05	3.5918e-12	-10.0	-2.5	-2.9504143620275565e-07
24.0	1.5554e-05	3.7646e-12	-10.0	-2.5	-2.8965907433245995e-07
24.5	1.5553e-05	3.655e-12	-10.0	-2.5	-2.9127611590369854e-07
25.0	1.5553e-05	3.3557e-12	-10.0	-2.5	-2.9189256091646744e-07
25.5	1.5556e-05	3.8624e-12	-10.0	-2.5	-2.895084093707724e-07
26.0	1.5561e-05	3.8254e-12	-10.0	-2.5	-2.851236612666123e-07
26.5	1.5563e-05	3.8242e-12	-10.0	-2.5	-2.837383166039811e-07
27.0	1.5561e-05	3.7634e-12	-10.0	-2.5	-2.8635237538288436e-07
27.5	1.5567e-05	4.0734e-12	-10.0	-2.5	-2.8096583760331954e-07
28.0	1.5568e-05	4.0197e-12	-10.0	-2.5	-2.805787032652846e-07
28.5	1.557e-05	3.7539e-12	-10.0	-2.5	-2.791909723687902e-07
29.0	1.5572e-05	3.947e-12	-10.0	-2.5	-2.7780264491382146e-07
29.5	1.5574e-05	4.1854e-12	-10.0	-2.5	-2.7641372090038863e-07
30.0	1.5578e-05	4.71e-12	-10.0	-2.5	-2.730242003284907e-07
30.5	1.5579e-05	3.9613e-12	-10.0	-2.5	-2.7263408319811827e-07
31.0	1.558e-05	3.9136e-12	-10.0	-2.5	-2.722433695092851e-07
31.5	1.5581e-05	4.1139e-12	-10.0	-2.5	-2.718520592619845e-07
32.0	1.5584e-05	3.4869e-12	-10.0	-2.5	-2.6946015245621533e-07
32.5	1.5586e-05	4.8053e-12	-10.0	-2.5	-2.680676490919809e-07
33.0	1.5591e-05	4.2951e-12	-10.0	-2.5	-2.6367454916927574e-07
