Time (s)	|IDrain| (A)	|IGate| (A)	Vdrain(V)	Vgate(V)	Photocurrent
0.0	1.5368e-05	2.4734e-10	-10.0	-2.5	-2.2148285671188967e-07
1.0	1.5371e-05	4.4465e-12	-10.0	-2.5	-2.2048710930828059e-07
1.5	1.5375e-05	1.626e-12	-10.0	-2.5	-2.1748798805166147e-07
2.0	1.5379e-05	3.1924e-12	-10.0	-2.5	-2.144880350918329e-07
2.5	1.538e-05	2.8753e-12	-10.0	-2.5	-2.1448725042879808e-07
3.0	1.5384e-05	2.4915e-12	-10.0	-2.5	-2.1148563406255062e-07
3.5	1.5383e-05	2.3615e-12	-10.0	-2.5	-2.134831859930945e-07
4.0	1.5385e-05	2.594e-12	-10.0	-2.5	-2.1247990622043591e-07
4.5	1.5389e-05	2.4486e-12	-10.0	-2.5	-2.094757947445601e-07
5.0	1.5389e-05	2.3019e-12	-10.0	-2.5	-2.1047085156547683e-07
5.5	1.5394e-05	2.4795e-12	-10.0	-2.5	-2.064650766831901e-07
6.0	1.5395e-05	2.1338e-12	-10.0	-2.5	-2.0645847009768573e-07
6.5	1.5397e-05	2.6906e-12	-10.0	-2.5	-2.054510318089799e-07
7.0	1.5398e-05	2.3365e-12	-10.0	-2.5	-2.0544276181706003e-07
7.5	1.54e-05	1.8835e-12	-10.0	-2.5	-2.044336601219319e-07
8.0	1.5406e-05	2.8014e-12	-10.0	-2.5	-1.9942372672359572e-07
8.5	1.5404e-05	3.1126e-12	-10.0	-2.5	-2.024129616220507e-07
9.0	1.5405e-05	3.1114e-12	-10.0	-2.5	-2.024013648172964e-07
9.5	1.5408e-05	2.9635e-12	-10.0	-2.5	-2.0038893630933168e-07
10.0	1.541e-05	3.1769e-12	-10.0	-2.5	-1.993756760981597e-07
10.5	1.5412e-05	2.6429e-12	-10.0	-2.5	-1.9836158418377487e-07
11.0	1.5413e-05	2.7847e-12	-10.0	-2.5	-1.9834666056618618e-07
11.5	1.5417e-05	3.4261e-12	-10.0	-2.5	-1.9533090524538146e-07
12.0	1.5419e-05	3.4535e-12	-10.0	-2.5	-1.9431431822137507e-07
12.5	1.5419e-05	2.9206e-12	-10.0	-2.5	-1.9529689949415683e-07
13.0	1.5421e-05	3.8993e-12	-10.0	-2.5	-1.9427864906372815e-07
13.5	1.5423e-05	3.6812e-12	-10.0	-2.5	-1.9325956693009002e-07
14.0	1.5425e-05	3.6025e-12	-10.0	-2.5	-1.9223965309324583e-07
14.5	1.5425e-05	4.3452e-12	-10.0	-2.5	-1.9321890755319318e-07
15.0	1.5428e-05	3.8278e-12	-10.0	-2.5	-1.911973303099279e-07
15.5	1.5431e-05	4.1914e-12	-10.0	-2.5	-1.8917492136345655e-07
16.0	1.5433e-05	3.8195e-12	-10.0	-2.5	-1.8815168071377117e-07
16.5	1.5437e-05	4.0007e-12	-10.0	-2.5	-1.8512760836087873e-07
17.0	1.5437e-05	4.1878e-12	-10.0	-2.5	-1.8610270430477883e-07
