Time (s)	|IDrain| (A)	|IGate| (A)	Vdrain(V)	Vgate(V)	Photocurrent
0.0	1.545e-05	3.3607e-11	-10.0	-2.5	-2.8314157443048345e-07
1.0	1.5453e-05	1.3411e-12	-10.0	-2.5	-2.8290165426043525e-07
1.5	1.5455e-05	6.5088e-13	-10.0	-2.5	-2.822794558512329e-07
2.0	1.5461e-05	1.6963e-12	-10.0	-2.5	-2.7765576522591835e-07
2.5	1.546e-05	1.8489e-12	-10.0	-2.5	-2.8003058238448185e-07
3.0	1.546e-05	1.4532e-12	-10.0	-2.5	-2.8140390732693296e-07
3.5	1.5463e-05	1.5795e-12	-10.0	-2.5	-2.797757400532673e-07
4.0	1.5465e-05	1.6081e-12	-10.0	-2.5	-2.7914608056348346e-07
4.5	1.5465e-05	1.0407e-12	-10.0	-2.5	-2.8051492885758364e-07
5.0	1.5467e-05	1.1897e-12	-10.0	-2.5	-2.7988228493556585e-07
5.5	1.5472e-05	1.3459e-12	-10.0	-2.5	-2.762481487974313e-07
6.0	1.5473e-05	1.6177e-12	-10.0	-2.5	-2.7661252044318513e-07
6.5	1.5474e-05	1.9634e-12	-10.0	-2.5	-2.769753998728152e-07
7.0	1.5475e-05	1.9002e-12	-10.0	-2.5	-2.7733678708633173e-07
7.5	1.5479e-05	1.6797e-12	-10.0	-2.5	-2.7469668208373146e-07
8.0	1.548e-05	2.3627e-12	-10.0	-2.5	-2.75055084865014e-07
8.5	1.5482e-05	2.5117e-12	-10.0	-2.5	-2.744119954301842e-07
9.0	1.5482e-05	2.3186e-12	-10.0	-2.5	-2.757674137792316e-07
9.5	1.548e-05	2.5237e-12	-10.0	-2.5	-2.79121339912163e-07
10.0	1.5485e-05	2.6774e-12	-10.0	-2.5	-2.7547377382897907e-07
10.5	1.5483e-05	3.0875e-12	-10.0	-2.5	-2.7882471552967655e-07
11.0	1.5487e-05	2.9933e-12	-10.0	-2.5	-2.7617416501426084e-07
11.5	1.5492e-05	2.917e-12	-10.0	-2.5	-2.7252212228272597e-07
12.0	1.5491e-05	2.7943e-12	-10.0	-2.5	-2.748685873350771e-07
12.5	1.5494e-05	3.0518e-12	-10.0	-2.5	-2.732135601713093e-07
13.0	1.5496e-05	3.3832e-12	-10.0	-2.5	-2.7255704079142667e-07
13.5	1.5498e-05	2.7657e-12	-10.0	-2.5	-2.718990291954237e-07
14.0	1.5497e-05	3.3438e-12	-10.0	-2.5	-2.7423952538330694e-07
14.5	1.5498e-05	2.8133e-12	-10.0	-2.5	-2.745785293550722e-07
15.0	1.5499e-05	2.414e-12	-10.0	-2.5	-2.749160411107239e-07
15.5	1.5501e-05	3.2961e-12	-10.0	-2.5	-2.74252060650253e-07
16.0	1.5503e-05	3.0494e-12	-10.0	-2.5	-2.7358658797366857e-07
16.5	1.5504e-05	3.1769e-12	-10.0	-2.5	-2.739196230809693e-07
17.0	1.5506e-05	3.5346e-12	-10.0	-2.5	-2.732511659721509e-07
17.5	1.5508e-05	2.9993e-12	-10.0	-2.5	-2.7258121664721553e-07
18.0	1.551e-05	3.2258e-12	-10.0	-2.5	-2.7190977510616656e-07
18.5	1.5511e-05	3.6943e-12	-10.0	-2.5	-2.7223684134899603e-07
19.0	1.5513e-05	3.5298e-12	-10.0	-2.5	-2.715624153757131e-07
