Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	1.5368e-05	2.4734e-10	-10.0	-2.5
1.0	1.5371e-05	4.4465e-12	-10.0	-2.5
1.5	1.5375e-05	1.626e-12	-10.0	-2.5
2.0	1.5379e-05	3.1924e-12	-10.0	-2.5
2.5	1.538e-05	2.8753e-12	-10.0	-2.5
3.0	1.5384e-05	2.4915e-12	-10.0	-2.5
3.5	1.5383e-05	2.3615e-12	-10.0	-2.5
4.0	1.5385e-05	2.594e-12	-10.0	-2.5
4.5	1.5389e-05	2.4486e-12	-10.0	-2.5
5.0	1.5389e-05	2.3019e-12	-10.0	-2.5
5.5	1.5394e-05	2.4795e-12	-10.0	-2.5
6.0	1.5395e-05	2.1338e-12	-10.0	-2.5
6.5	1.5397e-05	2.6906e-12	-10.0	-2.5
7.0	1.5398e-05	2.3365e-12	-10.0	-2.5
7.5	1.54e-05	1.8835e-12	-10.0	-2.5
8.0	1.5406e-05	2.8014e-12	-10.0	-2.5
8.5	1.5404e-05	3.1126e-12	-10.0	-2.5
9.0	1.5405e-05	3.1114e-12	-10.0	-2.5
9.5	1.5408e-05	2.9635e-12	-10.0	-2.5
10.0	1.541e-05	3.1769e-12	-10.0	-2.5
10.5	1.5412e-05	2.6429e-12	-10.0	-2.5
11.0	1.5413e-05	2.7847e-12	-10.0	-2.5
11.5	1.5417e-05	3.4261e-12	-10.0	-2.5
12.0	1.5419e-05	3.4535e-12	-10.0	-2.5
12.5	1.5419e-05	2.9206e-12	-10.0	-2.5
13.0	1.5421e-05	3.8993e-12	-10.0	-2.5
13.5	1.5423e-05	3.6812e-12	-10.0	-2.5
14.0	1.5425e-05	3.6025e-12	-10.0	-2.5
14.5	1.5425e-05	4.3452e-12	-10.0	-2.5
15.0	1.5428e-05	3.8278e-12	-10.0	-2.5
15.5	1.5431e-05	4.1914e-12	-10.0	-2.5
16.0	1.5433e-05	3.8195e-12	-10.0	-2.5
16.5	1.5437e-05	4.0007e-12	-10.0	-2.5
17.0	1.5437e-05	4.1878e-12	-10.0	-2.5
17.5	1.544e-05	4.3774e-12	-10.0	-2.5
18.0	1.5444e-05	3.8695e-12	-10.0	-2.5
18.5	1.5444e-05	4.6873e-12	-10.0	-2.5
19.0	1.5447e-05	4.1747e-12	-10.0	-2.5
19.5	1.5447e-05	4.282e-12	-10.0	-2.5
20.0	1.5448e-05	4.3976e-12	-10.0	-2.5
20.5	1.5451e-05	3.7968e-12	-10.0	-2.5
21.0	1.5453e-05	4.7147e-12	-10.0	-2.5
21.5	1.5452e-05	4.0817e-12	-10.0	-2.5
22.0	1.5458e-05	4.6182e-12	-10.0	-2.5
22.5	1.546e-05	4.3273e-12	-10.0	-2.5
23.0	1.5461e-05	4.729e-12	-10.0	-2.5
23.5	1.5463e-05	3.7026e-12	-10.0	-2.5
24.0	1.5463e-05	4.4155e-12	-10.0	-2.5
24.5	1.5467e-05	4.3869e-12	-10.0	-2.5
25.0	1.5469e-05	4.6086e-12	-10.0	-2.5
25.5	1.547e-05	4.5752e-12	-10.0	-2.5
26.0	1.5471e-05	4.1997e-12	-10.0	-2.5
26.5	1.5474e-05	4.9317e-12	-10.0	-2.5
27.0	1.5478e-05	4.3213e-12	-10.0	-2.5
27.5	1.5478e-05	4.3285e-12	-10.0	-2.5
28.0	1.5477e-05	4.58e-12	-10.0	-2.5
28.5	1.5478e-05	4.3857e-12	-10.0	-2.5
29.0	1.548e-05	4.3964e-12	-10.0	-2.5
29.5	1.5483e-05	4.2641e-12	-10.0	-2.5
30.0	1.5486e-05	4.9436e-12	-10.0	-2.5
30.5	1.5487e-05	4.9758e-12	-10.0	-2.5
31.0	1.5489e-05	4.3762e-12	-10.0	-2.5
31.5	1.5492e-05	4.5526e-12	-10.0	-2.5
32.0	1.5494e-05	4.7684e-12	-10.0	-2.5
32.5	1.5495e-05	5.0163e-12	-10.0	-2.5
33.0	1.5498e-05	4.3893e-12	-10.0	-2.5
33.5	1.5499e-05	4.5645e-12	-10.0	-2.5
34.0	1.5501e-05	5.2178e-12	-10.0	-2.5
34.5	1.5502e-05	4.6635e-12	-10.0	-2.5
35.0	1.5505e-05	5.2905e-12	-10.0	-2.5
35.5	1.5507e-05	4.5621e-12	-10.0	-2.5
36.0	1.551e-05	4.4155e-12	-10.0	-2.5
36.5	1.5512e-05	4.2617e-12	-10.0	-2.5
37.0	1.5513e-05	4.791e-12	-10.0	-2.5
