Time (s)	|IDrain| (A)	|IGate| (A)	Vdrain(V)	Vgate(V)	Photocurrent
98.0	1.5876e-05	5.6827e-12	-10.0	-2.5	-1.4961211475737104e-07
98.5	1.5879e-05	5.7697e-12	-10.0	-2.5	-1.4708291449640906e-07
99.0	1.588e-05	5.9938e-12	-10.0	-2.5	-1.4655301075313173e-07
99.5	1.5881e-05	5.6398e-12	-10.0	-2.5	-1.460224035275313e-07
100.0	1.5882e-05	5.8281e-12	-10.0	-2.5	-1.4549109281960433e-07
100.5	1.5883e-05	5.3704e-12	-10.0	-2.5	-1.4495907862935764e-07
101.0	1.5885e-05	5.8675e-12	-10.0	-2.5	-1.4342636095678903e-07
101.5	1.5887e-05	5.9247e-12	-10.0	-2.5	-1.418929398018973e-07
102.0	1.5888e-05	5.5254e-12	-10.0	-2.5	-1.4135881516468462e-07
102.5	1.589e-05	6.2919e-12	-10.0	-2.5	-1.3982398704515003e-07
103.0	1.5891e-05	5.5361e-12	-10.0	-2.5	-1.3928845544328774e-07
103.5	1.5891e-05	5.8889e-12	-10.0	-2.5	-1.397522203591079e-07
104.0	1.5892e-05	4.9961e-12	-10.0	-2.5	-1.3921528179260614e-07
104.5	1.5894e-05	6.0105e-12	-10.0	-2.5	-1.3767763974378245e-07
105.0	1.5896e-05	5.1713e-12	-10.0	-2.5	-1.3613929421263225e-07
105.5	1.5897e-05	5.8722e-12	-10.0	-2.5	-1.356002451991645e-07
106.0	1.5899e-05	5.0902e-12	-10.0	-2.5	-1.3406049270337146e-07
106.5	1.5899e-05	5.2297e-12	-10.0	-2.5	-1.3452003672525967e-07
107.0	1.59e-05	5.6565e-12	-10.0	-2.5	-1.3397887726482256e-07
107.5	1.5904e-05	5.5683e-12	-10.0	-2.5	-1.3043701432206592e-07
108.0	1.5906e-05	5.1796e-12	-10.0	-2.5	-1.2889444789698377e-07
108.5	1.5906e-05	5.2667e-12	-10.0	-2.5	-1.293511779895795e-07
109.0	1.5909e-05	5.5981e-12	-10.0	-2.5	-1.268072045998557e-07
109.5	1.5909e-05	5.2702e-12	-10.0	-2.5	-1.2726252772780856e-07
110.0	1.5911e-05	5.3739e-12	-10.0	-2.5	-1.257171473734373e-07
110.5	1.5911e-05	4.9615e-12	-10.0	-2.5	-1.2617106353674394e-07
111.0	1.5912e-05	5.8186e-12	-10.0	-2.5	-1.2562427621773203e-07
111.5	1.5914e-05	5.8985e-12	-10.0	-2.5	-1.240767854163948e-07
112.0	1.5916e-05	5.3728e-12	-10.0	-2.5	-1.2252859113273445e-07
112.5	1.5918e-05	5.5933e-12	-10.0	-2.5	-1.2097969336675437e-07
113.0	1.5919e-05	5.3144e-12	-10.0	-2.5	-1.2043009211844998e-07
113.5	1.592e-05	5.2679e-12	-10.0	-2.5	-1.1987978738782246e-07
114.0	1.5925e-05	5.5838e-12	-10.0	-2.5	-1.153287791748766e-07
114.5	1.5926e-05	5.8544e-12	-10.0	-2.5	-1.1477706747960623e-07
115.0	1.5927e-05	5.4312e-12	-10.0	-2.5	-1.1422465230201273e-07
115.5	1.5927e-05	5.6136e-12	-10.0	-2.5	-1.1467153364209831e-07
116.0	1.593e-05	5.3144e-12	-10.0	-2.5	-1.1211771149985758e-07
116.5	1.5931e-05	6.1178e-12	-10.0	-2.5	-1.115631858753015e-07
117.0	1.5934e-05	5.7566e-12	-10.0	-2.5	-1.090079567684179e-07
117.5	1.5935e-05	5.1236e-12	-10.0	-2.5	-1.0845202417921558e-07
118.0	1.5938e-05	5.4014e-12	-10.0	-2.5	-1.0589538810768914e-07
118.5	1.5936e-05	5.6982e-12	-10.0	-2.5	-1.0833804855384037e-07
119.0	1.5936e-05	5.635e-12	-10.0	-2.5	-1.0878000551766748e-07
119.5	1.594e-05	1.0442e-10	-10.0	-2.5	-1.0522125899917626e-07
120.0	1.5943e-05	1.1863e-10	-10.0	-2.5	-1.0266180899836072e-07
120.5	1.5947e-05	1.2038e-10	-10.0	-2.5	-9.910165551521986e-08
121.0	1.5949e-05	1.199e-10	-10.0	-2.5	-9.754079854976366e-08
121.5	1.5953e-05	1.1911e-10	-10.0	-2.5	-9.397923810197995e-08
122.0	1.5956e-05	1.1917e-10	-10.0	-2.5	-9.141697417187531e-08
122.5	1.5956e-05	1.1758e-10	-10.0	-2.5	-9.185400675944735e-08
123.0	1.5959e-05	1.1736e-10	-10.0	-2.5	-8.929033586469986e-08
123.5	1.5963e-05	1.1602e-10	-10.0	-2.5	-8.572596148763044e-08
124.0	1.5968e-05	1.1608e-10	-10.0	-2.5	-8.11608836282357e-08
124.5	1.5969e-05	1.1572e-10	-10.0	-2.5	-8.059510228651984e-08
125.0	1.5974e-05	1.1487e-10	-10.0	-2.5	-7.602861746248225e-08
125.5	1.5974e-05	1.1551e-10	-10.0	-2.5	-7.646142915611895e-08
126.0	1.5976e-05	1.1534e-10	-10.0	-2.5	-7.489353736743831e-08
126.5	1.598e-05	1.1488e-10	-10.0	-2.5	-7.132494209643355e-08
127.0	1.5982e-05	1.137e-10	-10.0	-2.5	-6.975564334310328e-08
127.5	1.5986e-05	1.138e-10	-10.0	-2.5	-6.618564110745566e-08
128.0	1.5987e-05	1.1411e-10	-10.0	-2.5	-6.561493538948134e-08
128.5	1.599e-05	1.1427e-10	-10.0	-2.5	-6.304352618918967e-08
129.0	1.5992e-05	1.1382e-10	-10.0	-2.5	-6.147141350657369e-08
129.5	1.5993e-05	1.1375e-10	-10.0	-2.5	-6.089859734163339e-08
130.0	1.5997e-05	1.1384e-10	-10.0	-2.5	-5.7325077694373556e-08
130.5	1.6e-05	1.1398e-10	-10.0	-2.5	-5.475085456479279e-08
131.0	1.6003e-05	1.1405e-10	-10.0	-2.5	-5.217592795288552e-08
131.5	1.6004e-05	1.1354e-10	-10.0	-2.5	-5.160029785865612e-08
132.0	1.6007e-05	1.1363e-10	-10.0	-2.5	-4.9023964282105995e-08
132.5	1.6007e-05	1.1348e-10	-10.0	-2.5	-4.944692722323255e-08
133.0	1.6009e-05	1.1352e-10	-10.0	-2.5	-4.786918668204176e-08
133.5	1.601e-05	1.1319e-10	-10.0	-2.5	-4.7290742658523264e-08
134.0	1.6013e-05	1.1319e-10	-10.0	-2.5	-4.471159515268404e-08
134.5	1.6015e-05	1.1417e-10	-10.0	-2.5	-4.3131744164520496e-08
135.0	1.6017e-05	1.1339e-10	-10.0	-2.5	-4.155118969404061e-08
135.5	1.6021e-05	1.1353e-10	-10.0	-2.5	-3.7969931741233215e-08
136.0	1.6023e-05	1.1397e-10	-10.0	-2.5	-3.6387970306107085e-08
136.5	1.6025e-05	1.1331e-10	-10.0	-2.5	-3.4805305388654445e-08
137.0	1.6026e-05	1.1333e-10	-10.0	-2.5	-3.4221936988884264e-08
137.5	1.6028e-05	1.1351e-10	-10.0	-2.5	-3.263786510678538e-08
138.0	1.6031e-05	1.1325e-10	-10.0	-2.5	-3.005308974237135e-08
138.5	1.6034e-05	1.1307e-10	-10.0	-2.5	-2.7467610895630807e-08
139.0	1.6034e-05	1.1304e-10	-10.0	-2.5	-2.7881428566566945e-08
139.5	1.6036e-05	1.1286e-10	-10.0	-2.5	-2.6294542755182353e-08
140.0	1.6037e-05	1.1347e-10	-10.0	-2.5	-2.5706953461476832e-08
140.5	1.6039e-05	1.1328e-10	-10.0	-2.5	-2.4118660685449385e-08
141.0	1.6043e-05	1.1308e-10	-10.0	-2.5	-2.052966442709782e-08
141.5	1.6044e-05	1.1262e-10	-10.0	-2.5	-1.9939964686422934e-08
142.0	1.6045e-05	1.1334e-10	-10.0	-2.5	-1.9349561463428316e-08
142.5	1.6045e-05	1.1288e-10	-10.0	-2.5	-1.9758454758112768e-08
143.0	1.6048e-05	1.1294e-10	-10.0	-2.5	-1.716664457047091e-08
143.5	1.6049e-05	1.1266e-10	-10.0	-2.5	-1.6574130900506926e-08
144.0	1.605e-05	1.1324e-10	-10.0	-2.5	-1.598091374822321e-08
144.5	1.6053e-05	1.1268e-10	-10.0	-2.5	-1.3386993113615375e-08
145.0	1.6054e-05	1.131e-10	-10.0	-2.5	-1.2792368996688804e-08
145.5	1.6055e-05	1.1276e-10	-10.0	-2.5	-1.2197041397435723e-08
146.0	1.6055e-05	1.1193e-10	-10.0	-2.5	-1.2601010315861714e-08
146.5	1.6054e-05	1.124e-10	-10.0	-2.5	-1.4004275751966776e-08
147.0	1.6058e-05	1.1294e-10	-10.0	-2.5	-1.0406837705747917e-08
147.5	1.606e-05	1.1221e-10	-10.0	-2.5	-8.808696177210323e-09
148.0	1.6061e-05	1.1285e-10	-10.0	-2.5	-8.209851166345023e-09
148.5	1.6061e-05	1.1269e-10	-10.0	-2.5	-8.610302673158794e-09
149.0	1.6064e-05	1.1298e-10	-10.0	-2.5	-6.010050697653031e-09
149.5	1.6065e-05	1.1301e-10	-10.0	-2.5	-5.409095239821755e-09
150.0	1.6068e-05	1.1255e-10	-10.0	-2.5	-2.807436299669748e-09
150.5	1.607e-05	1.129e-10	-10.0	-2.5	-1.2050738771968129e-09
151.0	1.6067e-05	1.1278e-10	-10.0	-2.5	-4.602007972398167e-09
151.5	1.6069e-05	1.1268e-10	-10.0	-2.5	-2.998238585278989e-09
152.0	1.6071e-05	1.1282e-10	-10.0	-2.5	-1.3937657158400775e-09
152.5	1.6071e-05	1.128e-10	-10.0	-2.5	-1.7885893640790418e-09
153.0	1.6072e-05	1.1259e-10	-10.0	-2.5	-1.1827095299893038e-09
153.5	1.6075e-05	1.1233e-10	-10.0	-2.5	1.4238737864177766e-09
154.0	1.6077e-05	1.1229e-10	-10.0	-2.5	3.0311605851457857e-09
154.5	1.6072e-05	1.1313e-10	-10.0	-2.5	-2.360849133798104e-09
155.0	1.6074e-05	1.1254e-10	-10.0	-2.5	-7.521553704272399e-10
155.5	1.6078e-05	1.1287e-10	-10.0	-2.5	2.857241875271131e-09
156.0	1.6077e-05	1.1262e-10	-10.0	-2.5	1.4673426032884359e-09
156.5	1.608e-05	1.1275e-10	-10.0	-2.5	4.078146813630857e-09
157.0	1.608e-05	1.1272e-10	-10.0	-2.5	3.6896545062932093e-09
157.5	1.608e-05	1.1185e-10	-10.0	-2.5	3.301865681278683e-09
158.0	1.6082e-05	1.1267e-10	-10.0	-2.5	4.914780338588276e-09
158.5	1.6084e-05	1.1284e-10	-10.0	-2.5	6.52839847822099e-09
159.0	1.6084e-05	1.1232e-10	-10.0	-2.5	6.14272010017244e-09
159.5	1.6086e-05	1.1258e-10	-10.0	-2.5	7.757745204448009e-09
160.0	1.6085e-05	1.1238e-10	-10.0	-2.5	6.373473791043509e-09
160.5	1.6085e-05	1.1233e-10	-10.0	-2.5	5.9899058599643235e-09
161.0	1.6088e-05	1.1236e-10	-10.0	-2.5	8.607041411204673e-09
161.5	1.6086e-05	1.126e-10	-10.0	-2.5	6.224880444774121e-09
162.0	1.6084e-05	1.1229e-10	-10.0	-2.5	3.843422960659915e-09
162.5	1.6084e-05	1.1218e-10	-10.0	-2.5	3.4626689588664386e-09
163.0	1.6085e-05	1.1247e-10	-10.0	-2.5	4.082618439398277e-09
163.5	1.6088e-05	1.1253e-10	-10.0	-2.5	6.7032714022508455e-09
164.0	1.6088e-05	1.1224e-10	-10.0	-2.5	6.324627847426734e-09
