Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	1.5427e-05	1.4685e-10	-10.0	-2.5
1.0	1.5432e-05	5.8901e-12	-10.0	-2.5
1.5	1.5434e-05	9.7752e-14	-10.0	-2.5
2.0	1.5438e-05	3.1948e-13	-10.0	-2.5
2.5	1.5442e-05	1.3101e-12	-10.0	-2.5
3.0	1.5445e-05	4.6253e-13	-10.0	-2.5
3.5	1.5449e-05	1.9193e-13	-10.0	-2.5
4.0	1.5453e-05	9.8467e-13	-10.0	-2.5
4.5	1.5455e-05	8.6427e-13	-10.0	-2.5
5.0	1.5458e-05	6.1512e-13	-10.0	-2.5
5.5	1.5461e-05	9.4414e-13	-10.0	-2.5
6.0	1.5462e-05	1.5867e-12	-10.0	-2.5
6.5	1.5465e-05	1.2708e-12	-10.0	-2.5
7.0	1.5467e-05	1.4687e-12	-10.0	-2.5
7.5	1.547e-05	2.0278e-12	-10.0	-2.5
8.0	1.5473e-05	9.2268e-13	-10.0	-2.5
8.5	1.5473e-05	1.5187e-12	-10.0	-2.5
9.0	1.5476e-05	1.4532e-12	-10.0	-2.5
9.5	1.5481e-05	2.3723e-12	-10.0	-2.5
10.0	1.5481e-05	2.3782e-12	-10.0	-2.5
10.5	1.5484e-05	1.7416e-12	-10.0	-2.5
11.0	1.5487e-05	2.6214e-12	-10.0	-2.5
11.5	1.5491e-05	2.2244e-12	-10.0	-2.5
12.0	1.5494e-05	2.836e-12	-10.0	-2.5
12.5	1.5498e-05	2.6918e-12	-10.0	-2.5
13.0	1.5499e-05	2.9719e-12	-10.0	-2.5
13.5	1.5504e-05	2.6107e-12	-10.0	-2.5
14.0	1.5504e-05	2.4462e-12	-10.0	-2.5
14.5	1.5507e-05	2.7168e-12	-10.0	-2.5
15.0	1.5508e-05	2.8753e-12	-10.0	-2.5
15.5	1.5509e-05	3.4797e-12	-10.0	-2.5
16.0	1.5512e-05	3.5417e-12	-10.0	-2.5
16.5	1.5516e-05	3.1078e-12	-10.0	-2.5
17.0	1.5516e-05	2.9194e-12	-10.0	-2.5
17.5	1.5517e-05	3.3534e-12	-10.0	-2.5
18.0	1.5522e-05	3.3414e-12	-10.0	-2.5
18.5	1.5524e-05	3.5346e-12	-10.0	-2.5
19.0	1.5527e-05	3.3176e-12	-10.0	-2.5
19.5	1.553e-05	3.3546e-12	-10.0	-2.5
20.0	1.5532e-05	3.5739e-12	-10.0	-2.5
20.5	1.5535e-05	4.1246e-12	-10.0	-2.5
21.0	1.5537e-05	3.7909e-12	-10.0	-2.5
21.5	1.5538e-05	3.2854e-12	-10.0	-2.5
22.0	1.5543e-05	3.7253e-12	-10.0	-2.5
22.5	1.5544e-05	3.9065e-12	-10.0	-2.5
23.0	1.5548e-05	3.6573e-12	-10.0	-2.5
23.5	1.5548e-05	3.5918e-12	-10.0	-2.5
24.0	1.5554e-05	3.7646e-12	-10.0	-2.5
24.5	1.5553e-05	3.655e-12	-10.0	-2.5
25.0	1.5553e-05	3.3557e-12	-10.0	-2.5
25.5	1.5556e-05	3.8624e-12	-10.0	-2.5
26.0	1.5561e-05	3.8254e-12	-10.0	-2.5
26.5	1.5563e-05	3.8242e-12	-10.0	-2.5
27.0	1.5561e-05	3.7634e-12	-10.0	-2.5
27.5	1.5567e-05	4.0734e-12	-10.0	-2.5
28.0	1.5568e-05	4.0197e-12	-10.0	-2.5
28.5	1.557e-05	3.7539e-12	-10.0	-2.5
29.0	1.5572e-05	3.947e-12	-10.0	-2.5
29.5	1.5574e-05	4.1854e-12	-10.0	-2.5
30.0	1.5578e-05	4.71e-12	-10.0	-2.5
30.5	1.5579e-05	3.9613e-12	-10.0	-2.5
31.0	1.558e-05	3.9136e-12	-10.0	-2.5
31.5	1.5581e-05	4.1139e-12	-10.0	-2.5
32.0	1.5584e-05	3.4869e-12	-10.0	-2.5
32.5	1.5586e-05	4.8053e-12	-10.0	-2.5
33.0	1.5591e-05	4.2951e-12	-10.0	-2.5
33.5	1.559e-05	4.3166e-12	-10.0	-2.5
34.0	1.5591e-05	4.7743e-12	-10.0	-2.5
34.5	1.5593e-05	4.4048e-12	-10.0	-2.5
35.0	1.5594e-05	4.3249e-12	-10.0	-2.5
35.5	1.5597e-05	4.5979e-12	-10.0	-2.5
36.0	1.56e-05	4.3333e-12	-10.0	-2.5
36.5	1.5603e-05	4.8602e-12	-10.0	-2.5
37.0	1.5604e-05	4.6885e-12	-10.0	-2.5
37.5	1.5607e-05	4.4239e-12	-10.0	-2.5
38.0	1.5611e-05	4.8315e-12	-10.0	-2.5
38.5	1.5611e-05	4.735e-12	-10.0	-2.5
39.0	1.5616e-05	4.3142e-12	-10.0	-2.5
39.5	1.5617e-05	4.158e-12	-10.0	-2.5
40.0	1.5619e-05	4.617e-12	-10.0	-2.5
40.5	1.5621e-05	4.9901e-12	-10.0	-2.5
41.0	1.5624e-05	4.3392e-12	-10.0	-2.5
41.5	1.5625e-05	3.9709e-12	-10.0	-2.5
42.0	1.5628e-05	4.6563e-12	-10.0	-2.5
42.5	1.5629e-05	3.7956e-12	-10.0	-2.5
43.0	1.5632e-05	4.3154e-12	-10.0	-2.5
43.5	1.5636e-05	4.3726e-12	-10.0	-2.5
44.0	1.5636e-05	4.7696e-12	-10.0	-2.5
44.5	1.5638e-05	5.0032e-12	-10.0	-2.5
45.0	1.5641e-05	4.2796e-12	-10.0	-2.5
45.5	1.5641e-05	4.4835e-12	-10.0	-2.5
46.0	1.5641e-05	4.2462e-12	-10.0	-2.5
46.5	1.5644e-05	4.0519e-12	-10.0	-2.5
47.0	1.5647e-05	5.0175e-12	-10.0	-2.5
47.5	1.565e-05	4.5526e-12	-10.0	-2.5
48.0	1.565e-05	4.189e-12	-10.0	-2.5
48.5	1.5653e-05	4.8065e-12	-10.0	-2.5
49.0	1.5655e-05	4.828e-12	-10.0	-2.5
49.5	1.5658e-05	4.0495e-12	-10.0	-2.5
50.0	1.566e-05	5.1916e-12	-10.0	-2.5
50.5	1.5661e-05	4.3595e-12	-10.0	-2.5
51.0	1.5661e-05	4.2629e-12	-10.0	-2.5
51.5	1.5662e-05	4.2868e-12	-10.0	-2.5
52.0	1.5665e-05	4.2939e-12	-10.0	-2.5
52.5	1.5667e-05	4.1234e-12	-10.0	-2.5
53.0	1.5669e-05	4.5538e-12	-10.0	-2.5
53.5	1.5671e-05	5.3418e-12	-10.0	-2.5
54.0	1.5672e-05	4.0162e-12	-10.0	-2.5
54.5	1.5673e-05	5.101e-12	-10.0	-2.5
55.0	1.5677e-05	4.9019e-12	-10.0	-2.5
55.5	1.5678e-05	4.4608e-12	-10.0	-2.5
56.0	1.5681e-05	5.1057e-12	-10.0	-2.5
56.5	1.5682e-05	4.7541e-12	-10.0	-2.5
57.0	1.5683e-05	4.0662e-12	-10.0	-2.5
57.5	1.5686e-05	5.2762e-12	-10.0	-2.5
58.0	1.569e-05	4.189e-12	-10.0	-2.5
58.5	1.569e-05	4.7255e-12	-10.0	-2.5
59.0	1.5692e-05	4.9722e-12	-10.0	-2.5
59.5	1.5694e-05	4.4262e-12	-10.0	-2.5
60.0	1.5698e-05	4.3487e-12	-10.0	-2.5
60.5	1.57e-05	4.4227e-12	-10.0	-2.5
61.0	1.5703e-05	4.4715e-12	-10.0	-2.5
61.5	1.5704e-05	4.2415e-12	-10.0	-2.5
62.0	1.5701e-05	4.7374e-12	-10.0	-2.5
62.5	1.5704e-05	4.8327e-12	-10.0	-2.5
63.0	1.5709e-05	4.3917e-12	-10.0	-2.5
63.5	1.5709e-05	4.1771e-12	-10.0	-2.5
64.0	1.5713e-05	4.9853e-12	-10.0	-2.5
64.5	1.5712e-05	4.2725e-12	-10.0	-2.5
65.0	1.5714e-05	4.9377e-12	-10.0	-2.5
65.5	1.5714e-05	4.6766e-12	-10.0	-2.5
66.0	1.5715e-05	5.0092e-12	-10.0	-2.5
66.5	1.5717e-05	4.3392e-12	-10.0	-2.5
67.0	1.572e-05	4.3213e-12	-10.0	-2.5
67.5	1.5722e-05	5.2214e-12	-10.0	-2.5
68.0	1.5725e-05	4.4632e-12	-10.0	-2.5
68.5	1.5725e-05	4.5872e-12	-10.0	-2.5
69.0	1.5728e-05	4.5001e-12	-10.0	-2.5
69.5	1.5728e-05	3.9375e-12	-10.0	-2.5
70.0	1.5728e-05	4.4107e-12	-10.0	-2.5
70.5	1.5729e-05	4.6861e-12	-10.0	-2.5
71.0	1.5732e-05	4.5848e-12	-10.0	-2.5
71.5	1.5733e-05	4.7493e-12	-10.0	-2.5
72.0	1.5736e-05	5.3918e-12	-10.0	-2.5
72.5	1.5739e-05	5.0497e-12	-10.0	-2.5
73.0	1.5737e-05	4.4704e-12	-10.0	-2.5
73.5	1.5739e-05	4.5466e-12	-10.0	-2.5
74.0	1.574e-05	4.8292e-12	-10.0	-2.5
74.5	1.574e-05	4.8006e-12	-10.0	-2.5
75.0	1.574e-05	5.1642e-12	-10.0	-2.5
75.5	1.5742e-05	4.5884e-12	-10.0	-2.5
76.0	1.5745e-05	5.1463e-12	-10.0	-2.5
76.5	1.5749e-05	4.8482e-12	-10.0	-2.5
77.0	1.5751e-05	4.6337e-12	-10.0	-2.5
77.5	1.5752e-05	5.0425e-12	-10.0	-2.5
78.0	1.575e-05	4.7195e-12	-10.0	-2.5
78.5	1.575e-05	4.766e-12	-10.0	-2.5
79.0	1.5752e-05	3.767e-12	-10.0	-2.5
79.5	1.5755e-05	4.5764e-12	-10.0	-2.5
80.0	1.5756e-05	5.2953e-12	-10.0	-2.5
80.5	1.5758e-05	5.2059e-12	-10.0	-2.5
81.0	1.576e-05	4.9186e-12	-10.0	-2.5
81.5	1.5759e-05	4.7171e-12	-10.0	-2.5
82.0	1.5762e-05	4.7171e-12	-10.0	-2.5
82.5	1.5764e-05	4.9615e-12	-10.0	-2.5
83.0	1.5765e-05	4.7016e-12	-10.0	-2.5
83.5	1.5768e-05	5.4586e-12	-10.0	-2.5
84.0	1.5769e-05	4.6885e-12	-10.0	-2.5
84.5	1.5769e-05	4.7576e-12	-10.0	-2.5
85.0	1.5768e-05	4.729e-12	-10.0	-2.5
85.5	1.5771e-05	4.4048e-12	-10.0	-2.5
86.0	1.5771e-05	4.8208e-12	-10.0	-2.5
86.5	1.5774e-05	4.921e-12	-10.0	-2.5
87.0	1.5775e-05	4.7731e-12	-10.0	-2.5
87.5	1.5776e-05	4.6444e-12	-10.0	-2.5
88.0	1.5776e-05	5.1856e-12	-10.0	-2.5
88.5	1.5776e-05	5.0902e-12	-10.0	-2.5
89.0	1.5778e-05	5.0676e-12	-10.0	-2.5
89.5	1.5783e-05	5.1486e-12	-10.0	-2.5
90.0	1.5785e-05	4.6945e-12	-10.0	-2.5
90.5	1.5785e-05	4.6992e-12	-10.0	-2.5
91.0	1.5786e-05	4.8864e-12	-10.0	-2.5
91.5	1.5787e-05	5.1165e-12	-10.0	-2.5
92.0	1.5791e-05	5.343e-12	-10.0	-2.5
92.5	1.5791e-05	4.9531e-12	-10.0	-2.5
93.0	1.5793e-05	5.1546e-12	-10.0	-2.5
93.5	1.5794e-05	4.8697e-12	-10.0	-2.5
94.0	1.5797e-05	5.7149e-12	-10.0	-2.5
94.5	1.5797e-05	4.6063e-12	-10.0	-2.5
95.0	1.5795e-05	5.3322e-12	-10.0	-2.5
95.5	1.5798e-05	4.8685e-12	-10.0	-2.5
96.0	1.58e-05	4.7195e-12	-10.0	-2.5
96.5	1.5802e-05	4.2117e-12	-10.0	-2.5
97.0	1.5801e-05	4.3583e-12	-10.0	-2.5
97.5	1.5802e-05	5.0139e-12	-10.0	-2.5
