Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	1.5422e-05	2.324e-10	-10.0	-2.5
1.0	1.5431e-05	4.9162e-12	-10.0	-2.5
1.5	1.5436e-05	6.7115e-13	-10.0	-2.5
2.0	1.544e-05	2.5475e-12	-10.0	-2.5
2.5	1.5441e-05	2.0623e-12	-10.0	-2.5
3.0	1.5448e-05	2.1136e-12	-10.0	-2.5
3.5	1.5451e-05	1.7548e-12	-10.0	-2.5
4.0	1.5454e-05	2.0349e-12	-10.0	-2.5
4.5	1.5455e-05	1.9181e-12	-10.0	-2.5
5.0	1.546e-05	2.3651e-12	-10.0	-2.5
5.5	1.5463e-05	2.3341e-12	-10.0	-2.5
6.0	1.5465e-05	2.8002e-12	-10.0	-2.5
6.5	1.5469e-05	3.1185e-12	-10.0	-2.5
7.0	1.5471e-05	3.2175e-12	-10.0	-2.5
7.5	1.5474e-05	2.1422e-12	-10.0	-2.5
8.0	1.5478e-05	2.5606e-12	-10.0	-2.5
8.5	1.5479e-05	3.196e-12	-10.0	-2.5
9.0	1.5483e-05	2.6977e-12	-10.0	-2.5
9.5	1.5487e-05	3.0816e-12	-10.0	-2.5
10.0	1.5488e-05	3.1865e-12	-10.0	-2.5
10.5	1.5492e-05	3.7575e-12	-10.0	-2.5
11.0	1.5494e-05	3.2449e-12	-10.0	-2.5
11.5	1.5499e-05	4.0078e-12	-10.0	-2.5
12.0	1.5503e-05	4.0424e-12	-10.0	-2.5
12.5	1.5506e-05	3.7718e-12	-10.0	-2.5
13.0	1.5507e-05	3.6561e-12	-10.0	-2.5
13.5	1.5511e-05	4.0937e-12	-10.0	-2.5
14.0	1.5516e-05	3.9184e-12	-10.0	-2.5
14.5	1.5518e-05	4.4215e-12	-10.0	-2.5
15.0	1.5521e-05	3.8517e-12	-10.0	-2.5
15.5	1.5524e-05	3.618e-12	-10.0	-2.5
16.0	1.5526e-05	4.2713e-12	-10.0	-2.5
16.5	1.5529e-05	4.2749e-12	-10.0	-2.5
17.0	1.5528e-05	4.3345e-12	-10.0	-2.5
17.5	1.5532e-05	4.1854e-12	-10.0	-2.5
18.0	1.5536e-05	4.1807e-12	-10.0	-2.5
18.5	1.5539e-05	3.6704e-12	-10.0	-2.5
19.0	1.5542e-05	4.1485e-12	-10.0	-2.5
19.5	1.5542e-05	4.642e-12	-10.0	-2.5
20.0	1.5545e-05	4.3929e-12	-10.0	-2.5
20.5	1.5547e-05	4.2987e-12	-10.0	-2.5
21.0	1.5552e-05	4.487e-12	-10.0	-2.5
21.5	1.5554e-05	4.5347e-12	-10.0	-2.5
22.0	1.5559e-05	4.096e-12	-10.0	-2.5
22.5	1.5561e-05	4.9531e-12	-10.0	-2.5
23.0	1.5564e-05	4.2701e-12	-10.0	-2.5
23.5	1.5567e-05	4.7123e-12	-10.0	-2.5
24.0	1.5571e-05	4.5371e-12	-10.0	-2.5
24.5	1.5574e-05	3.9625e-12	-10.0	-2.5
25.0	1.5576e-05	4.1056e-12	-10.0	-2.5
25.5	1.5579e-05	4.8518e-12	-10.0	-2.5
26.0	1.5581e-05	5.0235e-12	-10.0	-2.5
26.5	1.5584e-05	5.0366e-12	-10.0	-2.5
27.0	1.5587e-05	5.0044e-12	-10.0	-2.5
27.5	1.5588e-05	4.9436e-12	-10.0	-2.5
28.0	1.5592e-05	4.9222e-12	-10.0	-2.5
28.5	1.5595e-05	5.5242e-12	-10.0	-2.5
29.0	1.5598e-05	5.3036e-12	-10.0	-2.5
29.5	1.5597e-05	5.0724e-12	-10.0	-2.5
30.0	1.5601e-05	4.7696e-12	-10.0	-2.5
30.5	1.5602e-05	4.7672e-12	-10.0	-2.5
31.0	1.5605e-05	5.2476e-12	-10.0	-2.5
31.5	1.5607e-05	5.219e-12	-10.0	-2.5
32.0	1.5611e-05	5.0652e-12	-10.0	-2.5
32.5	1.5612e-05	4.5502e-12	-10.0	-2.5
33.0	1.5613e-05	5.4121e-12	-10.0	-2.5
33.5	1.5615e-05	5.2643e-12	-10.0	-2.5
34.0	1.5619e-05	5.3787e-12	-10.0	-2.5
34.5	1.5621e-05	4.797e-12	-10.0	-2.5
35.0	1.5625e-05	5.0676e-12	-10.0	-2.5
35.5	1.5627e-05	5.5146e-12	-10.0	-2.5
36.0	1.5628e-05	5.4729e-12	-10.0	-2.5
36.5	1.5631e-05	5.033e-12	-10.0	-2.5
37.0	1.5633e-05	5.1105e-12	-10.0	-2.5
37.5	1.5635e-05	4.8506e-12	-10.0	-2.5
38.0	1.5638e-05	4.8339e-12	-10.0	-2.5
38.5	1.5639e-05	5.4526e-12	-10.0	-2.5
39.0	1.5642e-05	5.1224e-12	-10.0	-2.5
39.5	1.5643e-05	4.8518e-12	-10.0	-2.5
40.0	1.5646e-05	5.0831e-12	-10.0	-2.5
40.5	1.565e-05	5.2905e-12	-10.0	-2.5
41.0	1.5652e-05	4.1294e-12	-10.0	-2.5
41.5	1.5654e-05	5.5933e-12	-10.0	-2.5
42.0	1.5658e-05	5.6028e-12	-10.0	-2.5
42.5	1.5661e-05	5.0545e-12	-10.0	-2.5
43.0	1.5664e-05	4.307e-12	-10.0	-2.5
43.5	1.5663e-05	5.0318e-12	-10.0	-2.5
44.0	1.5667e-05	5.4228e-12	-10.0	-2.5
44.5	1.5668e-05	4.3857e-12	-10.0	-2.5
45.0	1.5672e-05	5.0545e-12	-10.0	-2.5
45.5	1.5674e-05	4.6611e-12	-10.0	-2.5
46.0	1.5675e-05	5.5015e-12	-10.0	-2.5
46.5	1.5678e-05	5.2023e-12	-10.0	-2.5
47.0	1.568e-05	5.6064e-12	-10.0	-2.5
47.5	1.5683e-05	5.2774e-12	-10.0	-2.5
48.0	1.5684e-05	4.8315e-12	-10.0	-2.5
48.5	1.5686e-05	5.1701e-12	-10.0	-2.5
49.0	1.5688e-05	5.3036e-12	-10.0	-2.5
49.5	1.5689e-05	4.5478e-12	-10.0	-2.5
50.0	1.5692e-05	5.1308e-12	-10.0	-2.5
50.5	1.5694e-05	5.2047e-12	-10.0	-2.5
51.0	1.5695e-05	4.5776e-12	-10.0	-2.5
51.5	1.57e-05	5.5742e-12	-10.0	-2.5
52.0	1.5701e-05	5.2094e-12	-10.0	-2.5
52.5	1.5701e-05	5.2845e-12	-10.0	-2.5
53.0	1.5706e-05	4.4632e-12	-10.0	-2.5
53.5	1.5709e-05	5.3644e-12	-10.0	-2.5
54.0	1.5713e-05	5.7793e-12	-10.0	-2.5
54.5	1.5712e-05	5.2595e-12	-10.0	-2.5
55.0	1.5714e-05	4.9436e-12	-10.0	-2.5
55.5	1.5715e-05	5.0878e-12	-10.0	-2.5
56.0	1.572e-05	5.306e-12	-10.0	-2.5
56.5	1.5721e-05	4.7946e-12	-10.0	-2.5
57.0	1.5723e-05	4.7219e-12	-10.0	-2.5
57.5	1.5725e-05	5.1606e-12	-10.0	-2.5
58.0	1.573e-05	5.4073e-12	-10.0	-2.5
58.5	1.5732e-05	5.5254e-12	-10.0	-2.5
59.0	1.5733e-05	5.5182e-12	-10.0	-2.5
59.5	1.5735e-05	4.8721e-12	-10.0	-2.5
60.0	1.5737e-05	4.7958e-12	-10.0	-2.5
60.5	1.5737e-05	5.6231e-12	-10.0	-2.5
61.0	1.5739e-05	5.5337e-12	-10.0	-2.5
61.5	1.5742e-05	5.1713e-12	-10.0	-2.5
62.0	1.5746e-05	5.3394e-12	-10.0	-2.5
62.5	1.5748e-05	5.0724e-12	-10.0	-2.5
63.0	1.575e-05	6.156e-12	-10.0	-2.5
63.5	1.5751e-05	5.6589e-12	-10.0	-2.5
64.0	1.5754e-05	5.1498e-12	-10.0	-2.5
64.5	1.5755e-05	6.1715e-12	-10.0	-2.5
65.0	1.5761e-05	5.0163e-12	-10.0	-2.5
65.5	1.5762e-05	4.8578e-12	-10.0	-2.5
66.0	1.5763e-05	4.8792e-12	-10.0	-2.5
66.5	1.5764e-05	5.4359e-12	-10.0	-2.5
67.0	1.5768e-05	4.5741e-12	-10.0	-2.5
67.5	1.577e-05	5.4109e-12	-10.0	-2.5
68.0	1.5773e-05	5.25e-12	-10.0	-2.5
68.5	1.5774e-05	4.9329e-12	-10.0	-2.5
