Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	1.5548e-05	2.5767e-09	-10.0	-2.5
1.0	1.5538e-05	1.3156e-09	-10.0	-2.5
1.5	1.5535e-05	1.0501e-09	-10.0	-2.5
2.0	1.5531e-05	8.8042e-10	-10.0	-2.5
2.5	1.5529e-05	7.661e-10	-10.0	-2.5
3.0	1.5528e-05	6.8237e-10	-10.0	-2.5
3.5	1.5526e-05	6.2338e-10	-10.0	-2.5
4.0	1.5527e-05	5.7504e-10	-10.0	-2.5
4.5	1.5526e-05	5.3547e-10	-10.0	-2.5
5.0	1.5525e-05	5.016e-10	-10.0	-2.5
5.5	1.5524e-05	4.678e-10	-10.0	-2.5
6.0	1.5522e-05	4.3838e-10	-10.0	-2.5
6.5	1.5522e-05	4.0972e-10	-10.0	-2.5
7.0	1.5522e-05	3.805e-10	-10.0	-2.5
7.5	1.5518e-05	3.5552e-10	-10.0	-2.5
8.0	1.5519e-05	3.3114e-10	-10.0	-2.5
8.5	1.5521e-05	3.0366e-10	-10.0	-2.5
9.0	1.5521e-05	2.7796e-10	-10.0	-2.5
9.5	1.5518e-05	2.5384e-10	-10.0	-2.5
10.0	1.5518e-05	2.3086e-10	-10.0	-2.5
10.5	1.5523e-05	2.0645e-10	-10.0	-2.5
11.0	1.5524e-05	1.8449e-10	-10.0	-2.5
11.5	1.552e-05	1.6512e-10	-10.0	-2.5
12.0	1.5519e-05	1.4556e-10	-10.0	-2.5
12.5	1.5521e-05	1.2551e-10	-10.0	-2.5
13.0	1.5516e-05	1.0678e-10	-10.0	-2.5
13.5	1.5514e-05	9.0685e-11	-10.0	-2.5
14.0	1.5518e-05	7.4876e-11	-10.0	-2.5
14.5	1.5522e-05	5.8873e-11	-10.0	-2.5
15.0	1.5521e-05	4.274e-11	-10.0	-2.5
15.5	1.552e-05	3.1765e-11	-10.0	-2.5
16.0	1.5521e-05	1.6497e-11	-10.0	-2.5
16.5	1.5518e-05	5.2679e-12	-10.0	-2.5
17.0	1.5521e-05	6.392e-12	-10.0	-2.5
17.5	1.5521e-05	1.9298e-11	-10.0	-2.5
18.0	1.5519e-05	3.0794e-11	-10.0	-2.5
18.5	1.5519e-05	4.0088e-11	-10.0	-2.5
19.0	1.5519e-05	5.0448e-11	-10.0	-2.5
19.5	1.5521e-05	5.7944e-11	-10.0	-2.5
20.0	1.5519e-05	6.6422e-11	-10.0	-2.5
20.5	1.5523e-05	7.6212e-11	-10.0	-2.5
21.0	1.5522e-05	8.3973e-11	-10.0	-2.5
21.5	1.5522e-05	9.0996e-11	-10.0	-2.5
22.0	1.5521e-05	9.7464e-11	-10.0	-2.5
22.5	1.5522e-05	1.0405e-10	-10.0	-2.5
23.0	1.5523e-05	1.1005e-10	-10.0	-2.5
23.5	1.5524e-05	1.1673e-10	-10.0	-2.5
24.0	1.5522e-05	1.2049e-10	-10.0	-2.5
24.5	1.5523e-05	1.2703e-10	-10.0	-2.5
25.0	1.5526e-05	1.3319e-10	-10.0	-2.5
25.5	1.5525e-05	1.3901e-10	-10.0	-2.5
26.0	1.5524e-05	1.4213e-10	-10.0	-2.5
26.5	1.5525e-05	1.4721e-10	-10.0	-2.5
27.0	1.5525e-05	1.5321e-10	-10.0	-2.5
27.5	1.5524e-05	1.5715e-10	-10.0	-2.5
28.0	1.5524e-05	1.5894e-10	-10.0	-2.5
28.5	1.5526e-05	1.623e-10	-10.0	-2.5
29.0	1.5526e-05	1.6434e-10	-10.0	-2.5
29.5	1.5525e-05	1.6793e-10	-10.0	-2.5
30.0	1.5527e-05	1.7133e-10	-10.0	-2.5
30.5	1.5528e-05	1.723e-10	-10.0	-2.5
31.0	1.5528e-05	1.7609e-10	-10.0	-2.5
31.5	1.5525e-05	1.777e-10	-10.0	-2.5
32.0	1.5527e-05	1.804e-10	-10.0	-2.5
32.5	1.5526e-05	1.8383e-10	-10.0	-2.5
33.0	1.5526e-05	1.8488e-10	-10.0	-2.5
33.5	1.5525e-05	1.8703e-10	-10.0	-2.5
34.0	1.5527e-05	1.8879e-10	-10.0	-2.5
34.5	1.5528e-05	1.9036e-10	-10.0	-2.5
35.0	1.5525e-05	1.9277e-10	-10.0	-2.5
35.5	1.5527e-05	1.9479e-10	-10.0	-2.5
36.0	1.5527e-05	1.9779e-10	-10.0	-2.5
36.5	1.5528e-05	1.9921e-10	-10.0	-2.5
37.0	1.5528e-05	1.9992e-10	-10.0	-2.5
37.5	1.5528e-05	2.0104e-10	-10.0	-2.5
38.0	1.5526e-05	2.0155e-10	-10.0	-2.5
38.5	1.5526e-05	2.042e-10	-10.0	-2.5
39.0	1.5531e-05	2.06e-10	-10.0	-2.5
39.5	1.5529e-05	2.0757e-10	-10.0	-2.5
40.0	1.5532e-05	2.0749e-10	-10.0	-2.5
40.5	1.5531e-05	2.1106e-10	-10.0	-2.5
41.0	1.5531e-05	2.1033e-10	-10.0	-2.5
41.5	1.5532e-05	2.101e-10	-10.0	-2.5
42.0	1.5531e-05	2.1306e-10	-10.0	-2.5
42.5	1.5532e-05	2.1305e-10	-10.0	-2.5
43.0	1.5534e-05	2.1368e-10	-10.0	-2.5
43.5	1.5535e-05	2.1532e-10	-10.0	-2.5
44.0	1.5536e-05	2.1598e-10	-10.0	-2.5
44.5	1.5533e-05	2.1726e-10	-10.0	-2.5
45.0	1.5534e-05	2.1734e-10	-10.0	-2.5
45.5	1.5533e-05	2.1663e-10	-10.0	-2.5
46.0	1.5535e-05	2.1894e-10	-10.0	-2.5
46.5	1.5533e-05	2.1863e-10	-10.0	-2.5
47.0	1.5537e-05	2.1772e-10	-10.0	-2.5
47.5	1.5536e-05	2.1835e-10	-10.0	-2.5
48.0	1.5534e-05	2.1816e-10	-10.0	-2.5
48.5	1.5531e-05	2.1779e-10	-10.0	-2.5
49.0	1.5533e-05	2.2102e-10	-10.0	-2.5
49.5	1.5533e-05	2.2089e-10	-10.0	-2.5
50.0	1.5532e-05	2.2066e-10	-10.0	-2.5
50.5	1.5533e-05	2.2152e-10	-10.0	-2.5
51.0	1.5532e-05	2.2094e-10	-10.0	-2.5
51.5	1.5535e-05	2.2221e-10	-10.0	-2.5
52.0	1.5535e-05	2.2159e-10	-10.0	-2.5
52.5	1.5536e-05	2.2176e-10	-10.0	-2.5
53.0	1.5533e-05	2.231e-10	-10.0	-2.5
53.5	1.5535e-05	2.2331e-10	-10.0	-2.5
54.0	1.5534e-05	2.231e-10	-10.0	-2.5
54.5	1.5534e-05	2.2327e-10	-10.0	-2.5
55.0	1.5536e-05	2.2242e-10	-10.0	-2.5
55.5	1.5536e-05	2.2185e-10	-10.0	-2.5
56.0	1.5538e-05	2.2004e-10	-10.0	-2.5
56.5	1.554e-05	2.2034e-10	-10.0	-2.5
57.0	1.5541e-05	2.2073e-10	-10.0	-2.5
57.5	1.554e-05	2.2279e-10	-10.0	-2.5
58.0	1.5541e-05	2.2249e-10	-10.0	-2.5
58.5	1.5541e-05	2.2145e-10	-10.0	-2.5
59.0	1.5544e-05	2.202e-10	-10.0	-2.5
59.5	1.5544e-05	2.2072e-10	-10.0	-2.5
60.0	1.5545e-05	2.1967e-10	-10.0	-2.5
60.5	1.5542e-05	2.1972e-10	-10.0	-2.5
61.0	1.5539e-05	2.21e-10	-10.0	-2.5
61.5	1.5545e-05	2.2115e-10	-10.0	-2.5
62.0	1.5544e-05	2.2008e-10	-10.0	-2.5
62.5	1.5544e-05	2.1847e-10	-10.0	-2.5
63.0	1.5545e-05	2.1929e-10	-10.0	-2.5
63.5	1.5546e-05	2.1849e-10	-10.0	-2.5
64.0	1.5545e-05	2.1839e-10	-10.0	-2.5
64.5	1.5547e-05	2.1808e-10	-10.0	-2.5
65.0	1.5545e-05	2.1842e-10	-10.0	-2.5
65.5	1.5547e-05	2.1854e-10	-10.0	-2.5
66.0	1.5549e-05	2.1934e-10	-10.0	-2.5
66.5	1.5551e-05	2.1951e-10	-10.0	-2.5
67.0	1.555e-05	2.1827e-10	-10.0	-2.5
67.5	1.5548e-05	2.1812e-10	-10.0	-2.5
68.0	1.5551e-05	2.1886e-10	-10.0	-2.5
68.5	1.5551e-05	2.1955e-10	-10.0	-2.5
69.0	1.555e-05	2.1778e-10	-10.0	-2.5
69.5	1.5551e-05	2.2088e-10	-10.0	-2.5
70.0	1.5552e-05	2.1986e-10	-10.0	-2.5
70.5	1.555e-05	2.1875e-10	-10.0	-2.5
71.0	1.555e-05	2.1766e-10	-10.0	-2.5
71.5	1.5553e-05	2.1714e-10	-10.0	-2.5
72.0	1.5551e-05	2.1846e-10	-10.0	-2.5
72.5	1.555e-05	2.2038e-10	-10.0	-2.5
73.0	1.555e-05	2.1899e-10	-10.0	-2.5
73.5	1.5553e-05	2.1956e-10	-10.0	-2.5
74.0	1.5553e-05	2.1821e-10	-10.0	-2.5
74.5	1.5555e-05	2.1664e-10	-10.0	-2.5
75.0	1.5554e-05	2.1808e-10	-10.0	-2.5
75.5	1.5555e-05	2.1793e-10	-10.0	-2.5
76.0	1.5554e-05	2.1807e-10	-10.0	-2.5
76.5	1.5554e-05	2.188e-10	-10.0	-2.5
77.0	1.5553e-05	2.1882e-10	-10.0	-2.5
77.5	1.5555e-05	2.1954e-10	-10.0	-2.5
78.0	1.5557e-05	2.2015e-10	-10.0	-2.5
78.5	1.5555e-05	2.1988e-10	-10.0	-2.5
79.0	1.5558e-05	2.162e-10	-10.0	-2.5
79.5	1.5558e-05	2.1747e-10	-10.0	-2.5
80.0	1.5558e-05	2.1819e-10	-10.0	-2.5
80.5	1.5558e-05	2.1614e-10	-10.0	-2.5
81.0	1.5561e-05	2.1587e-10	-10.0	-2.5
81.5	1.5564e-05	2.1631e-10	-10.0	-2.5
82.0	1.5562e-05	2.1454e-10	-10.0	-2.5
82.5	1.556e-05	2.1516e-10	-10.0	-2.5
83.0	1.5563e-05	2.1456e-10	-10.0	-2.5
83.5	1.5564e-05	2.1559e-10	-10.0	-2.5
84.0	1.5563e-05	2.1344e-10	-10.0	-2.5
84.5	1.5563e-05	2.135e-10	-10.0	-2.5
85.0	1.5563e-05	2.1653e-10	-10.0	-2.5
85.5	1.5566e-05	2.1607e-10	-10.0	-2.5
86.0	1.5567e-05	2.1553e-10	-10.0	-2.5
86.5	1.5567e-05	2.1497e-10	-10.0	-2.5
87.0	1.5567e-05	2.1709e-10	-10.0	-2.5
87.5	1.5569e-05	2.1768e-10	-10.0	-2.5
88.0	1.5567e-05	2.17e-10	-10.0	-2.5
88.5	1.5568e-05	2.1748e-10	-10.0	-2.5
89.0	1.5568e-05	2.1681e-10	-10.0	-2.5
89.5	1.5569e-05	2.1707e-10	-10.0	-2.5
90.0	1.5572e-05	2.1532e-10	-10.0	-2.5
90.5	1.5571e-05	2.1698e-10	-10.0	-2.5
91.0	1.5569e-05	2.1647e-10	-10.0	-2.5
91.5	1.5569e-05	2.1515e-10	-10.0	-2.5
92.0	1.5569e-05	2.1524e-10	-10.0	-2.5
