Time (s)	|IDrain| (A)	|IGate| (A)	Vdrain(V)	Vgate(V)	Photocurrent
0.0	1.5548e-05	2.5767e-09	-10.0	-2.5	5.025324765092586e-08
1.0	1.5538e-05	1.3156e-09	-10.0	-2.5	3.949667315088061e-08
1.5	1.5535e-05	1.0501e-09	-10.0	-2.5	3.6118924030912464e-08
2.0	1.5531e-05	8.8042e-10	-10.0	-2.5	3.1741533664316764e-08
2.5	1.5529e-05	7.661e-10	-10.0	-2.5	2.9364502051086534e-08
3.0	1.5528e-05	6.8237e-10	-10.0	-2.5	2.7987829191226357e-08
3.5	1.5526e-05	6.2338e-10	-10.0	-2.5	2.5611515084735236e-08
4.0	1.5527e-05	5.7504e-10	-10.0	-2.5	2.6235559731611777e-08
4.5	1.5526e-05	5.3547e-10	-10.0	-2.5	2.485996313185857e-08
5.0	1.5525e-05	5.016e-10	-10.0	-2.5	2.348472528547661e-08
5.5	1.5524e-05	4.678e-10	-10.0	-2.5	2.210984619246251e-08
6.0	1.5522e-05	4.3838e-10	-10.0	-2.5	1.9735325852817466e-08
6.5	1.5522e-05	4.0972e-10	-10.0	-2.5	1.936116426654128e-08
7.0	1.5522e-05	3.805e-10	-10.0	-2.5	1.8987361433636343e-08
7.5	1.5518e-05	3.5552e-10	-10.0	-2.5	1.461391735409727e-08
8.0	1.5519e-05	3.3114e-10	-10.0	-2.5	1.5240832027930246e-08
8.5	1.5521e-05	3.0366e-10	-10.0	-2.5	1.6868105455129887e-08
9.0	1.5521e-05	2.7796e-10	-10.0	-2.5	1.649573763569978e-08
9.5	1.5518e-05	2.5384e-10	-10.0	-2.5	1.3123728569637729e-08
10.0	1.5518e-05	2.3086e-10	-10.0	-2.5	1.2752078256946729e-08
10.5	1.5523e-05	2.0645e-10	-10.0	-2.5	1.7380786697627777e-08
11.0	1.5524e-05	1.8449e-10	-10.0	-2.5	1.8009853891671302e-08
11.5	1.552e-05	1.6512e-10	-10.0	-2.5	1.3639279839088665e-08
12.0	1.5519e-05	1.4556e-10	-10.0	-2.5	1.2269064539877078e-08
12.5	1.5521e-05	1.2551e-10	-10.0	-2.5	1.3899207994029765e-08
13.0	1.5516e-05	1.0678e-10	-10.0	-2.5	8.529710201551905e-09
13.5	1.5514e-05	9.0685e-11	-10.0	-2.5	6.160571162448482e-09
14.0	1.5518e-05	7.4876e-11	-10.0	-2.5	9.791790876709135e-09
14.5	1.5522e-05	5.8873e-11	-10.0	-2.5	1.3423369344341037e-08
15.0	1.5521e-05	4.274e-11	-10.0	-2.5	1.205530656534e-08
15.5	1.552e-05	3.1765e-11	-10.0	-2.5	1.0687602539710212e-08
16.0	1.5521e-05	1.6497e-11	-10.0	-2.5	1.132025726744928e-08
16.5	1.5518e-05	5.2679e-12	-10.0	-2.5	7.953270748557603e-09
17.0	1.5521e-05	6.392e-12	-10.0	-2.5	1.058664298303339e-08
17.5	1.5521e-05	1.9298e-11	-10.0	-2.5	1.0220373970880624e-08
18.0	1.5519e-05	3.0794e-11	-10.0	-2.5	7.854463712098108e-09
18.5	1.5519e-05	4.0088e-11	-10.0	-2.5	7.48891220668445e-09
19.0	1.5519e-05	5.0448e-11	-10.0	-2.5	7.123719454638652e-09
19.5	1.5521e-05	5.7944e-11	-10.0	-2.5	8.758885455961712e-09
20.0	1.5519e-05	6.6422e-11	-10.0	-2.5	6.394410210654026e-09
20.5	1.5523e-05	7.6212e-11	-10.0	-2.5	1.0030293718717192e-08
21.0	1.5522e-05	8.3973e-11	-10.0	-2.5	8.666535980147419e-09
21.5	1.5522e-05	9.0996e-11	-10.0	-2.5	8.303136994947699e-09
22.0	1.5521e-05	9.7464e-11	-10.0	-2.5	6.940096763117035e-09
22.5	1.5522e-05	1.0405e-10	-10.0	-2.5	7.577415284655228e-09
23.0	1.5523e-05	1.1005e-10	-10.0	-2.5	8.21509255956467e-09
23.5	1.5524e-05	1.1673e-10	-10.0	-2.5	8.853128587838583e-09
24.0	1.5522e-05	1.2049e-10	-10.0	-2.5	6.491523369487332e-09
24.5	1.5523e-05	1.2703e-10	-10.0	-2.5	7.1302769045037426e-09
25.0	1.5526e-05	1.3319e-10	-10.0	-2.5	9.769389192885623e-09
25.5	1.5525e-05	1.3901e-10	-10.0	-2.5	8.408860234643533e-09
26.0	1.5524e-05	1.4213e-10	-10.0	-2.5	7.048690029762527e-09
26.5	1.5525e-05	1.4721e-10	-10.0	-2.5	7.688878578257155e-09
27.0	1.5525e-05	1.5321e-10	-10.0	-2.5	7.329425880117451e-09
27.5	1.5524e-05	1.5715e-10	-10.0	-2.5	5.970331935346802e-09
28.0	1.5524e-05	1.5894e-10	-10.0	-2.5	5.6115967439462064e-09
28.5	1.5526e-05	1.623e-10	-10.0	-2.5	7.2532203059178565e-09
29.0	1.5526e-05	1.6434e-10	-10.0	-2.5	6.8952026212563695e-09
29.5	1.5525e-05	1.6793e-10	-10.0	-2.5	5.537543689963938e-09
30.0	1.5527e-05	1.7133e-10	-10.0	-2.5	7.180243512039169e-09
30.5	1.5528e-05	1.723e-10	-10.0	-2.5	7.823302087486844e-09
31.0	1.5528e-05	1.7609e-10	-10.0	-2.5	7.466719416303574e-09
31.5	1.5525e-05	1.777e-10	-10.0	-2.5	4.110495498488363e-09
32.0	1.5527e-05	1.804e-10	-10.0	-2.5	5.754630334038423e-09
32.5	1.5526e-05	1.8383e-10	-10.0	-2.5	4.399123922963318e-09
