Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	1.4769e-05	6.5302e-09	-10.0	-2.5
0.996	1.4755e-05	3.7665e-09	-10.0	-2.5
1.496	1.4747e-05	3.1788e-09	-10.0	-2.5
1.996	1.4743e-05	2.7625e-09	-10.0	-2.5
2.496	1.4741e-05	2.4363e-09	-10.0	-2.5
2.996	1.4739e-05	2.1624e-09	-10.0	-2.5
3.496	1.4737e-05	1.9242e-09	-10.0	-2.5
3.996	1.4734e-05	1.7111e-09	-10.0	-2.5
4.496	1.4731e-05	1.5211e-09	-10.0	-2.5
4.996	1.4728e-05	1.3539e-09	-10.0	-2.5
5.496	1.4727e-05	1.2062e-09	-10.0	-2.5
5.996	1.4725e-05	1.0732e-09	-10.0	-2.5
6.496	1.4723e-05	9.6139e-10	-10.0	-2.5
6.996	1.4723e-05	8.5875e-10	-10.0	-2.5
7.496	1.4723e-05	7.7128e-10	-10.0	-2.5
7.996	1.4724e-05	6.9588e-10	-10.0	-2.5
8.496	1.4724e-05	6.2665e-10	-10.0	-2.5
8.996	1.4721e-05	5.6886e-10	-10.0	-2.5
9.496	1.4723e-05	5.1852e-10	-10.0	-2.5
9.996	1.4723e-05	4.7354e-10	-10.0	-2.5
10.496	1.4722e-05	4.3538e-10	-10.0	-2.5
10.996	1.4717e-05	4.0236e-10	-10.0	-2.5
11.496	1.4721e-05	3.7248e-10	-10.0	-2.5
11.996	1.4721e-05	3.4603e-10	-10.0	-2.5
12.496	1.4722e-05	3.2135e-10	-10.0	-2.5
12.996	1.472e-05	3.0111e-10	-10.0	-2.5
13.496	1.4719e-05	2.8251e-10	-10.0	-2.5
13.996	1.4721e-05	2.6582e-10	-10.0	-2.5
14.496	1.4721e-05	2.4961e-10	-10.0	-2.5
14.996	1.4721e-05	2.3484e-10	-10.0	-2.5
15.496	1.4724e-05	2.2184e-10	-10.0	-2.5
15.996	1.4719e-05	2.1112e-10	-10.0	-2.5
16.496	1.4724e-05	1.9944e-10	-10.0	-2.5
16.996	1.4725e-05	1.9022e-10	-10.0	-2.5
17.496	1.4722e-05	1.7931e-10	-10.0	-2.5
17.997	1.4724e-05	1.6937e-10	-10.0	-2.5
18.496	1.4723e-05	1.6218e-10	-10.0	-2.5
18.996	1.4725e-05	1.5631e-10	-10.0	-2.5
19.496	1.4726e-05	1.4859e-10	-10.0	-2.5
19.996	1.4727e-05	1.4189e-10	-10.0	-2.5
20.496	1.4727e-05	1.3496e-10	-10.0	-2.5
20.996	1.4728e-05	1.2981e-10	-10.0	-2.5
21.496	1.473e-05	1.2481e-10	-10.0	-2.5
21.996	1.4729e-05	1.2034e-10	-10.0	-2.5
22.496	1.4733e-05	1.1329e-10	-10.0	-2.5
22.996	1.4735e-05	1.0884e-10	-10.0	-2.5
23.496	1.4737e-05	1.0498e-10	-10.0	-2.5
23.996	1.4735e-05	1.006e-10	-10.0	-2.5
24.496	1.4733e-05	9.6788e-11	-10.0	-2.5
24.996	1.4734e-05	9.2685e-11	-10.0	-2.5
25.496	1.4736e-05	8.9062e-11	-10.0	-2.5
25.996	1.4738e-05	8.5576e-11	-10.0	-2.5
26.496	1.4737e-05	8.2805e-11	-10.0	-2.5
26.996	1.4736e-05	8.1079e-11	-10.0	-2.5
27.496	1.4739e-05	7.8562e-11	-10.0	-2.5
27.996	1.4739e-05	7.632e-11	-10.0	-2.5
28.496	1.4736e-05	7.2268e-11	-10.0	-2.5
28.996	1.4737e-05	7.0908e-11	-10.0	-2.5
29.496	1.4738e-05	6.8535e-11	-10.0	-2.5
29.996	1.4741e-05	6.5662e-11	-10.0	-2.5
30.496	1.4741e-05	6.4797e-11	-10.0	-2.5
30.996	1.4741e-05	6.0927e-11	-10.0	-2.5
31.496	1.4742e-05	5.7654e-11	-10.0	-2.5
31.996	1.4747e-05	5.6325e-11	-10.0	-2.5
32.496	1.4748e-05	5.4418e-11	-10.0	-2.5
32.996	1.4748e-05	5.3209e-11	-10.0	-2.5
33.496	1.4749e-05	5.0846e-11	-10.0	-2.5
33.996	1.4752e-05	4.9855e-11	-10.0	-2.5
34.496	1.4751e-05	4.9279e-11	-10.0	-2.5
34.996	1.4752e-05	4.8454e-11	-10.0	-2.5
35.496	1.4751e-05	4.6783e-11	-10.0	-2.5
35.996	1.4752e-05	4.4937e-11	-10.0	-2.5
36.496	1.4752e-05	4.3672e-11	-10.0	-2.5
36.996	1.4751e-05	4.1939e-11	-10.0	-2.5
37.496	1.4752e-05	4.136e-11	-10.0	-2.5
37.996	1.4754e-05	4.122e-11	-10.0	-2.5
38.496	1.4755e-05	3.9208e-11	-10.0	-2.5
38.996	1.4751e-05	3.9928e-11	-10.0	-2.5
39.496	1.4753e-05	3.7211e-11	-10.0	-2.5
39.996	1.4755e-05	3.5968e-11	-10.0	-2.5
40.496	1.4756e-05	3.365e-11	-10.0	-2.5
40.996	1.4758e-05	3.3292e-11	-10.0	-2.5
41.496	1.476e-05	3.2357e-11	-10.0	-2.5
41.996	1.476e-05	3.1112e-11	-10.0	-2.5
42.496	1.4762e-05	3.0631e-11	-10.0	-2.5
42.996	1.4762e-05	2.9677e-11	-10.0	-2.5
43.496	1.4761e-05	3.0423e-11	-10.0	-2.5
43.996	1.4761e-05	2.9457e-11	-10.0	-2.5
44.496	1.4763e-05	2.9075e-11	-10.0	-2.5
44.996	1.4764e-05	2.8009e-11	-10.0	-2.5
45.496	1.4763e-05	2.5905e-11	-10.0	-2.5
45.996	1.4765e-05	2.6479e-11	-10.0	-2.5
46.496	1.4767e-05	2.5588e-11	-10.0	-2.5
46.996	1.477e-05	2.5543e-11	-10.0	-2.5
47.496	1.4769e-05	2.6689e-11	-10.0	-2.5
47.996	1.4773e-05	2.4971e-11	-10.0	-2.5
48.496	1.4772e-05	2.5263e-11	-10.0	-2.5
48.996	1.4772e-05	2.3927e-11	-10.0	-2.5
49.496	1.4772e-05	2.3648e-11	-10.0	-2.5
49.996	1.4773e-05	2.4176e-11	-10.0	-2.5
50.496	1.4773e-05	2.2538e-11	-10.0	-2.5
50.996	1.4778e-05	2.3768e-11	-10.0	-2.5
51.496	1.4778e-05	2.2918e-11	-10.0	-2.5
51.996	1.4779e-05	2.3986e-11	-10.0	-2.5
52.496	1.4777e-05	2.2193e-11	-10.0	-2.5
52.996	1.4779e-05	2.121e-11	-10.0	-2.5
53.496	1.4779e-05	2.1212e-11	-10.0	-2.5
53.996	1.4781e-05	2.0267e-11	-10.0	-2.5
54.496	1.4781e-05	2.2145e-11	-10.0	-2.5
54.996	1.4783e-05	2.1303e-11	-10.0	-2.5
55.496	1.4782e-05	2.0518e-11	-10.0	-2.5
55.996	1.4783e-05	2.0995e-11	-10.0	-2.5
56.496	1.4786e-05	2.1495e-11	-10.0	-2.5
56.996	1.4788e-05	2.0784e-11	-10.0	-2.5
57.496	1.4785e-05	2.1344e-11	-10.0	-2.5
57.996	1.4787e-05	2.0515e-11	-10.0	-2.5
58.496	1.4789e-05	2.1207e-11	-10.0	-2.5
58.996	1.479e-05	2.0397e-11	-10.0	-2.5
59.496	1.479e-05	2.0698e-11	-10.0	-2.5
59.996	1.4789e-05	2.0823e-11	-10.0	-2.5
60.496	1.4793e-05	1.9766e-11	-10.0	-2.5
60.996	1.479e-05	1.972e-11	-10.0	-2.5
61.496	1.4796e-05	1.9519e-11	-10.0	-2.5
61.996	1.4799e-05	1.9306e-11	-10.0	-2.5
62.496	1.4797e-05	1.981e-11	-10.0	-2.5
62.996	1.48e-05	1.8114e-11	-10.0	-2.5
63.496	1.4803e-05	1.7377e-11	-10.0	-2.5
63.996	1.4803e-05	1.7736e-11	-10.0	-2.5
64.496	1.4805e-05	1.8615e-11	-10.0	-2.5
64.996	1.4807e-05	1.9056e-11	-10.0	-2.5
65.496	1.4805e-05	1.934e-11	-10.0	-2.5
65.996	1.481e-05	1.7933e-11	-10.0	-2.5
66.496	1.4803e-05	1.8216e-11	-10.0	-2.5
66.996	1.4805e-05	1.9711e-11	-10.0	-2.5
67.496	1.4807e-05	1.8758e-11	-10.0	-2.5
67.996	1.4807e-05	1.9875e-11	-10.0	-2.5
68.496	1.4809e-05	1.9736e-11	-10.0	-2.5
68.996	1.4811e-05	1.94e-11	-10.0	-2.5
69.496	1.4813e-05	1.9209e-11	-10.0	-2.5
69.996	1.481e-05	1.9066e-11	-10.0	-2.5
70.496	1.4811e-05	1.8413e-11	-10.0	-2.5
70.996	1.4809e-05	1.8932e-11	-10.0	-2.5
71.496	1.4813e-05	1.7587e-11	-10.0	-2.5
71.996	1.4815e-05	1.9166e-11	-10.0	-2.5
72.496	1.4816e-05	1.8876e-11	-10.0	-2.5
72.996	1.4818e-05	1.9354e-11	-10.0	-2.5
73.496	1.4816e-05	1.9883e-11	-10.0	-2.5
73.996	1.4822e-05	1.9456e-11	-10.0	-2.5
74.496	1.482e-05	1.9144e-11	-10.0	-2.5
74.996	1.4818e-05	1.8908e-11	-10.0	-2.5
75.496	1.4819e-05	1.883e-11	-10.0	-2.5
75.996	1.4821e-05	1.945e-11	-10.0	-2.5
76.496	1.4823e-05	2.097e-11	-10.0	-2.5
76.996	1.4824e-05	1.919e-11	-10.0	-2.5
77.496	1.4827e-05	2.1396e-11	-10.0	-2.5
77.996	1.4827e-05	1.9739e-11	-10.0	-2.5
78.496	1.4827e-05	2.1159e-11	-10.0	-2.5
78.996	1.4827e-05	2.1685e-11	-10.0	-2.5
79.496	1.483e-05	2.1973e-11	-10.0	-2.5
79.996	1.4829e-05	2.1974e-11	-10.0	-2.5
80.496	1.483e-05	2.2056e-11	-10.0	-2.5
80.996	1.4828e-05	2.1164e-11	-10.0	-2.5
81.496	1.4829e-05	2.1403e-11	-10.0	-2.5
81.996	1.483e-05	2.2287e-11	-10.0	-2.5
82.496	1.4832e-05	2.267e-11	-10.0	-2.5
82.996	1.4829e-05	2.1493e-11	-10.0	-2.5
83.496	1.4831e-05	2.2404e-11	-10.0	-2.5
83.996	1.4832e-05	2.1203e-11	-10.0	-2.5
84.496	1.4835e-05	2.2214e-11	-10.0	-2.5
84.996	1.4836e-05	2.1478e-11	-10.0	-2.5
85.496	1.4836e-05	2.1961e-11	-10.0	-2.5
85.996	1.4835e-05	2.1812e-11	-10.0	-2.5
86.496	1.4839e-05	2.1534e-11	-10.0	-2.5
86.996	1.4839e-05	2.2516e-11	-10.0	-2.5
87.496	1.4839e-05	2.229e-11	-10.0	-2.5
87.996	1.4839e-05	2.2327e-11	-10.0	-2.5
88.496	1.4837e-05	2.0762e-11	-10.0	-2.5
88.996	1.484e-05	2.2479e-11	-10.0	-2.5
89.496	1.4842e-05	2.3121e-11	-10.0	-2.5
89.996	1.4843e-05	2.2653e-11	-10.0	-2.5
90.496	1.4842e-05	2.1818e-11	-10.0	-2.5
90.996	1.4843e-05	2.2392e-11	-10.0	-2.5
91.496	1.4844e-05	2.215e-11	-10.0	-2.5
91.996	1.4845e-05	2.117e-11	-10.0	-2.5
92.496	1.4845e-05	2.0908e-11	-10.0	-2.5
92.996	1.4846e-05	2.0434e-11	-10.0	-2.5
93.496	1.4849e-05	2.0458e-11	-10.0	-2.5
93.996	1.4849e-05	2.017e-11	-10.0	-2.5
94.496	1.4848e-05	2.0006e-11	-10.0	-2.5
94.996	1.4849e-05	2.0138e-11	-10.0	-2.5
95.496	1.4851e-05	1.9751e-11	-10.0	-2.5
95.996	1.4854e-05	1.9225e-11	-10.0	-2.5
96.496	1.4853e-05	1.8745e-11	-10.0	-2.5
96.996	1.4854e-05	1.8732e-11	-10.0	-2.5
97.496	1.4856e-05	1.8084e-11	-10.0	-2.5
97.996	1.4854e-05	1.8754e-11	-10.0	-2.5
98.496	1.4852e-05	1.8636e-11	-10.0	-2.5
98.996	1.4856e-05	1.8961e-11	-10.0	-2.5
99.496	1.4856e-05	1.941e-11	-10.0	-2.5
99.996	1.4857e-05	1.8108e-11	-10.0	-2.5
100.5	1.4859e-05	1.8592e-11	-10.0	-2.5
101.0	1.4859e-05	1.8177e-11	-10.0	-2.5
101.5	1.4861e-05	1.8779e-11	-10.0	-2.5
102.0	1.4859e-05	2.0099e-11	-10.0	-2.5
102.5	1.486e-05	1.8239e-11	-10.0	-2.5
103.0	1.4863e-05	1.9136e-11	-10.0	-2.5
103.5	1.4863e-05	1.8775e-11	-10.0	-2.5
104.0	1.4863e-05	1.8305e-11	-10.0	-2.5
104.5	1.4864e-05	1.8101e-11	-10.0	-2.5
105.0	1.4865e-05	1.8086e-11	-10.0	-2.5
105.5	1.4864e-05	1.8222e-11	-10.0	-2.5
106.0	1.4866e-05	1.7371e-11	-10.0	-2.5
106.5	1.4871e-05	1.8481e-11	-10.0	-2.5
107.0	1.4871e-05	1.8711e-11	-10.0	-2.5
107.5	1.4872e-05	1.8018e-11	-10.0	-2.5
108.0	1.4871e-05	1.77e-11	-10.0	-2.5
108.5	1.4873e-05	1.7418e-11	-10.0	-2.5
109.0	1.4873e-05	1.864e-11	-10.0	-2.5
109.5	1.4874e-05	1.8226e-11	-10.0	-2.5
