#scan;iMeasureCycle=1;iMux=0;time=0.149;N=210;LocalTime=20/12/2023 12:59:55;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VDrain (V);|IDrain| (A)
4.99999;-2.38E-10;4.464783;-4.00001;3.38E-10;4.464783;;;-4.00001;3.3793E-10
4.99999;-3.05E-10;4.585938;-3.50001;3.82E-10;4.585938;;;-3.50001;3.8173E-10
4.99999;-3.45E-10;4.707151;-3.00001;4.36E-10;4.707151;;;-3.00001;4.3552E-10
4.99999;-4.31E-10;4.828367;-2.50001;4.90E-10;4.828367;;;-2.50001;4.8956E-10
4.99999;-4.15E-10;4.966781;-2.00001;5.65E-10;4.966781;;;-2.00001;5.6539E-10
4.99999;-5.66E-10;5.087951;-1.50001;6.63E-10;5.087951;;;-1.50001;6.6323E-10
4.99999;-6.06E-10;5.209202;-1.00001;7.01E-10;5.209202;;;-1.00001;7.0145E-10
4.99999;-6.52E-10;5.330405;-0.50001;7.51E-10;5.330405;;;-0.50001;7.5143E-10
4.99999;-6.96E-10;5.467757;-1.00E-05;7.94E-10;5.467757;;;-1.00E-05;7.939E-10
2.5;-1.27E-08;5.61033;-1.00E-05;4.32E-10;5.61033;;;-1.00E-05;4.3238E-10
2.49998;-5.11E-09;5.747611;-0.5;4.27E-12;5.747611;;;-0.5;4.27E-12
2.49999;1.29E-10;5.879595;-1;-2.37E-10;5.879595;;;-1;2.3665E-10
2.49999;4.32E-10;6.001067;-1.5;-6.94E-10;6.001067;;;-1.5;6.9356E-10
2.49999;4.89E-10;6.12229;-2;-1.44E-09;6.12229;;;-2;1.4365E-09
2.49999;5.26E-10;6.243492;-2.5;-2.41E-09;6.243492;;;-2.5;2.40557E-09
2.49999;4.96E-10;6.407737;-3;-3.51E-09;6.407737;;;-3;3.51292E-09
2.49999;5.51E-10;6.556344;-3.5;-4.67E-09;6.556344;;;-3.5;4.67305E-09
2.49999;6.19E-10;6.704988;-4.00001;-5.82E-09;6.704988;;;-4.00001;5.82101E-09
2.49999;6.27E-10;6.870085;-4.5;-6.88E-09;6.870085;;;-4.5;6.88138E-09
2.49999;7.18E-10;7.018725;-5.00001;-7.90E-09;7.018725;;;-5.00001;7.89509E-09
2.49999;8.02E-10;7.167432;-5.5;-8.73E-09;7.167432;;;-5.5;8.72684E-09
2.49999;8.52E-10;7.310035;-6.00001;-9.42E-09;7.310035;;;-6.00001;9.4165E-09
2.49999;1.10E-09;7.43242;-6.5;-1.02E-08;7.43242;;;-6.5;1.01699E-08
2.49999;1.15E-09;7.55483;-7;-1.07E-08;7.55483;;;-7;1.06969E-08
2.49999;1.11E-09;7.677241;-7.5;-1.11E-08;7.677241;;;-7.5;1.1095E-08
2.49999;1.20E-09;7.799593;-8;-1.15E-08;7.799593;;;-8;1.15228E-08
2.49999;1.21E-09;7.921942;-8.5;-1.19E-08;7.921942;;;-8.5;1.18773E-08
2.49999;1.26E-09;8.04433;-9;-1.22E-08;8.04433;;;-9;1.21957E-08
2.49999;1.23E-09;8.166833;-9.5;-1.24E-08;8.166833;;;-9.5;1.2411E-08
2.49999;1.25E-09;8.28918;-10;-1.27E-08;8.28918;;;-10;1.26905E-08
2.49999;6.24E-10;8.411529;-10;-1.21E-08;8.411529;;;-10;1.21085E-08
2.49999;-2.64E-10;8.533888;-9.50001;-1.11E-08;8.533888;;;-9.50001;1.10576E-08
2.49999;-5.02E-10;8.65622;-9.00001;-1.06E-08;8.65622;;;-9.00001;1.06395E-08
2.49999;-4.51E-10;8.778663;-8.50001;-1.04E-08;8.778663;;;-8.50001;1.03934E-08
2.49999;-4.08E-10;8.901031;-8.00001;-1.02E-08;8.901031;;;-8.00001;1.01579E-08
2.49999;-4.05E-10;9.023442;-7.50001;-9.81E-09;9.023442;;;-7.50001;9.8095E-09
2.49999;-4.32E-10;9.14579;-7.00001;-9.44E-09;9.14579;;;-7.00001;9.4386E-09
2.49999;-2.53E-10;9.283068;-6.50001;-9.14E-09;9.283068;;;-6.50001;9.13733E-09
2.49999;-3.00E-10;9.404263;-6.00001;-8.59E-09;9.404263;;;-6.00001;8.58539E-09
2.49999;-3.10E-10;9.525554;-5.50001;-8.00E-09;9.525554;;;-5.50001;7.99644E-09
2.49999;-2.86E-10;9.646702;-5.00001;-7.32E-09;9.646702;;;-5.00001;7.31606E-09
2.49999;-1.40E-10;9.767907;-4.50001;-6.60E-09;9.767907;;;-4.50001;6.59918E-09
2.49999;-5.54E-11;9.889141;-4.00001;-5.69E-09;9.889141;;;-4.00001;5.69437E-09
2.49999;5.11E-11;10.010391;-3.50001;-4.69E-09;10.010391;;;-3.50001;4.68809E-09
2.49999;1.92E-10;10.131587;-3.00001;-3.60E-09;10.131587;;;-3.00001;3.60404E-09
2.49999;2.48E-10;10.252798;-2.50001;-2.53E-09;10.252798;;;-2.50001;2.53333E-09
2.49999;3.15E-10;10.377725;-2.00001;-1.53E-09;10.377725;;;-2.00001;1.5322E-09
2.49999;3.37E-10;10.498978;-1.50001;-7.32E-10;10.498978;;;-1.50001;7.3222E-10
2.49999;3.73E-10;10.620155;-1.00001;-2.67E-10;10.620155;;;-1.00001;2.6651E-10
2.49999;3.93E-10;10.741369;-0.50001;-5.10E-11;10.741369;;;-0.50001;5.101E-11
2.49999;4.07E-10;10.878732;-1.00E-05;3.08E-12;10.878732;;;-1.00E-05;3.08E-12
-2.00E-07;-3.36E-10;11.027353;-1.00E-05;3.26E-12;11.027353;;;-1.00E-05;3.26E-12
-3.50E-06;-2.79E-10;11.148563;-0.5;-5.28E-11;11.148563;;;-0.5;5.279E-11
0;-1.74E-10;11.269754;-1;-2.61E-10;11.269754;;;-1;2.6086E-10
0;-1.59E-10;11.395336;-1.5;-7.87E-10;11.395336;;;-1.5;7.8709E-10
0;-1.46E-10;11.516635;-2;-1.80E-09;11.516635;;;-2;1.80086E-09
0;-1.39E-10;11.637812;-2.5;-3.27E-09;11.637812;;;-2.5;3.27339E-09
0;-1.34E-10;11.786433;-3.00001;-5.16E-09;11.786433;;;-3.00001;5.15742E-09
-1.00E-07;-1.26E-10;11.935016;-3.50001;-7.40E-09;11.935016;;;-3.50001;7.39973E-09
-1.00E-07;-1.22E-10;12.077648;-4.00001;-1.00E-08;12.077648;;;-4.00001;1.00037E-08
1.00E-07;-1.17E-10;12.200064;-4.5;-1.31E-08;12.200064;;;-4.5;1.30826E-08
0;-1.13E-10;12.322409;-5;-1.68E-08;12.322409;;;-5;1.68427E-08
0;-1.06E-10;12.444752;-5.5;-2.12E-08;12.444752;;;-5.5;2.11724E-08
0;-1.10E-10;12.567194;-6;-2.67E-08;12.567194;;;-6;2.66599E-08
2.00E-07;-9.39E-11;12.689583;-6.5;-3.28E-08;12.689583;;;-6.5;3.28079E-08
1.00E-07;-9.84E-11;12.812057;-7;-4.01E-08;12.812057;;;-7;4.00969E-08
3.00E-07;-8.30E-11;12.934423;-7.5;-4.78E-08;12.934423;;;-7.5;4.78479E-08
-2.00E-06;-1.43E-11;13.056803;-8;-5.92E-08;13.056803;;;-8;5.91823E-08
2.38E-05;-2.22E-09;13.232171;-8.5;-1.05E-07;13.232171;;;-8.5;1.05414E-07
-3.70E-05;2.12E-09;13.355667;-9;-2.33E-07;13.355667;;;-9;2.33333E-07
1.40E-06;9.51E-10;13.516944;-9.5;-2.51E-06;13.516944;;;-9.5;2.50741E-06
1.00E-07;4.92E-10;13.666686;-10;-2.52E-06;13.666686;;;-10;2.51578E-06
1.00E-07;4.08E-10;13.789153;-10;-2.52E-06;13.789153;;;-10;2.5158E-06
0;3.64E-10;13.938948;-9.5;-2.51E-06;13.938948;;;-9.5;2.50754E-06
-2.00E-07;3.47E-10;14.088817;-9;-2.50E-06;14.088817;;;-9;2.49922E-06
-3.00E-07;3.39E-10;14.238745;-8.5;-2.49E-06;14.238745;;;-8.5;2.49023E-06
1.00E-07;3.34E-10;14.425295;-8;-2.48E-06;14.425295;;;-8;2.48086E-06
0;3.30E-10;14.575087;-7.5;-2.47E-06;14.575087;;;-7.5;2.47124E-06
2.00E-07;3.27E-10;14.724994;-7;-2.46E-06;14.724994;;;-7;2.46149E-06
0;3.23E-10;14.90313;-6.5;-2.45E-06;14.90313;;;-6.5;2.45119E-06
-3.00E-07;3.23E-10;15.05299;-6;-2.44E-06;15.05299;;;-6;2.43964E-06
1.00E-07;2.82E-10;15.202893;-5.5;-2.43E-06;15.202893;;;-5.5;2.42883E-06
0;3.18E-10;15.352651;-5;-2.42E-06;15.352651;;;-5;2.4154E-06
-4.00E-07;3.17E-10;15.518893;-4.5;-2.40E-06;15.518893;;;-4.5;2.40168E-06
-1.00E-07;3.14E-10;15.668717;-4;-2.39E-06;15.668717;;;-4;2.38657E-06
0;3.13E-10;15.818675;-3.5;-2.37E-06;15.818675;;;-3.5;2.36903E-06
-2.00E-07;3.15E-10;15.96856;-3;-2.35E-06;15.96856;;;-3;2.34868E-06
3.00E-07;3.14E-10;16.118944;-2.5;-2.32E-06;16.118944;;;-2.5;2.32231E-06
1.40E-06;2.80E-10;16.268803;-2;-2.28E-06;16.268803;;;-2;2.28306E-06
7.00E-07;3.52E-10;16.433058;-1.5;-2.20E-06;16.433058;;;-1.5;2.19919E-06
-1.00E-07;2.87E-10;16.582884;-1;-1.95E-06;16.582884;;;-1;1.94727E-06
-1.10E-06;8.04E-11;16.732771;-0.5;-1.24E-06;16.732771;;;-0.5;1.2397E-06
-2.00E-07;-1.30E-10;16.931611;-1.00E-05;2.05E-09;16.931611;;;-1.00E-05;2.05061E-09
-2.50001;-7.01E-09;17.101725;0;8.94E-09;17.101725;;;0;8.9419E-09
-2.49999;-5.30E-09;17.254939;-0.5;-2.85E-06;17.254939;;;-0.5;2.85187E-06
-2.50001;-4.12E-09;17.434531;-1;-5.62E-06;17.434531;;;-1;5.61654E-06
-2.50001;-3.08E-09;17.584339;-1.5;-8.05E-06;17.584339;;;-1.5;8.05444E-06
-2.49999;-2.20E-09;17.737538;-2;-1.01E-05;17.737538;;;-2;1.01113E-05
-2.50001;-1.59E-09;17.916626;-2.5;-1.17E-05;17.916626;;;-2.5;1.17359E-05
-2.5;-1.13E-09;18.066559;-3;-1.29E-05;18.066559;;;-3;1.29072E-05
-2.5;-1.05E-09;18.216456;-3.5;-1.36E-05;18.216456;;;-3.5;1.36411E-05
-2.50001;-1.16E-09;18.36641;-4;-1.40E-05;18.36641;;;-4;1.40275E-05
-2.50001;-1.18E-09;18.52687;-4.5;-1.42E-05;18.52687;;;-4.5;1.42155E-05
-2.50001;-1.19E-09;18.676723;-5;-1.43E-05;18.676723;;;-5;1.43219E-05
-2.5;-1.16E-09;18.826688;-5.5;-1.44E-05;18.826688;;;-5.5;1.43997E-05
-2.5;-1.20E-09;18.976619;-6;-1.45E-05;18.976619;;;-6;1.44569E-05
-2.5;-1.20E-09;19.126493;-6.5;-1.45E-05;19.126493;;;-6.5;1.45045E-05
-2.50001;-1.21E-09;19.276402;-7;-1.45E-05;19.276402;;;-7;1.45451E-05
-2.5;-1.20E-09;19.441617;-7.5;-1.46E-05;19.441617;;;-7.5;1.45843E-05
-2.50001;-1.20E-09;19.591451;-8;-1.46E-05;19.591451;;;-8;1.46203E-05
-2.5;-1.20E-09;19.741315;-8.5;-1.47E-05;19.741315;;;-8.5;1.46526E-05
-2.50001;-1.19E-09;19.917101;-9;-1.47E-05;19.917101;;;-9;1.46853E-05
-2.5;-1.19E-09;20.06699;-9.5;-1.47E-05;20.06699;;;-9.5;1.47143E-05
-2.50001;-1.18E-09;20.217009;-10;-1.47E-05;20.217009;;;-10;1.47433E-05
-2.50001;-1.18E-09;20.339367;-10;-1.47E-05;20.339367;;;-10;1.47441E-05
-2.50001;-1.18E-09;20.489265;-9.5;-1.47E-05;20.489265;;;-9.5;0.000014717
-2.5;-1.18E-09;20.639144;-9;-1.47E-05;20.639144;;;-9;1.46887E-05
-2.5;-1.18E-09;20.78894;-8.5;-1.47E-05;20.78894;;;-8.5;1.46592E-05
-2.50001;-1.17E-09;20.946297;-8;-1.46E-05;20.946297;;;-8;1.46259E-05
-2.50001;-1.17E-09;21.096105;-7.5;-1.46E-05;21.096105;;;-7.5;1.45919E-05
-2.5;-1.17E-09;21.246064;-7;-1.46E-05;21.246064;;;-7;1.45527E-05
-2.5;-1.17E-09;21.416586;-6.5;-1.45E-05;21.416586;;;-6.5;0.000014511
-2.5;-1.17E-09;21.566807;-6;-1.45E-05;21.566807;;;-6;1.44614E-05
-2.5;-1.20E-09;21.716753;-5.5;-1.44E-05;21.716753;;;-5.5;1.44033E-05
-2.50001;-1.17E-09;21.866579;-5;-1.43E-05;21.866579;;;-5;1.43282E-05
-2.50001;-1.17E-09;22.035875;-4.5;-1.42E-05;22.035875;;;-4.5;1.42239E-05
-2.50001;-1.17E-09;22.185696;-4;-1.40E-05;22.185696;;;-4;1.40376E-05
-2.5;-1.18E-09;22.335732;-3.5;-1.36E-05;22.335732;;;-3.5;0.000013648
-2.5;-1.33E-09;22.485676;-3;-1.29E-05;22.485676;;;-3;1.29152E-05
-2.5;-1.64E-09;22.635578;-2.5;-1.17E-05;22.635578;;;-2.5;0.000011739
-2.5;-2.30E-09;22.785412;-2;-1.01E-05;22.785412;;;-2;1.01152E-05
-2.5;-3.16E-09;22.948671;-1.5;-8.06E-06;22.948671;;;-1.5;8.05843E-06
-2.50001;-4.19E-09;23.09854;-1;-5.62E-06;23.09854;;;-1;5.61769E-06
-2.50001;-5.37E-09;23.248485;-0.5;-2.85E-06;23.248485;;;-0.5;2.85142E-06
-2.5;-6.66E-09;23.448902;0;8.58E-09;23.448902;;;0;8.58499E-09
-5;-2.31E-08;23.613011;-1.00E-05;1.96E-08;23.613011;;;-1.00E-05;1.95838E-08
-4.99999;-1.89E-08;23.760241;-0.5;-3.51E-06;23.760241;;;-0.5;3.50578E-06
-5;-1.65E-08;23.933304;-1;-7.19E-06;23.933304;;;-1;7.18571E-06
-4.99999;-1.43E-08;24.080543;-1.5;-1.07E-05;24.080543;;;-1.5;1.07412E-05
-5.00001;-1.23E-08;24.224489;-2;-1.41E-05;24.224489;;;-2;1.40674E-05
-5.00001;-1.07E-08;24.368322;-2.5;-1.71E-05;24.368322;;;-2.5;1.71273E-05
-5;-9.26E-09;24.536307;-3;-1.99E-05;24.536307;;;-3;1.98975E-05
-5.00001;-7.95E-09;24.686054;-3.5;-2.24E-05;24.686054;;;-3.5;2.23653E-05
-5.00001;-6.90E-09;24.835982;-4;-2.45E-05;24.835982;;;-4;2.45043E-05
-5;-6.02E-09;24.985828;-4.5;-2.63E-05;24.985828;;;-4.5;2.63023E-05
-5.00001;-5.20E-09;25.135775;-5;-2.77E-05;25.135775;;;-5;2.77431E-05
-5;-4.78E-09;25.285614;-5.5;-2.88E-05;25.285614;;;-5.5;2.88196E-05
-5;-4.81E-09;25.457085;-6;-2.95E-05;25.457085;;;-6;2.95446E-05
-5;-4.88E-09;25.606907;-6.5;-3.00E-05;25.606907;;;-6.5;2.99918E-05
-5.00001;-4.88E-09;25.75677;-7;-3.03E-05;25.75677;;;-7;3.02519E-05
-5;-4.97E-09;25.932424;-7.5;-3.04E-05;25.932424;;;-7.5;3.04129E-05
-5;-5.02E-09;26.082309;-8;-3.05E-05;26.082309;;;-8;0.000030532
-5;-5.03E-09;26.232301;-8.5;-3.06E-05;26.232301;;;-8.5;3.06269E-05
-5.00001;-5.06E-09;26.382192;-9;-3.07E-05;26.382192;;;-9;3.07118E-05
-5;-5.05E-09;26.548368;-9.5;-3.08E-05;26.548368;;;-9.5;3.07839E-05
-5;-5.03E-09;26.698244;-10;-3.08E-05;26.698244;;;-10;3.08495E-05
-5;-5.03E-09;26.820747;-10;-3.08E-05;26.820747;;;-10;3.08476E-05
-5;-5.07E-09;26.970719;-9.5;-3.08E-05;26.970719;;;-9.5;3.07841E-05
-5;-5.08E-09;27.12054;-9;-3.07E-05;27.12054;;;-9;3.07094E-05
-5.00001;-5.14E-09;27.2704;-8.5;-3.06E-05;27.2704;;;-8.5;3.06249E-05
-5.00001;-5.09E-09;27.458649;-8;-3.05E-05;27.458649;;;-8;3.05307E-05
-5;-5.07E-09;27.608649;-7.5;-3.04E-05;27.608649;;;-7.5;0.000030409
-5.00001;-5.08E-09;27.758596;-7;-3.02E-05;27.758596;;;-7;3.02419E-05
-5;-5.17E-09;27.933217;-6.5;-3.00E-05;27.933217;;;-6.5;2.99849E-05
-5.00001;-5.14E-09;28.08336;-6;-2.95E-05;28.08336;;;-6;2.95417E-05
-5.00001;-5.24E-09;28.233241;-5.5;-2.88E-05;28.233241;;;-5.5;2.88146E-05
-5;-5.68E-09;28.383031;-5;-2.77E-05;28.383031;;;-5;2.77387E-05
-5.00001;-6.56E-09;28.552379;-4.5;-2.63E-05;28.552379;;;-4.5;2.62932E-05
-5.00001;-7.54E-09;28.702327;-4;-2.45E-05;28.702327;;;-4;2.44909E-05
-5;-8.72E-09;28.85225;-3.5;-2.23E-05;28.85225;;;-3.5;2.23498E-05
-5;-1.03E-08;28.996117;-3;-1.99E-05;28.996117;;;-3;0.000019887
-5;-1.19E-08;29.139978;-2.5;-1.71E-05;29.139978;;;-2.5;1.71155E-05
-5;-1.35E-08;29.28405;-2;-1.41E-05;29.28405;;;-2;0.000014058
-5;-1.55E-08;29.456964;-1.5;-1.07E-05;29.456964;;;-1.5;1.07338E-05
-5;-1.80E-08;29.603581;-1;-7.18E-06;29.603581;;;-1;7.17829E-06
-5;-2.01E-08;29.747503;-0.5;-3.50E-06;29.747503;;;-0.5;3.50085E-06
-5;-2.30E-08;29.926444;-1.00E-05;2.01E-08;29.926444;;;-1.00E-05;2.01293E-08
