#scan	iMeasureCycle=1	iMux=0	time=0.136	N=142	LocalTime=21/12/2023 14:37:25
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
20.00001	1.48275E-08	0.29023	-10.00001	-3.1595E-10	0.29023
19.5	1.11474E-08	0.412954	-10.00001	-2.4914E-10	0.412954
19	8.9669E-09	0.53533	-10.00001	-2.0888E-10	0.53533
18.49999	7.41389E-09	0.672571	-10.00001	-1.8018E-10	0.672571
18	6.17362E-09	0.837499	-10.00001	-1.581E-10	0.837499
17.49999	5.21477E-09	0.986089	-10.00001	-1.4391E-10	0.986089
17	4.37908E-09	1.134729	-10.00001	-1.3378E-10	1.134729
16.5	3.51233E-09	1.283329	-10.00001	-1.2674E-10	1.283329
15.99999	2.50254E-09	1.432015	-10.00001	-1.2232E-10	1.432015
15.49999	1.31975E-09	1.580611	-10.00001	-1.1976E-10	1.580611
14.99999	1.2441E-10	1.72917	-10.00001	-1.1975E-10	1.72917
14.5	-9.4391E-10	1.877802	-10.00001	-1.2326E-10	1.877802
14	-1.8964E-09	2.026515	-10.00001	-1.3197E-10	2.026515
13.49999	-2.91102E-09	2.175128	-10.00001	-1.5155E-10	2.175128
13	-3.51583E-09	2.341302	-10.00001	-1.9648E-10	2.341302
12.5	-4.82353E-09	2.489962	-10.00001	-2.8273E-10	2.489962
12	-5.15854E-09	2.638561	-10.00001	-4.4061E-10	2.638561
11.49999	-4.21362E-09	2.787153	-10.00001	-6.798E-10	2.787153
10.99999	-2.5375E-09	2.935758	-10.00001	-9.8123E-10	2.935758
10.5	-8.2897E-10	3.08444	-10.00001	-1.32022E-09	3.08444
10	5.9647E-10	3.233039	-10.00001	-1.68911E-09	3.233039
9.49999	1.54019E-09	3.381638	-10.00001	-2.098E-09	3.381638
9	2.05347E-09	3.530265	-10.00001	-2.54665E-09	3.530265
8.5	2.29345E-09	3.678875	-10.00001	-3.0295E-09	3.678875
7.99999	2.46359E-09	3.844972	-10.00001	-3.56792E-09	3.844972
7.5	2.36872E-09	3.993766	-10.00001	-4.15781E-09	3.993766
7	2.30231E-09	4.142335	-10.00001	-4.77285E-09	4.142335
6.5	2.23369E-09	4.290901	-10.00001	-5.45148E-09	4.290901
6	2.13491E-09	4.439532	-10.00001	-6.15649E-09	4.439532
5.49999	2.00125E-09	4.588156	-10.00001	-6.88328E-09	4.588156
5	1.86891E-09	4.736712	-10.00001	-7.6735E-09	4.736712
4.49999	1.71718E-09	4.885314	-10.00001	-8.5106E-09	4.885314
4	1.52715E-09	5.033916	-10.00001	-9.40636E-09	5.033916
3.5	1.34758E-09	5.182517	-10.00001	-1.035699E-08	5.182517
2.99999	1.19267E-09	5.378116	-10	-1.13606E-08	5.378116
2.49999	9.5224E-10	5.527993	-10	-1.24354E-08	5.527993
1.99999	7.1734E-10	5.67779	-10	-1.3574E-08	5.67779
1.49999	4.9475E-10	5.863363	-10	-1.47707E-08	5.863363
0.99999	2.172E-10	6.01333	-10	-1.60014E-08	6.01333
0.49999	-4.789E-11	6.163438	-10	-1.72462E-08	6.163438
-1E-05	-3.3466E-10	6.313154	-10	-1.8465E-08	6.313154
-0.5	-6.1065E-10	6.48088	-10	-1.96492E-08	6.48088
-1	-9.1388E-10	6.63062	-10	-2.07777E-08	6.63062
-1.50001	-1.23355E-09	6.780506	-10	-2.18338E-08	6.780506
-2.00001	-1.55338E-09	6.930337	-10	-2.28271E-08	6.930337
-2.50001	-1.87693E-09	7.080868	-10	-2.37901E-08	7.080868
-3.00001	-2.20588E-09	7.230716	-10	-2.46207E-08	7.230716
-3.5	-2.55159E-09	7.390702	-10	-2.54145E-08	7.390702
-4.00001	-2.91118E-09	7.540693	-10	-2.61573E-08	7.540693
-4.5	-3.24909E-09	7.690406	-10	-2.67982E-08	7.690406
-5.00001	-3.5855E-09	7.864701	-10	-2.73677E-08	7.864701
-5.5	-3.96288E-09	8.014545	-10	-2.78619E-08	8.014545
-6	-4.34773E-09	8.164349	-10	-2.82996E-08	8.164349
-6.5	-4.70663E-09	8.314198	-10	-2.86395E-08	8.314198
-7.00001	-5.09062E-09	8.485876	-10	-2.89637E-08	8.485876
-7.50001	-5.45675E-09	8.635629	-10	-2.92177E-08	8.635629
-8	-5.84936E-09	8.785507	-10	-2.94947E-08	8.785507
-8.50001	-6.22221E-09	8.935311	-10	-2.97073E-08	8.935311
-9	-6.60935E-09	9.085838	-10	-2.98514E-08	9.085838
-9.50001	-6.99808E-09	9.235726	-10	-3.00043E-08	9.235726
-10	-7.38881E-09	9.395817	-10	-3.01312E-08	9.395817
-10.5	-7.77884E-09	9.545718	-10	-3.02554E-08	9.545718
-11	-8.18895E-09	9.695503	-10	-3.03092E-08	9.695503
-11.5	-8.54451E-09	9.870176	-10	-3.04079E-08	9.870176
-12	-8.95388E-09	10.020094	-10	-3.04522E-08	10.020094
-12.50001	-9.389E-09	10.164162	-10	-3.0488E-08	10.164162
-13.00001	-9.8022E-09	10.307975	-10	-3.05228E-08	10.307975
-13.50001	-1.02087E-08	10.451922	-10	-3.05251E-08	10.451922
-14.00001	-1.06132E-08	10.595825	-10	-3.05483E-08	10.595825
-14.5	-1.10267E-08	10.739701	-10	-3.05018E-08	10.739701
-15	-1.14406E-08	10.894585	-10	-3.05084E-08	10.894585
-15	-1.12904E-08	11.018105	-10	-3.04885E-08	11.018105
-14.5	-1.06331E-08	11.162055	-10	-3.05104E-08	11.162055
-14.00001	-1.00791E-08	11.305908	-10	-3.04914E-08	11.305908
-13.50001	-9.5289E-09	11.449825	-10	-3.04834E-08	11.449825
-13.00001	-9.03171E-09	11.599706	-10	-3.04733E-08	11.599706
-12.50001	-8.54112E-09	11.749493	-10	-3.04031E-08	11.749493
-12	-8.10249E-09	11.902697	-10	-3.03895E-08	11.902697
-11.5	-7.64555E-09	12.052536	-10	-3.03173E-08	12.052536
-11.00001	-7.19319E-09	12.202326	-10	-3.02166E-08	12.202326
-10.50001	-6.77238E-09	12.377171	-10	-3.0099E-08	12.377171
-10.00001	-6.33845E-09	12.527022	-10	-2.9948E-08	12.527022
-9.50001	-5.90184E-09	12.676925	-10	-2.98163E-08	12.676925
-9	-5.4948E-09	12.826798	-10	-2.96332E-08	12.826798
-8.5	-5.10447E-09	12.997883	-10	-2.94252E-08	12.997883
-8.00001	-4.7035E-09	13.147655	-10	-2.91492E-08	13.147655
-7.50001	-4.32907E-09	13.29752	-10	-2.88822E-08	13.29752
-7.00001	-3.92738E-09	13.44743	-10	-2.85066E-08	13.44743
-6.50001	-3.57596E-09	13.597278	-10	-2.80804E-08	13.597278
-6	-3.20652E-09	13.747049	-10	-2.76196E-08	13.747049
-5.5	-2.86081E-09	13.906797	-10	-2.71109E-08	13.906797
-5.00001	-2.5005E-09	14.056636	-10	-2.65071E-08	14.056636
-4.50001	-2.16011E-09	14.206439	-10	-2.58174E-08	14.206439
