#scan;iMeasureCycle=1;iMux=0;time=0.138;N=482;LocalTime=31/10/2023 11:32:20
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s)
-60.0001;-4.34E-09;0.298624;0.2000007;1.06E-10;0.298624
-59.5001;-3.46E-09;0.420158;0.1999997;-1.48E-11;0.420158
-59.0001;-2.70E-09;0.54133;0.1999998;-4.29E-11;0.54133
-58.5001;-2.38E-09;0.662549;0.1999999;-6.45E-11;0.662549
-58.0001;-2.13E-09;0.783744;0.1999998;-4.41E-11;0.783744
-57.5001;-1.92E-09;0.904952;0.1999999;-5.19E-11;0.904952
-57.0001;-1.64E-09;1.026232;0.1999998;-8.05E-11;1.026232
-56.5001;-1.57E-09;1.147406;0.2;-6.54E-11;1.147406
-56.0001;-1.38E-09;1.268626;0.1999996;-6.83E-11;1.268626
-55.5001;-1.25E-09;1.389824;0.2;-6.41E-11;1.389824
-55.0001;-1.19E-09;1.511039;0.1999996;-6.70E-11;1.511039
-54.5001;-1.13E-09;1.63228;0.1999999;-7.44E-11;1.63228
-54.0001;-1.06E-09;1.75349;0.2;-7.02E-11;1.75349
-53.5001;-1.02E-09;1.874673;0.1999998;-7.65E-11;1.874673
-53.0001;-9.71E-10;1.995898;0.1999998;-7.87E-11;1.995898
-52.5001;-9.42E-10;2.117098;0.1999994;-7.59E-11;2.117098
-52;-9.67E-10;2.266207;0.2000001;-4.78E-11;2.266207
-51.5001;-7.88E-10;2.387406;0.1999999;-6.86E-11;2.387406
-51.0001;-8.83E-10;2.536412;0.1999998;-3.17E-11;2.536412
-50.5;-8.44E-10;2.685427;0.1999997;-2.92E-11;2.685427
-50.0001;-8.36E-10;2.851062;0.1999998;-2.05E-11;2.851062
-49.5001;-7.70E-10;3.000172;0.2;-3.30E-11;3.000172
-49;-7.38E-10;3.149158;0.2;-3.49E-11;3.149158
-48.5001;-7.18E-10;3.2982;0.2000001;-3.16E-11;3.2982
-48.0001;-6.93E-10;3.447205;0.2;-3.03E-11;3.447205
-47.5001;-6.60E-10;3.596354;0.2000001;-2.86E-11;3.596354
-47.0001;-6.28E-10;3.745455;0.2;-2.92E-11;3.745455
-46.5;-6.02E-10;3.89444;0.1999999;-3.02E-11;3.89444
-46;-5.81E-10;4.043465;0.1999997;-3.35E-11;4.043465
-45.5001;-5.63E-10;4.192441;0.1999998;-3.23E-11;4.192441
-45;-5.96E-10;4.368384;0.1999998;-1.76E-11;4.368384
-44.5;-5.27E-10;4.517348;0.1999998;-3.06E-11;4.517348
-44;-5.01E-10;4.666255;0.2;-3.48E-11;4.666255
-43.5001;-4.99E-10;4.815255;0.2000001;-3.15E-11;4.815255
-43.0001;-4.72E-10;4.985089;0.1999998;-3.33E-11;4.985089
