#scan	iMeasureCycle=1	iMux=0	time=0.135	N=220	LocalTime=31/10/2023 11:29:27
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-30	-1.4038E-09	0.297808	-1E-06	1.89E-11	0.297808
-30	-1.23253E-09	0.419397	0.099999	1.824E-11	0.419397
-30	-1.1064E-09	0.540588	0.199999	1.498E-11	0.540588
-30	-1.02559E-09	0.661814	0.299999	1.153E-11	0.661814
-30	-9.6795E-10	0.782989	0.399999	1.279E-11	0.782989
-30	-9.2069E-10	0.904218	0.499999	1.256E-11	0.904218
-30	-8.9547E-10	1.025473	0.599999	1.601E-11	1.025473
-30	-8.4275E-10	1.146665	0.699999	1.011E-11	1.146665
-30	-8.1363E-10	1.267891	0.799999	8.71E-12	1.267891
-30	-7.8673E-10	1.389097	0.899999	9.79E-12	1.389097
-30	-7.5661E-10	1.510329	0.999999	1.047E-11	1.510329
-30	-7.2814E-10	1.631543	0.999999	1.83E-12	1.631543
-30	-7.0402E-10	1.752704	0.9	-2.39E-12	1.752704
-30	-6.8917E-10	1.873899	0.8	-1.4E-13	1.873899
-30	-6.6077E-10	1.995181	0.700001	-4.64E-12	1.995181
-30	-6.6004E-10	2.116379	0.6	-5.5E-13	2.116379
-30	-6.421E-10	2.237627	0.5	-3.83E-12	2.237627
-30	-6.2957E-10	2.358833	0.4	-2.59E-12	2.358833
-30	-6.1402E-10	2.480061	0.3	-6.24E-12	2.480061
-30	-6.0329E-10	2.601307	0.2	-3.51E-12	2.601307
-30	-5.8766E-10	2.722502	0.1	-7.41E-12	2.722502
-30	-5.9351E-10	2.849709	0	-1.59E-12	2.849709
-20.00001	1.1676E-10	3.025876	-1E-06	-4.803E-11	3.025876
-20.00001	-1.1684E-10	3.147042	0.099999	-4.39E-12	3.147042
-20.00001	-1.7371E-10	3.268283	0.199999	1.26E-12	3.268283
-20.00001	-2.0145E-10	3.389482	0.299999	2.47E-12	3.389482
-20.00001	-2.2502E-10	3.510714	0.399999	4.28E-12	3.510714
-20.00001	-2.3919E-10	3.631925	0.499999	5.62E-12	3.631925
-20.00001	-2.4955E-10	3.753094	0.599999	5.11E-12	3.753094
-20.00001	-2.5741E-10	3.87429	0.699999	7.05E-12	3.87429
-20.00001	-2.6195E-10	3.995593	0.799999	5.51E-12	3.995593
-20.00001	-2.6933E-10	4.116766	0.899999	7.2E-12	4.116766
-20.00001	-2.7207E-10	4.238014	0.999999	5.77E-12	4.238014
-20.00001	-2.5935E-10	4.361152	0.999999	1.95E-12	4.361152
-20.00001	-2.4718E-10	4.482393	0.9	-3.48E-12	4.482393
-20.00001	-2.4884E-10	4.603646	0.800001	-4.53E-12	4.603646
-20.00001	-2.4872E-10	4.724838	0.7	-3.85E-12	4.724838
-20.00001	-2.5194E-10	4.853759	0.6	-4.64E-12	4.853759
-20.00001	-2.5004E-10	4.975057	0.5	-4.71E-12	4.975057
-20.00001	-2.481E-10	5.096244	0.4	-7.49E-12	5.096244
-20.00001	-2.4864E-10	5.217587	0.3	-6.22E-12	5.217587
-20.00001	-2.5396E-10	5.354715	0.2	-5.03E-12	5.354715
-20.00001	-2.4643E-10	5.475977	0.1	-6.3E-12	5.475977
-20.00001	-2.477E-10	5.615798	0	-6.7E-12	5.615798
