#scan;iMeasureCycle=1;iMux=0;time=0.134;N=492;LocalTime=21/12/2023 14:12:31;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VDrain (V);|IDrain| (A)
-5.00E-07;-5.34E-09;25.096108;-1;-4.60E-06;25.096108;;;-1;4.60342E-06
2.00E-07;-4.53E-09;25.245919;-1.5;-6.88E-06;25.245919;;;-1.5;6.88136E-06
1.00E-07;-3.86E-09;25.437404;-2;-9.07E-06;25.437404;;;-2;9.06508E-06
1.10E-06;-3.20E-09;25.590616;-2.5;-1.11E-05;25.590616;;;-2.5;1.11405E-05
1.00E-07;-2.66E-09;25.740386;-3;-1.31E-05;25.740386;;;-3;1.30823E-05
2.00E-07;-2.17E-09;25.928096;-3.5;-1.49E-05;25.928096;;;-3.5;1.48794E-05
-3.00E-07;-1.66E-09;26.077869;-4;-1.65E-05;26.077869;;;-4;1.65434E-05
4.00E-07;-1.22E-09;26.2277;-4.5;-1.81E-05;26.2277;;;-4.5;1.80722E-05
1.00E-07;-8.40E-10;26.413127;-5;-1.95E-05;26.413127;;;-5;0.000019465
2.00E-07;-4.29E-10;26.562915;-5.5;-2.07E-05;26.562915;;;-5.5;2.07391E-05
1.00E-07;-6.92E-11;26.712736;-6;-2.19E-05;26.712736;;;-6;2.18978E-05
1.00E-07;2.59E-10;26.862516;-6.5;-2.30E-05;26.862516;;;-6.5;0.000022954
1.00E-07;5.52E-10;27.029228;-7;-2.39E-05;27.029228;;;-7;2.39032E-05
1.00E-07;8.37E-10;27.179039;-7.5;-2.48E-05;27.179039;;;-7.5;2.47646E-05
0;1.08E-09;27.328971;-8;-2.55E-05;27.328971;;;-8;2.55367E-05
3.00E-07;1.32E-09;27.478754;-8.5;-2.62E-05;27.478754;;;-8.5;2.62227E-05
2.00E-07;1.53E-09;27.630294;-9;-2.68E-05;27.630294;;;-9;2.68492E-05
1.00E-07;1.71E-09;27.780169;-9.5;-2.74E-05;27.780169;;;-9.5;2.74047E-05
2.00E-07;1.88E-09;27.944477;-10;-2.79E-05;27.944477;;;-10;0.000027904
1.00E-07;2.03E-09;28.094292;-10.5;-2.84E-05;28.094292;;;-10.5;2.83519E-05
2.00E-07;2.17E-09;28.244105;-11;-2.88E-05;28.244105;;;-11;2.87519E-05
2.00E-07;2.25E-09;28.419744;-11.5;-2.91E-05;28.419744;;;-11.5;2.91137E-05
0;2.38E-09;28.569588;-12;-2.94E-05;28.569588;;;-12;2.94387E-05
5.00E-07;2.47E-09;28.71937;-12.5;-2.97E-05;28.71937;;;-12.5;2.97259E-05
-1.00E-07;2.54E-09;28.869122;-13;-3.00E-05;28.869122;;;-13;2.99914E-05
0;2.60E-09;29.03422;-13.5;-3.02E-05;29.03422;;;-13.5;3.02306E-05
0;2.65E-09;29.183976;-14;-3.04E-05;29.183976;;;-14;3.04447E-05
0;2.69E-09;29.333966;-14.5;-3.06E-05;29.333966;;;-14.5;3.06449E-05
-2.00E-07;2.73E-09;29.483771;-15;-3.08E-05;29.483771;;;-15;3.08276E-05
0;2.76E-09;29.635218;-15.5;-3.10E-05;29.635218;;;-15.5;3.09951E-05
1.00E-07;2.81E-09;29.785013;-16;-3.11E-05;29.785013;;;-16;3.11449E-05
2.00E-07;2.86E-09;29.949321;-16.5;-3.13E-05;29.949321;;;-16.5;3.12839E-05
4.00E-07;3.00E-09;30.09915;-17;-3.14E-05;30.09915;;;-17;3.14146E-05
1.00E-07;3.15E-09;30.248935;-17.5;-3.15E-05;30.248935;;;-17.5;0.000031534
4.00E-07;3.14E-09;30.420417;-18;-3.17E-05;30.420417;;;-18;3.16547E-05
3.00E-07;3.22E-09;30.570283;-18.5;-3.18E-05;30.570283;;;-18.5;3.17558E-05
1.00E-07;3.22E-09;30.720064;-19;-3.19E-05;30.720064;;;-19;3.18606E-05
4.00E-07;3.20E-09;30.869776;-19.5;-3.20E-05;30.869776;;;-19.5;3.19589E-05
2.00E-07;3.13E-09;31.039119;-20;-3.20E-05;31.039119;;;-20;3.20453E-05
1.00E-07;3.02E-09;31.161575;-20;-3.20E-05;31.161575;;;-20;3.20471E-05
1.00E-07;2.79E-09;31.311312;-19.5;-3.20E-05;31.311312;;;-19.5;3.19664E-05
-3.00E-07;2.60E-09;31.464097;-19;-3.19E-05;31.464097;;;-19;3.18806E-05
1.00E-07;2.35E-09;31.614017;-18.5;-3.18E-05;31.614017;;;-18.5;3.17858E-05
-6.00E-07;2.10E-09;31.763832;-18;-3.17E-05;31.763832;;;-18;3.16829E-05
-3.00E-07;2.27E-09;31.952108;-17.5;-3.16E-05;31.952108;;;-17.5;3.15685E-05
-5.00E-07;2.38E-09;32.101941;-17;-3.15E-05;32.101941;;;-17;3.14519E-05
1.00E-07;2.55E-09;32.251653;-16.5;-3.13E-05;32.251653;;;-16.5;3.13177E-05
3.00E-07;2.60E-09;32.429843;-16;-3.12E-05;32.429843;;;-16;3.11731E-05
0;2.56E-09;32.57971;-15.5;-3.10E-05;32.57971;;;-15.5;3.10181E-05
0;2.54E-09;32.729487;-15;-3.08E-05;32.729487;;;-15;3.08497E-05
-6.00E-07;2.47E-09;32.879249;-14.5;-3.07E-05;32.879249;;;-14.5;3.06644E-05
0;2.41E-09;33.044073;-14;-3.05E-05;33.044073;;;-14;3.04567E-05
-1.00E-07;2.34E-09;33.193885;-13.5;-3.02E-05;33.193885;;;-13.5;3.02285E-05
-1.00E-07;2.27E-09;33.343798;-13;-3.00E-05;33.343798;;;-13;2.99819E-05
-2.00E-07;2.16E-09;33.493628;-12.5;-2.97E-05;33.493628;;;-12.5;2.97115E-05
-2.00E-07;2.05E-09;33.645164;-12;-2.94E-05;33.645164;;;-12;2.94027E-05
-2.00E-07;1.94E-09;33.794998;-11.5;-2.91E-05;33.794998;;;-11.5;0.000029069
4.00E-07;1.81E-09;33.960232;-11;-2.87E-05;33.960232;;;-11;2.86806E-05
1.00E-07;1.65E-09;34.110068;-10.5;-2.83E-05;34.110068;;;-10.5;2.82517E-05
0;1.50E-09;34.25986;-10;-2.78E-05;34.25986;;;-10;2.77823E-05
2.00E-07;1.34E-09;34.444339;-9.5;-2.73E-05;34.444339;;;-9.5;2.72553E-05
1.00E-07;1.13E-09;34.594145;-9;-2.67E-05;34.594145;;;-9;2.66764E-05
2.00E-07;9.01E-10;34.743889;-8.5;-2.60E-05;34.743889;;;-8.5;2.60271E-05
1.00E-07;6.74E-10;34.893616;-8;-2.53E-05;34.893616;;;-8;2.53146E-05
2.00E-07;4.23E-10;35.049077;-7.5;-2.45E-05;35.049077;;;-7.5;2.45211E-05
-4.00E-07;1.60E-10;35.198897;-7;-2.36E-05;35.198897;;;-7;2.36364E-05
-4.00E-07;-1.30E-10;35.348809;-6.5;-2.27E-05;35.348809;;;-6.5;2.26654E-05
0;-4.39E-10;35.498618;-6;-2.16E-05;35.498618;;;-6;2.15956E-05
-1.00E-07;-7.64E-10;35.650229;-5.5;-2.04E-05;35.650229;;;-5.5;2.04232E-05
-2.00E-07;-1.11E-09;35.80015;-5;-1.91E-05;35.80015;;;-5;1.91446E-05
-3.00E-07;-1.45E-09;35.964983;-4.5;-1.77E-05;35.964983;;;-4.5;1.77438E-05
-3.00E-07;-1.84E-09;36.114833;-4;-1.62E-05;36.114833;;;-4;1.62244E-05
-2.00E-07;-2.23E-09;36.264591;-3.5;-1.46E-05;36.264591;;;-3.5;1.45772E-05
-4.00E-07;-2.61E-09;36.436403;-3;-1.28E-05;36.436403;;;-3;1.27962E-05
-3.00E-07;-3.05E-09;36.586209;-2.5;-1.09E-05;36.586209;;;-2.5;1.08857E-05
-1.00E-07;-3.47E-09;36.738657;-2;-8.85E-06;36.738657;;;-2;8.84967E-06
1.00E-07;-3.92E-09;36.888405;-1.5;-6.71E-06;36.888405;;;-1.5;6.70751E-06
-2.00E-07;-4.36E-09;37.054099;-1;-4.48E-06;37.054099;;;-1;4.48248E-06
-2.00E-07;-4.82E-09;37.20392;-0.5;-2.22E-06;37.20392;;;-0.5;2.21563E-06
-1.00E-07;-5.25E-09;37.376858;0;4.44E-09;37.376858;;;0;4.43534E-09
-5;-1.82E-08;37.543502;0;1.12E-08;37.543502;;;0;1.1177E-08
-5;-1.58E-08;37.690686;-0.5;-2.62E-06;37.690686;;;-0.5;2.61947E-06
-5;-1.46E-08;37.83451;-1;-5.44E-06;37.83451;;;-1;5.4373E-06
-5;-1.36E-08;37.978376;-1.5;-8.36E-06;37.978376;;;-1.5;8.35932E-06
-5;-1.27E-08;38.12591;-2;-1.13E-05;38.12591;;;-2;1.13367E-05
-5;-1.20E-08;38.269758;-2.5;-1.43E-05;38.269758;;;-2.5;1.43217E-05
-5;-1.12E-08;38.440262;-3;-1.73E-05;38.440262;;;-3;0.000017284
-5;-1.05E-08;38.584157;-3.5;-2.02E-05;38.584157;;;-3.5;0.000020203
-5;-9.86E-09;38.728012;-4;-2.31E-05;38.728012;;;-4;2.30506E-05
-5;-9.22E-09;38.871868;-4.5;-2.58E-05;38.871868;;;-4.5;2.58188E-05
-5.00001;-8.61E-09;39.021762;-5;-2.85E-05;39.021762;;;-5;2.84974E-05
-5.00001;-8.03E-09;39.171699;-5.5;-3.11E-05;39.171699;;;-5.5;3.10668E-05
-5;-7.46E-09;39.321491;-6;-3.35E-05;39.321491;;;-6;3.35125E-05
-5.00001;-6.94E-09;39.47132;-6.5;-3.58E-05;39.47132;;;-6.5;3.58139E-05
-5.00001;-6.41E-09;39.621261;-7;-3.80E-05;39.621261;;;-7;3.79734E-05
-5;-5.94E-09;39.771169;-7.5;-4.00E-05;39.771169;;;-7.5;3.99964E-05
-5.00001;-5.48E-09;39.945206;-8;-4.19E-05;39.945206;;;-8;4.18744E-05
-5;-5.02E-09;40.095055;-8.5;-4.36E-05;40.095055;;;-8.5;4.36244E-05
-5;-4.60E-09;40.244887;-9;-4.52E-05;40.244887;;;-9;4.52325E-05
-5;-4.22E-09;40.394686;-9.5;-4.67E-05;40.394686;;;-9.5;4.67297E-05
-5;-3.84E-09;40.562957;-10;-4.81E-05;40.562957;;;-10;4.80996E-05
-5.00001;-3.48E-09;40.712811;-10.5;-4.94E-05;40.712811;;;-10.5;4.93779E-05
-5;-3.16E-09;40.862658;-11;-5.05E-05;40.862658;;;-11;5.05414E-05
-5.00001;-2.85E-09;41.012529;-11.5;-5.16E-05;41.012529;;;-11.5;5.16158E-05
-5.00001;-2.57E-09;41.162439;-12;-5.26E-05;41.162439;;;-12;5.25998E-05
-5;-2.29E-09;41.312199;-12.5;-5.35E-05;41.312199;;;-12.5;5.34962E-05
-5.00001;-2.07E-09;41.474564;-13;-5.43E-05;41.474564;;;-13;5.43184E-05
-5.00001;-1.84E-09;41.624576;-13.5;-5.51E-05;41.624576;;;-13.5;5.50748E-05
-5;-1.65E-09;41.774615;-14;-5.58E-05;41.774615;;;-14;5.57643E-05
-5;-1.49E-09;41.949758;-14.5;-5.64E-05;41.949758;;;-14.5;0.000056378
-5;-1.30E-09;42.099559;-15;-5.69E-05;42.099559;;;-15;5.69474E-05
-5.00001;-1.16E-09;42.249418;-15.5;-5.75E-05;42.249418;;;-15.5;5.74674E-05
-5;-1.02E-09;42.3993;-16;-5.79E-05;42.3993;;;-16;5.79208E-05
-5.00001;-9.18E-10;42.56791;-16.5;-5.83E-05;42.56791;;;-16.5;5.83495E-05
-5;-8.22E-10;42.717782;-17;-5.87E-05;42.717782;;;-17;5.87471E-05
-5;-7.24E-10;42.8677;-17.5;-5.91E-05;42.8677;;;-17.5;5.91152E-05
-5;-6.57E-10;43.017601;-18;-5.94E-05;43.017601;;;-18;5.94452E-05
-5.00001;-5.67E-10;43.168975;-18.5;-5.97E-05;43.168975;;;-18.5;5.97455E-05
-5;-5.20E-10;43.318824;-19;-6.00E-05;43.318824;;;-19;6.00351E-05
-5;-4.78E-10;43.479393;-19.5;-6.03E-05;43.479393;;;-19.5;6.02782E-05
