#scan;iMeasureCycle=1;iMux=0;time=0.14;N=142;LocalTime=21/12/2023 12:44:55;;;;;;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VGate (V);|IDrain|, |IGate| (A);|IGate| (A);|IDrain|^1/2 (A^1/2);;;IDS_off_avg
4;7.79E-09;5.032479;-10;-5.05E-06;5.032479;;;4;5.05E-06;7.79E-09;0.002247823;;;
3.49999;7.60E-09;5.182229;-10;-6.47E-06;5.182229;;;3.49999;6.47E-06;7.60E-09;0.002543623;;;
2.99999;7.44E-09;5.356421;-10;-8.06E-06;5.356421;;;2.99999;8.06E-06;7.44E-09;0.002839037;;;
2.49999;7.15E-09;5.506257;-10;-9.83E-06;5.506257;;;2.49999;9.83E-06;7.15E-09;0.003135267;;;
2;6.96E-09;5.659467;-10;-1.17E-05;5.659467;;;2;1.17E-05;6.96E-09;0.00342774;;;
1.5;6.70E-09;5.809229;-10;-1.38E-05;5.809229;;;1.5;1.38E-05;6.70E-09;0.003713866;;;
0.99999;6.41E-09;5.977602;-10;-1.59E-05;5.977602;;;0.99999;1.59E-05;6.41E-09;0.003992505;;;
0.5;6.09E-09;6.12762;-10;-1.82E-05;6.12762;;;0.5;1.82E-05;6.09E-09;0.004265384;;;
-1.00E-05;5.73E-09;6.277382;-10;-2.05E-05;6.277382;;;-1.00E-05;2.05E-05;5.73E-09;0.004530199;;;
-0.5;5.23E-09;6.427265;-10;-2.29E-05;6.427265;;;-0.5;2.29E-05;5.23E-09;0.004785227;;;
-1;1.58E-09;6.57756;-10;-2.53E-05;6.57756;;;-1;2.53E-05;1.58E-09;0.005027713;;;
-1.50001;-4.39E-09;6.727407;-10;-2.76E-05;6.727407;;;-1.50001;2.76E-05;4.39E-09;0.005257975;;;
-2;-1.19E-08;6.881202;-10;-3.00E-05;6.881202;;;-2;3.00E-05;1.19E-08;0.005478038;;;
-2.5;-2.07E-08;7.025111;-10;-3.24E-05;7.025111;;;-2.5;3.24E-05;2.07E-08;0.005689982;;;
-3;-3.06E-08;7.168982;-10;-3.47E-05;7.168982;;;-3;3.47E-05;3.06E-08;0.005892936;;;
-3.5;-4.12E-08;7.31288;-10;-3.70E-05;7.31288;;;-3.5;3.70E-05;4.12E-08;0.006086362;;;
-4;-5.26E-08;7.475202;-10;-3.93E-05;7.475202;;;-4;3.93E-05;5.26E-08;0.006269673;;;
-4.5;-6.48E-08;7.619072;-10;-4.15E-05;7.619072;;;-4.5;4.15E-05;6.48E-08;0.00644582;;;
-5;-7.75E-08;7.762932;-10;-4.37E-05;7.762932;;;-5;4.37E-05;7.75E-08;0.006612896;;;
-5.5;-9.11E-08;7.892518;-10;-4.58E-05;7.892518;;;-5.5;4.58E-05;9.11E-08;0.006770916;;;
-6;-1.05E-07;8.016087;-10;-4.79E-05;8.016087;;;-6;4.79E-05;1.05E-07;0.006920231;;;
-6.5;-1.19E-07;8.139652;-10;-4.98E-05;8.139652;;;-6.5;0.000049828;1.19E-07;0.007058895;;;
-7;-1.35E-07;8.263161;-10;-5.17E-05;8.263161;;;-7;5.17E-05;1.35E-07;0.007187253;;;
-7.5;-1.50E-07;8.386728;-10;-5.34E-05;8.386728;;;-7.5;0.000053351;1.50E-07;0.007304177;;;
-8;-1.66E-07;8.510255;-10;-5.49E-05;8.510255;;;-8;5.49E-05;1.66E-07;0.007411086;;;
-8.5;-1.82E-07;8.633857;-10;-5.64E-05;8.633857;;;-8.5;5.64E-05;1.82E-07;0.007507083;;;
-9;-1.99E-07;8.757343;-10;-5.77E-05;8.757343;;;-9;0.000057669;1.99E-07;0.007594011;;;
-9.5;-2.16E-07;8.880981;-10;-5.89E-05;8.880981;;;-9.5;5.89E-05;2.16E-07;0.007671395;;;
-10;-2.34E-07;9.004569;-10;-5.99E-05;9.004569;;;-10;5.99E-05;2.34E-07;0.007741847;;;
-10.5;-2.51E-07;9.128114;-10;-6.09E-05;9.128114;;;-10.5;6.09E-05;2.51E-07;0.007806382;;;
-11;-2.69E-07;9.251644;-10;-6.19E-05;9.251644;;;-11;6.19E-05;2.69E-07;0.007864935;;;
-11.5;-2.88E-07;9.375161;-10;-6.27E-05;9.375161;;;-11.5;6.27E-05;2.88E-07;0.007917342;;;
-12;-3.06E-07;9.498711;-10;-6.34E-05;9.498711;;;-12;6.34E-05;3.06E-07;0.007965061;;;
-12.5;-3.24E-07;9.628237;-10;-6.41E-05;9.628237;;;-12.5;6.41E-05;3.24E-07;0.008007671;;;
-13;-3.43E-07;9.757682;-10;-6.47E-05;9.757682;;;-13;6.47E-05;3.43E-07;0.008046645;;;
-13.5;-3.62E-07;9.881294;-10;-6.53E-05;9.881294;;;-13.5;6.53E-05;3.62E-07;0.008081813;;;
-14;-3.80E-07;10.010888;-10;-6.58E-05;10.010888;;;-14;6.58E-05;3.80E-07;0.008112447;;;
-14.5;-3.98E-07;10.140356;-10;-6.63E-05;10.140356;;;-14.5;6.63E-05;3.98E-07;0.008141185;;;
-15;-4.17E-07;10.26983;-10;-6.67E-05;10.26983;;;-15;6.67E-05;4.17E-07;0.008166113;;;
-15;-4.16E-07;10.393402;-10;-6.66E-05;10.393402;;;-15;6.66E-05;4.16E-07;0.008158303;;;
-14.5;-3.94E-07;10.517047;-10;-6.59E-05;10.517047;;;-14.5;6.59E-05;3.94E-07;0.008116551;;;
-14;-3.73E-07;10.640629;-10;-6.52E-05;10.640629;;;-14;6.52E-05;3.73E-07;0.00807394;;;
-13.5;-3.53E-07;10.764108;-10;-6.44E-05;10.764108;;;-13.5;6.44E-05;3.53E-07;0.008027658;;;
-13;-3.33E-07;10.887651;-10;-6.37E-05;10.887651;;;-13;6.37E-05;3.33E-07;0.007979041;;;
-12.5;-3.14E-07;11.011204;-10;-6.28E-05;11.011204;;;-12.5;6.28E-05;3.14E-07;0.007926084;;;
-12;-2.95E-07;11.134793;-10;-6.19E-05;11.134793;;;-12;6.19E-05;2.95E-07;0.007869193;;;
-11.5;-2.76E-07;11.258298;-10;-6.10E-05;11.258298;;;-11.5;0.000060972;2.76E-07;0.007808457;;;
-11;-2.58E-07;11.381833;-10;-5.99E-05;11.381833;;;-11;5.99E-05;2.58E-07;0.007741815;;;
-10.5;-2.40E-07;11.505387;-10;-5.88E-05;11.505387;;;-10.5;5.88E-05;2.40E-07;0.007669668;;;
-10;-2.22E-07;11.62901;-10;-5.77E-05;11.62901;;;-10;5.77E-05;2.22E-07;0.007593122;;;
-9.5;-2.04E-07;11.752504;-10;-5.64E-05;11.752504;;;-9.5;5.64E-05;2.04E-07;0.007508515;;;
-9;-1.87E-07;11.876033;-10;-5.50E-05;11.876033;;;-9;0.000055015;1.87E-07;0.00741721;;;
-8.5;-1.70E-07;11.999648;-10;-5.35E-05;11.999648;;;-8.5;5.35E-05;1.70E-07;0.007316502;;;
-8;-1.54E-07;12.123156;-10;-5.19E-05;12.123156;;;-8;5.19E-05;1.54E-07;0.007206344;;;
-7.5;-1.38E-07;12.246698;-10;-5.02E-05;12.246698;;;-7.5;5.02E-05;1.38E-07;0.007086593;;;
-7;-1.23E-07;12.373414;-10;-4.84E-05;12.373414;;;-7;4.84E-05;1.23E-07;0.006957507;;;
-6.5;-1.08E-07;12.496974;-10;-4.65E-05;12.496974;;;-6.5;4.65E-05;1.08E-07;0.006816077;;;
-6;-9.37E-08;12.6205;-10;-4.44E-05;12.6205;;;-6;4.44E-05;9.37E-08;0.006665388;;;
-5.5;-8.04E-08;12.76135;-10;-4.23E-05;12.76135;;;-5.5;4.23E-05;8.04E-08;0.006504368;;;
-4.99999;-6.72E-08;12.905354;-10;-4.01E-05;12.905354;;;-4.99999;4.01E-05;6.72E-08;0.006334446;;;
-4.5;-5.43E-08;13.049534;-10;-3.79E-05;13.049534;;;-4.5;3.79E-05;5.43E-08;0.006155526;;;
-3.99999;-4.27E-08;13.193399;-10;-3.56E-05;13.193399;;;-3.99999;3.56E-05;4.27E-08;0.005967956;;;
-3.5;-3.15E-08;13.337257;-10;-3.33E-05;13.337257;;;-3.5;3.33E-05;3.15E-08;0.005771126;;;
-3;-2.10E-08;13.487573;-10;-3.10E-05;13.487573;;;-3;3.10E-05;2.10E-08;0.00556595;;;
-2.5;-1.15E-08;13.631447;-10;-2.86E-05;13.631447;;;-2.5;2.86E-05;1.15E-08;0.005352317;;;
-2.00001;-3.20E-09;13.78122;-10;-2.63E-05;13.78122;;;-2.00001;0.000026311;3.20E-09;0.005129425;;;
-1.50001;3.73E-09;13.931085;-10;-2.40E-05;13.931085;;;-1.50001;0.000023987;3.73E-09;0.004897652;;;
-1;9.05E-09;14.075014;-10;-2.17E-05;14.075014;;;-1;2.17E-05;9.05E-09;0.004655287;;;
-0.50001;1.19E-08;14.218811;-10;-1.94E-05;14.218811;;;-0.50001;1.94E-05;1.19E-08;0.00440192;;;
-1.00E-05;1.19E-08;14.397364;-10;-1.71E-05;14.397364;;;-1.00E-05;1.71E-05;1.19E-08;0.004140278;;;
0.49999;1.19E-08;14.541283;-10;-1.49E-05;14.541283;;;0.49999;1.49E-05;1.19E-08;0.003865437;;;
0.99999;1.18E-08;14.685157;-10;-1.28E-05;14.685157;;;0.99999;1.28E-05;1.18E-08;0.003583783;;;
1.49999;1.17E-08;14.828959;-10;-1.09E-05;14.828959;;;1.49999;1.09E-05;1.17E-08;0.003296043;;;
1.99999;1.16E-08;14.992063;-10;-9.02E-06;14.992063;;;1.99999;9.02E-06;1.16E-08;0.003002965;;;
2.49999;1.15E-08;15.13862;-10;-7.30E-06;15.13862;;;2.49999;7.30E-06;1.15E-08;0.002702573;;;
2.99999;1.15E-08;15.282487;-10;-5.77E-06;15.282487;;;2.99999;5.77E-06;1.15E-08;0.002402109;;;
3.49999;1.14E-08;15.426341;-10;-4.43E-06;15.426341;;;3.49999;4.43E-06;1.14E-08;0.002105488;;;
3.99999;1.13E-08;15.570348;-10;-3.31E-06;15.570348;;;3.99999;3.31E-06;1.13E-08;0.001819417;;;
4.5;1.12E-08;15.714179;-10;-2.41E-06;15.714179;;;4.5;2.41E-06;1.12E-08;0.001551744;;;
4.99999;1.10E-08;15.890663;-10;-1.72E-06;15.890663;;;4.99999;1.72E-06;1.10E-08;0.00131079;;;
5.49999;1.10E-08;16.0346;-10;-1.20E-06;16.0346;;;5.49999;1.20E-06;1.10E-08;0.001093856;;;
5.99999;1.08E-08;16.181334;-10;-8.25E-07;16.181334;;;5.99999;8.25E-07;1.08E-08;0.000908519;;;
6.49999;1.07E-08;16.325187;-10;-5.68E-07;16.325187;;;6.49999;5.68E-07;1.07E-08;0.000753509;;;
6.99999;1.06E-08;16.469097;-10;-3.92E-07;16.469097;;;6.99999;3.92E-07;1.06E-08;0.000626042;;;
7.49999;1.05E-08;16.613006;-10;-2.73E-07;16.613006;;;7.49999;2.73E-07;1.05E-08;0.000522595;;;
8;1.04E-08;16.75681;-10;-1.93E-07;16.75681;;;8;1.93E-07;1.04E-08;0.000439257;;;
8.49999;1.03E-08;16.905509;-10;-1.38E-07;16.905509;;;8.49999;1.38E-07;1.03E-08;0.000370912;;;
8.99999;1.03E-08;17.049452;-10;-9.85E-08;17.049452;;;8.99999;9.85E-08;1.03E-08;0.000313861;;;
9.49999;1.01E-08;17.21057;-9.99999;-7.08E-08;17.21057;;;9.49999;7.08E-08;1.01E-08;0.000266136;;;
9.99999;9.80E-09;17.411754;-10;-5.12E-08;17.411754;;;9.99999;5.12E-08;9.80E-09;0.00022624;;;
10.49999;9.97E-09;17.555669;-10;-3.67E-08;17.555669;;;10.49999;3.67E-08;9.97E-09;0.00019169;;;
10.99999;9.99E-09;17.699555;-10;-2.67E-08;17.699555;;;10.99999;2.67E-08;9.99E-09;0.00016342;;;
11.49999;1.01E-08;17.843351;-10;-1.98E-08;17.843351;;;11.49999;1.98E-08;1.01E-08;0.000140667;;;
12;1.02E-08;17.9993;-10;-1.51E-08;17.9993;;;12;1.51E-08;1.02E-08;0.000123056;;;
12.49999;1.04E-08;18.143172;-10;-1.22E-08;18.143172;;;12.49999;1.22E-08;1.04E-08;0.000110357;;;
12.99999;1.06E-08;18.287054;-10;-1.03E-08;18.287054;;;12.99999;1.03E-08;1.06E-08;0.000101673;;;
13.49999;1.07E-08;18.430925;-10;-9.19E-09;18.430925;;;13.49999;9.19E-09;1.07E-08;9.59E-05;;;
13.99999;1.05E-08;18.589724;-10;-8.39E-09;18.589724;;;13.99999;8.39E-09;1.05E-08;9.16E-05;;;
14.49999;1.03E-08;18.73944;-10;-7.93E-09;18.73944;;;14.49999;7.93E-09;1.03E-08;8.90E-05;;;
14.99999;9.91E-09;18.915477;-10.00001;-7.59E-09;18.915477;;;14.99999;7.59E-09;9.91E-09;8.71E-05;;;
15.49999;9.69E-09;19.065242;-10.00001;-7.39E-09;19.065242;;;15.49999;7.39E-09;9.69E-09;8.60E-05;;;
15.99999;9.44E-09;19.214937;-10;-7.23E-09;19.214937;;;15.99999;7.23E-09;9.44E-09;8.50E-05;;;
16.49999;9.13E-09;19.389966;-10.00001;-7.08E-09;19.389966;;;16.49999;7.08E-09;9.13E-09;8.42E-05;;;
16.99999;8.91E-09;19.539762;-10;-6.96E-09;19.539762;;;16.99999;6.96E-09;8.91E-09;8.34E-05;;;
17.5;8.72E-09;19.704466;-10;-6.86E-09;19.704466;;;17.5;6.86E-09;8.72E-09;8.28E-05;;;
17.99999;8.47E-09;19.913768;-10.00001;-6.73E-09;19.913768;;;17.99999;6.73E-09;8.47E-09;8.20E-05;;;
18.49999;8.32E-09;20.089941;-10;-6.64E-09;20.089941;;;18.49999;6.64E-09;8.32E-09;8.15E-05;;;
18.99999;8.18E-09;20.266179;-10;-6.55E-09;20.266179;;;18.99999;6.55E-09;8.18E-09;8.10E-05;;;
19.49999;8.05E-09;20.446474;-10;-6.47E-09;20.446474;;;19.49999;6.47E-09;8.05E-09;8.05E-05;;;
20;7.94E-09;20.622632;-10;-6.39E-09;20.622632;;;20;6.39E-09;7.94E-09;8.00E-05;;;
