#scan;iMeasureCycle=1;iMux=0;time=0.136;N=142;LocalTime=21/12/2023 12:46:01;;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VGate (V);|IDrain|, |IGate| (A);|IGate| (A)
7.49999;7.52E-09;4.034937;-0.5;-1.10E-07;4.034937;;;7.49999;1.10331E-07;7.52456E-09
7;6.98E-09;4.184703;-0.5;-1.57E-07;4.184703;;;7;1.56836E-07;6.98236E-09
6.5;6.51E-09;4.370213;-0.5;-2.20E-07;4.370213;;;6.5;2.19575E-07;6.50819E-09
6;5.82E-09;4.520126;-0.5;-3.03E-07;4.520126;;;6;3.02888E-07;5.81895E-09
5.49999;5.08E-09;4.66991;-0.5;-4.07E-07;4.66991;;;5.49999;4.07294E-07;5.07588E-09
4.99999;4.29E-09;4.852532;-0.5;-5.33E-07;4.852532;;;4.99999;5.33311E-07;4.29024E-09
4.49999;3.40E-09;5.002385;-0.5;-6.83E-07;5.002385;;;4.49999;6.83328E-07;3.398E-09
4;2.41E-09;5.152234;-0.5;-8.53E-07;5.152234;;;4;8.53125E-07;2.4063E-09
3.49999;1.36E-09;5.305339;-0.5;-1.04E-06;5.305339;;;3.49999;1.03757E-06;1.35685E-09
2.99999;2.19E-10;5.475429;-0.5;-1.23E-06;5.475429;;;2.99999;1.22916E-06;2.1934E-10
2.49999;-1.03E-09;5.625216;-0.5;-1.42E-06;5.625216;;;2.49999;1.42312E-06;1.0309E-09
2;-2.36E-09;5.775052;-0.5;-1.61E-06;5.775052;;;2;1.61272E-06;2.35875E-09
1.5;-3.78E-09;5.924887;-0.5;-1.79E-06;5.924887;;;1.5;1.79356E-06;3.78463E-09
0.99999;-5.27E-09;6.074768;-0.5;-1.96E-06;6.074768;;;0.99999;1.96159E-06;5.26997E-09
0.5;-6.85E-09;6.224645;-0.5;-2.11E-06;6.224645;;;0.5;2.11318E-06;6.8511E-09
0;-8.39E-09;6.383701;-0.5;-2.24E-06;6.383701;;;0;2.23946E-06;8.39419E-09
-0.5;-1.02E-08;6.527655;-0.5;-2.34E-06;6.527655;;;-0.5;2.34318E-06;1.01971E-08
-1;-1.48E-08;6.671538;-0.5;-2.43E-06;6.671538;;;-1;2.4299E-06;1.48383E-08
-1.5;-2.16E-08;6.815407;-0.5;-2.51E-06;6.815407;;;-1.5;2.50529E-06;2.16369E-08
-2;-2.97E-08;6.97197;-0.5;-2.57E-06;6.97197;;;-2;2.57094E-06;2.96965E-08
-2.5;-3.90E-08;7.115918;-0.5;-2.63E-06;7.115918;;;-2.5;2.62935E-06;3.8997E-08
-3;-4.90E-08;7.259791;-0.5;-2.68E-06;7.259791;;;-3;2.68182E-06;4.90087E-08
-3.5;-6.02E-08;7.403681;-0.5;-2.73E-06;7.403681;;;-3.5;0.000002728;6.02251E-08
-3.99999;-7.21E-08;7.547559;-0.5;-2.77E-06;7.547559;;;-3.99999;2.76883E-06;7.21388E-08
-4.5;-8.48E-08;7.677074;-0.5;-2.80E-06;7.677074;;;-4.5;2.80481E-06;8.4828E-08
-5;-9.77E-08;7.800736;-0.5;-2.84E-06;7.800736;;;-5;2.83709E-06;9.7745E-08
-5.5;-1.12E-07;7.924239;-0.5;-2.86E-06;7.924239;;;-5.5;2.86441E-06;1.11745E-07
-6;-1.26E-07;8.047827;-0.5;-2.89E-06;8.047827;;;-6;2.88915E-06;1.25669E-07
-6.5;-1.40E-07;8.171337;-0.5;-2.91E-06;8.171337;;;-6.5;2.90944E-06;1.40271E-07
-7;-1.55E-07;8.2949;-0.5;-2.93E-06;8.2949;;;-7;2.92612E-06;1.55347E-07
-7.5;-1.70E-07;8.418425;-0.5;-2.94E-06;8.418425;;;-7.5;2.94014E-06;1.7024E-07
-8;-1.86E-07;8.541962;-0.5;-2.95E-06;8.541962;;;-8;2.95068E-06;1.8621E-07
-8.5;-2.02E-07;8.665523;-0.5;-2.96E-06;8.665523;;;-8.5;2.95839E-06;2.02456E-07
-9;-2.20E-07;8.788996;-0.5;-2.96E-06;8.788996;;;-9;2.96428E-06;2.19511E-07
-9.5;-2.37E-07;8.912615;-0.5;-2.97E-06;8.912615;;;-9.5;2.96764E-06;2.37211E-07
-10;-2.55E-07;9.036154;-0.5;-2.97E-06;9.036154;;;-10;2.96844E-06;2.55377E-07
-10.5;-2.74E-07;9.159664;-0.5;-2.97E-06;9.159664;;;-10.5;2.96692E-06;2.73584E-07
-11;-2.93E-07;9.283202;-0.5;-2.96E-06;9.283202;;;-11;2.96335E-06;2.92867E-07
-11.5;-3.12E-07;9.406716;-0.5;-2.96E-06;9.406716;;;-11.5;2.95773E-06;3.11557E-07
-12;-3.29E-07;9.530278;-0.5;-2.95E-06;9.530278;;;-12;2.95142E-06;3.29399E-07
-12.5;-3.49E-07;9.653792;-0.5;-2.94E-06;9.653792;;;-12.5;2.94243E-06;3.49185E-07
-13;-3.69E-07;9.783229;-0.5;-2.93E-06;9.783229;;;-13;2.9324E-06;3.69416E-07
-13.5;-3.89E-07;9.912762;-0.5;-2.92E-06;9.912762;;;-13.5;2.92039E-06;3.88539E-07
-14;-4.08E-07;10.042297;-0.5;-2.91E-06;10.042297;;;-14;2.90798E-06;4.07598E-07
-14.5;-4.27E-07;10.171734;-0.5;-2.89E-06;10.171734;;;-14.5;2.89348E-06;4.2749E-07
-15;-4.47E-07;10.301208;-0.5;-2.88E-06;10.301208;;;-15;2.8777E-06;4.474E-07
-15;-4.47E-07;10.42481;-0.5;-2.88E-06;10.42481;;;-15;2.87556E-06;4.47294E-07
-14.5;-4.28E-07;10.54837;-0.5;-2.88E-06;10.54837;;;-14.5;2.88469E-06;4.28047E-07
-14;-4.08E-07;10.671906;-0.5;-2.89E-06;10.671906;;;-14;2.89357E-06;4.07565E-07
-13.5;-3.87E-07;10.795381;-0.5;-2.90E-06;10.795381;;;-13.5;2.90202E-06;3.86881E-07
-13;-3.68E-07;10.918911;-0.5;-2.91E-06;10.918911;;;-13;2.90815E-06;3.67652E-07
-12.5;-3.47E-07;11.042531;-0.5;-2.91E-06;11.042531;;;-12.5;2.91327E-06;3.4664E-07
-12;-3.28E-07;11.166;-0.5;-2.92E-06;11.166;;;-12;2.91602E-06;3.27817E-07
-11.5;-3.09E-07;11.289535;-0.5;-2.92E-06;11.289535;;;-11.5;2.91743E-06;3.08534E-07
-11;-2.90E-07;11.413046;-0.5;-2.92E-06;11.413046;;;-11;2.91767E-06;2.90194E-07
-10.5;-2.71E-07;11.53669;-0.5;-2.91E-06;11.53669;;;-10.5;2.91472E-06;2.71174E-07
-10;-2.53E-07;11.660222;-0.5;-2.91E-06;11.660222;;;-10;2.91037E-06;2.53027E-07
-9.5;-2.35E-07;11.783707;-0.5;-2.90E-06;11.783707;;;-9.5;2.90357E-06;2.35183E-07
-9;-2.17E-07;11.907214;-0.5;-2.89E-06;11.907214;;;-9;2.89392E-06;2.16884E-07
-8.5;-2.00E-07;12.030772;-0.5;-2.88E-06;12.030772;;;-8.5;2.88214E-06;1.99912E-07
-8;-1.83E-07;12.154271;-0.5;-2.87E-06;12.154271;;;-8;2.86791E-06;1.8273E-07
-7.5;-1.66E-07;12.277832;-0.5;-2.85E-06;12.277832;;;-7.5;2.84938E-06;1.66339E-07
-7;-1.50E-07;12.401358;-0.5;-2.83E-06;12.401358;;;-7;2.8287E-06;1.49758E-07
-6.5;-1.34E-07;12.524891;-0.5;-2.80E-06;12.524891;;;-6.5;2.80447E-06;1.33505E-07
-6;-1.18E-07;12.64864;-0.5;-2.78E-06;12.64864;;;-6;2.7761E-06;1.1829E-07
-5.5;-1.03E-07;12.772144;-0.5;-2.74E-06;12.772144;;;-5.5;2.74407E-06;1.03073E-07
-5;-8.84E-08;12.895711;-0.5;-2.71E-06;12.895711;;;-5;2.70818E-06;8.8377E-08
-4.50001;-7.47E-08;13.036673;-0.5;-2.67E-06;13.036673;;;-4.50001;2.66822E-06;7.47352E-08
-4;-6.17E-08;13.180559;-0.5;-2.62E-06;13.180559;;;-4;2.62267E-06;6.16873E-08
-3.5;-4.90E-08;13.324433;-0.5;-2.57E-06;13.324433;;;-3.5;2.57167E-06;4.89738E-08
-3;-3.70E-08;13.48594;-0.5;-2.51E-06;13.48594;;;-3;2.5148E-06;3.70279E-08
-2.5;-2.62E-08;13.629822;-0.5;-2.45E-06;13.629822;;;-2.5;2.45014E-06;2.61916E-08
-2;-1.63E-08;13.773682;-0.5;-2.38E-06;13.773682;;;-2;2.37804E-06;1.63304E-08
-1.5;-7.84E-09;13.923753;-0.5;-2.30E-06;13.923753;;;-1.5;2.29758E-06;7.8436E-09
-1.00001;-8.87E-10;14.073638;-0.5;-2.21E-06;14.073638;;;-1.00001;2.20599E-06;8.8739E-10
-0.50001;3.67E-09;14.223458;-0.5;-2.10E-06;14.223458;;;-0.50001;2.10191E-06;3.66974E-09
0;5.34E-09;14.401041;-0.5;-1.98E-06;14.401041;;;0;1.98434E-06;5.34287E-09
0.5;6.89E-09;14.550947;-0.5;-1.85E-06;14.550947;;;0.5;1.84638E-06;6.89009E-09
0.99999;8.30E-09;14.700793;-0.5;-1.69E-06;14.700793;;;0.99999;1.68949E-06;8.30115E-09
1.5;9.38E-09;14.874605;-0.5;-1.52E-06;14.874605;;;1.5;1.52141E-06;9.3778E-09
1.99999;1.06E-08;15.018482;-0.5;-1.34E-06;15.018482;;;1.99999;1.34191E-06;1.0576E-08
2.5;1.15E-08;15.162379;-0.5;-1.16E-06;15.162379;;;2.5;1.15681E-06;1.15347E-08
3.00001;1.24E-08;15.306258;-0.5;-9.71E-07;15.306258;;;3.00001;9.7079E-07;1.23711E-08
3.49999;1.30E-08;15.452953;-0.5;-7.90E-07;15.452953;;;3.49999;7.90164E-07;1.30235E-08
3.99999;1.36E-08;15.596868;-0.5;-6.24E-07;15.596868;;;3.99999;6.23767E-07;1.35588E-08
4.49999;1.40E-08;15.740701;-0.5;-4.78E-07;15.740701;;;4.49999;4.77806E-07;1.40032E-08
4.99999;1.42E-08;15.898886;-0.5;-3.57E-07;15.898886;;;4.99999;3.57469E-07;1.42105E-08
5.49999;1.45E-08;16.042875;-0.5;-2.61E-07;16.042875;;;5.49999;2.61296E-07;1.45244E-08
5.99999;1.46E-08;16.186829;-0.5;-1.88E-07;16.186829;;;5.99999;1.88158E-07;1.46293E-08
6.49999;1.47E-08;16.330735;-0.5;-1.35E-07;16.330735;;;6.49999;1.34923E-07;1.47254E-08
6.99999;1.47E-08;16.492286;-0.5;-9.75E-08;16.492286;;;6.99999;9.7517E-08;1.47085E-08
7.49999;1.45E-08;16.653399;-0.500001;-7.17E-08;16.653399;;;7.49999;7.16541E-08;1.4528E-08
7.99999;1.43E-08;16.817596;-0.500001;-5.42E-08;16.817596;;;7.99999;5.41684E-08;1.43454E-08
8.49999;1.42E-08;16.981728;-0.500001;-4.23E-08;16.981728;;;8.49999;4.23385E-08;1.42238E-08
8.99999;1.40E-08;17.145897;-0.500001;-3.41E-08;17.145897;;;8.99999;3.40818E-08;1.40341E-08
9.49999;1.38E-08;17.310013;-0.500001;-2.81E-08;17.310013;;;9.49999;2.8095E-08;1.38229E-08
9.99999;1.38E-08;17.453839;-0.500001;-2.37E-08;17.453839;;;9.99999;2.3687E-08;1.37962E-08
10.49999;1.37E-08;17.597776;-0.500001;-2.03E-08;17.597776;;;10.49999;2.02917E-08;1.37274E-08
11;1.36E-08;17.7416;-0.500001;-1.77E-08;17.7416;;;11;1.76513E-08;1.3632E-08
11.49999;1.33E-08;17.905947;-0.500001;-1.55E-08;17.905947;;;11.49999;1.55226E-08;1.33337E-08
11.99999;1.35E-08;18.049871;-0.500001;-1.41E-08;18.049871;;;11.99999;1.40544E-08;1.34842E-08
12.49999;1.35E-08;18.193708;-0.500001;-1.29E-08;18.193708;;;12.49999;1.29468E-08;1.34951E-08
13.00001;1.37E-08;18.337636;-0.500002;-1.22E-08;18.337636;;;13.00001;1.22156E-08;1.36882E-08
13.49999;1.38E-08;18.499228;-0.500002;-1.17E-08;18.499228;;;13.49999;1.16645E-08;1.38082E-08
13.99999;1.39E-08;18.643081;-0.500002;-1.13E-08;18.643081;;;13.99999;1.12897E-08;1.39209E-08
14.49999;1.37E-08;18.786925;-0.500001;-1.09E-08;18.786925;;;14.49999;1.09271E-08;1.37359E-08
14.99999;1.33E-08;18.930923;-0.500001;-1.06E-08;18.930923;;;14.99999;1.05605E-08;1.33264E-08
15.49999;1.29E-08;19.074761;-0.500001;-1.02E-08;19.074761;;;15.49999;1.02195E-08;1.28665E-08
15.99999;1.24E-08;19.218618;-0.500001;-9.92E-09;19.218618;;;15.99999;9.9167E-09;1.24136E-08
16.49999;1.19E-08;19.387683;-0.500001;-9.58E-09;19.387683;;;16.49999;9.5816E-09;1.18678E-08
17;1.15E-08;19.531599;-0.500001;-9.35E-09;19.531599;;;17;9.3542E-09;1.15297E-08
17.49999;1.12E-08;19.675493;-0.500001;-9.15E-09;19.675493;;;17.49999;9.152E-09;1.12229E-08
18;1.09E-08;19.834173;-0.5;-8.93E-09;19.834173;;;18;8.92503E-09;1.08986E-08
18.49999;1.06E-08;20.008755;-0.500001;-8.71E-09;20.008755;;;18.49999;8.70758E-09;1.05755E-08
18.99999;1.04E-08;20.158535;-0.5;-8.55E-09;20.158535;;;18.99999;8.55342E-09;1.03648E-08
19.49999;1.02E-08;20.30833;-0.500001;-8.40E-09;20.30833;;;19.49999;8.39712E-09;1.01611E-08
19.99999;1.00E-08;20.458084;-0.5;-8.26E-09;20.458084;;;19.99999;8.26484E-09;9.998E-09
