#scan;iMeasureCycle=1;iMux=0;time=0.143;N=492;LocalTime=21/12/2023 12:42:54;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VDrain (V);|IDrain| (A)
5;2.15E-09;12.113818;-0.5;-4.98E-07;12.113818;;;-0.5;4.9789E-07
5;3.47E-09;12.266969;-1;-9.31E-07;12.266969;;;-1;9.3075E-07
4.99999;3.78E-09;12.456966;-1.5;-1.29E-06;12.456966;;;-1.5;1.28875E-06
5;4.97E-09;12.606777;-2;-1.60E-06;12.606777;;;-2;1.59521E-06
5;5.44E-09;12.756646;-2.5;-1.84E-06;12.756646;;;-2.5;1.84172E-06
5;5.27E-09;12.939379;-3;-2.03E-06;12.939379;;;-3;2.03102E-06
5;6.01E-09;13.089263;-3.5;-2.19E-06;13.089263;;;-3.5;2.19403E-06
5;6.23E-09;13.239118;-4;-2.32E-06;13.239118;;;-4;2.32002E-06
5;6.32E-09;13.388916;-4.5;-2.42E-06;13.388916;;;-4.5;2.42022E-06
5;6.41E-09;13.545805;-5;-2.50E-06;13.545805;;;-5;2.49894E-06
5;6.40E-09;13.695737;-5.5;-2.56E-06;13.695737;;;-5.5;2.55994E-06
5;6.41E-09;13.845575;-6;-2.61E-06;13.845575;;;-6;2.6092E-06
5;6.38E-09;13.995448;-6.5;-2.65E-06;13.995448;;;-6.5;2.65008E-06
4.99999;6.35E-09;14.145316;-7;-2.68E-06;14.145316;;;-7;2.68207E-06
4.99999;6.29E-09;14.29536;-7.5;-2.71E-06;14.29536;;;-7.5;2.70877E-06
4.99999;6.18E-09;14.458906;-8;-2.73E-06;14.458906;;;-8;2.7267E-06
4.99999;6.28E-09;14.608787;-8.5;-2.75E-06;14.608787;;;-8.5;2.74802E-06
5;6.19E-09;14.758621;-9;-2.76E-06;14.758621;;;-9;2.76457E-06
4.99999;6.00E-09;14.934173;-9.5;-2.77E-06;14.934173;;;-9.5;2.77312E-06
4.99999;6.08E-09;15.084059;-10;-2.79E-06;15.084059;;;-10;2.78665E-06
4.99999;5.94E-09;15.233902;-10.5;-2.79E-06;15.233902;;;-10.5;2.79496E-06
5;5.88E-09;15.383742;-11;-2.80E-06;15.383742;;;-11;2.80326E-06
4.99999;5.74E-09;15.549648;-11.5;-2.81E-06;15.549648;;;-11.5;2.81132E-06
4.99999;5.70E-09;15.699673;-12;-2.82E-06;15.699673;;;-12;2.81823E-06
4.99999;5.64E-09;15.849442;-12.5;-2.83E-06;15.849442;;;-12.5;2.82517E-06
4.99999;5.59E-09;15.999359;-13;-2.83E-06;15.999359;;;-13;2.83126E-06
4.99999;5.55E-09;16.149299;-13.5;-2.84E-06;16.149299;;;-13.5;2.83721E-06
4.99999;5.54E-09;16.299151;-14;-2.84E-06;16.299151;;;-14;2.84329E-06
5;5.42E-09;16.459442;-14.5;-2.85E-06;16.459442;;;-14.5;2.84828E-06
5;5.41E-09;16.60928;-15;-2.85E-06;16.60928;;;-15;2.85438E-06
5;5.43E-09;16.759119;-15.5;-2.86E-06;16.759119;;;-15.5;2.85902E-06
4.99999;5.29E-09;16.938217;-16;-2.86E-06;16.938217;;;-16;2.86423E-06
4.99999;5.38E-09;17.08805;-16.5;-2.87E-06;17.08805;;;-16.5;2.87129E-06
5;5.36E-09;17.237932;-17;-2.88E-06;17.237932;;;-17;2.87649E-06
4.99999;5.33E-09;17.387807;-17.5;-2.88E-06;17.387807;;;-17.5;2.88177E-06
5;5.32E-09;17.554337;-18;-2.89E-06;17.554337;;;-18;2.88675E-06
4.99999;5.24E-09;17.704333;-18.5;-2.89E-06;17.704333;;;-18.5;2.89142E-06
4.99999;5.24E-09;17.854124;-19;-2.90E-06;17.854124;;;-19;2.89638E-06
5;5.18E-09;18.004011;-19.5;-2.90E-06;18.004011;;;-19.5;2.90189E-06
5;5.24E-09;18.154289;-20;-2.91E-06;18.154289;;;-20;2.90764E-06
5;5.10E-09;18.27669;-20;-2.90E-06;18.27669;;;-20;2.90427E-06
5;4.74E-09;18.399071;-19.5;-2.89E-06;18.399071;;;-19.5;2.89301E-06
5;4.73E-09;18.529258;-19;-2.89E-06;18.529258;;;-19;2.88809E-06
5;4.68E-09;18.651579;-18.5;-2.88E-06;18.651579;;;-18.5;2.88119E-06
5;4.64E-09;18.774;-18;-2.88E-06;18.774;;;-18;2.87568E-06
5;4.67E-09;18.896343;-17.5;-2.87E-06;18.896343;;;-17.5;2.87023E-06
5;4.64E-09;19.030215;-17;-2.86E-06;19.030215;;;-17;2.86245E-06
5;4.64E-09;19.152535;-16.5;-2.86E-06;19.152535;;;-16.5;2.8563E-06
5;4.62E-09;19.274906;-16;-2.85E-06;19.274906;;;-16;2.84949E-06
5;4.60E-09;19.397283;-15.5;-2.84E-06;19.397283;;;-15.5;2.84232E-06
5;4.59E-09;19.53116;-15;-2.83E-06;19.53116;;;-15;2.83464E-06
5;4.59E-09;19.653481;-14.5;-2.83E-06;19.653481;;;-14.5;2.8276E-06
5;4.53E-09;19.775943;-14;-2.82E-06;19.775943;;;-14;2.82027E-06
5;4.52E-09;19.898281;-13.5;-2.81E-06;19.898281;;;-13.5;2.81245E-06
5;4.52E-09;20.032077;-13;-2.80E-06;20.032077;;;-13;2.80326E-06
5;4.51E-09;20.154412;-12.5;-2.79E-06;20.154412;;;-12.5;0.000002794
5;4.47E-09;20.276777;-12;-2.78E-06;20.276777;;;-12;2.78448E-06
5;4.41E-09;20.39916;-11.5;-2.77E-06;20.39916;;;-11.5;2.77484E-06
5;4.32E-09;20.53308;-11;-2.76E-06;20.53308;;;-11;2.76235E-06
5;4.12E-09;20.655412;-10.5;-2.75E-06;20.655412;;;-10.5;2.74694E-06
5;3.86E-09;20.777834;-10;-2.73E-06;20.777834;;;-10;2.7294E-06
5;3.63E-09;20.900191;-9.5;-2.71E-06;20.900191;;;-9.5;2.71102E-06
5;3.59E-09;21.033973;-9;-2.70E-06;21.033973;;;-9;2.69516E-06
5;3.51E-09;21.156296;-8.5;-2.68E-06;21.156296;;;-8.5;2.67803E-06
5;3.42E-09;21.278667;-8;-2.66E-06;21.278667;;;-8;2.65609E-06
5;3.32E-09;21.401039;-7.5;-2.63E-06;21.401039;;;-7.5;2.63054E-06
5;3.24E-09;21.534886;-7;-2.60E-06;21.534886;;;-7;2.60129E-06
5;3.14E-09;21.657225;-6.5;-2.57E-06;21.657225;;;-6.5;2.56571E-06
4.99999;3.65E-09;21.807442;-6;-2.53E-06;21.807442;;;-6;2.53324E-06
5;3.80E-09;21.975879;-5.5;-2.48E-06;21.975879;;;-5.5;2.48387E-06
4.99999;3.40E-09;22.125849;-5;-2.41E-06;22.125849;;;-5;2.41253E-06
5;3.16E-09;22.275702;-4.5;-2.33E-06;22.275702;;;-4.5;2.32835E-06
4.99999;3.30E-09;22.451083;-4;-2.23E-06;22.451083;;;-4;2.23005E-06
4.99999;2.63E-09;22.600944;-3.5;-2.10E-06;22.600944;;;-3.5;2.09596E-06
5;2.26E-09;22.750769;-3;-1.94E-06;22.750769;;;-3;1.93533E-06
4.99999;1.87E-09;22.900532;-2.5;-1.74E-06;22.900532;;;-2.5;1.73658E-06
4.99999;1.44E-09;23.065847;-2;-1.49E-06;23.065847;;;-2;1.49264E-06
5;8.96E-10;23.21577;-1.5;-1.20E-06;23.21577;;;-1.5;1.19853E-06
5;3.66E-10;23.368322;-1;-8.49E-07;23.368322;;;-1;8.49397E-07
4.99999;-3.36E-10;23.518158;-0.5;-4.47E-07;23.518158;;;-0.5;4.46731E-07
4.99999;-8.02E-10;23.680988;-1.00E-05;8.40E-10;23.680988;;;-1.00E-05;8.3994E-10
-1.53E-05;-2.40E-08;23.845097;0;1.81E-08;23.845097;;;0;1.81184E-08
1.00E-06;-1.27E-08;23.97196;-0.5;-2.29E-06;23.97196;;;-0.5;2.28775E-06
1.90E-06;-9.60E-09;24.110472;-1;-4.56E-06;24.110472;;;-1;4.56201E-06
1.70E-06;-7.43E-09;24.260219;-1.5;-6.71E-06;24.260219;;;-1.5;6.70723E-06
1.90E-06;-5.26E-09;24.410035;-2;-8.69E-06;24.410035;;;-2;8.68619E-06
2.10E-06;-3.50E-09;24.572765;-2.5;-1.05E-05;24.572765;;;-2.5;1.04801E-05
2.10E-06;-1.79E-09;24.722789;-3;-1.21E-05;24.722789;;;-3;0.000012082
2.00E-06;-3.88E-10;24.872525;-3.5;-1.35E-05;24.872525;;;-3.5;1.34876E-05
2.00E-06;8.47E-10;25.022403;-4;-1.47E-05;25.022403;;;-4;1.47123E-05
1.50E-06;1.88E-09;25.172263;-4.5;-1.58E-05;25.172263;;;-4.5;1.57642E-05
2.00E-06;2.80E-09;25.322038;-5;-1.67E-05;25.322038;;;-5;1.66637E-05
1.80E-06;3.35E-09;25.48059;-5.5;-1.74E-05;25.48059;;;-5.5;1.74243E-05
2.20E-06;4.19E-09;25.630399;-6;-1.81E-05;25.630399;;;-6;1.80821E-05
2.20E-06;4.73E-09;25.780156;-6.5;-1.86E-05;25.780156;;;-6.5;1.86323E-05
1.40E-06;4.64E-09;25.959852;-7;-1.91E-05;25.959852;;;-7;1.90762E-05
1.60E-06;5.37E-09;26.109674;-7.5;-1.95E-05;26.109674;;;-7.5;1.94888E-05
1.90E-06;5.70E-09;26.259448;-8;-1.98E-05;26.259448;;;-8;1.98194E-05
2.20E-06;5.81E-09;26.409249;-8.5;-2.01E-05;26.409249;;;-8.5;2.01057E-05
1.50E-06;5.88E-09;26.574324;-9;-2.03E-05;26.574324;;;-9;2.03432E-05
2.20E-06;5.93E-09;26.724183;-9.5;-2.05E-05;26.724183;;;-9.5;2.05403E-05
1.80E-06;5.99E-09;26.874057;-10;-2.07E-05;26.874057;;;-10;2.07108E-05
1.50E-06;5.95E-09;27.023927;-10.5;-2.09E-05;27.023927;;;-10.5;2.08542E-05
1.40E-06;5.88E-09;27.175359;-11;-2.10E-05;27.175359;;;-11;2.09773E-05
1.40E-06;5.87E-09;27.32518;-11.5;-2.11E-05;27.32518;;;-11.5;2.10796E-05
9.00E-07;5.62E-09;27.48917;-12;-2.12E-05;27.48917;;;-12;0.000021163
1.10E-06;5.71E-09;27.638975;-12.5;-2.13E-05;27.638975;;;-12.5;2.12543E-05
1.30E-06;5.67E-09;27.788713;-13;-2.13E-05;27.788713;;;-13;2.13297E-05
9.00E-07;5.38E-09;27.964538;-13.5;-2.14E-05;27.964538;;;-13.5;2.13771E-05
1.00E-06;5.47E-09;28.11435;-14;-2.14E-05;28.11435;;;-14;2.14465E-05
8.00E-07;5.45E-09;28.264076;-14.5;-2.15E-05;28.264076;;;-14.5;2.14982E-05
1.20E-06;5.35E-09;28.413822;-15;-2.15E-05;28.413822;;;-15;2.15447E-05
8.00E-07;5.25E-09;28.579272;-15.5;-2.16E-05;28.579272;;;-15.5;2.15834E-05
5.00E-07;5.09E-09;28.72913;-16;-2.16E-05;28.72913;;;-16;2.16175E-05
4.00E-07;5.00E-09;28.878999;-16.5;-2.17E-05;28.878999;;;-16.5;2.16526E-05
5.00E-07;4.95E-09;29.028877;-17;-2.17E-05;29.028877;;;-17;2.16911E-05
1.00E-07;4.81E-09;29.180179;-17.5;-2.17E-05;29.180179;;;-17.5;2.17255E-05
4.00E-07;4.80E-09;29.329961;-18;-2.18E-05;29.329961;;;-18;2.17585E-05
3.00E-07;4.68E-09;29.489827;-18.5;-2.18E-05;29.489827;;;-18.5;2.17891E-05
1.00E-07;4.64E-09;29.639597;-19;-2.18E-05;29.639597;;;-19;2.18174E-05
1.00E-07;4.61E-09;29.789431;-19.5;-2.19E-05;29.789431;;;-19.5;0.000021851
3.00E-07;4.45E-09;29.969697;-20;-2.19E-05;29.969697;;;-20;2.18768E-05
-1.00E-07;4.43E-09;30.092198;-20;-2.19E-05;30.092198;;;-20;2.18717E-05
-6.00E-07;4.08E-09;30.214568;-19.5;-2.18E-05;30.214568;;;-19.5;2.18179E-05
-8.00E-07;4.01E-09;30.33694;-19;-2.18E-05;30.33694;;;-19;2.17773E-05
-6.00E-07;4.04E-09;30.46952;-18.5;-2.17E-05;30.46952;;;-18.5;2.17406E-05
-5.00E-07;3.92E-09;30.591906;-18;-2.17E-05;30.591906;;;-18;2.16954E-05
-7.00E-07;3.89E-09;30.714368;-17.5;-2.17E-05;30.714368;;;-17.5;2.16515E-05
-1.00E-06;3.83E-09;30.836726;-17;-2.16E-05;30.836726;;;-17;2.16037E-05
-5.00E-07;3.88E-09;30.970463;-16.5;-2.16E-05;30.970463;;;-16.5;2.15604E-05
-1.00E-06;3.70E-09;31.092859;-16;-2.15E-05;31.092859;;;-16;0.000021497
-8.00E-07;3.52E-09;31.215337;-15.5;-2.14E-05;31.215337;;;-15.5;2.14378E-05
-1.10E-06;3.27E-09;31.337698;-15;-2.14E-05;31.337698;;;-15;2.13649E-05
-8.00E-07;3.22E-09;31.471513;-14.5;-2.13E-05;31.471513;;;-14.5;2.13025E-05
-1.70E-06;2.98E-09;31.593927;-14;-2.12E-05;31.593927;;;-14;2.12271E-05
-1.50E-06;2.92E-09;31.716346;-13.5;-2.12E-05;31.716346;;;-13.5;2.11554E-05
-2.00E-06;2.82E-09;31.838697;-13;-2.11E-05;31.838697;;;-13;2.10734E-05
-1.90E-06;2.97E-09;31.972338;-12.5;-2.10E-05;31.972338;;;-12.5;2.09938E-05
-2.30E-06;2.64E-09;32.094729;-12;-2.09E-05;32.094729;;;-12;2.08816E-05
-2.20E-06;2.56E-09;32.217196;-11.5;-2.08E-05;32.217196;;;-11.5;2.07711E-05
-2.50E-06;2.43E-09;32.339541;-11;-2.06E-05;32.339541;;;-11;2.06468E-05
-1.80E-06;2.55E-09;32.473489;-10.5;-2.05E-05;32.473489;;;-10.5;2.05163E-05
-2.60E-06;2.10E-09;32.595899;-10;-2.03E-05;32.595899;;;-10;2.03368E-05
-1.50E-06;2.51E-09;32.74583;-9.5;-2.02E-05;32.74583;;;-9.5;2.01752E-05
-1.50E-06;2.27E-09;32.895532;-9;-1.99E-05;32.895532;;;-9;1.99471E-05
-1.50E-06;1.97E-09;33.045415;-8.5;-1.97E-05;33.045415;;;-8.5;1.96858E-05
-1.40E-06;1.64E-09;33.195331;-8;-1.94E-05;33.195331;;;-8;1.93794E-05
-1.90E-06;1.23E-09;33.345102;-7.5;-1.90E-05;33.345102;;;-7.5;1.90188E-05
-1.20E-06;1.16E-09;33.521666;-7;-1.86E-05;33.521666;;;-7;1.86182E-05
-2.10E-06;2.38E-10;33.671505;-6.5;-1.81E-05;33.671505;;;-6.5;1.81144E-05
-2.10E-06;-3.83E-10;33.821585;-6;-1.75E-05;33.821585;;;-6;1.75424E-05
-1.20E-06;-5.56E-10;34.004194;-5.5;-1.69E-05;34.004194;;;-5.5;1.68963E-05
-2.30E-06;-1.78E-09;34.154084;-5;-1.61E-05;34.154084;;;-5;0.000016107
-1.80E-06;-2.63E-09;34.303901;-4.5;-1.52E-05;34.303901;;;-4.5;1.52086E-05
-1.30E-06;-3.13E-09;34.479968;-4;-1.42E-05;34.479968;;;-4;1.41802E-05
-1.80E-06;-4.51E-09;34.629778;-3.5;-1.30E-05;34.629778;;;-3.5;1.29696E-05
-2.50E-06;-5.59E-09;34.779628;-3;-1.16E-05;34.779628;;;-3;1.16002E-05
-2.50E-06;-6.80E-09;34.929356;-2.5;-1.01E-05;34.929356;;;-2.5;1.00511E-05
-2.60E-06;-7.91E-09;35.097241;-2;-8.32E-06;35.097241;;;-2;8.31719E-06
-2.40E-06;-9.41E-09;35.241184;-1.5;-6.41E-06;35.241184;;;-1.5;6.41466E-06
-4.30E-06;-1.15E-08;35.364704;-1;-4.36E-06;35.364704;;;-1;4.35579E-06
-4.20E-06;-1.30E-08;35.488223;-0.5;-2.18E-06;35.488223;;;-0.5;2.18399E-06
-2.80E-06;-1.37E-08;35.628913;-1.00E-05;1.24E-08;35.628913;;;-1.00E-05;1.23642E-08
-5;-1.09E-07;35.778588;0;3.28E-08;35.778588;;;0;3.27837E-08
-5;-1.02E-07;35.90539;-0.5;-2.80E-06;35.90539;;;-0.5;2.79597E-06
-5;-9.81E-08;36.028919;-1;-5.77E-06;36.028919;;;-1;5.76962E-06
-5;-9.49E-08;36.152574;-1.5;-8.78E-06;36.152574;;;-1.5;8.78275E-06
-5;-9.19E-08;36.279434;-2;-1.18E-05;36.279434;;;-2;1.17806E-05
-5;-8.96E-08;36.402927;-2.5;-1.47E-05;36.402927;;;-2.5;1.47105E-05
-5;-8.69E-08;36.526462;-3;-1.76E-05;36.526462;;;-3;1.75516E-05
-5;-8.46E-08;36.649997;-3.5;-2.03E-05;36.649997;;;-3.5;2.02691E-05
-5.00001;-8.26E-08;36.790923;-4;-2.29E-05;36.790923;;;-4;2.28519E-05
-5.00001;-8.03E-08;36.914431;-4.5;-2.53E-05;36.914431;;;-4.5;0.000025283
-5.00001;-7.86E-08;37.03797;-5;-2.76E-05;37.03797;;;-5;2.75599E-05
-5.00001;-7.69E-08;37.161526;-5.5;-2.96E-05;37.161526;;;-5.5;2.96494E-05
-5.00001;-7.56E-08;37.285044;-6;-3.16E-05;37.285044;;;-6;3.15564E-05
-5;-7.53E-08;37.408571;-6.5;-3.33E-05;37.408571;;;-6.5;3.32544E-05
-5.00001;-7.34E-08;37.532086;-7;-3.48E-05;37.532086;;;-7;3.47966E-05
-5.00001;-7.21E-08;37.655659;-7.5;-3.61E-05;37.655659;;;-7.5;3.61464E-05
-5.00001;-7.10E-08;37.779207;-8;-3.74E-05;37.779207;;;-8;3.73541E-05
-5.00001;-7.03E-08;37.902696;-8.5;-3.84E-05;37.902696;;;-8.5;3.83963E-05
-5.00001;-6.94E-08;38.0262;-9;-3.93E-05;38.0262;;;-9;3.93204E-05
-5.00001;-6.88E-08;38.14981;-9.5;-4.01E-05;38.14981;;;-9.5;4.01296E-05
-5.00001;-6.84E-08;38.273438;-10;-4.08E-05;38.273438;;;-10;4.08264E-05
-5.00001;-6.82E-08;38.396967;-10.5;-4.14E-05;38.396967;;;-10.5;4.14422E-05
-5.00001;-6.80E-08;38.520488;-11;-4.20E-05;38.520488;;;-11;4.19783E-05
-5.00001;-6.77E-08;38.644027;-11.5;-4.24E-05;38.644027;;;-11.5;4.24349E-05
-5.00001;-6.75E-08;38.767564;-12;-4.28E-05;38.767564;;;-12;4.28476E-05
-5.00001;-6.76E-08;38.891054;-12.5;-4.32E-05;38.891054;;;-12.5;4.31983E-05
-5.00001;-6.76E-08;39.014637;-13;-4.35E-05;39.014637;;;-13;4.34983E-05
-5.00001;-6.76E-08;39.138247;-13.5;-4.38E-05;39.138247;;;-13.5;0.000043757
-5.00001;-6.77E-08;39.26176;-14;-4.40E-05;39.26176;;;-14;4.40002E-05
-5.00001;-6.74E-08;39.385382;-14.5;-4.42E-05;39.385382;;;-14.5;4.42063E-05
-5.00001;-6.72E-08;39.508901;-15;-4.44E-05;39.508901;;;-15;4.43953E-05
-5.00001;-6.77E-08;39.632439;-15.5;-4.45E-05;39.632439;;;-15.5;4.45444E-05
-5.00001;-6.78E-08;39.755949;-16;-4.47E-05;39.755949;;;-16;4.46863E-05
-5.00001;-6.74E-08;39.879472;-16.5;-4.48E-05;39.879472;;;-16.5;4.48313E-05
-5.00001;-6.77E-08;40.00298;-17;-4.49E-05;40.00298;;;-17;4.49385E-05
-5.00001;-6.78E-08;40.126536;-17.5;-4.51E-05;40.126536;;;-17.5;0.000045059
-5.00001;-6.77E-08;40.250087;-18;-4.52E-05;40.250087;;;-18;4.51675E-05
-5.00001;-6.76E-08;40.373595;-18.5;-4.53E-05;40.373595;;;-18.5;4.52556E-05
