#scan;iMeasureCycle=1;iMux=0;time=0.139;N=220;LocalTime=27/10/2023 13:19:41
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s)
-30.0001;-2.94E-09;0.301912;-1.00E-06;1.55E-11;0.301912
-30.0001;-2.69E-09;0.423497;0.099999;8.77E-12;0.423497
-30.0001;-2.51E-09;0.544706;0.199999;8.40E-12;0.544706
-30.0001;-2.37E-09;0.665913;0.299999;7.46E-12;0.665913
-30.0001;-2.25E-09;0.787101;0.399999;7.10E-12;0.787101
-30.0001;-2.16E-09;0.908381;0.499999;3.51E-12;0.908381
-30.0001;-2.07E-09;1.029622;0.599999;9.60E-13;1.029622
-30.0001;-2.01E-09;1.150825;0.699999;3.96E-12;1.150825
-30.0001;-1.95E-09;1.271996;0.799999;4.93E-12;1.271996
-30.0001;-1.89E-09;1.393182;0.899999;3.67E-12;1.393182
-30.0001;-1.85E-09;1.514864;0.999999;6.98E-12;1.514864
-30.0001;-1.81E-09;1.636071;0.999999;8.58E-12;1.636071
-30.0001;-1.76E-09;1.757297;0.9;1.94E-12;1.757297
-30.0001;-1.73E-09;1.878493;0.800001;3.57E-12;1.878493
-30.0001;-1.71E-09;1.999746;0.700001;6.92E-12;1.999746
-30.0001;-1.67E-09;2.121008;0.6;4.71E-12;2.121008
-30.0001;-1.63E-09;2.242213;0.5;-1.73E-12;2.242213
-30.0001;-1.62E-09;2.363484;0.4;1.72E-12;2.363484
-30.0001;-1.59E-09;2.484699;0.3;-3.14E-12;2.484699
-30.0001;-1.57E-09;2.605921;0.2;-1.69E-12;2.605921
-30.0001;-1.55E-09;2.727121;0.1;9.30E-13;2.727121
-30.0001;-1.53E-09;2.853538;0;8.40E-13;2.853538
-20;-1.56E-10;3.029583;0;3.64E-10;3.029583
-20;-3.77E-10;3.17224;0.100001;3.97E-08;3.17224
-20;-4.61E-10;3.294579;0.2;7.31E-08;3.294579
-20;-5.17E-10;3.422844;0.3;1.07E-07;3.422844
-20;-5.56E-10;3.545226;0.4;1.36E-07;3.545226
-20;-5.85E-10;3.667611;0.5;1.64E-07;3.667611
-20;-6.02E-10;3.789984;0.6;1.94E-07;3.789984
-20;-6.25E-10;3.912328;0.7;2.21E-07;3.912328
-20;-6.37E-10;4.034769;0.8;2.49E-07;4.034769
-20;-6.54E-10;4.157164;0.9;2.74E-07;4.157164
-20;-6.65E-10;4.279514;1;2.98E-07;4.279514
-20;-6.72E-10;4.401875;1;2.98E-07;4.401875
-20;-6.83E-10;4.52431;0.9;2.65E-07;4.52431
