Time (s)	|IDrain| (A)	|IGate| (A)	Vdrain(V)	Vgate(V)	Photocurrent
73.5	1.1969e-05	1.0239e-09	-10.0	-2.5	5.325714285715049e-08
74.0	1.197e-05	1.0195e-09	-10.0	-2.5	5.3379484126993e-08
74.5	1.197e-05	1.022e-09	-10.0	-2.5	5.250222222223152e-08
75.0	1.1971e-05	1.0217e-09	-10.0	-2.5	5.262535714286535e-08
75.5	1.1972e-05	1.0204e-09	-10.0	-2.5	5.2748888888897374e-08
76.0	1.1971e-05	1.0215e-09	-10.0	-2.5	5.0872817460324905e-08
76.5	1.1973e-05	1.0186e-09	-10.0	-2.5	5.1997142857150436e-08
77.0	1.1973e-05	1.0151e-09	-10.0	-2.5	5.112186507937317e-08
77.5	1.1972e-05	1.0141e-09	-10.0	-2.5	4.9246984126991903e-08
78.0	1.1974e-05	1.0172e-09	-10.0	-2.5	5.0372500000006945e-08
78.5	1.1974e-05	1.0146e-09	-10.0	-2.5	4.949841269841919e-08
79.0	1.1975e-05	1.0149e-09	-10.0	-2.5	4.9624722222230125e-08
79.5	1.1974e-05	1.016e-09	-10.0	-2.5	4.7751428571434875e-08
80.0	1.1976e-05	1.0131e-09	-10.0	-2.5	4.887853174603932e-08
80.5	1.1976e-05	1.0127e-09	-10.0	-2.5	4.800603174603927e-08
81.0	1.1977e-05	1.0134e-09	-10.0	-2.5	4.813392857143622e-08
81.5	1.1976e-05	1.0119e-09	-10.0	-2.5	4.6262222222230375e-08
82.0	1.1977e-05	1.0105e-09	-10.0	-2.5	4.6390912698420335e-08
82.5	1.1979e-05	1.0113e-09	-10.0	-2.5	4.75200000000073e-08
83.0	1.1976e-05	1.0105e-09	-10.0	-2.5	4.364948412699166e-08
83.5	1.1976e-05	1.0094e-09	-10.0	-2.5	4.2779365079372323e-08
84.0	1.1977e-05	1.0119e-09	-10.0	-2.5	4.2909642857151686e-08
84.5	1.1976e-05	1.0091e-09	-10.0	-2.5	4.104031746032486e-08
85.0	1.1979e-05	1.008e-09	-10.0	-2.5	4.317138888889653e-08
85.5	1.1977e-05	1.0078e-09	-10.0	-2.5	4.0302857142865604e-08
86.0	1.1978e-05	1.0092e-09	-10.0	-2.5	4.0434722222229286e-08
86.5	1.1979e-05	1.0067e-09	-10.0	-2.5	4.0566984126991167e-08
87.0	1.1979e-05	1.0058e-09	-10.0	-2.5	3.9699642857150746e-08
87.5	1.1979e-05	1.0044e-09	-10.0	-2.5	3.8832698412705134e-08
88.0	1.1979e-05	1.0057e-09	-10.0	-2.5	3.796615079365772e-08
88.5	1.1981e-05	1.0035e-09	-10.0	-2.5	3.9100000000006114e-08
89.0	1.198e-05	1.002e-09	-10.0	-2.5	3.72342460317529e-08
89.5	1.1981e-05	9.999e-10	-10.0	-2.5	3.73688888888955e-08
90.0	1.1979e-05	1.0018e-09	-10.0	-2.5	3.450392857143649e-08
90.5	1.1981e-05	9.9972e-10	-10.0	-2.5	3.56393650793709e-08
91.0	1.1981e-05	9.9958e-10	-10.0	-2.5	3.47751984127042e-08
92.0	1.1982e-05	9.9791e-10	-10.0	-2.5	3.404805555556251e-08
92.5	1.1981e-05	9.9694e-10	-10.0	-2.5	3.218507936508482e-08
93.0	1.1982e-05	9.9778e-10	-10.0	-2.5	3.232250000000633e-08
93.5	1.1982e-05	9.9691e-10	-10.0	-2.5	3.1460317460323844e-08
94.0	1.1982e-05	9.982e-10	-10.0	-2.5	3.059853174603786e-08
94.5	1.1981e-05	9.9612e-10	-10.0	-2.5	2.8737142857149578e-08
95.0	1.198e-05	9.9662e-10	-10.0	-2.5	2.6876150793657798e-08
95.5	1.1983e-05	9.9511e-10	-10.0	-2.5	2.9015555555562822e-08
96.0	1.198e-05	9.9413e-10	-10.0	-2.5	2.5155357142864746e-08
96.5	1.1981e-05	9.9494e-10	-10.0	-2.5	2.529555555556178e-08
97.0	1.198e-05	9.9624e-10	-10.0	-2.5	2.343615079365771e-08
97.5	1.1981e-05	9.9387e-10	-10.0	-2.5	2.3577142857149444e-08
98.0	1.198e-05	9.9545e-10	-10.0	-2.5	2.171853174603838e-08
98.5	1.1978e-05	9.9368e-10	-10.0	-2.5	1.886031746032332e-08
99.0	1.1979e-05	9.9148e-10	-10.0	-2.5	1.900250000000626e-08
99.5	1.1979e-05	9.8934e-10	-10.0	-2.5	1.8145079365085206e-08
100.0	1.1979e-05	9.9044e-10	-10.0	-2.5	1.728805555556235e-08
100.5	1.1982e-05	9.8972e-10	-10.0	-2.5	1.9431428571434103e-08
101.0	1.1983e-05	9.897e-10	-10.0	-2.5	1.9575198412704752e-08
101.5	1.1985e-05	9.8847e-10	-10.0	-2.5	2.071936507937071e-08
102.0	1.1985e-05	9.8738e-10	-10.0	-2.5	1.9863928571433866e-08
102.5	1.1986e-05	9.8907e-10	-10.0	-2.5	2.000888888889572e-08
103.0	1.1986e-05	9.8605e-10	-10.0	-2.5	1.9154246031751883e-08
103.5	1.1985e-05	9.8543e-10	-10.0	-2.5	1.7300000000005747e-08
104.0	1.1985e-05	9.8592e-10	-10.0	-2.5	1.6446150793656612e-08
104.5	1.1985e-05	9.8667e-10	-10.0	-2.5	1.559269841270398e-08
105.0	1.1986e-05	9.8568e-10	-10.0	-2.5	1.5739642857148353e-08
105.5	1.1985e-05	9.8372e-10	-10.0	-2.5	1.3886984126989924e-08
106.0	1.1987e-05	9.8294e-10	-10.0	-2.5	1.5034722222229496e-08
107.0	1.1986e-05	9.8197e-10	-10.0	-2.5	1.2331388888895656e-08
107.5	1.1984e-05	9.817e-10	-10.0	-2.5	9.480317460324437e-09
108.0	1.1985e-05	9.8252e-10	-10.0	-2.5	9.62964285714783e-09
108.5	1.1986e-05	9.8009e-10	-10.0	-2.5	9.779365079371115e-09
109.0	1.1988e-05	9.7984e-10	-10.0	-2.5	1.0929484126989708e-08
109.5	1.1986e-05	9.817e-10	-10.0	-2.5	8.080000000006197e-09
110.0	1.1988e-05	9.8042e-10	-10.0	-2.5	9.230912698417797e-09
110.5	1.1986e-05	9.8052e-10	-10.0	-2.5	6.3822222222289886e-09
111.0	1.1986e-05	9.7987e-10	-10.0	-2.5	5.5339285714342925e-09
111.5	1.1988e-05	9.8042e-10	-10.0	-2.5	6.686031746037097e-09
112.0	1.1986e-05	9.7719e-10	-10.0	-2.5	3.838531746037799e-09
112.5	1.1988e-05	9.76e-10	-10.0	-2.5	4.991428571433611e-09
113.0	1.1988e-05	9.7823e-10	-10.0	-2.5	4.1447222222266235e-09
113.5	1.1991e-05	9.7727e-10	-10.0	-2.5	6.298412698417635e-09
114.0	1.199e-05	9.7622e-10	-10.0	-2.5	4.452500000006544e-09
114.5	1.1988e-05	9.7607e-10	-10.0	-2.5	1.6069841269897642e-09
115.0	1.199e-05	9.762e-10	-10.0	-2.5	2.7618650793714822e-09
115.5	1.1988e-05	9.7606e-10	-10.0	-2.5	-8.285714285229074e-11
116.0	1.1988e-05	9.7511e-10	-10.0	-2.5	-9.271825396768688e-10
116.5	1.1989e-05	9.7543e-10	-10.0	-2.5	-7.711111111061386e-10
117.0	1.1989e-05	9.727e-10	-10.0	-2.5	-1.6146428571377095e-09
117.5	1.199e-05	9.7659e-10	-10.0	-2.5	-1.457777777772278e-09
118.0	1.1993e-05	9.7536e-10	-10.0	-2.5	6.994841269889601e-10
118.5	1.1991e-05	9.7093e-10	-10.0	-2.5	-2.142857142852403e-09
119.0	1.1996e-05	8.8715e-10	-10.0	-2.5	2.0151984127045336e-09
119.5	1.1998e-05	8.973e-10	-10.0	-2.5	3.173650793654784e-09
120.0	1.1999e-05	9.0594e-10	-10.0	-2.5	3.3325000000044273e-09
120.5	1.2002e-05	9.0669e-10	-10.0	-2.5	5.4917460317515716e-09
121.0	1.2004e-05	9.0675e-10	-10.0	-2.5	6.651388888894721e-09
121.5	1.2008e-05	9.0684e-10	-10.0	-2.5	9.811428571433677e-09
122.0	1.201e-05	9.0829e-10	-10.0	-2.5	1.0971865079369833e-08
122.5	1.2013e-05	9.0877e-10	-10.0	-2.5	1.3132698412702992e-08
123.0	1.2014e-05	9.0302e-10	-10.0	-2.5	1.3293928571433351e-08
123.5	1.2017e-05	9.0156e-10	-10.0	-2.5	1.545555555556121e-08
124.0	1.2023e-05	9.0114e-10	-10.0	-2.5	2.0617579365083682e-08
124.5	1.2024e-05	9.0264e-10	-10.0	-2.5	2.0780000000005246e-08
125.0	1.2027e-05	8.9951e-10	-10.0	-2.5	2.2942817460322616e-08
125.5	1.203e-05	9.0019e-10	-10.0	-2.5	2.510603174603649e-08
126.0	1.2033e-05	8.9508e-10	-10.0	-2.5	2.726964285714687e-08
126.5	1.2035e-05	8.9358e-10	-10.0	-2.5	2.843365079365664e-08
127.0	1.2038e-05	8.9317e-10	-10.0	-2.5	3.059805555556172e-08
127.5	1.2043e-05	8.897e-10	-10.0	-2.5	3.476285714286091e-08
128.0	1.2046e-05	8.8744e-10	-10.0	-2.5	3.692805555556069e-08
128.5	1.2047e-05	8.8455e-10	-10.0	-2.5	3.709365079365598e-08
129.0	1.2049e-05	8.8186e-10	-10.0	-2.5	3.825964285714657e-08
129.5	1.205e-05	8.8134e-10	-10.0	-2.5	3.842603174603656e-08
130.0	1.2052e-05	8.8003e-10	-10.0	-2.5	3.959281746032355e-08
130.5	1.2053e-05	8.7941e-10	-10.0	-2.5	3.976000000000485e-08
131.0	1.2055e-05	8.749e-10	-10.0	-2.5	4.092757936508485e-08
131.5	1.2055e-05	8.7208e-10	-10.0	-2.5	4.009555555556035e-08
132.0	1.2057e-05	8.7262e-10	-10.0	-2.5	4.1263928571433356e-08
132.5	1.2059e-05	8.722e-10	-10.0	-2.5	4.2432698412702864e-08
133.0	1.2062e-05	8.6892e-10	-10.0	-2.5	4.460186507937107e-08
133.5	1.2066e-05	8.6722e-10	-10.0	-2.5	4.7771428571432886e-08
134.0	1.207e-05	8.6634e-10	-10.0	-2.5	5.09413888888929e-08
134.5	1.2068e-05	8.6404e-10	-10.0	-2.5	4.811174603175151e-08
135.0	1.2068e-05	8.6358e-10	-10.0	-2.5	4.7282500000004235e-08
135.5	1.207e-05	8.5987e-10	-10.0	-2.5	4.845365079365446e-08
136.0	1.2072e-05	8.6065e-10	-10.0	-2.5	4.962519841270288e-08
136.5	1.2071e-05	8.5729e-10	-10.0	-2.5	4.7797142857148e-08
137.5	1.2076e-05	8.5341e-10	-10.0	-2.5	5.114222222222617e-08
138.0	1.2077e-05	8.5229e-10	-10.0	-2.5	5.13153571428618e-08
138.5	1.2078e-05	8.4938e-10	-10.0	-2.5	5.1488888888893934e-08
139.0	1.2079e-05	8.4818e-10	-10.0	-2.5	5.166281746032257e-08
139.5	1.2083e-05	8.455e-10	-10.0	-2.5	5.483714285714582e-08
140.0	1.2082e-05	8.4355e-10	-10.0	-2.5	5.301186507936986e-08
140.5	1.2082e-05	8.3951e-10	-10.0	-2.5	5.21869841269892e-08
141.0	1.2085e-05	8.3818e-10	-10.0	-2.5	5.436250000000485e-08
141.5	1.2087e-05	8.3966e-10	-10.0	-2.5	5.5538412698416507e-08
142.0	1.2089e-05	8.3771e-10	-10.0	-2.5	5.671472222222636e-08
142.5	1.209e-05	8.361e-10	-10.0	-2.5	5.6891428571432216e-08
143.0	1.2094e-05	8.3106e-10	-10.0	-2.5	6.006853174603607e-08
143.5	1.2094e-05	8.3015e-10	-10.0	-2.5	5.924603174603613e-08
144.0	1.2095e-05	8.3171e-10	-10.0	-2.5	5.9423928571433195e-08
144.5	1.2099e-05	8.2782e-10	-10.0	-2.5	6.260222222222656e-08
145.0	1.21e-05	8.257e-10	-10.0	-2.5	6.278091269841663e-08
145.5	1.2101e-05	8.2601e-10	-10.0	-2.5	6.29600000000032e-08
146.0	1.2099e-05	8.1952e-10	-10.0	-2.5	6.013948412698817e-08
146.5	1.21e-05	8.2011e-10	-10.0	-2.5	6.031936507936775e-08
147.0	1.2098e-05	8.1805e-10	-10.0	-2.5	5.7499642857147424e-08
147.5	1.2099e-05	8.1503e-10	-10.0	-2.5	5.7680317460321706e-08
148.0	1.2101e-05	8.1528e-10	-10.0	-2.5	5.886138888889299e-08
148.5	1.2104e-05	8.125e-10	-10.0	-2.5	6.104285714286128e-08
149.0	1.2106e-05	8.1145e-10	-10.0	-2.5	6.222472222222726e-08
149.5	1.2106e-05	8.0949e-10	-10.0	-2.5	6.140698412698875e-08
150.0	1.2106e-05	8.0832e-10	-10.0	-2.5	6.058964285714675e-08
150.5	1.2107e-05	8.0694e-10	-10.0	-2.5	6.077269841270174e-08
151.0	1.2106e-05	8.0537e-10	-10.0	-2.5	5.8956150793655634e-08
151.5	1.2109e-05	8.0351e-10	-10.0	-2.5	6.114000000000464e-08
152.5	1.2111e-05	7.996e-10	-10.0	-2.5	6.150888888889185e-08
153.0	1.2111e-05	7.9618e-10	-10.0	-2.5	6.069392857143225e-08
153.5	1.2111e-05	7.9642e-10	-10.0	-2.5	5.987936507936747e-08
154.0	1.2112e-05	7.9376e-10	-10.0	-2.5	6.006519841270138e-08
154.5	1.2113e-05	7.932e-10	-10.0	-2.5	6.025142857143349e-08
155.0	1.2115e-05	7.9337e-10	-10.0	-2.5	6.143805555555921e-08
155.5	1.2117e-05	7.9022e-10	-10.0	-2.5	6.262507936508143e-08
156.0	1.2119e-05	7.8856e-10	-10.0	-2.5	6.381250000000355e-08
156.5	1.2119e-05	7.878e-10	-10.0	-2.5	6.300031746032117e-08
157.0	1.2122e-05	7.8587e-10	-10.0	-2.5	6.51885317460351e-08
157.5	1.2124e-05	7.8577e-10	-10.0	-2.5	6.637714285714504e-08
158.0	1.2125e-05	7.8372e-10	-10.0	-2.5	6.656615079365436e-08
158.5	1.2124e-05	7.8191e-10	-10.0	-2.5	6.47555555555575e-08
159.0	1.2125e-05	7.8066e-10	-10.0	-2.5	6.494535714285984e-08
159.5	1.2126e-05	7.7982e-10	-10.0	-2.5	6.513555555555868e-08
160.0	1.2129e-05	7.7623e-10	-10.0	-2.5	6.732615079365501e-08
160.5	1.2129e-05	7.7399e-10	-10.0	-2.5	6.651714285714636e-08
161.0	1.2128e-05	7.7274e-10	-10.0	-2.5	6.47085317460354e-08
161.5	1.2128e-05	7.6997e-10	-10.0	-2.5	6.390031746031976e-08
162.0	1.2129e-05	7.6745e-10	-10.0	-2.5	6.409250000000281e-08
162.5	1.2127e-05	7.6842e-10	-10.0	-2.5	6.128507936508087e-08
163.0	1.213e-05	7.6673e-10	-10.0	-2.5	6.347805555555961e-08
163.5	1.2127e-05	7.6446e-10	-10.0	-2.5	5.967142857143018e-08
164.0	1.2129e-05	7.6273e-10	-10.0	-2.5	6.086519841270144e-08
164.5	1.2131e-05	7.6334e-10	-10.0	-2.5	6.20593650793675e-08
165.0	1.2131e-05	7.6129e-10	-10.0	-2.5	6.125392857143077e-08
165.5	1.2133e-05	7.6104e-10	-10.0	-2.5	6.244888888889154e-08
166.0	1.2136e-05	7.6037e-10	-10.0	-2.5	6.464424603174931e-08
166.5	1.2133e-05	7.5946e-10	-10.0	-2.5	6.084000000000398e-08
167.5	1.2133e-05	7.5693e-10	-10.0	-2.5	5.923269841270243e-08
168.0	1.2132e-05	7.5417e-10	-10.0	-2.5	5.7429642857145916e-08
168.5	1.2134e-05	7.5441e-10	-10.0	-2.5	5.8626984126985705e-08
169.0	1.2138e-05	7.5021e-10	-10.0	-2.5	6.182472222222469e-08
169.5	1.2138e-05	7.4776e-10	-10.0	-2.5	6.102285714285988e-08
170.0	1.2142e-05	7.4722e-10	-10.0	-2.5	6.422138888889187e-08
170.5	1.2143e-05	7.4404e-10	-10.0	-2.5	6.442031746032056e-08
171.0	1.2144e-05	7.4078e-10	-10.0	-2.5	6.461964285714406e-08
