Time (s)	|IDrain| (A)	|IGate| (A)	Vdrain(V)	Vgate(V)	Photocurrent
39.0	1.3283e-05	3.9918e-10	-10.0	-2.5	-5.1007522321419346e-08
39.5	1.3286e-05	4.0048e-10	-10.0	-2.5	-4.8424374999990095e-08
40.0	1.3289e-05	3.99e-10	-10.0	-2.5	-4.584103422618155e-08
40.5	1.3292e-05	3.9853e-10	-10.0	-2.5	-4.325749999998863e-08
41.0	1.3292e-05	3.9806e-10	-10.0	-2.5	-4.367377232141792e-08
41.5	1.3291e-05	3.9707e-10	-10.0	-2.5	-4.5089851190465024e-08
42.0	1.329e-05	3.9588e-10	-10.0	-2.5	-4.6505736607132836e-08
42.5	1.3291e-05	3.962e-10	-10.0	-2.5	-4.5921428571418666e-08
43.0	1.3291e-05	3.9706e-10	-10.0	-2.5	-4.633692708332231e-08
43.5	1.3294e-05	3.9669e-10	-10.0	-2.5	-4.375223214284687e-08
44.0	1.3296e-05	3.9715e-10	-10.0	-2.5	-4.2167343749990933e-08
44.5	1.3297e-05	3.9667e-10	-10.0	-2.5	-4.158226190475282e-08
45.0	1.3299e-05	3.9669e-10	-10.0	-2.5	-3.999698660713322e-08
45.5	1.3296e-05	3.958e-10	-10.0	-2.5	-4.341151785713343e-08
46.0	1.3299e-05	3.9597e-10	-10.0	-2.5	-4.0825855654753055e-08
46.5	1.3301e-05	3.9639e-10	-10.0	-2.5	-3.9239999999990497e-08
47.0	1.3301e-05	3.9721e-10	-10.0	-2.5	-3.9653950892846256e-08
47.5	1.3303e-05	3.9508e-10	-10.0	-2.5	-3.806770833332342e-08
48.0	1.3303e-05	3.9603e-10	-10.0	-2.5	-3.84812723214189e-08
48.5	1.3304e-05	3.9484e-10	-10.0	-2.5	-3.7894642857132897e-08
49.0	1.3304e-05	3.9532e-10	-10.0	-2.5	-3.8307819940466405e-08
49.5	1.3306e-05	3.9468e-10	-10.0	-2.5	-3.6720803571419625e-08
50.0	1.3309e-05	3.9414e-10	-10.0	-2.5	-3.4133593749989665e-08
50.5	1.3308e-05	3.9397e-10	-10.0	-2.5	-3.5546190476180715e-08
51.0	1.3307e-05	3.937e-10	-10.0	-2.5	-3.695859374999078e-08
51.5	1.3309e-05	3.9396e-10	-10.0	-2.5	-3.537080357141836e-08
52.0	1.3311e-05	3.9354e-10	-10.0	-2.5	-3.378281994046665e-08
52.5	1.3313e-05	3.9477e-10	-10.0	-2.5	-3.219464285713395e-08
53.0	1.3311e-05	3.9431e-10	-10.0	-2.5	-3.4606272321418874e-08
53.5	1.3313e-05	3.9388e-10	-10.0	-2.5	-3.3017708333324205e-08
54.0	1.3315e-05	3.9341e-10	-10.0	-2.5	-3.1428950892846855e-08
54.5	1.3317e-05	3.9243e-10	-10.0	-2.5	-2.9839999999990214e-08
55.0	1.3315e-05	3.9324e-10	-10.0	-2.5	-3.225085565475289e-08
55.5	1.3316e-05	3.9303e-10	-10.0	-2.5	-3.166151785713477e-08
56.0	1.3318e-05	3.9295e-10	-10.0	-2.5	-3.007198660713348e-08
56.5	1.3315e-05	3.9336e-10	-10.0	-2.5	-3.3482261904752e-08
57.0	1.3315e-05	3.9143e-10	-10.0	-2.5	-3.389234374998973e-08
57.5	1.3317e-05	3.9162e-10	-10.0	-2.5	-3.2302232142848865e-08
58.0	1.332e-05	3.9264e-10	-10.0	-2.5	-2.9711927083324823e-08
58.5	1.3321e-05	3.9218e-10	-10.0	-2.5	-2.9121428571419097e-08
59.0	1.3321e-05	3.9147e-10	-10.0	-2.5	-2.9530736607132885e-08
59.5	1.3321e-05	3.9219e-10	-10.0	-2.5	-2.993985119046738e-08
60.0	1.332e-05	3.917e-10	-10.0	-2.5	-3.134877232141969e-08
60.5	1.3322e-05	3.9071e-10	-10.0	-2.5	-2.9757499999989525e-08
61.0	1.3325e-05	3.9244e-10	-10.0	-2.5	-2.716603422618126e-08
61.5	1.3326e-05	3.9139e-10	-10.0	-2.5	-2.6574374999989618e-08
62.0	1.3326e-05	3.9118e-10	-10.0	-2.5	-2.6982522321419183e-08
62.5	1.3328e-05	3.91e-10	-10.0	-2.5	-2.5390476190466764e-08
63.0	1.3329e-05	3.9072e-10	-10.0	-2.5	-2.4798236607133858e-08
63.5	1.333e-05	3.9174e-10	-10.0	-2.5	-2.4205803571419966e-08
64.0	1.3332e-05	3.9079e-10	-10.0	-2.5	-2.261317708332459e-08
64.5	1.3332e-05	3.9089e-10	-10.0	-2.5	-2.302035714284753e-08
65.0	1.3332e-05	3.9033e-10	-10.0	-2.5	-2.3427343749991177e-08
65.5	1.3332e-05	3.8984e-10	-10.0	-2.5	-2.3834136904752145e-08
66.0	1.3333e-05	3.9028e-10	-10.0	-2.5	-2.3240736607135017e-08
66.5	1.3335e-05	3.9053e-10	-10.0	-2.5	-2.1647142857133015e-08
67.0	1.3333e-05	3.904e-10	-10.0	-2.5	-2.4053355654753716e-08
67.5	1.3333e-05	3.8976e-10	-10.0	-2.5	-2.4459374999992434e-08
68.0	1.3333e-05	3.8973e-10	-10.0	-2.5	-2.4865200892848472e-08
68.5	1.3338e-05	3.902e-10	-10.0	-2.5	-2.0270833333324418e-08
69.0	1.3337e-05	3.9e-10	-10.0	-2.5	-2.1676272321420677e-08
69.5	1.3336e-05	3.8948e-10	-10.0	-2.5	-2.3081517857134255e-08
70.0	1.3337e-05	3.8766e-10	-10.0	-2.5	-2.2486569940467543e-08
70.5	1.3337e-05	3.8953e-10	-10.0	-2.5	-2.2891428571420345e-08
71.0	1.334e-05	3.898e-10	-10.0	-2.5	-2.0296093749992358e-08
71.5	1.3341e-05	3.9054e-10	-10.0	-2.5	-1.970056547618269e-08
72.0	1.3339e-05	3.8955e-10	-10.0	-2.5	-2.210484374999014e-08
72.5	1.3344e-05	3.8921e-10	-10.0	-2.5	-1.7508928571419893e-08
73.0	1.3343e-05	3.8936e-10	-10.0	-2.5	-1.8912819940466568e-08
73.5	1.3344e-05	3.907e-10	-10.0	-2.5	-1.831651785713465e-08
74.0	1.3345e-05	3.8976e-10	-10.0	-2.5	-1.772002232142005e-08
74.5	1.3347e-05	3.8929e-10	-10.0	-2.5	-1.6123333333325658e-08
75.0	1.3347e-05	3.8862e-10	-10.0	-2.5	-1.6526450892849584e-08
75.5	1.3348e-05	3.8881e-10	-10.0	-2.5	-1.5929374999992026e-08
76.0	1.3347e-05	3.8858e-10	-10.0	-2.5	-1.733210565475448e-08
76.5	1.3349e-05	3.8789e-10	-10.0	-2.5	-1.573464285713445e-08
77.0	1.3347e-05	3.882e-10	-10.0	-2.5	-1.813698660713543e-08
77.5	1.3346e-05	3.8793e-10	-10.0	-2.5	-1.953913690475323e-08
78.0	1.3347e-05	3.8851e-10	-10.0	-2.5	-1.8941093749992436e-08
78.5	1.3348e-05	3.8779e-10	-10.0	-2.5	-1.834285714284896e-08
79.0	1.335e-05	3.8722e-10	-10.0	-2.5	-1.6744427083325696e-08
79.5	1.3348e-05	3.8705e-10	-10.0	-2.5	-1.914580357142005e-08
80.0	1.3348e-05	3.8744e-10	-10.0	-2.5	-1.9546986607134117e-08
80.5	1.335e-05	3.8754e-10	-10.0	-2.5	-1.7947976190469588e-08
81.0	1.335e-05	3.872e-10	-10.0	-2.5	-1.834877232142168e-08
81.5	1.3354e-05	3.8741e-10	-10.0	-2.5	-1.4749374999992488e-08
82.0	1.3352e-05	3.8684e-10	-10.0	-2.5	-1.7149784226181913e-08
82.5	1.3356e-05	3.8686e-10	-10.0	-2.5	-1.3549999999990748e-08
83.0	1.3354e-05	3.8687e-10	-10.0	-2.5	-1.595002232142159e-08
83.5	1.3356e-05	3.869e-10	-10.0	-2.5	-1.4349851190467754e-08
84.0	1.3356e-05	3.877e-10	-10.0	-2.5	-1.4749486607133931e-08
84.5	1.3358e-05	3.8731e-10	-10.0	-2.5	-1.3148928571421513e-08
85.0	1.336e-05	3.8618e-10	-10.0	-2.5	-1.1548177083324721e-08
85.5	1.3358e-05	3.8539e-10	-10.0	-2.5	-1.3947232142848937e-08
86.0	1.3359e-05	3.8683e-10	-10.0	-2.5	-1.3346093749992365e-08
86.5	1.336e-05	3.8654e-10	-10.0	-2.5	-1.2744761904753113e-08
87.0	1.336e-05	3.8702e-10	-10.0	-2.5	-1.3143236607135068e-08
87.5	1.336e-05	3.8638e-10	-10.0	-2.5	-1.3541517857134343e-08
88.0	1.3362e-05	3.8568e-10	-10.0	-2.5	-1.1939605654753328e-08
88.5	1.3361e-05	3.8623e-10	-10.0	-2.5	-1.3337499999992823e-08
89.0	1.3362e-05	3.8569e-10	-10.0	-2.5	-1.273520089284864e-08
89.5	1.3363e-05	3.8616e-10	-10.0	-2.5	-1.2132708333325166e-08
90.0	1.3365e-05	3.8562e-10	-10.0	-2.5	-1.0530022321421901e-08
90.5	1.3366e-05	3.8765e-10	-10.0	-2.5	-9.92714285713476e-09
91.0	1.3366e-05	3.8632e-10	-10.0	-2.5	-1.0324069940468827e-08
91.5	1.3367e-05	3.8557e-10	-10.0	-2.5	-9.720803571421408e-09
92.0	1.3368e-05	3.8554e-10	-10.0	-2.5	-9.117343749993003e-09
92.5	1.3367e-05	3.8596e-10	-10.0	-2.5	-1.051369047618461e-08
93.0	1.3369e-05	3.8711e-10	-10.0	-2.5	-8.90984374999204e-09
93.5	1.3369e-05	3.8556e-10	-10.0	-2.5	-9.305803571421176e-09
94.0	1.3369e-05	3.8597e-10	-10.0	-2.5	-9.701569940469325e-09
94.5	1.3371e-05	3.8612e-10	-10.0	-2.5	-8.097142857135491e-09
95.0	1.3371e-05	3.8557e-10	-10.0	-2.5	-8.492522321421669e-09
95.5	1.3373e-05	3.8456e-10	-10.0	-2.5	-6.887708333325863e-09
96.0	1.3373e-05	3.8578e-10	-10.0	-2.5	-7.282700892850068e-09
96.5	1.3375e-05	3.8516e-10	-10.0	-2.5	-5.67749999999229e-09
97.0	1.3372e-05	3.8557e-10	-10.0	-2.5	-9.072105654754325e-09
97.5	1.3373e-05	3.8562e-10	-10.0	-2.5	-8.466517857135073e-09
98.0	1.3372e-05	3.8487e-10	-10.0	-2.5	-9.860736607135833e-09
98.5	1.3375e-05	3.8626e-10	-10.0	-2.5	-7.2547619047553055e-09
99.0	1.3373e-05	3.8635e-10	-10.0	-2.5	-9.648593749992897e-09
99.5	1.3377e-05	3.8569e-10	-10.0	-2.5	-6.0422321428498996e-09
100.0	1.3377e-05	3.8541e-10	-10.0	-2.5	-6.435677083326216e-09
100.5	1.3379e-05	3.845e-10	-10.0	-2.5	-4.828928571420549e-09
101.0	1.3377e-05	3.8493e-10	-10.0	-2.5	-7.221986607134197e-09
101.5	1.3379e-05	3.8452e-10	-10.0	-2.5	-5.614851190468252e-09
102.0	1.3381e-05	3.8387e-10	-10.0	-2.5	-4.007522321421321e-09
102.5	1.3381e-05	3.8403e-10	-10.0	-2.5	-4.399999999994401e-09
103.0	1.3383e-05	3.8239e-10	-10.0	-2.5	-2.792284226183804e-09
103.5	1.3381e-05	3.833e-10	-10.0	-2.5	-5.1843749999942154e-09
104.0	1.3382e-05	3.8199e-10	-10.0	-2.5	-4.576272321422145e-09
104.5	1.3383e-05	3.8272e-10	-10.0	-2.5	-3.967976190469088e-09
105.0	1.3383e-05	3.8284e-10	-10.0	-2.5	-4.359486607135544e-09
105.5	1.3383e-05	3.8444e-10	-10.0	-2.5	-4.750803571421013e-09
106.0	1.3385e-05	3.8431e-10	-10.0	-2.5	-3.1419270833261937e-09
106.5	1.3385e-05	3.8488e-10	-10.0	-2.5	-3.5328571428513853e-09
107.0	1.3384e-05	3.8347e-10	-10.0	-2.5	-4.923593749994395e-09
107.5	1.3385e-05	3.8454e-10	-10.0	-2.5	-4.314136904755422e-09
108.0	1.3387e-05	3.8298e-10	-10.0	-2.5	-2.704486607134964e-09
108.5	1.3386e-05	3.8345e-10	-10.0	-2.5	-4.09464285713671e-09
109.0	1.3388e-05	3.8327e-10	-10.0	-2.5	-2.484605654755974e-09
109.5	1.3389e-05	3.832e-10	-10.0	-2.5	-1.874374999993056e-09
110.0	1.3389e-05	3.8412e-10	-10.0	-2.5	-2.263950892851345e-09
110.5	1.3389e-05	3.8333e-10	-10.0	-2.5	-2.653333333326954e-09
111.0	1.3388e-05	3.8342e-10	-10.0	-2.5	-4.0425223214220755e-09
111.5	1.3389e-05	3.8259e-10	-10.0	-2.5	-3.4315178571369076e-09
112.0	1.3391e-05	3.8296e-10	-10.0	-2.5	-1.820319940470255e-09
112.5	1.3389e-05	3.8323e-10	-10.0	-2.5	-4.208928571421223e-09
113.0	1.339e-05	3.8297e-10	-10.0	-2.5	-3.5973437499930966e-09
113.5	1.3392e-05	3.8353e-10	-10.0	-2.5	-1.9855654761834858e-09
114.0	1.3393e-05	3.8324e-10	-10.0	-2.5	-1.3735937499933875e-09
114.5	1.3393e-05	3.8324e-10	-10.0	-2.5	-1.7614285714211077e-09
115.0	1.3392e-05	3.8442e-10	-10.0	-2.5	-3.1490699404700345e-09
115.5	1.3392e-05	3.8393e-10	-10.0	-2.5	-3.5365178571374766e-09
116.0	1.3393e-05	3.8369e-10	-10.0	-2.5	-2.92377232142174e-09
116.5	1.3395e-05	3.8241e-10	-10.0	-2.5	-1.3108333333279067e-09
117.0	1.3396e-05	3.834e-10	-10.0	-2.5	-6.977008928501978e-10
117.5	1.3396e-05	3.8295e-10	-10.0	-2.5	-1.0843749999936956e-09
118.0	1.3395e-05	3.8253e-10	-10.0	-2.5	-2.470855654756706e-09
118.5	1.3396e-05	3.8294e-10	-10.0	-2.5	-1.857142857136039e-09
119.0	1.3395e-05	3.8313e-10	-10.0	-2.5	-3.243236607137077e-09
119.5	1.3396e-05	4.0342e-10	-10.0	-2.5	-2.629136904756132e-09
120.0	1.3397e-05	3.9913e-10	-10.0	-2.5	-2.0148437499925066e-09
120.5	1.3398e-05	3.9975e-10	-10.0	-2.5	-1.4003571428512833e-09
121.0	1.3401e-05	3.9749e-10	-10.0	-2.5	1.2143229166719234e-09
121.5	1.3401e-05	3.9833e-10	-10.0	-2.5	8.291964285763142e-10
122.0	1.3401e-05	3.9901e-10	-10.0	-2.5	4.442633928616912e-10
122.5	1.3402e-05	3.9872e-10	-10.0	-2.5	1.059523809530247e-09
123.0	1.3403e-05	3.9587e-10	-10.0	-2.5	1.6749776785780947e-09
123.5	1.3404e-05	3.9673e-10	-10.0	-2.5	2.2906250000069285e-09
124.0	1.3405e-05	3.9575e-10	-10.0	-2.5	2.9064657738150544e-09
124.5	1.3404e-05	3.9579e-10	-10.0	-2.5	1.5225000000065571e-09
125.0	1.3405e-05	3.949e-10	-10.0	-2.5	2.138727678576655e-09
125.5	1.3406e-05	3.9434e-10	-10.0	-2.5	2.7551488095294333e-09
126.0	1.3407e-05	3.9403e-10	-10.0	-2.5	3.3717633928631975e-09
126.5	1.3406e-05	3.9332e-10	-10.0	-2.5	1.9885714285769506e-09
127.0	1.3407e-05	3.926e-10	-10.0	-2.5	2.605572916672687e-09
127.5	1.3409e-05	3.9182e-10	-10.0	-2.5	4.222767857148214e-09
128.0	1.341e-05	3.9264e-10	-10.0	-2.5	4.840156250005923e-09
128.5	1.3412e-05	3.9251e-10	-10.0	-2.5	6.457738095243422e-09
129.0	1.3414e-05	3.9174e-10	-10.0	-2.5	8.075513392863601e-09
129.5	1.3412e-05	3.9162e-10	-10.0	-2.5	5.693482142862772e-09
130.0	1.3412e-05	3.9188e-10	-10.0	-2.5	5.311644345243926e-09
130.5	1.3411e-05	3.9236e-10	-10.0	-2.5	3.930000000005568e-09
131.0	1.3411e-05	3.9087e-10	-10.0	-2.5	3.5485491071470004e-09
131.5	1.341e-05	3.9084e-10	-10.0	-2.5	2.1672916666723083e-09
132.0	1.3411e-05	3.9143e-10	-10.0	-2.5	2.7862276785762115e-09
132.5	1.3412e-05	3.9186e-10	-10.0	-2.5	3.4053571428627948e-09
133.0	1.3411e-05	3.9165e-10	-10.0	-2.5	2.0246800595276728e-09
133.5	1.3409e-05	3.9073e-10	-10.0	-2.5	-3.5580357142357363e-10
134.0	1.341e-05	3.8981e-10	-10.0	-2.5	2.639062500059679e-10
134.5	1.3411e-05	3.8966e-10	-10.0	-2.5	8.838095238148015e-10
135.0	1.3412e-05	3.882e-10	-10.0	-2.5	1.5039062500046211e-09
135.5	1.3413e-05	3.8864e-10	-10.0	-2.5	2.124196428577121e-09
136.0	1.3412e-05	3.8806e-10	-10.0	-2.5	7.446800595296095e-10
136.5	1.3412e-05	3.8828e-10	-10.0	-2.5	3.6535714286188873e-10
137.0	1.3412e-05	3.8741e-10	-10.0	-2.5	-1.3772321423151878e-11
137.5	1.3413e-05	3.8753e-10	-10.0	-2.5	6.072916666715982e-10
138.0	1.3416e-05	3.8658e-10	-10.0	-2.5	3.2285491071483316e-09
138.5	1.3415e-05	3.8696e-10	-10.0	-2.5	1.8500000000040565e-09
139.0	1.3416e-05	3.8623e-10	-10.0	-2.5	2.471644345243459e-09
139.5	1.3416e-05	3.872e-10	-10.0	-2.5	2.0934821428616546e-09
140.0	1.3417e-05	3.8629e-10	-10.0	-2.5	2.715513392863029e-09
140.5	1.3419e-05	3.8549e-10	-10.0	-2.5	4.3377380952425e-09
141.0	1.3417e-05	3.8647e-10	-10.0	-2.5	1.960156250006045e-09
141.5	1.3416e-05	3.8706e-10	-10.0	-2.5	5.827678571476865e-10
142.0	1.3417e-05	3.8581e-10	-10.0	-2.5	1.2055729166730053e-09
142.5	1.3415e-05	3.8682e-10	-10.0	-2.5	-1.1714285714238798e-09
143.0	1.3417e-05	3.8508e-10	-10.0	-2.5	4.5176339286221584e-10
143.5	1.3415e-05	3.8384e-10	-10.0	-2.5	-1.924851190471003e-09
144.0	1.3417e-05	3.8251e-10	-10.0	-2.5	-3.0127232142293525e-10
144.5	1.3417e-05	3.8303e-10	-10.0	-2.5	-6.774999999948787e-10
145.0	1.3419e-05	3.8276e-10	-10.0	-2.5	9.464657738134671e-10
145.5	1.3423e-05	3.8229e-10	-10.0	-2.5	4.5706250000054904e-09
146.0	1.3422e-05	3.8275e-10	-10.0	-2.5	3.1949776785760066e-09
146.5	1.3423e-05	3.811e-10	-10.0	-2.5	3.819523809528506e-09
147.0	1.3422e-05	3.8167e-10	-10.0	-2.5	2.4442633928609944e-09
147.5	1.3422e-05	3.8186e-10	-10.0	-2.5	2.0691964285766615e-09
148.0	1.3423e-05	3.8092e-10	-10.0	-2.5	2.6943229166721193e-09
148.5	1.3422e-05	3.8073e-10	-10.0	-2.5	1.3196428571475658e-09
149.0	1.3423e-05	3.8148e-10	-10.0	-2.5	1.9451562500049957e-09
149.5	1.3423e-05	3.8098e-10	-10.0	-2.5	1.570863095242913e-09
150.0	1.3424e-05	3.8025e-10	-10.0	-2.5	2.196763392862315e-09
150.5	1.3423e-05	3.8008e-10	-10.0	-2.5	8.228571428617061e-10
151.0	1.3425e-05	3.8048e-10	-10.0	-2.5	2.449144345241885e-09
151.5	1.3427e-05	3.7956e-10	-10.0	-2.5	4.075625000004744e-09
152.0	1.3427e-05	3.7824e-10	-10.0	-2.5	3.7022991071475916e-09
152.5	1.3426e-05	3.7754e-10	-10.0	-2.5	2.329166666670927e-09
153.0	1.3427e-05	3.7844e-10	-10.0	-2.5	2.9562276785762454e-09
153.5	1.3426e-05	3.7832e-10	-10.0	-2.5	1.5834821428615528e-09
154.0	1.3428e-05	3.7752e-10	-10.0	-2.5	3.210930059527648e-09
154.5	1.3427e-05	3.7796e-10	-10.0	-2.5	1.8385714285766217e-09
155.0	1.3426e-05	3.7735e-10	-10.0	-2.5	4.664062500048873e-10
155.5	1.3429e-05	3.764e-10	-10.0	-2.5	3.0944345238144395e-09
156.0	1.3429e-05	3.7733e-10	-10.0	-2.5	2.722656250003482e-09
156.5	1.3429e-05	3.7587e-10	-10.0	-2.5	2.3510714285752043e-09
157.0	1.3429e-05	3.766e-10	-10.0	-2.5	1.979680059527913e-09
157.5	1.3429e-05	3.7556e-10	-10.0	-2.5	1.6084821428616076e-09
158.0	1.3429e-05	3.7685e-10	-10.0	-2.5	1.2374776785762883e-09
158.5	1.3432e-05	3.7543e-10	-10.0	-2.5	3.866666666670063e-09
159.0	1.343e-05	3.7653e-10	-10.0	-2.5	1.4960491071474126e-09
159.5	1.3432e-05	3.7476e-10	-10.0	-2.5	3.125625000004355e-09
160.0	1.343e-05	3.7446e-10	-10.0	-2.5	7.553943452419826e-10
160.5	1.3431e-05	3.751e-10	-10.0	-2.5	1.3853571428620924e-09
161.0	1.3431e-05	3.7436e-10	-10.0	-2.5	1.0155133928626897e-09
161.5	1.3433e-05	3.7524e-10	-10.0	-2.5	2.645863095241882e-09
162.0	1.3433e-05	3.7427e-10	-10.0	-2.5	2.2764062500044515e-09
162.5	1.3431e-05	3.7441e-10	-10.0	-2.5	-9.28571428529903e-11
163.0	1.3433e-05	3.7407e-10	-10.0	-2.5	1.5380729166708545e-09
163.5	1.3432e-05	3.7355e-10	-10.0	-2.5	1.6919642857588348e-10
164.0	1.3433e-05	3.742e-10	-10.0	-2.5	8.005133928612018e-10
164.5	1.3435e-05	3.7349e-10	-10.0	-2.5	2.432023809528005e-09
165.0	1.3436e-05	3.7292e-10	-10.0	-2.5	3.0637276785752953e-09
165.5	1.3436e-05	3.7306e-10	-10.0	-2.5	2.6956250000047672e-09
