#scan	iMeasureCycle=1	iMux=0	time=0.142	N=482	LocalTime=31/10/2023 12:12:52
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-60	-1.75266E-09	0.302554	0.0999998	1.052E-11	0.302554
-59.5001	-1.5172E-09	0.479552	0.0999997	1.047E-11	0.479552
-59	-1.35264E-09	0.656149	0.1000004	7.58E-12	0.656149
-58.5001	-1.22096E-09	0.850255	0.0999997	4.67E-12	0.850255
-58.0001	-1.13814E-09	1.027955	0.1000001	4.04E-12	1.027955
-57.5	-1.05759E-09	1.204543	0.0999998	7.8E-13	1.204543
-57.0001	-9.9582E-10	1.418377	0.0999996	2.37E-12	1.418377
-56.5	-9.4682E-10	1.595039	0.1000002	3.33E-12	1.595039
-56	-9.0147E-10	1.771579	0.1000002	3.06E-12	1.771579
-55.5001	-8.5936E-10	1.948192	0.1000001	3.59E-12	1.948192
-55.0001	-8.2215E-10	2.124821	0.1	2.58E-12	2.124821
-54.5	-7.892E-10	2.301262	0.1000003	1.17E-12	2.301262
-54.0001	-7.635E-10	2.480017	0.1	1.33E-12	2.480017
-53.5	-7.3153E-10	2.65646	0.1000001	1.09E-12	2.65646
-53.0001	-7.0856E-10	2.856067	0.0999999	5.4E-13	2.856067
-52.5	-6.8538E-10	3.032864	0.0999996	2.07E-12	3.032864
-52.0001	-6.6026E-10	3.209728	0.1000001	-3.2E-13	3.209728
-51.5	-6.418E-10	3.418192	0.1000001	-7.3E-13	3.418192
-51	-6.2712E-10	3.594792	0.0999998	1.28E-12	3.594792
-50.5	-6.1345E-10	3.771239	0.1	2.7E-12	3.771239
-50	-5.9112E-10	3.947736	0.0999997	8E-13	3.947736
-49.5001	-5.7115E-10	4.124347	0.0999999	9E-14	4.124347
-49.0001	-5.4964E-10	4.300846	0.1	-2.14E-12	4.300846
-48.5	-5.4882E-10	4.478409	0.0999997	1.48E-12	4.478409
-48	-5.2302E-10	4.6549	0.1000001	-2.61E-12	4.6549
-47.5	-5.1515E-10	4.831398	0.1000002	2.4E-13	4.831398
-47	-4.9756E-10	5.018268	0.0999998	-1.64E-12	5.018268
-46.5001	-4.928E-10	5.194739	0.1000003	6.9E-13	5.194739
-46	-4.8554E-10	5.402807	0.1000002	2.05E-12	5.402807
-45.5001	-4.6782E-10	5.579317	0.1	5E-13	5.579317
-45	-4.5335E-10	5.755803	0.1	-4.6E-13	5.755803
-44.5001	-4.4335E-10	5.93296	0.1000001	1.27E-12	5.93296
-44.0001	-4.3291E-10	6.109474	0.0999996	4.7E-13	6.109474
-43.5	-4.2299E-10	6.285856	0.0999998	6.3E-13	6.285856
-43.0001	-4.0985E-10	6.464874	0.1	1.2E-13	6.464874
-42.5001	-3.9585E-10	6.641246	0.1000001	-1.28E-12	6.641246
-42	-3.8668E-10	6.817663	0.1000001	-8.6E-13	6.817663
-41.5	-3.7827E-10	6.996131	0.0999999	-9.7E-13	6.996131
-41	-3.7388E-10	7.17253	0.0999998	7.7E-13	7.17253
-40.5001	-3.6735E-10	7.369087	0.0999999	7.8E-13	7.369087
-40.0001	-3.5434E-10	7.545559	0.1000002	-2.4E-13	7.545559
