#scan	iMeasureCycle=1	iMux=0	time=0.143	N=220	LocalTime=31/10/2023 12:10:26
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-30	-8.4789E-10	0.305849	-1E-06	4.24E-12	0.305849
-30	-7.5284E-10	0.42743	0.099999	2.01E-12	0.42743
-30	-6.9721E-10	0.548688	0.199999	2.49E-12	0.548688
-30	-6.5927E-10	0.669862	0.299999	7.26E-12	0.669862
-30	-6.227E-10	0.791087	0.399999	5.65E-12	0.791087
-30	-5.8757E-10	0.912297	0.499999	2.69E-12	0.912297
-30	-5.6575E-10	1.03361	0.599999	4.46E-12	1.03361
-30	-5.4137E-10	1.154808	0.699999	3.28E-12	1.154808
-30	-5.2602E-10	1.275991	0.799999	3.93E-12	1.275991
-30	-5.1217E-10	1.397203	0.899999	3.22E-12	1.397203
-30	-4.9553E-10	1.518522	0.999999	4.14E-12	1.518522
-30	-4.8794E-10	1.639695	0.999999	3.95E-12	1.639695
-30	-4.7223E-10	1.761003	0.9	2.45E-12	1.761003
-30	-4.7016E-10	1.882207	0.800001	3.23E-12	1.882207
-30	-4.5587E-10	2.003447	0.7	1.17E-12	2.003447
-30	-4.4828E-10	2.124766	0.600001	7.8E-13	2.124766
-30	-4.3586E-10	2.245949	0.5	-2.15E-12	2.245949
-30	-4.3009E-10	2.367244	0.4	-4.9E-13	2.367244
-30	-4.2449E-10	2.488489	0.3	-2.16E-12	2.488489
-30	-4.1707E-10	2.609684	0.2	-2.19E-12	2.609684
-30	-4.1586E-10	2.730864	0.1	-1.62E-12	2.730864
-30	-4.0872E-10	2.857708	0	-2.28E-12	2.857708
-20	5.563E-11	3.033738	-1E-06	-4.99E-12	3.033738
-20	-4.184E-11	3.154947	0.099999	-2.15E-12	3.154947
-20	-8.613E-11	3.276216	0.199999	-1E-12	3.276216
-20	-1.1353E-10	3.397417	0.299999	-2E-14	3.397417
-20	-1.3069E-10	3.518722	0.399999	8E-13	3.518722
-20	-1.4531E-10	3.6399	0.499999	8.5E-13	3.6399
-20	-1.5315E-10	3.761141	0.599999	1.2E-12	3.761141
-20	-1.6187E-10	3.882448	0.699999	2.26E-12	3.882448
-20	-1.6706E-10	4.003685	0.799999	2.22E-12	4.003685
-20	-1.7211E-10	4.124889	0.899999	2.44E-12	4.124889
-20	-1.7644E-10	4.246062	0.999999	2.7E-12	4.246062
-20	-1.7812E-10	4.368909	0.999999	1.95E-12	4.368909
-20	-1.8198E-10	4.49014	0.9	1.35E-12	4.49014
-20	-1.8207E-10	4.611337	0.8	1.1E-13	4.611337
-20	-1.8473E-10	4.732514	0.7	-8.9E-13	4.732514
-20	-1.868E-10	4.86178	0.6	-3.7E-13	4.86178
-20	-1.8756E-10	4.983047	0.5	-9.2E-13	4.983047
-20	-1.888E-10	5.104292	0.4	-1.44E-12	5.104292
-20	-1.8921E-10	5.225495	0.3	-1.14E-12	5.225495
-20	-1.8867E-10	5.362715	0.2	-2.91E-12	5.362715
-20	-1.8859E-10	5.483965	0.1	-2.42E-12	5.483965
-20	-1.9014E-10	5.605146	0	-2.83E-12	5.605146
-10.00001	2.5223E-10	5.781238	0	-6.91E-12	5.781238
-10.00001	1.5034E-10	5.902488	0.099999	-4.7E-13	5.902488
-10.00001	1.0057E-10	6.023718	0.199999	2.95E-12	6.023718
-10.00001	7.103E-11	6.144928	0.299999	5.35E-12	6.144928
-10.00001	5.101E-11	6.266097	0.399999	7.73E-12	6.266097
-10.00001	3.588E-11	6.387292	0.499999	1.045E-11	6.387292
-10.00001	2.38E-11	6.508699	0.599999	1.241E-11	6.508699
-10.00001	1.41E-11	6.629932	0.699999	1.513E-11	6.629932
-10.00001	7.3E-12	6.75117	0.799999	1.763E-11	6.75117
-10.00001	1E-14	6.874109	0.899999	2.071E-11	6.874109
-10.00001	-4.56E-12	6.995337	0.999999	2.365E-11	6.995337
-10.00001	-1.057E-11	7.116596	0.999999	2.288E-11	7.116596
-10.00001	-1.421E-11	7.237784	0.9	1.793E-11	7.237784
-10.00001	-1.855E-11	7.366756	0.800001	1.427E-11	7.366756
-10.00001	-2.279E-11	7.488013	0.7	1.176E-11	7.488013
