#scan;iMeasureCycle=1;iMux=0;time=0.133;N=482;LocalTime=31/10/2023 12:07:57;;;;;;|IDrain|, |IGate| (A);
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;Idrain^1/2 (A^1/2);;;;
-60.0001;-1.79E-09;0.293597;1;1.66E-11;0.293597;;;4.07E-06;;;1.66E-11;1.79E-09
-59.5;-1.54E-09;0.470521;0.999999;1.09E-11;0.470521;;;3.30E-06;;;1.09E-11;1.54E-09
-59.0001;-1.39E-09;0.647158;1;1.03E-11;0.647158;;;3.21E-06;;;1.03E-11;1.39E-09
-58.5;-1.25E-09;0.841542;0.999999;5.36E-12;0.841542;;;2.32E-06;;;5.36E-12;1.25E-09
-58;-1.17E-09;1.01825;0.999999;5.17E-12;1.01825;;;2.27E-06;;;5.17E-12;1.17E-09
-57.5;-1.09E-09;1.195054;1.000001;3.76E-12;1.195054;;;1.94E-06;;;3.76E-12;1.09E-09
-57.0001;-1.02E-09;1.408561;0.999999;1.55E-12;1.408561;;;1.24E-06;;;1.55E-12;1.02E-09
-56.5;-9.73E-10;1.585121;1;1.85E-12;1.585121;;;1.36E-06;;;1.85E-12;9.73E-10
-56.0001;-9.24E-10;1.761693;1;9.30E-13;1.761693;;;9.64E-07;;;9.3E-13;9.24E-10
-55.5;-8.85E-10;1.938286;0.999999;2.11E-12;1.938286;;;1.45E-06;;;2.11E-12;8.85E-10
-55.0001;-8.47E-10;2.115;0.999999;2.15E-12;2.115;;;1.47E-06;;;2.15E-12;8.47E-10
-54.5001;-8.08E-10;2.291494;0.999999;-1.03E-12;2.291494;;;0;;;1.03E-12;8.08E-10
-54.0001;-7.91E-10;2.470319;0.999999;7.10E-13;2.470319;;;8.43E-07;;;7.1E-13;7.91E-10
-53.5;-7.65E-10;2.646954;1;2.28E-12;2.646954;;;1.51E-06;;;2.28E-12;7.65E-10
-53;-7.36E-10;2.848398;1;1.17E-12;2.848398;;;1.08E-06;;;1.17E-12;7.36E-10
-52.5001;-7.07E-10;3.025203;0.999999;-1.09E-12;3.025203;;;0;;;1.09E-12;7.07E-10
-52;-7.04E-10;3.201879;0.999999;4.31E-12;3.201879;;;2.08E-06;;;4.31E-12;7.04E-10
-51.5001;-6.83E-10;3.416139;0.999999;4.34E-12;3.416139;;;2.08E-06;;;4.34E-12;6.83E-10
-51;-6.63E-10;3.592697;0.999999;2.77E-12;3.592697;;;1.66E-06;;;2.77E-12;6.63E-10
-50.5;-6.40E-10;3.769306;1;1.00E-12;3.769306;;;0.000001;;;1E-12;6.4E-10
-50;-6.18E-10;3.947982;0.999999;6.80E-13;3.947982;;;8.25E-07;;;6.8E-13;6.18E-10
-49.5;-5.99E-10;4.124464;0.999999;3.60E-13;4.124464;;;0.0000006;;;3.6E-13;5.99E-10
-49;-5.87E-10;4.300904;0.999999;1.02E-12;4.300904;;;1.01E-06;;;1.02E-12;5.87E-10
-48.5001;-5.68E-10;4.479299;0.999999;-1.98E-12;4.479299;;;0;;;1.98E-12;5.68E-10
-48;-5.59E-10;4.655864;0.999999;9.00E-13;4.655864;;;9.49E-07;;;9E-13;5.59E-10
-47.5;-5.49E-10;4.853205;1;8.50E-13;4.853205;;;9.22E-07;;;8.5E-13;5.49E-10
-47.0001;-5.34E-10;5.029823;1;4.50E-13;5.029823;;;6.71E-07;;;4.5E-13;5.34E-10
-46.5001;-5.16E-10;5.206236;1;-2.40E-13;5.206236;;;0;;;2.4E-13;5.16E-10
-46.0001;-5.12E-10;5.419131;1;2.30E-13;5.419131;;;4.80E-07;;;2.3E-13;5.12E-10
-45.5001;-4.92E-10;5.595613;0.999999;-1.44E-12;5.595613;;;0;;;1.44E-12;4.92E-10
-45;-4.74E-10;5.772048;1;-2.16E-12;5.772048;;;0;;;2.16E-12;4.74E-10
-44.5001;-4.64E-10;5.948587;0.999999;-1.22E-12;5.948587;;;0;;;1.22E-12;4.64E-10
-44.0001;-4.58E-10;6.124971;1;5.70E-13;6.124971;;;7.55E-07;;;5.7E-13;4.58E-10
-43.5001;-4.46E-10;6.301576;0.999999;-9.30E-13;6.301576;;;0;;;9.3E-13;4.46E-10
-43;-4.37E-10;6.480645;0.999999;8.50E-13;6.480645;;;9.22E-07;;;8.5E-13;4.37E-10
-42.5001;-4.20E-10;6.65712;0.999999;-1.49E-12;6.65712;;;0;;;1.49E-12;4.2E-10
-42.0001;-4.10E-10;6.833718;1;-1.69E-12;6.833718;;;0;;;1.69E-12;4.1E-10
-41.5;-4.05E-10;7.015418;0.999999;7.80E-13;7.015418;;;8.83E-07;;;7.8E-13;4.05E-10
-41;-3.94E-10;7.19187;1;6.50E-13;7.19187;;;8.06E-07;;;6.5E-13;3.94E-10
-40.5;-3.82E-10;7.395412;1;-2.10E-12;7.395412;;;0;;;2.1E-12;3.82E-10
-40.0001;-3.75E-10;7.571877;1;2.50E-13;7.571877;;;0.0000005;;;2.5E-13;3.75E-10
-39.5;-3.64E-10;7.748267;1;3.90E-13;7.748267;;;6.25E-07;;;3.9E-13;3.64E-10
