#scan;iMeasureCycle=1;iMux=0;time=0.142;N=482;LocalTime=31/10/2023 12:12:52;;;;;|IDrain|, |IGate| (A);
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;;;;
-60;-1.75E-09;0.302554;0.0999998;1.05E-11;0.302554;;;;;1.05E-11;1.75E-09
-59.5001;-1.52E-09;0.479552;0.0999997;1.05E-11;0.479552;;;;;1.05E-11;1.52E-09
-59;-1.35E-09;0.656149;0.1000004;7.58E-12;0.656149;;;;;7.58E-12;1.35E-09
-58.5001;-1.22E-09;0.850255;0.0999997;4.67E-12;0.850255;;;;;4.67E-12;1.22E-09
-58.0001;-1.14E-09;1.027955;0.1000001;4.04E-12;1.027955;;;;;4.04E-12;1.14E-09
-57.5;-1.06E-09;1.204543;0.0999998;7.80E-13;1.204543;;;;;7.8E-13;1.06E-09
-57.0001;-9.96E-10;1.418377;0.0999996;2.37E-12;1.418377;;;;;2.37E-12;9.96E-10
-56.5;-9.47E-10;1.595039;0.1000002;3.33E-12;1.595039;;;;;3.33E-12;9.47E-10
-56;-9.01E-10;1.771579;0.1000002;3.06E-12;1.771579;;;;;3.06E-12;9.01E-10
-55.5001;-8.59E-10;1.948192;0.1000001;3.59E-12;1.948192;;;;;3.59E-12;8.59E-10
-55.0001;-8.22E-10;2.124821;0.1;2.58E-12;2.124821;;;;;2.58E-12;8.22E-10
-54.5;-7.89E-10;2.301262;0.1000003;1.17E-12;2.301262;;;;;1.17E-12;7.89E-10
-54.0001;-7.64E-10;2.480017;0.1;1.33E-12;2.480017;;;;;1.33E-12;7.64E-10
-53.5;-7.32E-10;2.65646;0.1000001;1.09E-12;2.65646;;;;;1.09E-12;7.32E-10
-53.0001;-7.09E-10;2.856067;0.0999999;5.40E-13;2.856067;;;;;5.4E-13;7.09E-10
-52.5;-6.85E-10;3.032864;0.0999996;2.07E-12;3.032864;;;;;2.07E-12;6.85E-10
-52.0001;-6.60E-10;3.209728;0.1000001;-3.20E-13;3.209728;;;;;3.2E-13;6.6E-10
-51.5;-6.42E-10;3.418192;0.1000001;-7.30E-13;3.418192;;;;;7.3E-13;6.42E-10
-51;-6.27E-10;3.594792;0.0999998;1.28E-12;3.594792;;;;;1.28E-12;6.27E-10
-50.5;-6.13E-10;3.771239;0.1;2.70E-12;3.771239;;;;;2.7E-12;6.13E-10
-50;-5.91E-10;3.947736;0.0999997;8.00E-13;3.947736;;;;;8E-13;5.91E-10
-49.5001;-5.71E-10;4.124347;0.0999999;9.00E-14;4.124347;;;;;9E-14;5.71E-10
-49.0001;-5.50E-10;4.300846;0.1;-2.14E-12;4.300846;;;;;2.14E-12;5.5E-10
-48.5;-5.49E-10;4.478409;0.0999997;1.48E-12;4.478409;;;;;1.48E-12;5.49E-10
-48;-5.23E-10;4.6549;0.1000001;-2.61E-12;4.6549;;;;;2.61E-12;5.23E-10
-47.5;-5.15E-10;4.831398;0.1000002;2.40E-13;4.831398;;;;;2.4E-13;5.15E-10
-47;-4.98E-10;5.018268;0.0999998;-1.64E-12;5.018268;;;;;1.64E-12;4.98E-10
-46.5001;-4.93E-10;5.194739;0.1000003;6.90E-13;5.194739;;;;;6.9E-13;4.93E-10
-46;-4.86E-10;5.402807;0.1000002;2.05E-12;5.402807;;;;;2.05E-12;4.86E-10
-45.5001;-4.68E-10;5.579317;0.1;5.00E-13;5.579317;;;;;5E-13;4.68E-10
-45;-4.53E-10;5.755803;0.1;-4.60E-13;5.755803;;;;;4.6E-13;4.53E-10
-44.5001;-4.43E-10;5.93296;0.1000001;1.27E-12;5.93296;;;;;1.27E-12;4.43E-10
-44.0001;-4.33E-10;6.109474;0.0999996;4.70E-13;6.109474;;;;;4.7E-13;4.33E-10
-43.5;-4.23E-10;6.285856;0.0999998;6.30E-13;6.285856;;;;;6.3E-13;4.23E-10
-43.0001;-4.10E-10;6.464874;0.1;1.20E-13;6.464874;;;;;1.2E-13;4.1E-10
-42.5001;-3.96E-10;6.641246;0.1000001;-1.28E-12;6.641246;;;;;1.28E-12;3.96E-10
-42;-3.87E-10;6.817663;0.1000001;-8.60E-13;6.817663;;;;;8.6E-13;3.87E-10
-41.5;-3.78E-10;6.996131;0.0999999;-9.70E-13;6.996131;;;;;9.7E-13;3.78E-10
-41;-3.74E-10;7.17253;0.0999998;7.70E-13;7.17253;;;;;7.7E-13;3.74E-10
-40.5001;-3.67E-10;7.369087;0.0999999;7.80E-13;7.369087;;;;;7.8E-13;3.67E-10
-40.0001;-3.54E-10;7.545559;0.1000002;-2.40E-13;7.545559;;;;;2.4E-13;3.54E-10
-39.5001;-3.40E-10;7.722325;0.1;-1.86E-12;7.722325;;;;;1.86E-12;3.4E-10
-39.0001;-3.34E-10;7.93523;0.1000002;-1.71E-12;7.93523;;;;;1.71E-12;3.34E-10
-38.5;-3.27E-10;8.111706;0.0999999;-1.50E-12;8.111706;;;;;1.5E-12;3.27E-10
-38;-3.16E-10;8.287998;0.0999998;-1.43E-12;8.287998;;;;;1.43E-12;3.16E-10
-37.5;-3.08E-10;8.464274;0.0999998;-7.20E-13;8.464274;;;;;7.2E-13;3.08E-10
-37;-2.96E-10;8.640702;0.0999999;-9.60E-13;8.640702;;;;;9.6E-13;2.96E-10
-36.5001;-2.87E-10;8.816998;0.1;-1.90E-12;8.816998;;;;;1.9E-12;2.87E-10
-36.0001;-2.88E-10;8.993515;0.1;1.07E-12;8.993515;;;;;1.07E-12;2.88E-10
-35.5001;-2.70E-10;9.169772;0.0999999;-2.36E-12;9.169772;;;;;2.36E-12;2.7E-10
-35;-2.69E-10;9.346013;0.1000001;1.00E-13;9.346013;;;;;1E-13;2.69E-10
-34.5;-2.55E-10;9.532085;0.0999999;-1.76E-12;9.532085;;;;;1.76E-12;2.55E-10
-34;-2.47E-10;9.708469;0.1;-1.81E-12;9.708469;;;;;1.81E-12;2.47E-10
-33.5001;-2.44E-10;9.916869;0.1000001;-1.45E-12;9.916869;;;;;1.45E-12;2.44E-10
-33.0001;-2.32E-10;10.093208;0.0999999;-2.73E-12;10.093208;;;;;2.73E-12;2.32E-10
-32.5001;-2.32E-10;10.269545;0.1;7.20E-13;10.269545;;;;;7.2E-13;2.32E-10
-32;-2.23E-10;10.445985;0.0999999;-1.20E-13;10.445985;;;;;1.2E-13;2.23E-10
-31.5;-2.11E-10;10.622248;0.0999999;-1.35E-12;10.622248;;;;;1.35E-12;2.11E-10
-31;-2.04E-10;10.798583;0.1000001;-1.21E-12;10.798583;;;;;1.21E-12;2.04E-10
-30.5001;-1.97E-10;10.974849;0.0999999;-3.80E-13;10.974849;;;;;3.8E-13;1.97E-10
-30;-1.81E-10;11.151373;0.0999999;-4.25E-12;11.151373;;;;;4.25E-12;1.81E-10
-29.5;-1.82E-10;11.32766;0.1000001;-1.03E-12;11.32766;;;;;1.03E-12;1.82E-10
-29;-1.71E-10;11.505795;0.1000002;-2.78E-12;11.505795;;;;;2.78E-12;1.71E-10
-28.5;-1.63E-10;11.682034;0.1000001;-2.04E-12;11.682034;;;;;2.04E-12;1.63E-10
-28.0001;-1.57E-10;11.882928;0.1;-3.21E-12;11.882928;;;;;3.21E-12;1.57E-10
-27.5;-1.51E-10;12.059448;0.0999999;-2.15E-12;12.059448;;;;;2.15E-12;1.51E-10
-27;-1.43E-10;12.23595;0.0999997;-2.17E-12;12.23595;;;;;2.17E-12;1.43E-10
-26.5001;-1.43E-10;12.448817;0.0999996;-3.10E-13;12.448817;;;;;3.1E-13;1.43E-10
-26.0001;-1.36E-10;12.625215;0.1;7.30E-13;12.625215;;;;;7.3E-13;1.36E-10
-25.5001;-1.25E-10;12.801448;0.0999999;-6.70E-13;12.801448;;;;;6.7E-13;1.25E-10
-25.0001;-1.22E-10;12.978004;0.1000002;5.90E-13;12.978004;;;;;5.9E-13;1.22E-10
-24.5;-1.09E-10;13.154328;0.1000001;-9.30E-13;13.154328;;;;;9.3E-13;1.09E-10
-24.0001;-1.05E-10;13.330599;0.0999999;8.10E-13;13.330599;;;;;8.1E-13;1.05E-10
-23.5;-9.93E-11;13.506846;0.0999997;2.04E-12;13.506846;;;;;2.04E-12;9.93E-11
-23.0001;-9.67E-11;13.683076;0.0999999;4.45E-12;13.683076;;;;;4.45E-12;9.67E-11
-22.5001;-8.28E-11;13.859336;0.1000001;2.98E-12;13.859336;;;;;2.98E-12;8.28E-11
-22;-7.93E-11;14.044887;0.0999997;4.47E-12;14.044887;;;;;4.47E-12;7.93E-11
-21.5;-7.94E-11;14.221045;0.1000001;8.67E-12;14.221045;;;;;8.67E-12;7.94E-11
-21;-6.69E-11;14.425452;0.0999999;6.61E-12;14.425452;;;;;6.61E-12;6.69E-11
-20.5;-6.24E-11;14.601522;0.1;1.04E-11;14.601522;;;;;1.04E-11;6.24E-11
-20;-5.49E-11;14.777595;0.1;1.21E-11;14.777595;;;;;1.21E-11;5.49E-11
-19.5001;-4.85E-11;14.959502;0.0999997;1.48E-11;14.959502;;;;;1.48E-11;4.85E-11
-19.0001;-4.89E-11;15.135577;0.1;2.00E-11;15.135577;;;;;2E-11;4.89E-11
-18.5001;-3.36E-11;15.311669;0.1;1.96E-11;15.311669;;;;;1.96E-11;3.36E-11
-18;-3.59E-11;15.48777;0.1000001;2.63E-11;15.48777;;;;;2.63E-11;3.59E-11
-17.5;-2.81E-11;15.663838;0.1;3.15E-11;15.663838;;;;;3.15E-11;2.81E-11
-17;-1.59E-11;15.839936;0.1000003;3.31E-11;15.839936;;;;;3.31E-11;1.59E-11
-16.5;-1.88E-11;16.018607;0.1000003;4.49E-11;16.018607;;;;;4.49E-11;1.88E-11
-16.0001;-5.90E-12;16.194773;0.1;5.00E-11;16.194773;;;;;5E-11;5.9E-12
-15.5001;-1.49E-12;16.395813;0.1000002;5.80E-11;16.395813;;;;;5.8E-11;1.49E-12
-15;-1.72E-12;16.572085;0.1000001;7.23E-11;16.572085;;;;;7.23E-11;1.72E-12
-14.5001;5.52E-12;16.748461;0.1;8.65E-11;16.748461;;;;;8.65E-11;5.52E-12
-14;1.37E-11;16.957548;0.1;9.58E-11;16.957548;;;;;9.58E-11;1.37E-11
-13.5;1.74E-11;17.133679;0.0999997;1.16E-10;17.133679;;;;;1.16E-10;1.74E-11
-13.0001;2.27E-11;17.309688;0.1000001;1.40E-10;17.309688;;;;;1.4E-10;2.27E-11
-12.5;3.02E-11;17.485697;0.1000001;1.59E-10;17.485697;;;;;1.59E-10;3.02E-11
